class;term;comment
process;expansion of Erysipelatoclostridium in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Erysipelatoclostridium in patients with gout compared with healthy controls.
material entity;fungal microbiome of mucosal site;A fungal microbiome that is located in a mucosal site of a host organism (e.g., urogenital tract, oral cavity, and gastrointestinal tract)
process;expansion of Veillonellaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Veillonellaceae is increased.
process;expansion of Nocardiaceae in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Nocardiaceae in patients with gout compared with healthy controls.
process;expansion of Pasteurellaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Pasteurellaceae is increased.
process;expansion of Escherichia coli EPEC 32/73 in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Escherichia coli EPEC32/73 in patients with gout compared with healthy controls.
process;expansion of Rhodococcus in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Rhodococcus in patients with gout compared with healthy controls.
process;expansion of Porphyromonas in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Porphyromonas is increased.
material entity;fungal microbiome of lung;A fungal microbiome that is located in a lung of a host organism
process;expansion of E. coli ETEC TW03439 in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Escherichia coli ETEC TW03439 in patients with gout compared with healthy controls.
process;expansion of Mogibacterium in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Mogibacterium is increased.
process;interaction between microbiome and host immune system;A host-microbiome interaction where the microbiome interacts with the host immune system
process;expansion of Barnesiella in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Barnesiella in patients with gout compared with healthy controls.
process;expansion of Selenomonadales in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Selenomonadales in patients with gout compared with healthy controls.
process;expansion of Erysipelotrichaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Erysipelotrichaceae is increased.
process;interaction between microbiome and adaptive immune system;A interaction between microbiome and host immune system where the immune system is the host adaptive immune system
process;expansion of Parasporobacterium in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Parasporobacterium in patients with gout compared with healthy controls.
process;expansion of Desulfovibrionaceae in arthritis rat gut;An association of rattus gut microbiota with arthritis that shows an expansion of Desulfovibrionaceae in rattus with arthritis compared with healthy controls.
process;expansion of Prevotellaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Prevotellaceae is increased.
material entity;microbiome in human lung;a human microbiome that is located in a human respiratory system
process;expansion of Paraprevotella in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Paraprevotella in patients with gout compared with healthy controls.
process;ERA human-gut microbiome interaction;A human gut-microbiome interaction that is associated with juvenile rheumatoid arthritis (ERA).
process;expansion of Coriobacteriaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Coriobacteriaceae is increased.
material entity;microbiome in human respiratory system;a human microbiome that is located in a human lung
process;expansion of Anaerotruncus in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Anaerotruncus in patients with gout compared with healthy controls.
process;expansion of Bacteroidaceae in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Bacteroidaceae in patients with ERA compared with healthy controls.
material entity;microbiome in human oral;a human microbiome that is located in a human oral system
process;expansion of Pseudobutyrivibrio in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Pseudobutyrivibrio in patients with gout compared with healthy controls.
process;expansion of Enterobacteriaceae in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Enterobacteriaceae in patients with ERA compared with healthy controls.
process;depletion of Ruminococcaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Ruminococcaceae is decreased.
material entity;microbiome in human gastrointestinal system;a human microbiome that is located in a human gastrointestinal system
process;expansion of Bacteroides caccae in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroides caccae in patients with gout compared with healthy controls.
process;expansion of Enterococcaceae in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Enterococcaceae in patients with ERA compared with healthy controls.
process;depletion of Lactobacillaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Lactobacillaceae is decreased.
material entity;microbiome in human cutaneous system;a human microbiome that is located in a human cutaneous system
process;expansion of Bacteroides sp in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroides sp in patients with gout compared with healthy controls.
process;expansion of Bacteroides in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Bacteroides in patients with ERA compared with healthy controls.
material entity;microbiome in human urogenital system;a human microbiome that is located in a human urogenital system
process;expansion of Bacteroides xylanisolvens XB1A in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroides xylanisolvens XB1A in patients with gout compared with healthy controls.
process;human-microbiome interaction;A host-microbiome interaction where the host is human
material entity;microbe;An organism or virus or viron that is too small to be viewed by the unaided eye.
process;expansion of Parabacteroides in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Parabacteroides is increased.
quality;dysbiosis;
process;expansion of Methylobacterium in RA human respiratory airway;RA human respiratory airway microbiome interaction that shows an expansion of Methylobacterium in patients with RA compared with healthy controls.
process;expansion of Alistipes in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where ParaAlistipes is increased.
quality;invisible to unaided eye;A physical object quality that is inhered in a material entity that is too small to be viewed by the unaided eye.
process;expansion of Ruminococcaceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Ruminococcaceae in patients with AS compared with healthy controls.
process;expansion of Natronobacillus in diarrheal patient gut;a diarrheal patient-gut microbiome interaction that shows an increase of Prevotella in patients in the gut of human diarrheal patient compared with healthy controls.
process;expansion of B. ovatus in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Bacteroides ovatus is increased.
material entity;microbiota;A collection of microbial organisms that reside in a particular environment.
process;expansion of Lachnospiraceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Lachnospiraceae in patients with AS compared with healthy controls.
process;expansion of Eggerthella in RA human gut;a RA human-gut microbiome interaction that shows an expansion of Eggerthella in patients with RA compared with healthy controls.
process;expansion of B. xylanisolvens in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Bacteroides xylanisolvens is increased.
generically dependent continuant;pH value;A measurement datum that is a logarithmic scale used to specify the acidity or basicity of an aqueous solution. It is the negative of the base 10 logarithm of the activity of the hydrogen ion. At 25 °C, solutions with a pH less than 7 are acidic and solutions with a pH greater than 7 are basic.
process;expansion of Bacteroidaceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Bacteroidaceae in patients with AS compared with healthy controls.
process;expansion of Treponema denticola in AS human oral cavity;an AS human oral cavity microbiome interaction that shows an expansion of rare taxa,Treponema denticola in patients with AS compared with healthy controls.
process;human-urine microbiome interaction;An interaction between human and urine microbiome.
material entity;DMARD;A drug product that has its ability to alter the progression of a rheumatic disease.
process;expansion of Prevotellaceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Prevotellaceae in patients with AS compared with healthy controls.
process;expansion of Rikenellaceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Rikenellaceae in patients with AS compared with healthy controls.
process;RA human-urine microbiome interaction;A human urine-microbiome interaction that is associated with rheumatoid arthritis (RA).
quality;microbial species diversity;
process;expansion of Veillonellaceae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of rare taxa,Veillonellaceae in patients with AS compared with healthy controls.
process;expansion of Porphyromonas macacae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Porphyromonas macacae in patients with AS compared with healthy controls.
process;depletion of Lachnospiraceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Lachnospiraceae is decreased.
process;expansion of Klebsiella pneumoniae in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Klebsiella pneumoniae in patients with AS compared with healthy controls.
process;Rikenellaceae depletion in AS rat gut;An association of rattus gut microbiota with ankylosing spondylitis(AS) that shows a depleted quantity of Rikenellaceae in rattus with AS compared with healty controls.
quality;relative species abundance;A quality of ecological community that refers to how common or rare a species is relative to other species in a defined location or community
process;AS human oral cavity microbiome interaction;A human oral cavity microbiome interaction that is associated with ankylosing spondylitis (AS).
process;expansion of Campylobacter in AS human gut;an AS human-gut microbiome interaction that shows an expansion of Campylobacter in patients with AS compared with healthy controls.
quality;relative abundance of microbe in host;A relative species abundance that refers to the microbial species abundance in a host ecosystem
process;expansion of Klebsiella pneumoniae in AS human oral cavity;an AS human oral cavity microbiome interaction that shows an expansion of Klebsiella pneumoniae in patients with AS compared with healthy controls.
process;expansion of Eubacterium in SLE human gut;a SLE human-gut microbiome interaction that shows an expansion of Eubacterium in patients with SLE compared with healthy controls.
process;expansion of Enterobacteriaceae in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Enterobacteriaceae is increased.
process;expansion of Prevotella intermedia in AS human oral cavity;an AS human oral cavity microbiome interaction that shows an expansion of Prevotella intermedia in patients with AS compared with healthy controls.
process;expansion of Flavonifractor in SLE human gut;a SLE human-gut microbiome interaction that shows an expansion of Flavonifractor in patients with SLE compared with healthy controls.
process;expansion of Tannerella forsythia in AS human oral cavity;an AS human oral cavity microbiome interaction that shows an expansion of rare taxa,Tannerella forsythia in patients with AS compared with healthy controls.
material entity;microbial genome;A genome from a microbe
quality;alpha diversity;the mean species diversity in sites or habitats at a local scale
process;expansion of Rhodococcus in SLE human gut;a SLE human-gut microbiome interaction that shows an expansion of Rhodococcus in patients with SLE compared with healthy controls.
process;depletion of L. acidophilus in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Lactobacillus acidophilus is decreased.
quality;beta diversity;the ratio between regional and local species diversity
process;AS rat-gut microbiome interaction;A rattus gut-microbiome interaction that is associated with ankylosing spondylitis (AS).
process;expansion of Atopobium sp. in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an expansion of rare taxa,Atopobium sp. in patients with RA compared with healthy controls.
process;'depletion of Bacteroides in colorectal cancer human gut';A colorectal cancer human-gut microbiome interaction where Bacteroides is decreased.
quality;gamma diversity;the total species diversity in a landscape
process;expansion of Prevotella in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an expansion of Prevotella in patients with SLE compared with healthy controls.
process;depletion of Clostridiales in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Clostridiales is decreased.
process;host microbiome restoration;A biological process that leads to the restoration of microbial community in a host organism
process;depletion of Firmicutes in SLE human gut;a SLE human-gut microbiome interaction that shows an decrease of Firmicutes in patients with SLEcompared with healthy controls.
process;expansion of Eggerthella in SLE human gut;a SLE human-gut microbiome interaction that shows an expansion of Eggerthella in patients with SLE compared with healthy controls.
process;host microbiome restoration by treatment;A host microbiome restoration that is due to a treatment
process;expansion of Bacteroidetes in SLE human gut;a SLE human-gut microbiome interaction that shows an expansion of Bacteroidetes in patients with SLE compared with healthy controls.
process;depletion of Prevotella pleuritidis in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an decrease of Prevotella pleuritidis in patients with SLE compared with healthy controls.
process;expansion of unclassified Proteobacteria in diarrheal patient gut;a diarrheal patient-gut microbiome interaction that shows an increase of unclassified Proteobacteria in patients in the gut of human diarrheal patient compared with healthy controls.
process;host microbiome restoration by DMARD;host microbiome restoration by a DMARD treatment
process;gout human-gut microbiome interaction;A human gut-microbiome interaction that is associated with gout.
process;depletion of Pseudomonas sp. in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an decrease of Pseudomonas sp. in patients with SLE compared with healthy controls.
process;depletion of Firmicutes in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Firmicutes is decreased.
process;host microbiome restoration by antibiotics;host microbiome restoration by an antibiotics treatment
process;expansion of Bacteroidetes in gout human gut;a Gout human-gut microbiome interaction that shows an decrease of rare taxa,Bacteroidetes in patients with gout compared with healthy controls.
process;depletion of Treponema maltophilum in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an decrease of Treponema maltophilum in patients with SLE compared with healthy controls.
process;depletion of Bacteroidetes in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Bacteroidetes is decreased.
process;host microbiome restoration by microbiota transplantation;host microbiome restoration through the transplantation of a microbiota into the host
process;expansion of Bacteroides in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroides in patients with gout compared with healthy controls.
process;depletion of Capnocytophaga gingivalis in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an decrease of Capnocytophaga gingivalis in patients with SLE compared with healthy controls.
material entity;differentially enriched microbial marker for dysbiosis;A microbe that is differentially enriched in a microbiome host and can serve as a marker for a dysbiosis
process;expansion of Bacteroidales in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroidales in patients with gout compared with healthy controls.
process;depletion of Streptococcus sanguinis in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows an decrease of Streptococcus sanguinis in patients with SLE compared with healthy controls.
process;expansion of Porphyromonadaceae in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Porphyromonadaceae in patients with gout compared with healthy controls.
process;depletion of Haemophilus parainfluenzae in SLE human oral cavity;a SLE human oral cavity microbiome interaction that shows a depletion of Haemophilus parainfluenzae in patients with SLE compared with healthy controls.
process;expansion of Bacteroidaceae in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Bacteroidaceae in patients with gout compared with healthy controls.
process;reactive arthritis rat-gut microbiome interaction;A rattus gut-microbiome interaction that is associated with reactive arthritis'.
process;depletion of Propionibacterium in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Propionibacterium in patients with PsA compared with healthy controls.
process;expansion of Yersinia in reactive arthritis rat gut;An association of rattus gut microbiota with reactive arthritis that shows an expansion of Yersinia in rattus with juvenile rheumatoid arthritis compared with healthy controls.
process;depletion of Veillonella in RA human gut;a RA human-gut microbiome interaction that shows an decrease of Veillonellain in patients with RA compared with healthy controls.
process;depletion of Actinobacteria <phylum> in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Actinobacteria <phylum> in patients with PsA compared with healthy controls.
process;expansion of Salmonella in reactive arthritis rat gut;An association of rattus gut microbiota with reactive arthritis that shows an expansion of Salmonella in rattus with reactive arthritis compared with healthy controls.
process;depletion of Sutterella wadsworthensis in RA human gut;RA human-gut microbiome interaction that shows an decrease of Sutterella wadsworthensis in patients with RA compared with healthy controls.
process;depletion of Proteobacteria in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Proteobacteria in patients with PsA compared with healthy controls.
process;expansion of S. moorei in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Solobacterium moorei is increased.
process;depletion of Megamonas hypermegale in RA human gut;a RA human-gut microbiome interaction that shows an decrease of Megamonas hypermegale in patients with RA compared with healthy controls.
process;expansion of Firmicutes in PsA human skin;a PsA human skin microbiome interaction that shows an expansion of Firmicutes in patients with PsA compared with healthy controls.
process;expansion of [Clostridium] asparagiforme in RA human gut;a RA human-gut microbiome interaction that shows an expansion of [Clostridium] asparagiforme in patients with RA compared with healthy controls.
process;expansion of Bacteroidetes in PsA human skin;a PsA human skin microbiome interaction that shows an expansion of Bacteroidetes in patients with PsA compared with healthy controls.
process;expansion of Fusobacteria in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Fusobacteria is increased.
process;expansion of B. fragilis in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where B. fragilis is increased.
process;expansion of Candida albicans in PsA human gut;a PsA human-gut microbiome interaction that shows an expansion of Candida albicans in patients with PsA compared with healthy controls.
process;expansion of Basidiomycota in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Basidiomycota is increased.
process;expansion of Eggerthella lenta in RA human gut;a RA human-gut microbiome interaction that shows an expansion of Eggerthella lenta in patients with RA compared with healthy controls.
process;PsA human oral cavity microbiome interaction;A human oral cavity microbiome interaction that is associated with psoriatic arthritis (PsA).
process;expansion of Parvimonas in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Parvimonas is increased.
quality;decreased organism quantity in acute disease patient compared with chronic disease control;A quality with a depleted quantity of a type of organism (e.g., bacteria inside human gut) in a patient with an acute disease compared with a patient control with the same disease but at a chronic stage.
process;expansion of Candida albicans in PsA human oral cavity;An association of human oral cavity microbiota with psoriatic arthritis(PsA) that shows an expansion of Candida albicans in patients with PsA compared with healthy controls.
process;expansion of Peptostreptococcusi in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Peptostreptococcus is increased.
process;rat-microbiome interaction;A host-microbiome interaction where the host is rattus.
process;depletion of Malassezia restricta in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Malassezia restricta in patients with PsA compared with healthy controls.
process;expansion of Fusobacterium in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Fusobacterium is increased.
process;expansion of Bifidobacterium dentium in RA human gut;a RA human-gut microbiome interaction that shows an expansion of Bifidobacterium dentium in patients with RA compared with healthy controls.
process;depletion of Malassezia sympodialis in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Malassezia sympodialis in patients with PsA compared with healthy controls.
process;expansion of Lactobacillus sp in RA human gut;a RA human-gut microbiome interaction that shows an expansion of Lactobacillus sp in patients with RA compared with healthy controls.
process;expansion of Beggiatoa in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Beggiatoa is increased.
process;depletion of Malassezia pachydermatis in PsA human skin;a PsA human skin microbiome interaction that shows an decrease of Malassezia pachydermatis in patients with PsA compared with healthy controls.
process;expansion of Malassezia in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Malassezia is increased.
process;expansion of Ruminococcus lactaris in RA human gut;a RA human-gut microbiome interaction that shows an expansion of Ruminococcus lactaris in patients with chronic RA compared with healthy controls.
process;expansion of Porphyromonas gingivalis in AS human oral cavity;an AS human oral cavity microbiome interaction that shows an expansion of Porphyromonas gingivalis in patients with AS compared with healthy controls.
process;expansion of Leptotrichia in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Leptotrichia is increased.
process;segregation of Prevotella or Bacteroides dominance in RA human gut;a RA human-gut microbiome interaction that shows high Prevotella or high Bacteroides relative abundance, but rarely a high relative abundance of both.
process;depletion of Lactobacillus in SLE mouse gut;An association of musculus gut microbiota with system lupus erythematosus(SLE) that shows a depletion of Lactobacillus in musculus with SLE compared with healthy controls.
process;expansion of Filifactor in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Filifactor is increased.
quality;decreased organism quantity compared with fibromyalgia patients;A quality with a depleted quantity of a type of organism (e.g., bacteria inside human gut) compared with a patient control with the fibromyalgia (FM) disease.
process;depletion of Aggregatibacter in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an decrease of Aggregatibacter in patients with RA compared with healthy controls.
process;expansion of Crenothrix in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Crenothrix is increased.
process;SLE human-gut microbiome interaction;A human gut-microbiome interaction that is associated with systemic lupus erythematosus (SLE).
process;depletion of Neisseria sp. in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an expansion of Neisseria sp. in patients with RA compared with healthy controls.
process;expansion of Solobacterium in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Solobacterium is increased.
process;colorectal cancer human-gut microbiome interaction;A human-gut microbiome interaction that is associated with colorectal cancer.
process;expansion of Paraprevotella in AS rat gut;An association of rattus gut microbiota with ankylosing spondylitis(AS) that shows an expansion of Paraprevotella in rattus with AS compared with healthy controls.
process;expansion of Sulfurovum in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Sulfurovum is increased.
process;expansion of Prevotella in AS rat gut;An association of rattus gut microbiota with ankylosing spondylitis(AS) that shows an expansion of Prevotella in rattus with AS compared with healthy controls.
process;expansion of Streptobacillus in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Streptobacillus is increased.
process;expansion of Actinomyces in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an expansion of Actinomyces in patients with RA compared with healthy controls.
process;expansion of Moniliophthora in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Moniliophthora is increased.
process;expansion of Fusobacterium sp. in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Fusobacterium sp. is increased.
process;expansion of Prevotella in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an expansion of Prevotella in patients with RA compared with healthy controls.
process;expansion of Slackia in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Slackia is increased.
process;depletion of Citrobacter in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Citrobacter is decreased.
process;expansion of Leptotrichia sp. in RA human oral cavity;a RA human oral cavity microbiome interaction that shows an expansion of Leptotrichia sp. in patients with RA compared with healthy controls.
process;depletion of B. longum in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Bifidobacterium longum is decreased.
process;expansion of Enterococcus in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Enterococcus in patients with ERA compared with healthy controls.
process;depletion of F. prausnitzii in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Faecalibacterium prausnitzii is decreased.
process;expansion of Holdemania in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of Holdemania in patients with gout compared with healthy controls.
process;expansion of Klebsiella in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Klebsiella in patients with ERA compared with healthy controls.
process;depletion of Blautia in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Blautia is decreased.
material entity;human gut microbiome;A microbiome located in a human gut.
process;expansion of Acetanaerobacterium in gout human gut;a Gout human-gut microbiome interaction that shows an expansion of rare taxa,Acetanaerobacterium in patients with gout compared with healthy controls.
process;expansion of Prevotella in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Prevotella in patients with ERA compared with healthy controls.
process;depletion of L. rhamnosus in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Lactobacillus rhamnosus is decreased.
process;human-gut microbiome interaction;An interaction between human and gut microbiome.
process;depletion of Coprococcus catus in gout human gut;a Gout human-gut microbiome interaction that shows an decrease of Coprococcus catus in patients with gout compared with healthy controls.
process;expansion of Badula fragilis in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Badula fragilis in patients with ERA compared with healthy controls.
process;'depletion of L. reuteri in colorectal cancer human gut';A colorectal cancer human-gut microbiome interaction where Lactobacillus reuteri is decreased.
process;human gut microbiome interaction in bowel syndrome;A human-gut microbiome interaction that is associated with bowel syndrome.
process;depletion of Faecalibacterium prausnitzii in gout human gut;a Gout human-gut microbiome interaction that shows an decrease of Faecalibacterium prausnitzii in patients with gout compared with healthy controls.
process;expansion of Bacteroides plebeius in ERA human gut;an ERA human-gut microbiome interaction that shows an expansion of Bacteroides plebeius in patients with ERA compared with healthy controls.
process;expansion of Proteus mirabilis in RA human urine;a RA human-urine microbiome interaction that shows an expansion of Proteus mirabilis in patients with RA compared with healthy controls.
process;human gut microbiome interaction in Crohn's disease;A human-gut microbiome interaction that is associated with Crohn's disease.
process;depletion of Oscillibacter in gout human gut;a Gout human-gut microbiome interaction that shows an decrease of Oscillibacter in patients with gout compared with healthy controls.
process;depletion of Prevotellaceae in ERA human gut;an ERA human-gut microbiome interaction that shows an decrease of Prevotellaceae in patients with ERA compared with healthy controls.
process;expansion of A. putredinis in colorectal cancer human gut;A colorectal cancer human-gut microbiome interaction where Alistipes putredinis is increased.
