class;term;comment
process;Plasmodium falciparum erythrocytic ring trophozoite stage;An erythrocytic ring trophozoite stage in the Plasmodium falciparum life cycle that occurs in erythrocytes of a human host. During this stage some Plasmodium falciparum merozoites undergo asexual reproduction cycle in erythrocytes and form young trophozoites that are referred to as "ring form" due to their morphology.
process;Schistosoma haematobium daughter sporocyst stage;A daughter sporocyst stage in the lifecycle of Schistosoma haematobium that occurs within the snail intermediate host.
material entity;Plasmodium hepatic trophozoite;A Plasmodium trophozoite that is found in hepatocytes.
process;Schistosoma mansoni sporocyst stage;A sporocyst stage in the Schistosoma mansoni lifecycle that occurs in the snail intermediate host.
material entity;Plasmodium falciparum exflagellated microgametocyte;A Plasmodium falciparum microgametocyte that is matured with flagellated motile microgametes still attached to its central body. Exflagellated microgametocyte of Plasmodium falciparum is found in the midgut of a mosquito vector.
material entity;Plasmodium erythrocytic ring trophozoite;A Plasmodium erythrocytic trophozoite that has a typical 'ring-like' appearance. Ring-form trophozoites of Plasmodium are often thin and delicate, measuring on average 1/5 the diameter of the red blood cell.
process;procyclic promastigote stage;A promastigote stage where the form of parasite is short, ovoid, and slightly motile.
process;Plasmodium falciparum lifecycle stage;A lifecycle stage of Plasmodium falciparum.
process;Plasmodium gamete stage;A gamete stage in the Plasmodium lifecycle that occurs in the midgut of a mosquito vector.
material entity;Schistosoma japonicum cercaria;A Schistosoma japonicum in a parasitic larval form that develops in a freshwater snail and is released into the water.
material entity;Trypanosoma cruzi trypomastigote;A Trypanosoma cruzi that is found in the bloodstream of infected mammals. It is a non-dividing form that is infectious for its insect vector.
material entity;Plasmodium zygote;A Plasmodium that is formed after fertilization of the macrogamete by a microgamete in the midgut of the mosquito vector. This round form is the only diploid stage in the Plasmodium life cycle.
process;Schistosoma japonicum 6 day schistosomulum stage;A schistosoma japonicum schistosomulum stage that occurs in the definitive host 6 days post-infection.
material entity;Plasmodium falciparum macrogamete;A Plasmodium falciparum gamete that is a matured form of the macrogametocyte and is found in the midgut of a mosquito vector. The macrogamete is fertilized by the microgamete, forming the zygote
process;Plasmodium microgamete stage;A microgamete stage in the Plasmodium lifecycle that occurs in the midgut of a mosquito vector.
process;Schistosoma mansoni 6 day schistosomulum stage;A 6 day schistosomulum stage of Schistosoma mansoni that occurs in the definitive host 6 days post-infection.
material entity;Schistosoma haematobium sporocyst;A Schistosoma haematobium that is an elongated sac and develops from the miracidium within the snail indermediate host, and that either produces more sporocysts or develops into cercariae.
process;Plasmodium macrogamete stage;A macrogamete stage in the Plasmodium lifecycle that occurs in the midgut of a mosquito vector.
material entity;Plasmodium salivary gland-derived sporozoite;A Plasmodium sporozoite that is found in the salivary glands of the mosquito vector.
material entity;Schistosoma haematobium worm;A Schistosoma haematobium is a mature form of Schistosoma haematobium and capable of sexual reproduction, which lives in the pelvic blood vessels of the vesicle plexis of the mammal host.
process;Plasmodium falciparum schizont stage;A schizont stage in the Plasmodium falciparum lifecycle that occurs in erythrocytes or in hepatocytes.
material entity;Plasmodium oocyst-derived sporozoite;A Plasmodium sporozoite that is found in the infected hepatocytes of a vertebrate host.
process;merozoite stage;A parasite lifecycle stage of apicomplexan species where a daughter cell, called merozoite is produced from schizont through schizogony.
process;Leishmania major amastigote stage;An amastigote stage in the lifecycle of Leishmania major that occurs in mammalian hosts.
material entity;Plasmodium sporozoite;A Plasmodium that is formed in the oocyst and migrates to and reside in the salivary glands of the mosquito vector. A distinction is made between oocyst-derived and salivary gland-derived sporozoites. Sporozoites invade hepatocytes in the vertebrate host.
process;Plasmodium yoelii ookinete stage;An ookinete stage in the Plasmodium yoelii.
material entity;Schistosoma japonicum 6 day schistosomulum;A Schistosoma japonicum schistosomulum in a migratory larval form that is found within blood vessels of the mammal, as definitive host, 6 days post-infection.
material entity;Schistosoma mansoni schistosomulum;A Schistosoma mansoni in a migratory larval form that is found within blood vessels of the definitive host, mammal, and develops into the worm.
process;Schistosoma japonicum 3 day schistosomulum stage;A 3 days schistosomulum stage of Schistosoma japonicum that occurs in the definitive host 3 days post-infection.
material entity;Schistosoma japonicum 7 week worm;A Schistosoma japonicum worm is the mature form of Schistosoma japonicum and capable of sexual reproduction, which is found in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the human host 7 weeks after infection of the mammal host.
process;24 hour schistosomulum stage;A schistosomulum stage that occurs in 24 hours after infection of the mammalian host.
process;Plasmodium erythrocytic merozoite stage;An erythrocytic merozoite stage in the Plasmodium lifecycle that occurs in the bloodstream of a vertebrate host.
material entity;Plasmodium falciparum microgametocyte;A Plasmodium falciparum gametocyte that is a male gametocyte and found in either bloodstream of a human host or midgut of a mosquito vector. The microgametocyte is a precursor cell of the microgamete.
role;human parasite role;A parasite role which is realized only during parasitic infection of a human.
process;Plasmodium merozoite stage;A merozoite stage in the Plasmodium lifecycle that occurs in the bloodstream or hepatocytes of a vertebrate host.
material entity;Schistosoma japonicum 3 week worm;A Schistosoma japonicum worm is capable of sexual reproduction, which is found in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the mammal host 3 weeks after infection of the human host.
material entity;Plasmodium falciparum microgamete;A Plasmodium falciparum gamete that is a matured form of exflagellated microgametocyte and found in the midgut of a mosquito vector. The microgamete fertilizes the macrogamete, forming the zygote.
process;Plasmodium oocyst stage;An oocyst stage in the Plasmodium lifecycle that occurs on the hemocoel side of the midgut of a mosquito vector. During this stage Plasmodium ookinete invades and escapes midgut wall of mosquito and embed itself onto the exterior of the gut membrane and develop encysted zygote, called oocyst.
material entity;Schistosoma japonicum egg;A Schistosoma japonicum in an egg form that is laid by the female adult worm and released into the host gut where they leave the host in the faeces.
process;hypnozoite stage;A parasite lifecycle stage of some Plasmodium sp., such as Plasmodium vivax and Plasmodium ovale, the parasite in the liver cells do not achieve matuaration to a schizont immediately, but remain in a dormant form. This dormant form stage is called hypnozoite stage.
process;Plasmodium hepatic merozoite stage;A hepatic merozoite stage in the Plasmodium lifecycle that occurs in the hepatocyte of a vertebrate host.
material entity;Homo sapiens ureter;A ureter that is a part of or originated from a human (Homo sapiens).
process;Plasmodium schizont stage;A schizont stage in the Plasmodium lifecycle that occurs in erythrocytes or in hepatocytes.
process;Trypanosoma brucei trypomastigote stage;A trypomastigote stage in the Trypanosoma brucei lifecycle that occurs in the vertebrate host.
process;Plasmodium ookinete stage;An ookinete stage in the Plasmodium lifecycle that occurs in the midgut of a mosquito vector and on the outside of the midgut.
process;trophozoite stage;A parasite lifecycle stage of some protozoan parasites that is a non-reproductive, feeding and growing stage.
material entity;Schistosoma haematobium schistosomulum;A Schistosoma haematobium in a migratory larval form that is found within blood vessels of the definitive host, mammal, and develops into the flatworm.
process;Plasmodium hepatic schizont stage;A hepatic schizont stage in the Plasmodium lifecycle that occurs in the infected hepatocytes of a vertebrate host.
process;Trypanosoma brucei metacyclic trypomastigote stage;A metacyclic trypomastigote stage in the lifecycle of Trypanosoma brucei that occurs either in vertebrate host bloodstream or in salivary glands of an insect vector.
process;Schistosoma haematobium lifecycle stage;A lifecycle stage of Schistosoma haematobium.
process;Plasmodium erythrocytic schizont stage;An erythrocytic schizont stage in the Plasmodium lifecycle that occurs in the infected erythrocytes of a vertebrate host.
process;Plasmodium falciparum microgamete stage;A microgamete stage in the Plasmodium falciparum lifecycle that occurs in the midgut of a mosquito vector.
process;Plasmodium microgametocyte stage;A microgametocyte stage in the Plasmodium lifecycle that occurs either in the bloodstream of a vertebrate host or the midgut of a mosquito vector.
process;Plasmodium macrogametocyte stage;A macrogametocyte stage in the Plasmodium lifecycle that occurs either in the bloodstream of a vertebrate host or the midgut of a mosquito vector.
process;Trypanosoma brucei lifecycle stage;A lifecycle stage of Trypanosoma brucei.
process;Trypanosoma cruzi trypomastigote stage;A trypomastigote stage in the Trypanosoma cruzi lifecycle that occurs either in the vertebrate host or an insect vector.
material entity;Homo sapiens mesenteric vein;A mesenteric vein that is a part of or originated from a human (Homo sapiens).
material entity;Schistosoma mansoni cercaria;A Schistosoma mansoni in a parasitic larval form that develops in a freshwater snail and is released into the water.
process;Plasmodium gametocyte stage;A gametocyte stage in the lifecycle of Plasmodium.
material entity;Trypanosoma cruzi epimastigote;A Trypanosoma cruzi that is found in the intestinal tract of the insect vector. In this form, the kinetoplast is found anterior and adjacent to the nucleus. The flagellum emerges in the middle of the cell.
process;schizont stage;A parasite lifecycle stage that is the multinucleate stage in the development of some members of the Sarcodina and some sporozoans during schizogony.
material entity;Bulinus hepatopancreas;Hepatopancreas that is a part of or originated from a Bulinus snail.
process;daughter sporocyst stage;A sporocyst stage of Trematodes produced by a mother sporocyst. it lacks a gut and is capable of asexual production of either rediae or cercariae.
process;macrogamete stage;A gamete stage in parasites when macrogametocytes produce macrogametes through the process known as gametogenesis.
material entity;Triatominae midgut;A midgut that is a part of or originated from a Triatominae bug.
material entity;Schistosoma haematobium 7 week worm;A Schistosoma haematobium worm is the mature form of Schistosoma haematobium and capable of sexual reproduction, which is found in the pelvic blood vessels of the vesicle plexis of the mammal host 7 weeks after infection of the mammal host.
material entity;Plasmodium falciparum ookinete;A Plasmodium falciparum that is a 'banana-shaped' form and originates from the round zygote. The ookinete is found in the midgut of a mosquito vector and traverses the midgut wall of a mosquito vector.
process;parasite lifecycle in host liver stage;A parasite lifecycle stage that occurs in the liver of the host organism. For Plasmodium species these stages can include sporozoites, trophozoites, schizonts, and merozoites.
process;parasitic worm stage;A parasite lifecycle stage of some parasites in which the parasite develops into a worm form, and undergoes maturation.
process;Trypanosoma brucei procyclic trypomastigote stage;A procyclic promastigote stage in the Trypanosoma brucei lifecycle.
process;schistomulum stage;A parasite lifecycle stage that is the migratory stage between cercaria and adult of the schistosomes. equivalent to the metacercarial stage in other digeneans.
material entity;Schistosoma japonicum sporocyst;A Schistosoma japonicum is an elongated sac that develops from the miracidium within the snail indermediate host, and that either produces more sporocysts or develops into cercariae.
material entity;Homo sapiens vesical venus plexus;Vesical venus plexus that is a part of or originated from a human (Homo sapiens).
material entity;Homo sapiens erythrocyte;An erythrocyte that is a part of or originated from a human (Homo sapiens).
material entity;Schistosoma haematobium 3 week worm;A Schistosoma haematobium worm is the mature form of Schistosoma haematobium and capable of sexual reproduction, which is found in the pelvic blood vessels of the vesicle plexis of the human host 3 weeks after infection of the mammal host.
process;sporocyst stage;A parasite lifecycle stage that is the early developmental stage capable of asexual reproduction: in sporozoans it is usually enclosed within an oocyst. in digeneans it is an intramolluscan stage lacking a gut.
process;Schistosoma haematobium worm stage;A worm stage of Schistosoma haematobium that is fully developed mature form and found in the pelvic blood vessels of the vesicle plexis of the mammalian host.
material entity;Schistosoma mansoni 3 week worm;A Schistosoma mansoni worm that is capable of sexual reproduction, which is found in the small inferior mesenteric blood vessels surrounding the large intestine of the mammal host 3 weeks after infection of the mammalian host.
process;Plasmodium falciparum hepatic schizont stage;A hepatic schizont stage in the lifecycle of Plasmodium falciparum that occurs in the infected hepatocytes of a human host.
material entity;Trypanosoma brucei epimastigote;A Trypanosoma brucei that is found in the salivary glands of tse-tse fly. In this form the kinetoplast is anterior to the nucleus with a short undulating membrane running about half the length of the body.
material entity;Neospora caninum bradyzoite;A Neospora caninum in bradyzoite stage.
process;Cryptosporidium parvum lifecycle stage;A lifecycle stage of Cryptosporidium parvum.
process;Eimeria acervulina lifecycle stage;A lifecycle stage of Eimeria acervulina.
process;Eimeria acervulina merozoite stage;A merozoite stage in the Eimeria acervulina.
process;Plasmodium knowlesi gametocyte stage;A gametocyte stage in the Plasmodium knowlesi.
process;Cryptosporidium parvum sporozoite stage;A sporozoite stage in the Cryptosporidium parvum.
process;Cryptosporidium parvum oocyst stage;An oocyst stage in the Cryptosporidium parvum.
process;Plasmodium yoelii lifecycle stage;A lifecycle stage of Plasmodium yoelii.
material entity;Primates erythrocyte;An erythrocyte that is a part of or originated from a primate.
process;Plasmodium knowlesi lifecycle stage;A lifecycle stage of Plasmodium knowlesi.
process;Plasmodium chabaudi lifecycle stage;A lifecycle stage of Plasmodium chabaudi.
material entity;Vertebrate blood;Blood that is part of or originated from a vertebrate.
process;Schistosoma japonicum adult worm stage;An adult worm stage in the Schistosoma japonicum lifecycle.
process;Schistosoma haematobium adult worm stage;An adult worm stage in the Schistosoma haematobium lifecycle.
process;Plasmodium oocyst-derived sporozoite stage;A sporozoite stage in the Plasmodium lifecycle that develops in oocyst of the mosquito midgut.
process;Plasmodium sporozoite stage;A sporozoite stage in the Plasmodium lifecycle that occurs in the salivary glands of the mosquito and invades hepatocytes in the vertebrate host.
process;Neospora caninum bradyzoite stage;A bradyzoite stage in the Neospora caninum.
process;Plasmodium trophozoite stage;A trophozoite stage in the Plasmodium lifecycle that occurs in a vertebrate host.
process;Plasmodium salivary gland-derived sporozoite stage;A salivary gland-derived sporozoite stage in the Plasmodium lifecycle that occurs in the salivary glands of the mosquito and invades hepatocytes in the vertebrate host.
process;Plasmodium erythrocytic ring trophozoite stage;An erythrocytic ring trophozoite stage in the Plasmodium life cycle that occurs in erythrocytes of a vertebrate host. During this stage some Plasmodium merozoites undergo asexual reproduction cycle in erythrocytes and form young trophozoites that are referred to as "ring form" due to their morphology.
process;Plasmodium erythrocytic trophozoite stage;An erythrocytic trophozoite stage in the Plasmodium life cycle that occurs in erythrocytes of a vertebrate host.
process;Plasmodium zygote stage;A zygote stage in the Plasmodium lifecycle that occurs in the midgut of the mosquito vector where a microgamete and a macrogamete fertilizes each other to produce a diploid cell.
process;Plasmodium hepatic trophozoite stage;A hepatic trophozoite stage in the Plasmodium life cycle that occurs in hepatocytes of a vertebrate host.
process;Plasmodium knowlesi sporozoite stage;A sporozoite stage in the Plasmodium knowlesi.
process;Plasmodium knowlesi ookinete stage;An ookinete stage in the Plasmodium knowlesi.
process;Plasmodium knowlesi merozoite stage;A merozoite stage in the Plasmodium knowlesi.
process;Plasmodium yoelii sporozoite stage;A sporozoite stage in the Plasmodium yoelii.
process;Plasmodium yoelii gametocyte stage;A gametocyte stage in the Plasmodium yoelii.
process;Plasmodium yoelii merozoite stage;A merozoite stage in the Plasmodium yoelii.
process;Plasmodium chabaudi sporozoite stage;A sporozoite stage in the Plasmodium chabaudi.
process;Plasmodium chabaudi ookinete stage;An ookinete stage in the Plasmodium chabaudi.
process;Plasmodium chabaudi gametocyte stage;A gametocyte stage in the Plasmodium chabaudi.
process;Plasmodium chabaudi merozoite stage;A merozoite stage in the Plasmodium chabaudi.
process;Schistosoma mansoni daughter sporocyst stage;A daughter sporocyst stage of Schistosoma mansoni that occurs in the snail intermediate host.
material entity;Leishmania amazonensis promastigote;A Leishmania amazonensis that occurs in the gut of a sandfly.
material entity;Toxoplasma gondii oocyst;A Toxoplasma gondii that oocyst is formed, found in the gut of the bug vector.
process;Schistosoma haematobium cercaria stage;A cercaria stage in the lifecycle of Schistosoma haematobium that occurs in a freshwater snail and in fresh water.
material entity;Plasmodium falciparum erythrocytic ring trophozoite;A Plasmodium falciparum erythrocytic trophozoite that is found in erythrocytes. It is a young trophozoite stage that has a typical 'ring-like' appearance. Ring-form trophozoites of Plasmodium falciparum are often thin and delicate, measuring on average 1/5 the diameter of the red blood cell.
material entity;Leishmania donovani promastigote;A Leishmania donovani that is that occurs in the gut of a sandfly.
process;Schistosoma mansoni schistosomulum stage;A schistosomulum stage of Schistosoma mansoni that occurs in the definitive host and is followed by the parasitic worm stage.
process;3 day schistosomulum stage;A schistosomulum stage that occurs in 3 days after infection of the mammalian host.
material entity;Leishmania amazonensis amastigote;A Leishmania amazonensis that occurs in a mammal tissue.
material entity;vesical venus plexus;The vesical plexus envelops the lower part of the bladder and the base of the prostate and communicates with the pudendal and prostatic plexuses.
material entity;Eimeria tenella sprozoite;An Eimeria tenella is formed in the oocyst. It migrates to and resides in the gut of the mosquito vector.
process;Schistosoma haematobium mother sporocyst stage;A mother sporocyst stage in the Schistosoma haematobium lifecycle that occurs in the snail intermediate host.
material entity;Eimeria maxima gametocyte;An Eimeria maxima that is located in the bloodstream of the human host.
material entity;Glossina midgut;A midgut that is a part of or originated from a tsetse fly of genus Glossina.
material entity;Sarcocystis neurona merozoite;A Sarcocystis neurona that is found in the bloodstream of the human host and invades erythrocytes.
process;mother sporocyst stage;A sporocyst stage of Digenea formed after penetration of the miracidium into a mollusc. it lacks a gut and gives rise asexually to daughter sporocysts or rediae.
material entity;Eimeria tenella oocyst;An Eimeria tenella that oocyst is formed, found in the gut of the mosquito vector.
process;Schistosoma mansoni 7 week worm stage;A 7 week worm stage of Schistosoma mansoni that is the mature stage of Schistosoma mansoni and found in the small inferior mesenteric blood vessels surrounding the large intestine of the definitive host 7 weeks after weeks after infection.
material entity;Toxoplasma gondii tachyzoite;A Toxoplasma gondii that is formed in tissue in a host and replicates quickly. This replaces the previous term as .
process;Trypanosoma brucei epimastigote stage;An epimastigote stage in the lifecycle of Trypanosoma brucei.
material entity;Sarcocystis neurona sporozoite;A Sarcocystis neurona is formed in the oocyst. It migrates to and resides in the gut of the mosquito vector.
material entity;Homo sapiens urinary bladder;A urinary bladder that is a part of or originated from a human (Homo sapiens).
material entity;Schistosoma mansoni 6 day schistosomulum;A Schistosoma mansoni schistosomulum in a migratory larval formi that is found within blood vessels of the definitive host, mammal, 6 days post-infection.
material entity;Toxoplasma gondii bradyzoite;A Toxoplasma gondii that is formed in a tissue cyst of host, replicating slowly.
process;Plasmodium vivax gametocyte stage;A gametocyte stage in the Plasmodium vivax life cycle.
material entity;Plasmodium falciparum erythrocytic schizont;A Plasmodium falciparum schizont that is found in infected erythrocytes of a human host.
material entity;Schistosoma mansoni adult female worm;A Schistosoma mansoni adult worm is the fully developed mature female form of Schistosoma mansoni and capable of sexual reproduction, which lives within the gynacophoric canal of the adult male worm in the small inferior mesenteric blood vessels surrounding the large intestine of the mammal host.
process;Plasmodium berghei merozoite stage;A merozoite stage in the Plasmodium berghei life cycle.
process;Schistosoma mansoni adult male worm stage;An adult male worm stage of Schistosoma mansoni that is fully developed mature male stage of Schistosoma mansoni and found in the small inferior mesenteric blood vessels surrounding the large intestine of the mammalian host.
process;Plasmodium berghei sporazoite stage;A sporozoite stage in the Plasmodium berghei life cycle.
process;Schistosoma mansoni miracidium stage;A miracidium stage in the Schistosoma mansoni lifecycle that occurs in the intermediate snail host.
material entity;Schistosoma haematobium adult worm;A Schistosoma haematobium worm is a fully developed mature form of Schistosoma haematobium and capable of sexual reproduction, which lives in the pelvic blood vessels of the vesicle plexis of the mammal host.
process;Eimeria maxima gametocyte stage;A gametocyte stage in the Eimeria maxima life cycle.
process;Schistosoma haematobium 7 week worm stage;A 7 week worm stage of Schistosoma haematobium that is the mature stage of Schistosoma haematobium and found in the pelvic blood vessels of the vesicle plexis of the definitive host 7 weeks after weeks after infection .
material entity;parasite organism;An organism living in, with, or on another organism in parasitism. Individual members of parasite species, such as Leishmania, Plasmodium, Trypanosoma, etc. are members of this class.
process;Neospora caninum tachyzoite stage;A tachyzoite stage in the Neospora caninum life cycle.
process;Plasmodium falciparum merozoite stage;A merozoite stage in the Plasmodium falciparum lifecycle that occurs in the bloodstream or hepatocytes of a human host.
process;Schistosoma japonicum adult female worm stage;An adult female worm stage of Schistosoma japonicum that is fully developed mature female stage of Schistosoma japonicum and occurs in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the mammalian host.
material entity;Leishmania infantum promastigote;A Leishmania infantum that is that occurs in the gut of a sandfly.
process;Leishmania major metacyclic promastigote stage;A metacyclic promastigote stage in the lifecycle of Leishmania major.
process;Trypanosoma cruzi epimastigote stage;An epimastigote stage in the lifecycle of Trypanosoma cruzi.
material entity;Leishmania donovani amastigote;A Leishmania donovani that is that occurs in a mammal tissue.
material entity;Schistosoma mansoni egg;A Schistosoma mansoni in an egg form that is laid by the female adult worm and released into the host gut where they leave the host in the faeces.
material entity;Schistosoma japonicum adult worm;A Schistosoma japonicum worm is a fully developed mature form of Schistosoma japonicum and capable of sexual reproduction, which lives in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the mammal host.
process;Plasmodium vivax ookinete stage;An ookinete stage in Plasmodium vivax life cycle.
material entity;Biomphalaria hepatopancreas;Hepatopancreas that is a part of or originated from a Biomphalaria snail.
process;Schistosoma japonicum adult male worm stage;An adult male worm stage of Schistosoma japonicum that is fully developed mature male stage of Schistosoma japonicum and occurs in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the mammalian host.
material entity;Leishmania infantum amastigote;A Leishmania infantum that is that occurs in a mammal tissue.
process;Schistosoma mansoni 3 week worm stage;A worm stage of Schistosoma mansoni that is found in the small inferior mesenteric blood vessels surrounding the large intestine of the definitive host 3 weeks after infection.
process;Schistosoma haematobium adult male worm stage;An adult male worm stage of Schistosoma haematobium that is fully developed mature male stage of Schistosoma haematobium and found in the pelvic blood vessels of the vesicle plexis of the mammalian host.
process;Plasmodium vivax merozoite stage;A merozoite stage in the Plasmodium vivax life cycle.
process;Schistosoma japonicum 3 week worm stage;A worm stage of Schistosoma japonicum that is found in the small superior mesenteric blood vessels associated with the ileo-caecal area of the intestine of the definitive host 3 weeks after infection.
material entity;Schistosoma mansoni adult worm;A Schistosoma mansoni worm is the fully developed mature form of Schistosoma mansoni and capable of sexual reproduction, which lives in the small inferior mesenteric blood vessels surrounding the large intestine of the mammal host.
process;Plasmodium vivax sporozoite stage;A sporozoite stage in Plasmodium vivax life cycle.
material entity;Schistosoma haematobium daughter sporocyst;A Schistosoma haematobium sporocyst that develops into cercariae.
process;epimastigote stage;A parasite lifecycle stage of Trypanosomatids. During this stage, the undulating membrane is shortened and the flagellar pocket and the kinetoplast are anterior to the nucleus. This stage occurs in the insect host.
