class;term;comment
material entity;piece of pork lung (raw);A raw piece of a pork lung.
material entity;piece of pork meat;A piece of meat that is derived from a pork.
material entity;piece of pork ear (raw);A raw piece of a pork ear.
material entity;piece of pork stomach (raw);A raw piece of a pork stomach.
material entity;piece of pork spleen (raw);A raw piece of a pork spleen.
material entity;sherry;
material entity;piece of pork liver (raw);A raw piece of a pork liver.
material entity;piece of pork kidney (raw);A raw piece of a pork kidney.
material entity;martini cocktail;
material entity;yellow variety sweet potato (raw);
material entity;jersey yellow sweet potato (raw);
material entity;field corn kernel (raw);
material entity;red bliss potato (raw);
material entity;star anise fruit (dried);
material entity;potato (whipped, vitamin c enriched, instant);
material entity;malt root;
material entity;greens (raw);A plant leaf vegetable food product which is a bunch of raw leaves.
material entity;wild strawberry preserve;
material entity;vegetable-flavored beverage (noncarbonated);
material entity;cocoa bean (ground);
material entity;jengkol plant;*Archidendron pauciflorum*, commonly known as Djenkol, Jenkol or Jering is a species of flowering tree in the pea family, *Fabaceae*. It is native to Southeast Asia, where the seeds are a popular dish. The beans and leaves of the djenkol tree are traditionally used for medicinal purposes such as purifying the blood. [https://en.wikipedia.org/wiki/Archidendron pauciflorum]
material entity;pine family;The *Pinaceae* (pine family) are trees or shrubs, including many of the well-known conifers of commercial importance such as cedars, firs, hemlocks, larches, pines and spruces. The family is included in the order Pinales, formerly known as Coniferales. [https://en.wikipedia.org/wiki/Pinaceae]
material entity;fir plant;Firs (*Abies*) are a genus of 48-56 species of evergreen coniferous trees in the family Pinaceae. [https://en.wikipedia.org/wiki/Fir]
material entity;locust tree;*Robinia* is a genus of flowering plants in the family Fabaceae, subfamily *Faboideae*, native to North America and northern Mexico. Commonly known as locusts, they are deciduous trees and shrubs growing 4-25 metres (13-82 ft) tall. The flowers are used as tea, and in pancakes. *Robinia flowers* are consumed as fritters in many parts of Europe. [https://en.wikipedia.org/wiki/Robinia]
material entity;leatherjacket (raw);
material entity;fish (fried);
material entity;unicorn filefish (raw);
material entity;fish paste (fried);
material entity;wine cooler popsicle;
material entity;animal fat food product;
material entity;puffer roe pickled in rice bran;
material entity;fish (sliced, vegetable added, raw);
material entity;seafood sushi;
material entity;bar jack (raw);
material entity;surgeonfish (raw);
material entity;filefish (raw);
material entity;brewers maize;
material entity;wheat breakfast cereal;
material entity;corn snack (puffed, cheese-flavored);
material entity;tortilla chip;
material entity;potato (cooked, refrigerated, commercially prepared);
material entity;palm juice;
material entity;colza (food product);
material entity;pie crust mix;
material entity;eggplant (cooked);
material entity;noodle (chinese, instant);
material entity;baby ginger (thermally processed);
material entity;chocolate cake mix, devil's food;
material entity;otaheite gooseberry (raw);
material entity;chocolate-flavored syrup;
material entity;falafel (cooked);
material entity;butterfly mackerel (raw);
material entity;king mackerel (raw);
material entity;moth bean;A seed of a moth bean plant (Vigna aconitifolia)
material entity;flaxseed (raw);
material entity;amaranth seed (raw);
material entity;cheese soft;
material entity;bread stuffing mix;
material entity;bluefin tuna (canned);
material entity;apple and grape drink;
material entity;tomato herb sauce;
material entity;granola bar;
material entity;niger seed (food product);
material entity;gingelly oil;Gingelly oil, of Indian origin, is a type of sesame oil which is golden in color due to its extraction process.
material entity;velvet bean (raw);
material entity;millet seed (dried);
material entity;tall fescue hay;
material entity;eggplant (raw);
material entity;potato meal;
material entity;yacon plant;The yacón (*Smallanthus sonchifolius*) is a species of perennial daisy traditionally grown in the northern and central Andes from Colombia to northern Argentina for its crisp, sweet-tasting, tuberous roots. [https://en.wikipedia.org/wiki/Yacón]
material entity;birch plant;The sap is boiled down to produce birch syrup. Currently, only a few small scale operations in Alaska and Yukon currently produce birch syrup from this species. [https://en.wikipedia.org/wiki/Betula papyrifera]
material entity;filbert plant;*Corylus maxima*, the filbert, is a species of hazel native to southeastern Europe and southwestern Asia, from the Balkans to Ordu in Turkey. The filbert is similar to the related common hazel, *C. avellana*, differing in having the nut more fully enclosed by the tubular involucre. This feature is shared by the beaked hazel *C. cornuta* of North America, and the Asian beaked hazel *C. sieboldiana* of eastern Asia. [https://en.wikipedia.org/wiki/Corylus maxima]
material entity;nasturtium plant;*Tropaeolum*, commonly known as nasturtium, is a genus of roughly 80 species of annual and perennial herbaceous flowering plants. The nasturtiums received their common name because they produce an oil similar to that of watercress (*Nasturtium officinale*). [https://en.wikipedia.org/wiki/Tropaeolum]
material entity;lesser calamint plant;*Clinopodium nepeta* (synonym *Calamintha nepeta*), known as lesser calamint, is a perennial herb of the mint family. Lesser calamint is used in borders. It is also as a spice in the Italian cuisine where it is called *mentuccia, nipitella* or *nepitella*. [https://en.wikipedia.org/wiki/Clinopodium nepeta]
material entity;randhuni plant;*Trachyspermum roxburghianum* (also known as *Carum roxburghianum*) is a flowering plant in the family *Apiaceae*. It is grown extensively in the South Asia, Southeast Asia, and Indonesia. Its aromatic dried fruits, like its close relative ajwain, are often used in Bengali cuisine but are rarely used in the rest of India. The fresh leaves are used as an herb in Thailand and it is used medicinally in Myanmar. [https://en.wikipedia.org/wiki/Trachyspermum roxburghianum]
material entity;temulawak plant;*Curcuma zanthorrhiza*, known as temulawak, Java ginger, Javanese ginger, or Javanese turmeric is a plant species, belonging to the ginger family. [https://en.wikipedia.org/wiki/Curcuma zanthorrhiza]
material entity;tahitian vanilla plant;*Vanilla tahitensis* is a vine that grows on trees for support. It has zig-zag stems, narrow elliptic leaves and yellowish-green flowers, which are followed by bunches of bean-like pods. As compared to the more widely grown Vanilla planifolia, the pods are shorter and broader, and its taste and fragrance are also distinctive. [https://en.wikipedia.org/wiki/Vanilla tahitensis]
material entity;oblique onion plant;A Eurasian species of wild onion with a range extending from Romania to Mongolia.
material entity;siberian kale plant;*Brassica napus* (*Pabularia* Group) is commonly called Siberian kale. It is native to northern Asia and northern Europe. It primarily differs from a second type of kale known as *Brassica oleracea* (*Acephala* Group) by having (a) milder flavor, (b) more tenderness, (c) better resistance to the diseases/insects common to Brassicas and (d) better winter hardiness. Flat blue green leaves with white veins and ruffled edges. Plants typically mature to 12-18" tall and to 24" wide. *Brassica napus* (*Oleifera* Group) is grown primarily for vegetable oils including canola. *Brassica napus* (*Napobrassica* Group) includes rutabagas. [http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=275021]
material entity;canarium plant;*Canarium* is a genus of about 100 species of tropical and subtropical trees, in the family *Burseraceae*. The trees and their edible nuts have a large number of common names in their range. These include Pacific almond, canarium nut, pili nut, Java almond, Kenari nut, galip nut, nangai, and ngali. [https://en.wikipedia.org/wiki/Canarium]
material entity;honesty plant;*Lunaria* (common name honesty) is a genus of flowering plants in the family *Brassicaceae*, native to central and southern Europe. It includes 4 species, the annual or biennial *L. annua* (syn. *L. biennis*), *Lunaria elongata*, the perennial *L. rediviva* and the rare Balkan species *Lunaria telekiana*. [https://en.wikipedia.org/wiki/Lunaria]
material entity;arctic bramble plant;*Rubus arcticus*, the Arctic bramble or Arctic raspberry, is a species of slow-growing bramble belonging to the rose family, found in arctic and alpine regions in the Northern Hemisphere. Its dark red fruit is considered a delicacy. [https://en.wikipedia.org/wiki/Rubus arcticus]
material entity;korean bramble plant;*Rubus coreanus*, known as bokbunja, Korean black raspberry, or Korean bramble, is a species of raspberry native to Korea, Japan, and China. [https://en.wikipedia.org/wiki/Rubus coreanus]
quality;extent of food heat treatment;Used to broadly characterize a food product based on the extent of heat applied. Heat treatment affects the flavor and textural characteristics of a food and thus consumer preparation time. Heat treatment causes chemical changes and/or reduction of enzyme and of microbial activity and thus affects food safety and shelflife. Specifics of preparation are covered by *G. COOKING METHOD* and *H. TREATMENT APPLIED*. [FDA CFSAN 1995]
quality;fully heat-treated;
quality;partially heat-treated;
material entity;persian lime plant;Persian lime (*Citrus × latifolia*), also known by other common names such as seedless lime, Bearss lime and Tahiti lime, is a citrus fruit species of hybrid origin, known only in cultivation. The fruit is about 6 centimetres (2.4 in) in diameter, often with slightly nippled ends, and is usually sold while green, although it yellows as it reaches full ripeness. [https://en.wikipedia.org/wiki/Persian lime]
material entity;mexican hawthorn plant;*Crataegus mexicana* is a species of hawthorn known by the common names tejocote, manzanita, tejocotera and Mexican hawthorn. The fruit is eaten in Mexico cooked, raw, or canned. It is a main ingredient used in ponche, the traditional Mexican hot fruit punch [https://en.wikipedia.org/wiki/Crataegus mexicana]
material entity;flat peach plant;Saturn peaches, *Prunus persica* var. *platycarpa* (also known as donut (or doughnut) peaches), are a variety of peach with white flesh and a flattish, round shape.
material entity;schisandra plant;*Schisandra* (magnolia vine) is a genus of twining shrubnative to East Asia, and its dried fruit is sometimes used medicinally. The berries of *S. chinensis* are given the name wu wei zi in Chinese, which translates as "five flavor fruit" because they possess all five basic flavors in Chinese herbal medicine: salty, sweet, sour, pungent (spicy), and bitter. [https://en.wikipedia.org/wiki/Schisandra]
quality;heat-treated;
quality;heat-treated, multiple components, different degrees of treatment;
material entity;witch-hazel plant;Witch-hazels (*Hamamelis*) are a genus of flowering plants in the family *Hamamelidaceae*, with four species in North America (*H. mexicana, H. ovalis, H. virginiana, H. vernalis*), and one each in Japan (*H. japonica*) and China (*H. mollis*). The leaves and bark of the North American witch-hazel, *Hamamelis virginiana*, may be used to produce an astringent decoction as a cooling agent for various uses in traditional medicine, herbalism, and skincare products. [https://en.wikipedia.org/wiki/Witch-hazel]
material entity;honeybush plant;*Cyclopia*, better known by the common name Honeybush, or Heuningbos in Afrikaans, is a genus of some 20 species of flowering plants in the legume family, *Fabaceae*, of the subfamily *Faboideae*. The leaves of honeybush are commonly used to make herbal teas. It grows only in small areas in the southwest and southeast of South Africa and has many similarities with rooibos. [https://en.wikipedia.org/wiki/Cyclopia (plant)]
material entity;chrysanthemum plant;Chrysanthemums, sometimes called mums or chrysanths, are flowering plants of the genus *Chrysanthemum* in the family *Asteraceae*. Yellow or white chrysanthemum flowers of the species *C. morifolium* are boiled to make a tea in some parts of Asia. Chrysanthemum leaves are steamed or boiled and used as greens, especially in Chinese cuisine. The flowers may be added to dishes [https://en.wikipedia.org/wiki/Chrysanthemum]
material entity;sweet-tea plant;Chinese sweet tea is a traditional Chinese herbal tea, made from the leaves of Chinese Blackberry (*Rubus suavissimus*). These leaves contain a natural sweetener, called rubusoside, which is 200 times as sweet as cane sugar. The tea has long been used to alleviate kidney symptoms, and a recent Japanese study also indicates that it has anti-inflammatory effects and helps against allergies. [https://en.wikipedia.org/wiki/Chinese sweet tea]
material entity;purple coneflower plant;*Echinacea* is a genus, or group of herbaceous flowering plants in the daisy family. The *Echinacea* genus has nine species, which are commonly called coneflowers. [https://en.wikipedia.org/wiki/Echinacea]
quality;not heat-treated;
material entity;piece of pig (raw);A raw piece of pork.
material entity;pork processed carcass;A pork carcass that has been processed to some degree.
material entity;poultry (stuffed, frozen);
material entity;pig carcass (raw);A raw pork carcass.
material entity;lemon beverage base;
material entity;live pig;A pig that is alive.
material entity;pig;A whole pig.
material entity;pork carcass (gutted);A pork carcass which is gutted.
material entity;pork carcass (butchered);A pork carcass which is eviscerated and cleaned.
material entity;pork carcass (raw, skinless);A raw pork carcass which has had its skin removed.
material entity;pork processed carcass (raw);A raw processed pork carcass.
material entity;strawberry spread (uncooked, frozen);
material entity;chicken-flavored consomme mix (dry, instant);
material entity;turkey (stuffed, frozen);
material entity;pig substance;Material which is produced by a pig.
material entity;poultry (ice packed);
material entity;bottling syrup;
material entity;bitter lemon drink;
material entity;potato chip (homogenized);
material entity;pig material;Material that derives from some pig.
object aggregate;piece(s) of wild boar organ;One or more pieces of wild boar organ.
material entity;piece of wild boar organ;A piece of a wild boar organ.
material entity;oyster-flavored sauce;
material entity;wild boar organ;An organ that derives from a wild boar.
material entity;black cod (cured);
material entity;piece of wild boar (raw);A raw piece of wild boar.
material entity;piece of wild boar;A severed part of a wild boar.
object aggregate;piece(s) of wild boar meat (boneless);One or more pieces of boneless wild boar meat.
object aggregate;piece(s) of wild boar meat;One or more pieces of wild boar meat.
object aggregate;piece(s) of wild boar;One or more pieces of wild boars.
material entity;piece of wild boar meat;A piece of meat that is derived from a wild boar.
material entity;rock cornish cross chicken (raw);
material entity;rock cornish game bird (raw);In the United States, a Cornish game hen, also sometimes called a Cornish hen, poussin, Rock Cornish hen, or simply Rock Cornish, is a hybrid chicken sold whole. Despite the name, it is not a game bird. Rather, it is a broiler chicken, the most common strain of commercially raised meat chickens. Though the bird is called a "hen", it can be either male or female. [https://en.wikipedia.org/wiki/Cornish game hen]
material entity;cornish cross chicken (raw);
material entity;poultry (raw);
material entity;poultry pieces (raw);
material entity;limeade;
material entity;poultry (new york dressed, raw);
material entity;shrimp cocktail (curried, canned);
material entity;wild boar carcass (raw);A raw wild boar carcass.
material entity;wild boar carcass;A carcass of a wild boar that includes all anatomical parts.
material entity;live wild boar;A wild boar that is alive.
material entity;piece of nutria;A severed part of a nutria.
material entity;finger millet seed (raw);
material entity;nutria carcass (raw);A raw nutria carcass.
material entity;pilchard (chunk-style, packed in water, canned);
material entity;nutria carcass;A carcass of a nutria that includes all anatomical parts.
material entity;wild boar material;Material that derives from some wild boar.
material entity;chicken egg (shell on, iodine enriched);
object aggregate;piece(s) of nutria;One or more pieces of nutrias.
material entity;piece of nutria meat;A piece of meat that is derived from a nutria.
material entity;meat croquette (raw);
material entity;piece of nutria (raw);A raw piece of nutria.
material entity;chicken egg (hard-cooked by microwave, cubed);
material entity;potato chip (onion- and garlic-flavored);
material entity;broad bean cake (fried);A bean cake made with podded broad beans.
material entity;cow foot (raw);A whole raw cow foot.
material entity;sugar (lump);
material entity;frankfurter (in bun);
material entity;chocolate-covered hard candy;
material entity;food (deep-fried);
material entity;potato chip (toasted onion-flavored);
material entity;potato chip (cheese-flavored);
material entity;potato chip (barbecue-flavored);
material entity;nutria;A whole nutria.
material entity;nutria material;Material that derives from some nutria.
material entity;nutria food product;A food product that is derived from some nutria.
object aggregate;piece(s) of squirrel;One or more pieces of squirrels.
material entity;squirrel carcass (raw);A raw squirrel carcass.
material entity;squirrel carcass;A carcass of a squirrel that includes all anatomical parts.
material entity;tapioca flour;
material entity;beef round roast (boneless, raw);
material entity;piece of squirrel meat (raw);A raw piece of squirrel meat.
material entity;fish cake (raw);
material entity;piece of squirrel meat;A piece of meat that is derived from a squirrel.
material entity;guava nectar;
material entity;piece of squirrel (raw);A raw piece of squirrel.
material entity;gaspergou raw;
material entity;piece of squirrel;A severed part of a squirrel.
material entity;peanut (roasted, skin off);
material entity;white potato (canned);
material entity;panela;
material entity;sea clam (raw);
material entity;potato flakes (mashed potato, instant);
material entity;cookie dough;
material entity;kamaboko (raw);
material entity;potato chip (cheddar cheese-flavored);
material entity;yam (raw);
material entity;potato (french fry cut, canned);
material entity;potato (crinkle-cut style, bagged);
material entity;piece of pork heart (raw);A raw piece of a pork heart.
material entity;piece of pork ear;A piece of a pork ear.
material entity;piece of pork stomach;A piece of a pork stomach.
material entity;piece of pork pancreas;A piece of a pork pancreas.
material entity;piece of pork brain (raw);A raw piece of a pork brain.
material entity;piece of pork liver;A piece of a pork liver.
material entity;piece of pork thymus;A piece of a pork thymus.
material entity;piece of pork tongue;A piece of a pork tongue.
material entity;piece of pork lung;A piece of a pork lung.
material entity;piece of pork spleen;A piece of a pork spleen.
material entity;piece of pork organ;A piece of a pork organ.
material entity;pork small intestine (raw);A raw small intestine that is obtained from a pork.
material entity;pork ear (raw);A raw ear that is obtained from a pork.
material entity;pork stomach (raw);A raw stomach that is obtained from a pork.
material entity;piece of pork brain;A piece of a pork brain.
material entity;piece of pork heart;A piece of a pork heart.
material entity;pork pancreas (raw);A raw pancreas that is obtained from a pork.
material entity;pork thymus (raw);A raw thymus that is obtained from a pork.
material entity;pork tongue (raw);A raw tongue that is obtained from a pork.
material entity;pork lung (raw);A raw lung that is obtained from a pork.
material entity;french grey shallot plant;
material entity;persian shallot plant;An Asian species of onion native to central and southwestern Asia.
material entity;lemon savory plant;*Satureja biflora*, known as "lemon savory", grows widely in Southern and Eastern parts of Africa. The plant has been used in Kenyan and Tanzanian traditional medicine as an antimicrobial, spasmolytic, diuretic, analgesic, and cicatrizing herb. [Moghdadam et al. (2015) Metabolite profiling for caffeic acid oligomers in *Satureja biflora*. Industrial Crops and Products, 76. 892-899]
material entity;pork heart (raw);A raw heart that is obtained from a pork.
material entity;prune (spent);
material entity;pork organ (raw);A raw animal organ that is obtained from a pork during a butchery process.
material entity;Christmas pudding;A type of pudding traditionally served as part of the Christmas dinner in the UK, Ireland and in other countries where it has been brought by Irish and British immigrants.
