class;term;comment
generically dependent continuant;interpretation section;A discussion section that reports the nutritional relevance of the findings, given the complexity of diet or nutrition as an exposure.
process;Food Frequency Questionnaire method;A retrospective dietary survey method that assesses the frequency with which foods and/or food groups are eaten over a certain time period. The questionnaire includes a food list (commonly close-ended), a frequency category section, and can be self- or interviewer administered.
generically dependent continuant;geographically specific food quantification;An indicator for food quantification method that indicates whether a food quantification method is geography matched to the area where the food is estimated.
process;dietary history method;A type of retrospective dietary survey method that is a detailed assessment to describe usual food intake and its variation over a long period of time.
generically dependent continuant;quantification of food intake data;An indicator that specifies how food intake data are expressed into units of weights or volume.
process;24-hour dietary recall method;A type of retrospective dietary survey method where respondents are asked, by a nutritionist or dietitian who has been trained in interviewing techniques, to recall and report all foods and beverages consumed over the preceding 24 hours.
generically dependent continuant;quantification of a food portion size;An indicator that specifies how the quantity of the portion sizes is estimated.
process;retrospective method for assessing dietary diversity;A retrospective dietary survey method that provides a score that represents a number of different foods, drinks and/or food groups consumed over a given reference period.
generically dependent continuant;selection of recall/measurement days of a dietary survey;An indicator that specifies how the recall/measurement days of a dietary survey were selected.
process;prospective dietary survey method;A type of dietary survey method that involves recording the diet when the foods or drinks are being consumed.
generically dependent continuant;number of days of a dietary survey;An indicator that specifies the number of days of a dietary recall/measurement per individual.
generically dependent continuant;nondietary data section;A data measurements section that describes the assessment of nondietary data (e.g., nutritional status and influencing factors) and timing of the assessment of these variables in relation to dietary assessment.
process;retrospective dietary survey method;A type of dietary survey method that is based on a recall of food or drink intake that have already been consumed.
generically dependent continuant;representativeness of week/weekend days of a dietary survey;An indicator that specifies the representativeness of week/weekend days when conducting a dietary survey.
generically dependent continuant;study validation section;A data measurements section that reports on the validity of the dietary or nutritional assessment methods and any internal or external validation used in the study, if applicable.
process;dietary survey method;An investigation of food and nutrient intake and dietary pattern of an individual or individuals.
generically dependent continuant;representativeness of seasons of a dietary survey;An indicator that specifies if data collection was seasonality representative.
generically dependent continuant;descriptive data section;A results section that gives the distribution of participant characteristics across the exposure variables if applicable, specifies if food consumption of total population or consumers only were used to obtain results.
generically dependent continuant;main results section;A result section that specifies if nutrient intakes are reported with or without inclusion of dietary supplement intake, if applicable.
generically dependent continuant;bias section;A method section that reports how bias in dietary or nutritional assessment was addressed, e.g., misreporting, changes in habits as a result of being measured, or data imputation from other sources
generically dependent continuant;quantitative variables section;A methods section that explains categorization of dietary/nutritional data (e.g., use of N-tiles and handling of nonconsumers) and the choice of reference category, if applicable.
generically dependent continuant;statistical analysis section of a published study based on dietary survey(s);A statistical analysis section that a) describes any statistical method used to combine dietary or nutritional data, if applicable. b) describes and justifies the method for energy adjustments, intake modeling, and use of weighting factors, if applicable. c) reports any adjustments for measurement error, i.e,. from a validity or calibration study.
generically dependent continuant;dietary assessment method(s) section;A data measurements section that describes the dietary assessment method(s), e.g., portion size estimation, number of days and items recorded, how it was developed and administered, and how quality was assured, and report if and how supplement intake was assessed.
generically dependent continuant;food composition data section;A data measurements section that describes and justifies food composition data used. (e.g. explain the procedure to match food composition with consumption data and describe the use of conversion factors, if applicable.)
generically dependent continuant;dietary reference values section;A data measurements section that describes the nutrient requirements, recommendations, or dietary guidelines and the evaluation approach used to compare intake with the dietary reference values, if applicable.
generically dependent continuant;biomarkers section;A data measurements section that reports the type of biomarkers used and their usefulness as dietary exposure markers. When using nutritional biomarkers, additionally use the STROBE Extension for Molecular Epidemiology (STROBE-ME).
generically dependent continuant;origin of a diet survey questionnaire;An indicator that specifies how the questionnaire was developed (e.g. de novo self-developed questionnaire, standardized questionnaire, questionnaire adapted from another questionnaires, etc.).
generically dependent continuant;time of dietary record;An indicator that specifies when the dietary intake was recorded. (e.g. during eating occasion, immediately after eating occasion, or later).
generically dependent continuant;administration type of a diet recall method;An indicator that specifies the administration type of a diet recall method. A diet recall method can be proxy administered, self-administered or interview administered.
generically dependent continuant;quality indicator of a food quantification method;An indicator that specifies the accuracy of a food quantification process (i.e. a process that helps express food intake into units of weights or volume.).
generically dependent continuant;representativeness of days as a quality indicator of a dietary survey;An indicator that specifies the representativeness of days of a dietary survey.
generically dependent continuant;quality indicator of a diet survey questionnaire;An indicator that specifies the quality of dietary survey questionnaires that includes a predetermined set of questions used to collect diet intake information.
generically dependent continuant;participants section;A methods section that reports particular dietary, physiological or nutritional characteristics that were considered when selecting the target population.
generically dependent continuant;quality indicator of a diet recall method;: An indicator that specifies the quality of a diet recall method.
generically dependent continuant;variables section;A methods section that a) clearly defines foods, food groups, nutrients, or other food components.b) when using dietary patterns or indices, describes the methods to obtain them and their nutritional properties.
generically dependent continuant;quality indicator of a dietary survey;An information content entity that specifies the quality of a dietary survey.
generically dependent continuant;data measurements section;A methods section that includes 6 elements for the description of data measurements of a study based on dietary survey(s).
generically dependent continuant;participants result section;A results section that reports the number of individuals excluded based on missing, incomplete or implausible dietary/nutritional data.
generically dependent continuant;methods of a published study based on dietary survey(s);a methods section that includes a few sections to describe particular characterisitics of study methods based on dietary surveys.
generically dependent continuant;results section of a published study based on dietary survey(s);A results section that includes a few sections to describe particular characterisitics of research results of a study based on dietary surveys.
generically dependent continuant;discussion of a published study based on dietary survey(s);A discussion section that interprets particular characterisitics of a study based on dietary surveys.
generically dependent continuant;ethics of a published study based on dietary survey(s);an ethical approval section that describes the procedure for consent and study approval from ethics committee(s).
generically dependent continuant;limitation section;A discussion section that describes the main limitations of the data sources and assessment methods used and implications for the interpretation of the findings.
generically dependent continuant;supplementary material of a published study based on dietary survey(s);a supplementary (online) material that provides data collection tools and data as online material or explain how they can be accessed.
generically dependent continuant;settings section;A methods section that describes any characteristics of the study settings that might affect the dietary intake or nutritional status of the participants, if applicable.
generically dependent continuant;food-based dietary guideline regarding food diversity;A food-based dietary guideline that provides dietary advice regarding food diversity.
generically dependent continuant;food-based dietary guideline regarding processed food;A food-based dietary guideline that provides dietary advice regarding the eating frequency/quantity of processed food.
generically dependent continuant;abstract of a published study based on dietary survey(s);An abstract which states the dietary/nutritional assessment method(s) used in the research (STROBE-nut-1).
