class;term;comment
material entity;fifth pereiopodal artery;The pereiopodal artery which supplies the fifth pereiopod.
material entity;incurrent ostium;The ostium which has its valve(s) pointing towards the lumen of a pusatile organ.
material entity;median transganglionic artery system;The artery system which consists of a median transganglionic artery and all its branches.
material entity;fourth pereiopodal artery;The pereiopodal artery which supplies the fourth pereiopod.
material entity;pericardial septum;The portion of tissue which borderes the pericardal sinus ventrally.
material entity;first median transganglionic artery;The median transganglionic artery which is the anteriormost one.
material entity;first gonopodal artery;The gonopodal artery which supplies the first gonopod.
material entity;gonopodal artery;The pleopodal artery which supplies a gonopod.
material entity;collateral artery;The artery which runs parallel to the heart on either side, connects the cardiac arteries and among others gives rise to the caudal artery and the prosomal marginal artery.
material entity;first pereiopodal artery;The pereiopodal artery which supplies the first pereiopod.
immaterial entity;perivisceral sinus;The sinus which surrounds the gut.
material entity;fourth median transganglionic artery;The median transganglionic artery which is next in a posterior direction to the third median transganglionic artery.
material entity;sixth pleopodal artery;The pleopodal artery which supplies the sixth pleopod.
material entity;sternal artery;The artery which is part of the ventral vessel anterior to the junction with the descending artery.
material entity;fifth median transganglionic artery;The median transganglionic artery which is next in a posterior direction to the fourth median transganglionic artery.
material entity;third pereiopodal artery;The pereiopodal artery which supplies the third pereiopod.
material entity;hepatic artery;The artery which supplies the midgut gland.
material entity;second median transganglionic artery;The median transganglionic artery which is next in a posterior direction to the first median transganglionic artery.
material entity;second pereiopodal artery;The pereiopodal artery which supplies the second pereiopod.
material entity;posterior lateral artery;The artery which is part of the posterior aorta system and emanates laterally from the posterior aorta or the pleonal arteries.
material entity;third median transganglionic artery;The median transganglionic artery which is next in a posterior direction to the second median transganglionic artery.
material entity;pedipalpocoxal artery;The coxal artery which supplies the coxa of a pedipalp.
material entity;acellular anatomical structure;Anatomical structure that consists of cell parts and cell substances and together does not constitute a cell or a tissue.
material entity;coxapophysal artery;The coxal artery which supplies a coxapophysis.
material entity;organism subdivision;Anatomical structure which is a primary subdivision of whole organism. The mereological sum of these is the whole organism.
material entity;peribuccal artery;The artery which is part of the anterior aorta system and supplies the dilation musculature of a suction stomach.
material entity;extraembryonic structure;Anatomical structure that is contiguous with the embryo and is comprised of portions of tissue or cells that will not contribute to the embryo.
material entity;tegumental artery;The artery which is part of the cheliceral artery system and supplies the dorsal musculature and the dorsal tegument.
material entity;anatomical cluster;Anatomical group that has its parts adjacent to one another.
immaterial entity;branchio-pericardial sinus;The sinus which connects the hemocoel of the gills with the pericardial sinus.
material entity;coxal artery;The artery which supplies a coxa.
material entity;asexual organism;Multi-cellular organism that does not produce gametes.
material entity;coxinternal artery;The artery which is part of the anterior aorta system and supplies the horizontally arranged musculature between the coxae of the pedipalps.
immaterial entity;afferent gill sinus;The sinus which connects the hemocoel of the body with that of a gill.
material entity;esophageal artery;The artery which supplies the esophagus.
material entity;cavitated compound organ;Compound organ that contains one or more macroscopic anatomical spaces.
material entity;protocerebral artery;The brain artery which is part of the anterior aorta system and supplies the protocerebrum.
material entity;unilaminar epithelium;Epithelium that consists of a single layer of epithelial cells.
material entity;upper lip artery;The artery which is part of the anterior aorta system and supplies the upper lip (labrum).
material entity;supracerebral artery;The artery which is part of cheliceral artery system, extends into the posterodorsal region of the prosoma and supplies the prosomal musculature and digestive glands.
material entity;atypical epithelium;Epithelium that consists of epithelial cells not arranged in one ore more layers.
material entity;anterior aorta system;The artery system which consists of the anterior aorta and all its branches.
material entity;material anatomical entity;Anatomical entity that has mass.
material entity;ventral muscular artery;The artery which is part of the posterior aorta system and emanates from the right pleonal artery and supplies the ventral pleonal muscle.
material entity;portion of organism substance;Material anatomical entity in a gaseous, liquid, semisolid or solid state. produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.
immaterial entity;hemocoel;The hemolymph space which is part of the hemolymph lacunar system and channels hemolyph.
material entity;anatomical structure;Material anatomical entity that has inherent 3D shape and is generated by coordinated expression of the organism's own genome.
material entity;anterior lateral artery system;The cardiac artery system which consists of the anterior lateral artery and all its branches.
immaterial entity;anatomical space;Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes. is surrounded by one or more anatomical structures. contains one or more organism substances or anatomical structures.
material entity;dorsal muscular artery;The artery which is part of the posterior aorta system and runs above the ventral pleonal muscle.
material entity;ventral vessel system;The artery system which consists of the ventral vessel and all its branches.
immaterial entity;immaterial anatomical entity;Anatomical entity that has no mass.
material entity;transganglionic artery;The brain artery which is part of the anterior aorta system and runs between two neuromeres of the subesophageal ganglion.
material entity;portion of tissue;Anatomical structure, that consists of similar cells and intercellular matrix, aggregated according to genetically determined spatial relationships.
material entity;leg artery;The artery which supplies a leg.
material entity;aortic arch;The artery which is part of the anterior aorta system, emanates from the anterior aorta and bends ventrally in direction of the prosomal ganglion.
independent continuant;anatomical entity;Biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species.
material entity;connecting artery;The artery which connects the two aortic arches dorsally to the nervous system.
material entity;capillary;The anastomosis which is part of an arterial network, and connects afferent and efferent arteries.
material entity;gonochoristic organism;Multi-cellular organism that has male and female sexes.
material entity;ostium;The anatomical structure which is part of a pulsatile organ, and connects the lumen of the pulsatile organ with the surrounding hemocoel.
material entity;maxilliped artery;The artery which supplies a maxilliped.
material entity;fourth leg artery system;The artery system which consists of the fourth leg artery and all its branches.
material entity;third leg artery system;The artery system which consists of the third leg artery and all its branches.
material entity;perineural vascular sheath;The ventral vessel system which emanates from the anterior aorta and encloses the nervous system.
material entity;fourth leg artery;The leg artery which supplies a fourth leg.
material entity;upper lip artery system;The artery system which consists of the upper lip artery and all its branches.
material entity;cardiomyocyte;The myocyte which is part of the myocardium.
material entity;pedipalpal artery;The artery which supplies a pedipalp.
material entity;sequential hermaphroditic organism;Hermaphroditic organism that produces gametes first of one sex, and then later of the other sex.
material entity;hemocyte;The cell which is part of the hemolymph in which it is suspended.
material entity;second leg artery;The leg artery which supplies a second leg.
material entity;first leg artery system;The artery system which consists of the first leg artery and all its branches.
immaterial entity;arterial lumen;The vascular lumen which is part of an artery and is surrounded by the arterial wall.
material entity;third leg artery;The leg artery which supplies a third leg.
material entity;pedipalpal artery system;The artery system which consists of the pedipalpal artery and all its branches.
material entity;hemolymph;The portion of organism substance which is part of the circulatory system and consists of hemocytes and hemolymph plasma.
material entity;telsonal artery;The artery which is part of the posterior aorta system and supplies the telson.
material entity;protandrous hermaphroditic organism;Sequential hermaphroditic organism that produces gametes first of the male sex, and then later of the female sex.
material entity;uropodal artery;The artery which is part of the posterior aorta system and supplies an uropod.
material entity;protogynous hermaphroditic organism;Sequential hermaphroditic organism that produces gametes first of the female sex, and then later of the male sex.
immaterial entity;heart lumen;The vascular lumen which is part of the heart and is surrounded by the myocard.
material entity;cheliceral artery;The artery which supplies a chelicera.
material entity;synchronous hermaphroditic organism;Hermaphroditic organism that produces both male and female gametes at the same time.
material entity;anterior lateral artery;The first cardiac artery which is part of the anterior lateral artery system and emanates anteriorly from the heart next to the anterior aorta.
material entity;pleonal artery;The artery which emanates posterolaterally from the posterior aorta.
material entity;heart;The pulsatile organ which is part of the dorsal vessel and consists of myocard, epicard and heart lumen.
material entity;myocard;The portion of tissue which is part of the heart and built up of cardiomyocytes.
material entity;third cardiac artery;The cardiac artery which is next in a posterior direction to the second cardiac artery.
material entity;descending artery;The artery which is part of the ventral vessel system and connects the heart and the ventral vessel.
material entity;first leg artery;The leg artery which supplies a first leg.
material entity;second leg artery system;The artery system which consists of the second leg artery and all its branches.
material entity;neuron projection bundle subsegment;A subdivision of a neuron projection along its long axis that is sufficiently short that it is not fiber-shaped.
material entity;anatomical group;Anatomical structure consisting of at least two non-overlapping organs, multi-tissue aggregates or portion of tissues or cells of different types that does not constitute an organism, organ, multi-tissue aggregate, or portion of tissue.
material entity;anastomosis;The artery which connects different artery systems.
material entity;lateral transganglionic artery;The transganglionic artery which emanates from a leg artery.
material entity;basal lamina;Acellular anatomical structure that consists of a thin sheet of fibrous proteins that underlie and support the cells of an epithelium. It separates the cells of an epithelium from any underlying tissue.
material entity;dorsal vessel;The vessel which runs longitudinally in the dorsal midline of the body and may consist of anterior aorta, heart and posterior aorta.
material entity;median transganglionic artery;The transganglionic artery which is part of the anterior aorta system and runs medially between two adjacent neuromeres.
material entity;epithelium;Portion of tissue, that consists of one or more layers of epithelial cells connected to each other by cell junctions and which is underlain by a basal lamina.
material entity;ventral vessel;The artery which is part of the ventral vessel system, runs medially in the ventral portion of the body and is connected to the dorsal vessel via one or more arteries.
material entity;gonadal artery;The artery which supplies the gonads.
material entity;portion of cell substance;Portion of organism substance located within a cell.
material entity;anterior aorta;The aorta which emanates anteriorly from the heart.
material entity;epidermal artery;The artery which is part of the anterior lateral artery system and supplies the epidermis of the integument.
material entity;single cell organism;Cell that is an individual member of a species.
material entity;lower lip artery;The artery which is part of the anterior aorta system and supplies the lower lip (labium).
material entity;multilaminar epithelium;Epithelium that consists of more than one layer of epithelial cells.
material entity;simple squamous epithelium;Unilaminar epithelium that consists of a single layer of squamous cells.
material entity;arterial wall;The vascular wall which is part of an artery and surrounds the arterial lumen.
material entity;ventral branching artery;The brain artery which is part of the cheliceral artery system and runs ventrally into the supraesophageal ganglion.
material entity;simple cuboidal epithelium;Unilaminar epithelium that consists of a single layer of cuboidal cells.
material entity;vessel;The anatomical structure which is part of the hemolymph vascular system and consists of a vascular wall and a vascular lumen.
material entity;dorsal prosomal artery;The artery which is part of the anterior aorta system and supplies the dorsal region of the prosoma.
material entity;simple columnar epithelium;Unilaminar epithelium that consists of a single layer of columnar cells.
material entity;globular heart;The heart which possesses a myocard with some bundles of cardiomyocytes also passing through the heart lumen.
material entity;maxillar artery;The artery which is part of the ventral vessel system and supplies a first or second maxilla.
material entity;multi-tissue structure;Anatomical structure that has as its parts two or more portions of tissue of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona-fide boundaries from other distinct structural units of different types.
material entity;artery;The vessel which is part of the arterial system, consisting of an arterial wall and an arterial lumen, and either emanating directly from the heart (or other pulsatile organs) or emanating from another artery thus indirectly from the heart (or other pulsatile organs).
material entity;esophageal-mandibular artery;The artery which is part of the ventral vessel system and bifurcates into an esophageal artery and a mandibular artery.
immaterial entity;cell space;Anatomical space that is part of a cell.
material entity;brain artery;The artery which supplies the brain.
material entity;tubular heart;The heart which possesses a myocard forming a hollow cylinder.
material entity;scaphognathite artery;The artery which is part of the ventral vessel system and supplies a scaphognathite.
immaterial entity;perineural lacuna;The lacuna which surrounds the central nervous system.
immaterial entity;afferent gill lacuna;The lacuna inside the gills which emanates from the lacunae inside trunk or legs.
immaterial entity;ventrolateral lacuna;The lacuna which is situated ventrolaterally.
immaterial entity;branchiostegal-pericardial lacuna;The branchiostegal lacuna which opens into the pericardial sinus.
immaterial entity;efferent gill lacuna;The lacuna inside the gills which gives rise to the branchio-pericardial sinus.
material entity;rostral arch;The anastomosis which connects the left and right anterior lateral artery system in the rostral region.
material entity;branchiostegal artery;The artery which supplies the branchiostegite.
material entity;compound organ component;Multi-tissue structure that is part of a compound organ.
material entity;simple organ;Multi-tissue structure that is not part of a compound organ.
material entity;cell;Anatomical structure that has as its parts a maximally connected cell compartment surrounded by a plasma membrane.
material entity;cell component;Anatomical structure that is a direct part of the cell.
material entity;compound organ;Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.
immaterial entity;anatomical line;Non-material anatomical entity of one dimension, which forms a boundary of an anatomical surface or is a modulation of an anatomical surface.
material entity;anatomical system;Anatomical group that is has as its parts distinct anatomical structures interconnected by anatomical structures at a lower level of granularity.
material entity;multi-cellular organism;Anatomical structure that is an individual member of a species and consists of more than one cell.
immaterial entity;anatomical point;Non-material anatomical entity of zero dimension, which forms a boundary of an anatomical line or surface.
immaterial entity;anatomical surface;Non-material anatomical entity of two dimensions, that is demarcated by anatomical lines or points on the external or internal surfaces of anatomical structures.
material entity;arteriole;The artery which is part of an artery system and has the smallest diameter.
material entity;ventral ligament;The ligament which connects the ventral part of the heart with the ventral integument, the pericardial septum or other.
material entity;dorsal ligament;The ligament which connects the dorsal part of the heart with the dorsal integument.
material entity;excurrent ostium;The ostium which has its valve(s) pointing away from the lumen of a pusatile organ.
material entity;male organism;Gonochoristic organism that can produce male gametes.
material entity;female organism;Gonochoristic organism that can produce female gametes.
material entity;antenna heart;The accessory pulsatile organ which supplies antennae.
immaterial entity;dorsal pleonal sinus;The sinus which lies dorsally in the pleon.
material entity;hermaphroditic organism;Multi-cellular organism that can produce both male and female gametes.
material entity;arterial valve;The valve which is part of an artery.
material entity;anterior gastric muscle artery;The artery which is part of the anterior lateral artery system and supplies the anterior gastric muscle.
material entity;gastric artery;The artery which is part of the anterior lateral artery system and supplies the stomach.
material entity;accessory brain artery;The brain artery which is part of the anterior lateral artery system.
material entity;posterior gastric muscle artery;The artery which is part of the anterior lateral artery system and supplies the posterior stomach muscle.
material entity;epistomal artery;The artery which is part of the anterior lateral artery system and supplies the epistome.
material entity;posterior aorta system;The artery system which consists of the posterior aorta and all its branches.
material entity;aortic valve;The arterial valve which separates the lumen of the heart from the lumen of an aorta.
material entity;chilarial artery;The leg artery which supplies the chilaria.
material entity;cardiac artery;The artery which is part of a cardiac artery system and emanates laterally or ventrally from the heart.
immaterial entity;branchiostegal lacuna;The lacuna which is part of a branchiostegal lacunar network.
material entity;lateral ligament;The ligament which connects the lateral part of the heart with the dorso-lateral integument.
material entity;cheliceral artery system;The artery system which consists of the cheliceral artery and all its branches.
material entity;hemocyte type 1;The hemocyte which is type 1.
material entity;collateral artery system;The artery system which consists of the collateral artery and all its branches.
immaterial entity;gastral lacuna;The lacuna which surrounds the stomach.
material entity;median eye artery;The optic artery which supplies the median eye.
material entity;optic artery;The artery which supplies the eye.
material entity;neural artery;The artery which is part of the perineural vascular sheath and surrounds the ventral nerve cord.
immaterial entity;pericardial sinus;The sinus which surrounds the heart and is bordered by the pericardial septum.
material entity;frontal artery;The artery which is part of the anterior aorta system and supplies the frontal part of the body.
material entity;myoarterial formation;The accessory pulsatile organ which is part of the anterior aorta and into which several muscles are internalized.
immaterial entity;longitudinal lacuna;The lacuna which runs longitudinally from prosoma to opisthosoma.
immaterial entity;lacuna;The hemocoel which is bordered by other organs and not by distinct septa.
material entity;opisthosomal marginal artery system;The artery system which consists of the opisthosomal marginal artery and all its branches.
material entity;aorta;The artery which is part of the dorsal vessel, forms a longitudinal extension of the heart and is separated from the heart by an aortic valve.
immaterial entity;efferent branchiostegal sinus;The sinus which lies underneath the carapace.
material entity;opercular artery;The artery which supplies the operculum.
immaterial entity;operculo-pericardial sinus;The sinus which connects the hemocoel of the operculum with the pericardial sinus.
material entity;plasmatocyte;The hemocyte which contains no or just a few grana and is characterized by intense spreading. Its plasma is greyish in phase contrast.
material entity;accompanying artery;The first cardiac artery which accompanies the anterior aorta into the cephalothoracic region.
immaterial entity;pulmo-pericardial sinus;The sinus which connects the hemocoel of the lungs with the pericardial sinus.
material entity;swimming leg artery;The leg artery which supplies a swimming leg.
material entity;ostial valve;The valve which is part of the ostium and prevents hemolymph from leaving the heart lumen.
material entity;prosomal marginal artery system;The artery system which consists of the prosomal marginal artery and all its branches.
material entity;hemocyte type 2;The hemocyte which is type 2.
immaterial entity;prosomal lacuna;The lacuna which lies in the prosoma.
material entity;epicard;The portion of tissue which is part of the heart and lines the myocard externally.
material entity;third cardiac artery system;The cardiac artery system which consists of the third cardiac artery and all its branches.
material entity;second cardiac artery system;The cardiac artery system which consists of the second cardiac artery and all its branches.
immaterial entity;branchiostegal lacunar network;The hemocoel which which forms a network between the epidermal layers of the branchiostegites.
material entity;antennular artery;The artery which supplies a first antenna.
material entity;third ostium;The ostium which is next in a posterior direction to the second ostium.
material entity;cardiac artery system;The artery system which consists of a cardiac artery and all its branches.
material entity;artery system;The anatomical system which is part of the arterial system and resembles an artery with all its branches.
material entity;fringe artery;The artery which is part of the anterior lateral artery system, supplies a mandible adductor muscle and runs along the lateral margin of the carapace.
material entity;lateral brain artery;The brain artery which is part of the anterior aorta system and supplies the lateral portion of the brain.
immaterial entity;renal hemolymph network;The hemocoel within an antennal gland.
material entity;rostral artery;The artery which is part of the anterior lateral artery system and supplies the rostrum.
material entity;antennal artery;The artery which is part of the anterior lateral artery system and supplies a second antenna.
material entity;antennal gland artery;The artery which is part of the anterior lateral artery system and supplies the antennal gland.
material entity;pyloric artery;The artery which supplies the pylorus.
