class;term;comment
independent continuant;statoacoustic (VIII) nucleus;
independent continuant;female organism;Gonochoristic organism that can produce female gametes.
independent continuant;intramembranous bone;Bone that forms directly within mesenchyme, and does not replace other tissues.
independent continuant;ventral habenular nucleus;Habenular nucleus positioned ventromedially to the dorsal habenular nuclei. The ventral habenular nuclei are paired and symmetrical, each have a conical shape defined by a wide rostral end, occupying the entire anterior region of the habenula, and a narrow caudal end. The axons of the ventral habenular nucleus passed laterally through the interpeduncular nucleus and projected to the ventral part of the median raphe. The ventral habenular nucleus is homolog mammalian lateral habenular nucleus.
independent continuant;membrane bone;Intramembranous bone that forms deep in the organism.
independent continuant;ventral sulcus;Groove that separates the paired inferior (or lateral) lobes of the hypothalamus from the tuberal hypothalamus.
independent continuant;perichordal connective tissue;Portion of connective tissue which surrounds the notochord.
independent continuant;ventral telencephalon;Brain structure which is the ventral part of the telencephalon and is consists of periventricular nuclei surrounding the unpaired median ventricle and those which have migrated away from the ependyma. From Neuroanatomy of the Zebrafish Brain.
independent continuant;perichondrium;Portion of connective tissue which surrounds cartilage.
independent continuant;notochordal ossification;Perichordal bone that surrounds the anterior tip of the notochord.
independent continuant;portion of connective tissue;Portion of tissue that consists of mesodermally derived cells and intercellular matrix comprised of protein fibers and carbohydrates, which supports, ensheathes and binds together other tissues.
independent continuant;medial rectus;Extraocular muscle that runs parallel to the long axis of the fish and inserts on the anterior side of the eye at the sclera-corneal (SC) junction. The medial rectus lies in the same anatomical plane as the lateral rectus. The medial rectus is innervated by the oculomotor nerve.
independent continuant;ventral hypohyal bone;The ventral hypohyal ossifies first along the anteroventral tip of the ceratohyal cartilage at the insertion of the tendon from the sternohyoideus (5.7 mm).
independent continuant;perichondral bone;Replacement bone that forms within the connective tissue surrounding cartilage.
independent continuant;pharyngeal arch 5;
independent continuant;pharyngeal arch 6;
independent continuant;pharyngeal arch 3;
independent continuant;pharyngeal arch 4;
independent continuant;caudal fin upper lobe;Surface structure that is the dorsal portion of the caudal fin.
independent continuant;caudal fin lower lobe;Surface structure that is the ventral portion of the caudal fin.
independent continuant;intercalarium ascending process;Bony process that develops as a dorsally projecting cartilaginous extension from the basidorsal. The ascending process is longer relative to the manubrium in larvae (5.1-11.0 mm). By 13.0 mm, the ascending process appears highly reduced in size.
independent continuant;intercalarium articulating process;Portion of the intercalarium that ossifies from the cartilage condensation and articulates with a groove in centrum 2.
independent continuant;neural spine 4;Neural spine that is located on the fourth vertebra.
independent continuant;manubrium;Anterior branch of the intercalarium. The manubrium develops as a simple antero-lateral membrane bone extension from basidorsal 2.
independent continuant;optic fiber layer;Fiber layer adjacent the retinal ganglion cell layer which is comprised of their axons as they traverse to the optic nerve.
independent continuant;otolith;Portion of organism substance composed of calcium carbonate located in the otolith organ and positioned over a sensory macula. two form in each vesicle during the late segmentation period. (Also see Anatomical Atlas entry for <a href='http://zfin.org/zf info/anatomy/dict/oto/otolith.html'>otolith</a> by T. Whitfield.)
independent continuant;ventricular endocardium;Endocardium that is part of the cardiac ventricle.
independent continuant;atrioventricular canal endocardium;Endocardium that is part of the atrioventricular canal.
independent continuant;pharyngeal arch 3-7;
independent continuant;atrial endocardium;Endocardium that is part of the atrium.
independent continuant;pharyngeal arch 2;The second pharyngeal arch, also known as the hyoid arch, forms jaw support structures. Anteriorly positioned cranial neural crest cells, which align with rhombomeres 4/5, contribute to the hyoid arch structures including the ceratohyal and hyosymplectic cartilages.
independent continuant;pharyngeal arch 1;The first pharyngeal arch, also known as the mandibular arch, forms the jaw. The first pharyngeal arch gives rise to elements of the jaw, with the most anteriorly positioned cranial neural crest cells contributing to mandibular arch structures, including Meckel's and palatoquadrate cartilages that constitute the lower and upper jaw respectively.
independent continuant;pharyngeal arch 7;
independent continuant;digestive system;Anatomical system that processes ingested substances.
independent continuant;central nucleus of ventral telencephalon;Peripheral nucleus of the ventral telencephalon which is located immediately lateral to the dorsal nucleus of the ventral telencephalon. From Neuroanatomy of the Zebrafish Brain.
independent continuant;crossed tecto-bulbar tract;
independent continuant;intermediate nucleus;Diencephalic nucleus which is located between the dorsal hypothalamus and the caudal tuberal nucleus and does not contain tyrosine hydroxylase immunoreactive cells.
independent continuant;diencephalic white matter;CNS white matter that is part of the diencephalon.
independent continuant;periventricular nucleus of ventral telencephalon;Telencephalic nucleus which is in contact with the median ependymal lining of the ventricle and consists of the dorsal, ventral, supracommissural and postcommissural nuclei of the ventral telencephalon. From Neuroanatomy of the Zebrafish Brain.
independent continuant;peripheral nucleus of ventral telencephalon;Telencephalic nucleus which has migrated away from the ependyma and consists of the central, lateral nuclei and the dorsal and ventral entopeduncular nuclei. From Neuroanatomy of the Zebrafish Brain.
independent continuant;coracoid;Endochondral bone that articulates dorsally with the scapula and with the mesocoracoid when the latter is present, posteriorly with the lower two or three proximal radials and antero-ventrally with the cleithrum. The coracoid develops from the scapulo-coracoid cartilage. The coracoid is paired.
independent continuant;commissure infima of Haller;
independent continuant;midbrain nucleus;Nucleus located in the midbrain.
independent continuant;corpus mamillare;Brain structure which is located ventrolaterally to the caudal preglomerular nucleus and in the dorsomedial aspect of the caudal protrusion of the inferior lobe of the hypothalamus. From Neuroanatomy of the Zebrafish Brain.
independent continuant;preglomerular nucleus;Diencephalic nucleus which is located in the caudal tuberculum. The preglomerular nuclei make up most of the migrated nuclei within the caudal tuberculum. From Neuroanatomy of the Zebrafish Brain.
independent continuant;mesovarium;
independent continuant;cranial nerve root;The portion of tissue that is the initial segment of one of the cranial nerves leaving the central nervous system.
independent continuant;telencephalic nucleus;
independent continuant;cloacal chamber;Space proximal to the urogenital pore where the pronephric duct, intestine and the oviduct or sperm duct empties.
independent continuant;dorsal hypothalamic zone;Brain structure which is the dorsal most region of the hypothalamus and expands laterally and emerges caudal to the ventral zone and is separated from the median tuberal portion by a deep ventral sulcus. From Neuroanatomy of the Zebrafish Brain.
independent continuant;solid lens vesicle;Portion of tissue that gives rise to the lens. The lens of the zebrafish forms by delamination of lens placodal cells and not through invagination. This results in a solid spherical mass as opposed to a hollow lens vesicle. Detachment of the solid lens vesicle of zebrafish at 24-26 hpf is accomplished in part by apoptosis, similar to mammals.
independent continuant;dorsal tegmental nucleus;Tegmental nucleus that is immediately adjacent to the nucleus lateralis valvulae (NLV). This nucleus is sometimes considered part of the NLV but the cells are more densely packed. The nucleus extends rostrally into the mesencephalon.
independent continuant;epaxialis;Skeletal muscle that is the dorsal-most component of the body musculature. The anterior region attaches to the back of the cranial vault and the dorsal region of the pectoral girdle. The epaxialis is bound to the skin by fibrous connective tissue and internally it inserts over the dorsal portion of the vertebral centra and fin pterygiophores and the neural spines. Posteriorly the epaxialis overlies the modified muscle of the caudal fin and inserts onto the dorsal ray bases of the fin. The anterior epaxial plays a role in feeding and the posterior region is central to locomotion.
independent continuant;floor plate midbrain region;Floor plate that is part of the midbrain.
independent continuant;immature eye;Multi-tissue structure that consists of the structures that develop into the retina and lens.
independent continuant;dorsal nucleus of ventral telencephalon;Periventricular nucleus which lies rostral to the anterior commissure and is contiguous caudally with the supracommissural nucleus of the ventral telencephalon. From Neuroanatomy of the Zebrafish Brain.
independent continuant;ligament;Portion of connective tissue that is a fibrous band connecting bones or cartilages or supporting an organ.
independent continuant;dorsal inclinator;Muscle of the dorsal fin that are thin, arise from the lateral edge of fin bases, and attach to the skin just above the epaxial muscle. The inclinator muscles bend the fin sideways. There is one dorsal inclinator for each dorsal fin lepidotrichium.
independent continuant;annular ligament;Ligament that is in the eye and is located at the angle between the cornea and the iris.
independent continuant;dorsal rectus;Extraocular muscle that inserts at the scleral corneal junction on the dorsal side of the eye. The dorsal rectus is innervated by the oculomotor nerve. The dorsal rectus and dorsal oblique muscles have overlapping insertions in the adult eye though they have distinct insertion sites in 5dpf fish.
independent continuant;pronephric podocyte;Podocyte that is part of the pronephros.
independent continuant;middle lateral line;One of eight distinct lateral lines in the 4-day larva positioned posterior to the ear. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf info/anatomy/dict/lat line/lat line.html'>lateral line</a> by T. Whitfield.)
independent continuant;mesonephric podocyte;Podocyte that is part of the kidney (mesonephros).
independent continuant;macula communis;Epithelium that is the primary epithelium of the developing inner ear and has anterior and posterior maculae as its parts. These maculae later move apart into distinct regions of epithelium.
independent continuant;dorsolateral septum;Portion of tissue that grows in from the dorsolateral wall of the otic vesicle, forming a dorsolateral partition between the developing anterior and posterior semicircular canals.
independent continuant;inferior caudal dorsal flexor;Paired, deep caudal fin muscles that arise from a narrow insertion site at the 28th and 29th vertebrae, then extend toward the dorsal base of the caudal fin where they insert broadly on fin rays.
independent continuant;dorsal entopeduncular nucleus of ventral telencephalon;Peripheral nucleus of the ventral telencephalon which is a band of tightly packed cells starting at the level of the anterior commissure and disappearing more rostrally. May be homologous to the intermediate nucleus of the area ventralis of other species. From Neuroanatomy of the Zebrafish Brain.
independent continuant;notochord posterior region;Portion of tissue that is the part of the notochord located in the caudal fin.
independent continuant;brainstem and spinal white matter;CNS white matter that is part of the brain stem or spinal cord.
independent continuant;postcranial axial skeleton;The post-cranial structural components forming the long axis of the vertebrate body. in Danio, consisting of the notochord, vertebrae, ribs, supraneurals, intermuscular bones, and unpaired median fins.
independent continuant;cardiac neural crest;Neural crest that migrates into the pharyngeal arches and heart, forming connective tissue that separates the vessels of the heart.
independent continuant;branchiostegal membrane;The portion of tissue forming the membrane connecting the branchiostegals and enclosing the gill chamber.
independent continuant;infraorbital series;Anatomical cluster that is the series of dermal bones associated with the infraorbital sensory canal located under and posterior to the eye.
independent continuant;anterior semicircular canal;One of three fluid-filled semicircular tubes, arranged orthogonally to each other in each ear. The anterior semicircular canal is associated with the anterior crista. (See Anatomical Atlas entry for <a href='http://zfin.org/zf info/anatomy/dict/semi canal/semi.html'>semicircular canals</a> by T. Whitfield.)
independent continuant;anal fin radial;Internal skeletal supports of the anal fin.
independent continuant;anal inclinator;Series of paired muscles that have a distal attachment at the lateral base of each ray and a proximal attachment to the hypaxialis. The left and right inclinators attach the integument and trunk muscles to the base of each ray.
independent continuant;dorsal fin radial;Internal skeletal supports of the dorsal fin.
independent continuant;basihyal bone;Endochondral bone that is median and is the anterior-most bone of the ventral hyoid arch, the 'tongue' of the a fish. Ossification of the cartilaginous basihyal is first visible at the posterior end of the club-shaped basihyal cartilage (6.0 mm). Ossification spreads throughout the cartilage, except for the anterior tip, which remains cartilaginous. The posteroventral tip extends between the left and right dorsal hypohyals.
independent continuant;articular cartilage;Cartilage of the lower jaw that give rise to a portion of the anguloarticular compound bone.
independent continuant;asteriscus;Otolith part of lagena.
independent continuant;angular bone;Dermal bone that is located posterior to the dentary and lateral to the articular and retroarticular bones of the lower jaw. The angular forms the outer dermal sheet of the posterior part of the lower jaw. The angular bears a portion of the mandibular sensory canal. The angular is a paired bone.
independent continuant;cranial nerve VI;Cranial nerve which exits the medulla oblongata and controls the lateral movement of the eye. The caudal and rostral roots fuse together and course rostrally once they are outside the brainstem. The abducens nerve innervates the lateral rectus extraocular muscle.
independent continuant;tooth row;Anatomical cluster consisting of adjacent teeth constituting a row.
independent continuant;anatomical space;Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes. is surrounded by one or more anatomical structures. contains one or more organism substances or anatomical structures.
independent continuant;mesencephalic nucleus of trigeminal nerve;Sensory trigeminal nucleus located at the tectal ventricle near the synencephalon and optic tectum that contains large pyriform neurons. The sensory fibers of the large pyriform neurons that run peripherally in the trigeminal nerve.
independent continuant;cephalic flexure;Ventral bend in the brain occurring caudal to the adenohypophyseal placode.
independent continuant;adductor mandibulae complex;Is a mandibular muscle that consists of three subdivisions A1, A2, and A3. All three originate on the hyomandibula and suspensorium but each has a distinct insertion. A1 inserts on the maxilla, A2 inserts along the caudal margin of the articular and A3 inserts on the medial surface of the articular.
independent continuant;rudimentary neural arch;Neural arch on the urostyle. It does not support a neural spine. Sanger and McCune 2002.
independent continuant;chorion;The egg shell.
independent continuant;cephalic musculature;Musculature system of the pharyngeal and head regions.
independent continuant;diencephalic nucleus;Brain nucleus part of the diencephalon.
independent continuant;caudal thalamic nucleus;Diencephalic nucleus which is part of the caudal tuberculum. It is targeted by ascending fibers originating from the secondary gustatory/ visceral complex.
independent continuant;supraoptic tract;CNS tract/commissure which extends between the telencephalon and diencephalon and lies along the dorsal edge of the optic stalk.
independent continuant;caudal periventricular hypothalamus;Diencephalic nucleus which is part of the caudal hypothalamus and surrounds the paired posterior ventricular recesses of the third ventricle. From Neuroanatomy of the Zebrafish Brain.
independent continuant;hindbrain nucleus;Nucleus located within the hindbrain.
independent continuant;central zone of the optic tectum;
independent continuant;pericardial cavity;Anatomical space in which the heart is located and is surrounded by the pericardium.
independent continuant;caudal vertebra;Vertebra bearing a hemal arch and spine. The most posterior caudal vertebrae support the caudal fin and are referred to as preural vertebrae.
independent continuant;pleuroperitoneal cavity;Anatomical space which contains the abdominal viscera and swim bladder. Located posterior to the pericardial cavity, separated by the transverse septum. From Functional Anatomy of the Vertebrates, third edition.
independent continuant;caudal levator;
independent continuant;pericardial muscle;Muscle which is paired and runs anterio-posteriorly along the heart and is covered with epicardium.
independent continuant;caudal commissure;Diencephalic tract which is located in the vicinity of the dorsal diencephalon and mesencephalon and connects the pretectal nuclei. From Neuroanatomy of the Zebrafish Brain.
independent continuant;opercular cavity;Anatomical space which is located beneath the operculum and external to the gills.
independent continuant;mesethmoid bone;Median unpaired cartilage bone that ossifies as a perichondral lamellae ensheathing the nasal septum anterodorsally and laterally (Harrington, 1955). In adult D. rerio, the center of the mesethmoid remains cartilaginous (Cubbage & Mabee, 1996). The mesethmoid meets the supraethmoid dorsally, the lateral ethmoids posterolaterally, and the vomer and parasphenoid ventrally in synostoses. Anterolaterally the mesethmoid meets the preethmoids in synchondroses.
independent continuant;sternohyoid;Head muscle that originates on the anterior region of the cleithrum and inserts on the urohyal. The hypobranchial forms initially as left and right parts that later fuse together forming a cone shape. The muscle is innervated by the occipitospinals and mainly composed of fast twitch muscle fibers.
independent continuant;caudal octaval nucleus;
independent continuant;head muscle;Muscle which is part of the head.
independent continuant;branchial mesenchyme;
independent continuant;lateral forebrain bundle diencephalon;Portion of the lateral forebrain bundle that lies in the diencephalon.
independent continuant;infraorbital;Dermal bone that is situated under or posterior to the eye and associated with the infraorbital sensory canal.
independent continuant;interpeduncular nucleus medulla oblongata;
independent continuant;internal pharyngoclavicularis;
independent continuant;lagena;Otolith organ comprised of the macula lagena and asteriscus. The lagena is part of the pars inferior. The lagena functions in the detection of sound.
independent continuant;intermediate thalamic nucleus;
independent continuant;motor nucleus of vagal nerve;
independent continuant;macula;Portion of tissue that is a patch of thickened, pseudostratified epithelium in the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. Each patch has its own characteristic shape and polarity pattern. (See Anatomical Atlas entry for <a href='http://zfin.org/zf info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)
independent continuant;medial funicular nucleus medulla oblongata;
independent continuant;medial caudal lobe;Brain structure which is part of the vestibulolateralis lobe of the cerebellum. The medial caudal lobe receives primary octaval (presumably vestibular) as well as lateral line projections. From Neuroanatomy of the Zebrafish Brain.
independent continuant;lateral rectus;Extraocular muscle that runs parallel to the long axis of the fish and inserts on the caudal side of the eye at the sclera-corneal . The lateral rectus muscles originate substantially posterior to the other rectus muscles. The lateral rectus is innervated by the abducens nerve. The unsegmented paraxial head mesoderm contributes to the lateral rectus.
independent continuant;acellular anatomical structure;Anatomical structure that consists of cell parts and cell substances and together does not constitute a cell or a tissue.
independent continuant;lymphatic system;The lymphatic system consists of blind-ended vessels, fluid and macromolecules collected from interstitial tissue space that serve as a conduit for the development and transport of lymphoid cells.
independent continuant;levator arcus palatini;Mandibular muscle that inserts along the dorsolateral faces of the hyosymplectics.
independent continuant;lateral line sensory nucleus;
independent continuant;lateral lemniscus nucleus;
independent continuant;granular layer corpus cerebelli;Portion of tissue which is the innermost layer of the corpus cerebelli and consists of small granule cells and larger Golgi cells. The granule cell receive excitatory input from the mossy fibers, and send parallel fibers to the molecular layer where they synapse with Purkinje cell dendrites.
independent continuant;glomerular layer;Multi-tissue structure which is located in between the primary olfactory fiber layer and the external cellular layer of the olfactory bulb. From Neuroanatomy of the Zebrafish Brain.
independent continuant;corneal primordium;Portion of tissue that is part of the eye and gives rise to the mature, fully layered cornea.
independent continuant;habenular commissure;
independent continuant;anatomical line;Non-material anatomical entity of one dimension, which forms a boundary of an anatomical surface or is a modulation of an anatomical surface.
independent continuant;gill;Compound organ that consists of gill filaments, gill lamellae, gill rakers and pharyngeal arches 3-7. The gills are responsible for primary gas exchange between the blood and the surrounding water.
independent continuant;Descemet's membrane;Acellular anatomical structure composed of collagen, Descemet's membrane is secreted as a basement membrane of the corneal endothelium. Located between the stroma and the corneal endothelium, it is approximately 0.15 micrometer thick at 6 months post-fertilization.
independent continuant;fasciculus retroflexus;Paired fasciculus that connects the habenula to the interpeduncular nucleus. In zebrafish the fascicles seem to gather under the raphe nucleus and don't extend to the medulla.
independent continuant;corneal endothelium;Epithelium that is the innermost layer of the cornea and is comprised of a monolayer of polygonal cells.
independent continuant;gill raker;Dermal bone that is a small anterior projection present on all of pharyngeal arches 3-7. They support the gills. The rakers have epithelial denticles and both their gross and fine structure serves to retain food particles in the mouth.
independent continuant;Bowman's layer;Acellular anatomical structure that is the zone of condensed collagen fibers underneath the basement membrane of the corneal epithelium that overlays the corneal stroma layer.
independent continuant;roof plate midbrain region;Roof plate that is part of the midbrain.
independent continuant;corneal stroma;Portion of tissue that is located basal to Bowman's layer and distal to Descemet's membrane and is comprised largely of connective tissue.
independent continuant;epipleural;Epipleurals lie below the horizontal septum and are posteroventrally directed. There are ossified epipleurals in certain ostariophysans. In many lower elopocephalan teleosts including ostariophysans the epipleural bones develop an anterodorsal branch so that they are forked proximally.
independent continuant;white matter;Multi-tissue structure comprised largely of myelinated axons.
independent continuant;corneal epithelium;Portion of tissue comprised of four to six layers of nonkeratinized, stratified squamous cells and represents approximately 60% of the thickness of the cornea.
independent continuant;external cellular layer;Portion of tissue which is located between the glomerular layer and internal cellular layer of the olfactory bulb, and contains large mitral cells whose efferent axons form most of the lateral and medial olfactory tracts. From Neuroanatomy of the Zebrafish Brain.
independent continuant;parvocellular preoptic nucleus;Diencephalic nucleus that is part of the preoptic area. From Neuroanatomy of the Zebrafish Brain.
independent continuant;olfactory region;Anatomical cluster that is located in the anterior region of the cranium and provides structural support for the peripheral olfactory organ.
independent continuant;grey matter;Multi-tissue comprised of neurons, dendrites, axon terminals, glial cells, and capillaries.
independent continuant;intermandibularis;Is a mandibular muscle that develops into the ventral intermandibularis anterior and posterior muscles.
independent continuant;integument;The outer protective barrier that separates the animal from its aquatic environment.
independent continuant;caudal octaval nerve motor nucleus;Octaval nerve motor nucleus that is initially located within rhombomere 7.
independent continuant;nasal bone;Paired dermal bones, likened to a bone tube, positioned lateral to the supraethmoid. Nasal bones are transversed by the anterior most part of the supraorbital canals and bear one neuromast foramen in zebrafish.
independent continuant;octaval nerve motor nucleus;Hindbrain nucleus which consists of cell bodies whose axons exit the hindbrain via cranial nerve VIII and innervate hair cells of the lateral line and inner ear. The neurons of these nuclei are unusual in that they extend both contra- and ipsilateral dendrites.
independent continuant;hypural;Expanded and laterally flattened hemal arches and spines. They support the lepidotrichia of the caudal fin. The hypurals form ventral to the posterior tip of the dorsally-flexed notochord. In zebrafish condensation of the hypurals begins at approximately 6 dpf (4.1 mm NL, notochord length).
independent continuant;rostral octaval nerve motor nucleus;Octaval nerve motor nucleus that is initially located within rhombomere 6.
independent continuant;dorsolateral motor nucleus of vagal nerve;Motor nucleus of vagal nerve that is located within the dorsolateral portion of rhombomere 8.
independent continuant;inferior raphe nucleus;Hindbrain nucleus that provides descending innervation to the brainstem and spinal cord. Early in development the inferior raphe nucleus emits rostrally and caudally directed projections. However, in the adult, the long projections inferior raphe nucleus are restricted to posterior.
independent continuant;medial motor nucleus of vagal nerve;Motor nucleus of vagal nerve that is located within the medial portion of rhombomere 8.
independent continuant;chondral bone;Replacement bone that forms within or surrounding a cartilaginous skeletal element.
independent continuant;heart tube;Cavitated compound organ that will become the adult heart following looping morphogenesis and valve formation.
independent continuant;olfactory granule cell;Granule cell that is part of the olfactory bulb.
independent continuant;hypobranchial bone;Hypobranchials are the most medial of the bilaterally paired elements of the gill arches. Hypobranchial ossifications 1-3 (of 4) develop in the small hypobranchial cartilages that lie between the medial tips of the ceratobranchials and copula 2. The hypobranchials articulate anteromedially with the basibranchials.
independent continuant;cerebellar granule cell;Granule cell that is part of the cerebellum.
independent continuant;hypaxialis;The hypaxialis consists of that part of the body musculature lying ventral to the midlateral horizontal septum.
independent continuant;hindbrain commissure;CNS white matter that crosses the midline within the hindbrain.
independent continuant;groove;Anatomical structure that delineates a furrow or depression in an organ or tissue.
independent continuant;ventral entopeduncular nucleus of ventral telencephalon;Peripheral nucleus of the ventral telencephalon that is a band of tightly packed cells starting at the level of the anterior commissure and extends into the telencephalo-diencephalic boundary region. From Neuroanatomy of the Zebrafish Brain.
independent continuant;vent;Is a surface structure and is the external opening of the cloaca.
independent continuant;trigeminal ganglion;A prominent collection of touch-sensory neurons of the trigeminal or fifth cranial nerve, positioned beside the brain between the eye and the ear.
