class;term;comment
material entity;diaphragm;A thin musculomebranous barrier that separates the abdominal and thoracic cavities. Often used for breathing control.
material entity;pituitary stalk;The apical portion of the tubular structure extending from the hypothalamus to the posterior lobe of the pituitary gland.
material entity;anterior jugular vein;The anterior jugular vein begins near the hyoid bone by the confluence of several superficial veins from the submaxillary region. It descends between the median line and the anterior border of the Sternocleidomastoideus, and, at the lower part of the neck, passes beneath that muscle to open into the termination of the external jugular, or, in some instances, into the subclavian vein. It varies considerably in size, bearing usually an inverse proportion to the external jugular. most frequently there are two anterior jugulars, a right and left. but sometimes only one. Its tributaries are some laryngeal veins, and occasionally a small thyroid vein. Just above the sternum the two anterior jugular veins communicate by a transverse trunk, the venous jugular arch, which receive tributaries from the inferior thyroid veins. each also communicates with the internal jugular. There are no valves in this vein. [WP,unvetted].
material entity;striatum;A region of the forebrain consisting of the caudate nucleus, putamen and fundus striati.[GO].
material entity;lateral hypothalamic area;The lateral hypothalamus or lateral hypothalamic area is a part of the hypothalamus. It is concerned with hunger. Damage to this area can cause reduced food intake. Stimulating the lateral hypothalamus causes a desire to eat, while stimulating the ventromedial hypothalamus causes a desire to stop eating. [WP,unvetted].
material entity;pectoralis minor;The Pectoralis minor is a thin, triangular muscle, situated at the upper part of the chest, beneath the Pectoralis major. [WP,unvetted].
material entity;quadrate lobe of liver;The quadrate lobe is an area of the liver situated on the under surface of the right lobe, bounded in front by the anterior margin of the liver. behind by the porta hepatis. on the right, by the fossa for the gall-bladder. and on the left, by the fossa for the umbilical vein. It is oblong in shape, its antero-posterior diameter being greater than its transverse. [WP,unvetted].
material entity;palatine gland;The palatine glands form a continuous layer on its posterior surface and around the uvula. They are primarily mucous secreting glands, as opposed to serous or mixed secreting glands. [WP,unvetted].
material entity;caudate lobe of liver;The caudate lobe (posterior hepatic segment I, Spigelian lobe) is situated upon the postero-superior surface of the liver on the right lobe of the liver, opposite the tenth and eleventh thoracic vertebrae. It is bounded on the left side by the physiological division of the liver called the ligamentum venosum. It is bounded, below, by the porta. on the right, by the fossa for the inferior vena cava. and, on the left, by the fossa for the ductus venosus. It looks backward, being nearly vertical in position. it is longer from above downward than from side to side, and is somewhat concave in the transverse direction. The caudate process is a small elevation of the hepatic substance extending obliquely and laterally, from the lower extremity of the caudate lobe to the under surface of the right lobe. It is situated behind the porta, and separates the fossa for the gall-bladder from the commencement of the fossa for the inferior vena cava. Budd-Chiari syndrome, caused by occlusion of hepatic venous outflow, can lead to hypertrophy of the caudate lobe due to its own caval anastomosis that allows for continued function of this lobe of the liver. [WP,unvetted].
material entity;fungiform papilla;Any of the mushroom-shaped papillae, which have a single taste bud at the tip, located mostly on the dorsal anterior portion of the tongue.
material entity;lobe of thyroid gland;A lobe of tissue that is part of a thyroid gland.
material entity;right lobe of thyroid gland;A lobe of thyroid gland that is in the right side of a thyroid gland.
material entity;fibularis quartus;
material entity;greater sciatic notch;On the dorsal border of the wing of the ilium , at it's junction with the shaft is a cut away. This forms the Greater sciatic notch. The sciatic nerve runs over the notch in passage to the hindlimb.
material entity;latissimus dorsi muscle;The latissimus dorsi is the larger, flat, dorso-lateral muscle on the trunk, posterior to the arm, and partly covered by the trapezius on its median dorsal region. [WP,unvetted].
material entity;choroidal blood vessel;A blood vessel that is part of a choroid [Automatically generated definition].
material entity;lobe of liver;Traditional gross anatomy divided the liver into four lobes based on surface features. The falciform ligament is visible on the front (anterior side) of the liver. This divides the liver into a left anatomical lobe, and a right anatomical lobe.
material entity;lens fiber;A region of the lens consisting of packed elongated enucleate cells packed with crystallin.
material entity;right lobe of liver;The right lobe is much larger than the left. the proportion between them being as six to one. It occupies the right hypochondrium, and is separated from the left lobe on its upper surface by the falciform ligament. on its under and posterior surfaces by the left sagittal fossa. and in front by the umbilical notch. It is of a somewhat quadrilateral form, its under and posterior surfaces being marked by three fossæ: the porta and the fossæ for the gall-bladder and inferior vena cava, which separate its left part into two smaller lobes. the quadrate and caudate lobes. [WP,unvetted].
material entity;ulnare;The postaxial bone of the proximal carpal region. Found in close approximation to the ulna, often in articulation[PHENOSCAPE:ad].
material entity;left lobe of liver;The left lobe is smaller and more flattened than the right. It is situated in the epigastric and left hypochondriac regions. Its upper surface is slightly convex and is moulded on to the diaphragm. its under surface presents the gastric impression and omental tuberosity. [WP,unvetted].
material entity;patella;A large sesamoid bone found in the distal femur/proximal tibial region of the hindlimb of tetrapods. The patella is the attachment site for proximal hindlimb tendons.[PHENOSCAPE:ad].
material entity;inferior cervical ganglion;The inferior cervical ganglion is situated between the base of the transverse process of the last cervical vertebra and the neck of the first rib, on the medial side of the costocervical artery. Its form is irregular. it is larger in size than the middle cervical ganglion, and is frequently fused with the first thoracic ganglion. [WP,unvetted].
material entity;thyrohyoid muscle;The thyrohyoid muscle is a small, quadrilateral muscle appearing like an upward continuation of the Sternothyreoideus. It belongs to the infrahyoid muscles group. It arises from the oblique line on the lamina of the thyroid cartilage, and is inserted into the lower border of the greater cornu of the hyoid bone. [WP,unvetted].
material entity;cervicothoracic ganglion;The group of neurons formed by the fusion of the inferior cervical and first thoracic ganglia.
material entity;intercostal muscle;The respiratory muscles that arise from the lower border of one rib and insert into the upper border of the adjoining rib.
material entity;axillary nerve trunk;
material entity;serratus dorsalis inferior muscle;A muscle that originates from the vertebrae and inserts in the ribs.
material entity;spinal artery;Arteries that supply the spinal cord.
material entity;sternocleidomastoid;A paired muscle in the superficial layers of the anterior portion of the neck. It acts to flex and rotate the head. It also acts as an accessory muscle of inspiration, along with the scalene muscles of the neck. [WP,unvetted].
material entity;inferior palpebral vein;A blood vessel that drains from from an lower eyelid.
material entity;subscapularis muscle;The subscapularis is a large triangular muscle which fills the subscapular fossa and inserts into the lesser tubercle of the humerus and the front of the capsule of the shoulder-joint. [WP,unvetted].
material entity;viper venom;Venoms from snakes of the viperid family. They tend to be less toxic than elapid or hydrophid venoms and act mainly on the vascular system, interfering with coagulation and capillary membrane integrity and are highly cytotoxic. They contain large amounts of several enzymes, other factors, and some toxins.
material entity;inferior ischial ramus;The Inferior Ramus of the ischium (ascending ramus) is the thin, flattened part of the ischium, which ascends from the superior ramus, and joins the inferior ramus of the pubisbthe junction being indicated in the adult by a raised line. The outer surface is uneven for the origin of the obturator externus and some of the fibers of the adductor magnus. its inner surface forms part of the anterior wall of the pelvis. Its medial border is thick, rough, slightly everted, forms part of the outlet of the pelvis, and presents two ridges and an intervening space. The ridges are continuous with similar ones on the inferior ramus of the pubis: to the outer is attached the deep layer of the superficial perineal fascia (fascia of Colles), and to the inner the inferior fascia of the urogenital diaphragm. If these two ridges be traced downward, they will be found to join with each other just behind the point of origin of the transversus perinC&i. here the two layers of fascia are continuous behind the posterior border of the muscle. To the intervening space, just in front of the point of junction of the ridges, the transversus perinC&i is attached, and in front of this a portion of the crus penis vel clitoridis and the ischiocavernosus. Its lateral border is thin and sharp, and forms part of the medial margin of the obturator foramen.
material entity;superior ischial ramus;The superior ramus of the ischium (descending ramus) projects downward and backward from the body and presents for examination three surfaces: external, internal, and posterior. The external surface is quadrilateral in shape. It is bounded above by a groove which lodges the tendon of the Obturator externus. below, it is continuous with the inferior ramus. in front it is limited by the posterior margin of the obturator foramen. behind, a prominent margin separates it from the posterior surface. In front of this margin the surface gives origin to the Quadratus femoris, and anterior to this to some of the fibers of origin of the Obturator externus. the lower part of the surface gives origin to part of the Adductor magnus. The internal surface forms part of the bony wall of the lesser pelvis. In front it is limited by the posterior margin of the obturator foramen. Below, it is bounded by a sharp ridge which gives attachment to a falciform prolongation of the sacrotuberous ligament, and, more anteriorly, gives origin to the Transversus perinC&i and Ischiocavernosus. Posteriorly the ramus forms a large swelling, the tuberosity of the ischium.
material entity;hydrophid venom;Venoms of sea snakes, Hydrophiinae, found around Pacific islands. The venoms contain fewer enzymes and more neuro- or myotoxins than land snakes. The neurotoxic proteins are similar to elapid small, short, or type I neurotoxins, some of which have been characterized.
material entity;ischial ramus;
material entity;transitional epithelium of prostatic urethra;
material entity;ischiopubic ramus;The ischiopubic ramus is a compound structure consisting of the following two structures: from the pubis, the inferior pubic ramus from the ischium, the inferior ramus of the ischium It serves as part of the origin for the Obturator internus muscle. It also marks a vertex of the anal triangle and the urogenital triangle. The fascia of Colles is attached to its margin.
material entity;venom gland musculature;
material entity;feathered facial disc;A collection of feathers arranged in a concave pattern surrounding the eyes in some birds, particularly owls.
material entity;pterygoideus glandulae muscle;
material entity;acetabular notch;The acetabulum presents below a deep notch, the acetabular notch, which is continuous with a circular non-articular depression, the acetabular fossa, at the bottom of the cavity: this depression is perforated by numerous apertures, and lodges a mass of fat. The notch is converted into a foramen by the transverse ligament. through the foramen nutrient vessels and nerves enter the joint. the margins of the notch serve for the attachment of the ligament of the head of the femur.
material entity;compressor glandulae muscle;A prominent compressor muscle found in poisonous snakes that originates in the lower jaw, sweeps around the venom gland, and inserted on the gland's surface. The muscles acts to squeeze the gland and release venom.
immaterial entity;acetabular fossa;The acetabular fossa is the roughened depression in the centre of the acetabulum, surrounded by the lunate acetabular surface and the acetabular notch. The acetabular fossa provides an insertion point for the teres ligaments that secure the femoral head.
material entity;angular/surangular bone;Bone formed from the fusion of angular and surangular bones. Found in snakes.
material entity;pubic ramus;
material entity;haemal node;A lymphoid organ found in various mammals and some birds.
immaterial entity;sulcus of brain;A depression or fissure in the surface of the brain. It surrounds the gyri, creating the characteristic appearance of the brain in humans and other large mammals.
material entity;feathered ear tuft;A collection of feathers found on the heads of some owls.
material entity;scalenus posterior;The Scalenus posterior (Scalenus posticus), the smallest and most deeply seated of the three Scaleni, arises, by two or three separate tendons, from the posterior tubercles of the transverse processes of the lower two or three cervical vertebræ, and is inserted by a thin tendon into the outer surface of the second rib, behind the attachment of the serratus ventralis. It is occasionally blended with the Scalenus medius. [WP,unvetted].
material entity;dorsal metacarpal artery;Aanastomosis of dorsal carpal branch of the radial artery and the dorsal carpal branch of the ulnar artery near the back of the wrist. It is made up of the dorsal carpal branches of both the ulnar and radial arteries. It also anastomoses with the anterior interosseous artery and the posterior interosseous artery. The arch gives off three dorsal metacarpal arteries.
material entity;common plantar digital arteries;
material entity;serratus ventralis;The serratus ventralis is a muscle that originates on the surface of the upper eight or nine ribs at the side of the chest and inserts along the entire anterior length of the medial border of the scapula. [WP,unvetted].
material entity;internal thoracic artery;An artery that supplies the anterior chest wall and the breasts. It is a paired artery, with one running along each side of the sternum, to continue after its bifurcation as the superior epigastric and musculophrenic arteries. [WP,unvetted].
material entity;serratus dorsalis superior muscle;The serratus dorsalis superior is a thin, quadrilateral muscle, situated at the upper and back part of the thorax. It arises by a thin and broad aponeurosis from the lower part of the ligamentum nuchae, from the spinous processes of the seventh cervical and upper two or three thoracic vertebræ and from the supraspinal ligament. Inclining downward and lateralward it becomes muscular, and is inserted, by four fleshy digitations, into the upper borders of the second, third, fourth, and fifth ribs, a little beyond their angles. [WP,unvetted].
material entity;intersomitic artery;The small branching sprouts of the dorsal aorta that grow across the medial surface of the somite, turn right angles to grow over that surface and then fuse with other sprouts and form the vertebral arteries adjacent to the neural tube. the intersomitic arteries supply the body wall and persist in the adult as the posterior intercostal, subcostal and the lumbar arteries.
material entity;decidua;The maternal uterine-derived portion of the placenta.
material entity;left lobe of thyroid gland;A lobe of thyroid gland that is in the left side of a thyroid gland.
material entity;endometrial gland;The mucous secreting gland associated with the mucuous membrane lining the uterus.
material entity;longus colli muscle;The Longus colli muscle is a muscle of the human body. The Longus colli is situated on the anterior surface of the vertebral column, between the atlas and the third thoracic vertebra. It is broad in the middle, narrow and pointed at either end, and consists of three portions, a superior oblique, an inferior oblique, and a vertical. The superior oblique portion arises from the anterior tubercles of the transverse processes of the third, fourth, and fifth cervical vertebræ and, ascending obliquely with a medial inclination, is inserted by a narrow tendon into the tubercle on the anterior arch of the atlas. The inferior oblique portion, the smallest part of the muscle, arises from the front of the bodies of the first two or three thoracic vertebræ. and, ascending obliquely in a lateral direction, is inserted into the anterior tubercles of the transverse processes of the fifth and sixth cervical vertebræ. The vertical portion arises, below, from the front of the bodies of the upper three thoracic and lower three cervical vertebræ, and is inserted into the front of the bodies of the second, third, and fourth cervical vertebræ. [WP,unvetted].
material entity;scalenus medius;The Scalenus medius, the largest and longest of the three scalene muscles, arises from the posterior tubercles of the transverse processes of the lower six cervical vertebræ. It descendes along the side of the vertebral column to insert by a broad attachment into the upper surface of the first rib, between the tubercle and the subclavian groove. The brachial plexus and the subclavian artery pass anterior to it. Because it elevates the upper ribs, the middle scalene muscle is also one of the accessory muscles of respiration. [WP,unvetted].
immaterial entity;ethmoid sinus;The evaginations of the mucous membrane of the nasal cavity into the ethmoidal bony labyrinth, forming multiple small paranasal sinuses.
material entity;superior mesenteric vein;In anatomy, the superior mesenteric vein (SMV) is a blood vessel that drains blood from the small intestine. At its termination behind the neck of the pancreas, the SMV combines with the splenic vein to form the hepatic portal vein. The SMV lies to the right of the similarly named artery, the superior mesenteric artery, which originates from the abdominal aorta. [WP,unvetted].
material entity;esophagus mucosa;A mucosa that is part of a esophagus [Automatically generated definition].
material entity;common iliac vein;A vein that drains the pelvis and lower limbs into the inferior vena cava.
material entity;insect synaptic neuropil block;A closely associated group of synaptic neuropil domains.
material entity;dense regular elastic tissue;Regular connective tissue, which consists of fibroblasts and of intercellular matrix, which contains elastic fiber bundles oriented predominantly in definable directions.
material entity;sciatic notch;Either of two notches on the dorsal border of the hip bone on each side that when closed off by ligaments form the corresponding sciatic foramina.
material entity;epithelium of duct of salivary gland;An epithelium that is part of a duct of salivary gland.
material entity;lesser sciatic notch;Below the ischial spine is a smaller notch, the lesser sciatic notch. it is smooth, coated in the recent state with cartilage, the surface of which presents two or three ridges corresponding to the subdivisions of the tendon of the Obturator internus, which winds over it. It is converted into a foramen, the lesser sciatic foramen, by the sacrotuberous and sacrospinous ligaments, and transmits the tendon of the Obturator internus, the nerve which supplies that muscle, and the internal pudendal vessels and nerve.
material entity;mixed stratified cuboidal and columnar epithelium;Multilaminar epithelium, which consists of more than one layer of cuboidal and columnar cells, only one layer of which is in contact with a basement membrane. Examples: epithelium of wall of pancreatic duct, epithelium of wall of duct of salivary gland.
material entity;inferior pubic ramus;The inferior pubic ramus is thin and flattened. It passes lateralward and downward from the medial end of the superior ramus. it becomes narrower as it descends and joins with the inferior ramus of the ischium below the obturator foramen.
material entity;superior pubic ramus;The superior pubic ramus is a part of the pubic bone which forms a portion of the obturator foramen. It extends from the body to the median plane where it articulates with its fellow of the opposite side. It is conveniently described in two portions, viz. , a medial flattened part and a narrow lateral prismoid portion.
material entity;vesical vein;A tributary of the iliac vein that drains the urinary bladder.
material entity;elapid venom;Venoms from snakes of the family Elapidae, including cobras, kraits, mambas, coral, tiger, and Australian snakes. The venoms contain polypeptide toxins of various kinds, cytolytic, hemolytic, and neurotoxic factors, but fewer enzymes than viper or crotalid venoms. Many of the toxins have been characterized.
material entity;iliac crest;Is part of the pelvis on the edge of the wing of the ilium. Round in shape, dorsal to the pubis and ischium. Acts as structrure that muscles can attach too.
material entity;skeletal muscle tissue;Muscle tissue that consists primarily of skeletal muscle fibers.
material entity;lymphoid system;The lymphatic system in vertebrates is a network of conduits that carry a clear fluid called lymph. It also includes the lymphoid tissue through which the lymph travels. Lymphoid tissue is found in many organs, particularly the lymph nodes, and in the lymphoid follicles associated with the digestive system such as the tonsils. The system also includes all the structures dedicated to the circulation and production of lymphocytes, which includes the spleen, thymus, bone marrow and the lymphoid tissue associated with the digestive system[WP].
material entity;smooth muscle tissue;Muscle tissue which is unstriated, composed primarily of smooth muscle fibers surrounded by a reticulum of collagen and elastic fibers. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length[GO].
material entity;intestine secretion;Clear to pale yellow watery secretions from the glands lining the small intestine walls. Secretion is stimulated by the mechanical pressure of partly digested food in the intestine.
material entity;mesothelium;Simple squamous epithelium of mesodermal origin which lines serous membranes. Examples: mesothelium of pleura, mesothelium of peritoneum[FMA]. Wikipedia: The mesothelium is a membrane that forms the lining of several body cavities: the pleura (thoracal cavity), peritoneum (abdominal cavity including the mesentery) and pericardium (heart sac). Mesothelial tissue also surrounds the male internal reproductive organs (the tunica vaginalis testis) and covers the internal reproductive organs of women (the tunica serosa uteri).
material entity;filiform papilla;The filiform papillae are thin, long 'V'-shaped cones that don't contain taste buds but are the most numerous. These papillae are mechanical and not involved in gustation covering most of the dorsum (upper surface). They are small and arranged in lines parallel to the V-shaped row of circumvallate papillae, except at the tip of the tongue where they are aligned transversely. Projecting from their apices are numerous filamentous processes, or secondary papillae. These are of a whitish tint, owing to the thickness and density of the epithelium of which they are composed. This epithelium has undergone a peculiar modification as the cells have become cornified and elongated into dense, imbricated, brush-like processes. They contain also a number of elastic fibers, which render them firmer and more elastic than the papillae of mucous membrane generally. The larger and longer papillae of this group are sometimes termed papillae conicae. Fungiform papillae are found dispersed throughout the filiform papillae. [WP,unvetted].
material entity;dorsum;A major subdivision of an organism that is the entire part of the organism dorsal to a horizontal plane and bounded on one side by the same transverse plane. In vertebrares this includes the vertebral column..
material entity;foliate papilla;Any of the papillae located on the sides of the tongue.
material entity;vertebral column;Subdivision of skeletal system that consists of all the vertebra and associated skeletal elements and joints in the body[modified from VSAO].
material entity;anterior abdominal wall muscle;Any skeletal muscle organ that is part of a anterior abdominal wall. Examples: the obliques, pyramidalis and transversus abdominus.
material entity;vertebral foramen;A foramen within a vertebral element through which the spinal cord runs. It is formed by the anterior segment, and the posterior part, the vertebral arch.
material entity;erector spinae muscle group;A bundle of muscles and tendons that is paired and runs more or less vertically. It extends throughout the lumbar, thoracic and cervical regions, and lies in the groove to the side of the vertebral column.
material entity;parathyroid gland;The parathyroid gland is an endocrine gland for secretion of parathyroid hormone, usually found as a pair, embedded in the connective tissue capsule on the posterior surface of the thyroid gland. Parathyroid regulates calcium and phosphorous metabolism.
material entity;muscle of posterior compartment of hindlimb stylopod;Any of the posterior thigh muscles. [WP,modified].
material entity;cardiac muscle tissue;Muscle tissue composed of cardiac muscle cells, forming the muscles of the heart[ZFA,modified].
material entity;nerve trunk;
immaterial entity;mediastinum;The central part of the thoracic cavity enclosed by the left and right pleurae.
material entity;intercostal nerve;The intercostal nerves are the anterior divisions (rami anteriores. ventral divisions) of the thoracic spinal nerves from T1 to T11. Each nerve is connected with the adjoining ganglion of the sympathetic trunk by a gray and a white ramus communicans. The intercostal nerves are distributed chiefly to the thoracic pleura and abdominal peritoneum and differ from the anterior divisions of the other spinal nerves in that each pursues an independent course without plexus formation. The first two nerves supply fibers to the upper limb in addition to their thoracic branches. the next four are limited in their distribution to the parietes of the thorax. the lower five supply the parietes of the thorax and abdomen. The 7th intercostal nerve terminates at the xyphoid process, at the lower end of the sternum. The 10th intercostal nerve terminates at the umbilicus. The twelfth thoracic is distributed to the abdominal wall and groin. [WP,unvetted].
material entity;mouth mucosa;A mucous membrane that lines the mouth.
material entity;musculocutaneous nerve;A large branch of the brachial plexus supplying various parts of the upper arm (as flexor muscles) and forearm (as the skin).
material entity;vestibular nerve;The vestibular nerve is one of the two branches of the Vestibulocochlear nerve (the cochlear nerve being the other). It goes to the semicircular canals via the vestibular ganglion. It receives positional information. Axons of the vestibular nerve synapse in the vestibular nucleus on the lateral floor and wall of the fourth ventricle in the pons and medulla. It arises from bipolar cells in the vestibular ganglion, ganglion of Scarpa, which is situated in the upper part of the outer end of the internal auditory meatus. [WP,unvetted].
material entity;thoracic nerve;The twelve spinal nerves on each side of the thorax. They include eleven INTERCOSTAL NERVES and one subcostal nerve. Both sensory and motor, they supply the muscles and skin of the thoracic and abdominal walls.
material entity;cervical nerve plexus;An arrangement of nerve fibers, running from the spine that travels to the head and neck where it innervates skin and muscle.
material entity;smooth muscle tissue layer of ejaculatory duct;A smooth muscle tissue that is part of a ejaculatory duct.
material entity;anal canal epithelium;An epithelium that is part of a anal canal.
immaterial entity;anterior cranial fossa;The floor of the anterior fossa is formed by the orbital plates of the frontal, the cribriform plate of the ethmoid, and the small wings and front part of the body of the sphenoid. it is limited behind by the posterior borders of the small wings of the sphenoid and by the anterior margin of the chiasmatic groove. The lesser wings of the sphenoid separate the anterior and middle fossae.
immaterial entity;middle cranial fossa;The compartment containing the anterior extremities and half the inferior surface of the temporal lobes (TEMPORAL LOBE) of the cerebral hemispheres. Lying posterior and inferior to the anterior cranial fossa (CRANIAL FOSSA, ANTERIOR), it is formed by part of the TEMPORAL BONE and SPHENOID BONE. It is separated from the posterior cranial fossa (CRANIAL FOSSA, POSTERIOR) by crests formed by the superior borders of the petrous parts of the temporal bones[MESH]. The middle fossa, deeper than the anterior cranial fossa, is narrow medially and widens laterally to the sides of the skull. It is separated from the posterior fossa by the clivus and the petrous crest. It is bounded in front by the posterior margins of the lesser wings of the sphenoid bone, the anterior clinoid processes, and the ridge forming the anterior margin of the chiasmatic groove. behind, by the superior angles of the petrous portions of the temporal bones and the dorsum sellC&. laterally by the temporal squamC&, sphenoidal angles of the parietals, and greater wings of the sphenoid. It is traversed by the squamosal, sphenoparietal, sphenosquamosal, and sphenopetrosal sutures[WP].
material entity;lingual nerve;The lingual nerve is a branch of the mandibular nerve (CN V3), itself a branch of the trigeminal nerve, which supplies sensory innervation to the tongue. It also carries fibers from the facial nerve, which return taste information from the anterior two thirds of the tongue.
material entity;pericardium;The combination of pericardial sac (a double-walled sac containing the heart and the roots of the great vessels) plus fibrous pericardium.
material entity;parietal serous pericardium;Parietal serous membrane which is part of the pericardium and forms the outer layer of the pericardial sac.
material entity;pericardial fluid;Transudate contained in the pericardial cavity.[FMA].
material entity;internal intercostal muscle;An intercostal muscle that aids in forced expiration (quiet expiration is a passive process).
material entity;transversus thoracis;The tranversus thoracis lies internal to the thoracic cage, anteriorly. It is a thin plane of muscular and tendinous fibers, situated upon the inner surface of the front wall of the chest. It is in the same layer as the subcostal muscles. It arises on either side from the lower third of the posterior surface of the body of the sternum, from the posterior surface of the xiphoid process, and from the sternal ends of the costal cartilages of the lower three or four true ribs. Its fibers diverge upward and lateralward, to be inserted by slips into the lower borders and inner surfaces of the costal cartilages of the second, third, fourth, fifth, and sixth ribs. The lowest fibers of this muscle are horizontal in their direction, and are continuous with those of the Transversus abdominis. the intermediate fibers are oblique, while the highest are almost vertical. This muscle varies in its attachments, not only in different subjects, but on opposite sides of the same subject. [WP,unvetted].
material entity;immune system;Anatomical system that protects the body from foreign substances, cells, and tissues by producing the immune response and that includes especially the thymus, spleen, lymphoid tissue, lymphocytes including the B cells and T cells, and antibodies.
material entity;pericardial sac;A double-walled sac containing the heart and the roots of the great vessels.
material entity;splenium of the corpus callosum;The posterior end of the corpus callosum. It overlaps the tela chorioidea of the third ventricle and the mid-brain, and ends in a thick, convex, free border.
material entity;rostrum of corpus callosum;The part of the corpus callosum that projects posteriorly and inferiorly from the anteriormost genu.
material entity;sagittal sinus;Either the inferior or superior sagittal sinus.
material entity;parietal pleura;The outer serous membrane of the pulmonary pleural.
material entity;visceral pleura;The inner serous membrane of the pulmonary pleural. The visceral pleura lines the lungs.
immaterial entity;pleural cavity;The fluid-filled cavity that lies between the visceral and parietal pleurae.
material entity;cartilage tissue;Skeletal tissue that is avascular, rich in glycosaminoglycans (GAGs) and typically includes chondrocytes within isolated lacunae. Cartilage tissue is deposited by chondroblasts.
material entity;skin gland;A gland that is part of a skin of body [Automatically generated definition].
immaterial entity;anterior superior frontal sulcus;
material entity;lumbar vertebra;Large vertebra of the movable part of the vertebral column, characterized by the absence of the foramen transversarium within the transverse process, and by the absence of facets on the sides of the body.
material entity;tail;An external caudal extension of the body. In chordates, the tail is post-anal, in other animals the anus ends in the tail.
material entity;integumental system;Connected anatomical system that forms a barrier between an animal and its environment. In vertebrates, the integumental system consists of the epidermis, dermis plus associated glands and adnexa such as hair and scales. In invertebrates, the integumental system may include cuticle.
material entity;abdominal segment of trunk;The abdominal segment of the torso.
material entity;male anatomical structure;A part of the body present only in males.
material entity;sex-specific anatomical structure;A part of the body present only in a specific gender.
material entity;renal venous blood vessel;Any member of the network of tubes that return blood from the renal tissues to the systemic circulation.
immaterial entity;hepatic sinusoidal space;A sinusoidal space that is part of a hepatic sinusoid.
occurrent;nauplius stage;The free-swimming first stage of the larva of certain crustaceans, having an unsegmented body with three pairs of appendages and a single median eye. The eye is known for that reason as the 'naupliar eye', and is often absent in later developmental stages, although it is retained into the adult form in some groups, such as the Notostraca.
occurrent;nymph stage;A larval stage of that is the immature stage of some invertebrates that undergoe gradual metamorphosis (hemimetabolism) before reaching its adult stage.
material entity;female anatomical structure;A part of the body present only in females.
material entity;metacromion;A process projecting backward and downward from the acromion of the scapula of some mammals.
