class;term;comment
independent continuant;diencephalon;A division of the forebrain situated between the telencephalon and midbrain. In the developing brain it is the more posterior and ventral of two forebrain neuromeres, the other being the telencephalon. major derivatives are the eye vesicle, the brain pretectal region, the thalamus, hypothalamus, and epithalamus (including the habenula and epiphysis).
independent continuant;telencephalon;Part of the forebrain consisting of paired olfactory bulbs and cerebral hemispheres.
independent continuant;forebrain;The part of the brain that is the anterior of its three primary divisions and that includes the telencephalon and diencephalon.
independent continuant;genital ridge;Portion of tissue that is the precursor to the gonads.
independent continuant;hypophysis;An endocrine gland, located ventral to the diencephalon, that secretes hormones that regulate many other glands.
independent continuant;midbrain-hindbrain boundary;The part of the brain that is the morphological boundary between the midbrain and hindbrain and that is the location of an organizing center which patterns the midbrain and hindbrain primordia of the neural plate.
independent continuant;hindbrain;The part of the brain that is the posterior of its three primary divisions.
independent continuant;outer fin;Part of the fin consisting of flattened epidermal cells elevated into a keel-like structure.
independent continuant;fin;Surface structure that has an important role in tadpole locomotion. It starts to develop along the trunk and tail of the embryo at the tail bud stage and continues to grow until the start of metamorphosis when it begins to regress. It consists of flattened epidermal cells elevated into a keel-like structure by a supporting core of mesenchyme and extracellular matrix.
independent continuant;ectoderm;Primary germ layer that is the outer of the embryo's germ layers and gives rise to epidermis and neural tissue.
independent continuant;Xenopus anatomical entity;An entity that is either an individual member of Xenopus or constitutes the structural organization of an individual member of Xenopus.
independent continuant;lower eyelid;A surface structure consisting of a set of membranes that cover and protect the eye.
independent continuant;otic vesicle;The saccular invagination of ectoderm from which the vertebrate inner ear develops.
independent continuant;olfactory placode;A thick plate of cells derived from the neural ectoderm in the head region of the embryo that develops into the olfactory epithelium of the nasal cavity.
independent continuant;inner fin;Part of the fin consisting of a supporting core of mesenchyme and extracellular matrix.
independent continuant;iridophore;A pigment cell that is derived from the neural crest and gives silver, gold, or iridescent color to skin cells, classified based on their iridescent hue which arises from purine-containing reflecting platelets called iridisomes.
independent continuant;xanthophore;A cell type that is derived from the neural crest and gives pigmentation to skin cells. Their predominantly red-yellow hue depends on the pattern of fat-soluble carotenoids (obtained from the diet) and pteridines (synthesized from the cell). They are rarely found in pre-metamorphic larvae.
independent continuant;unicellular gland;Any of the large number of glands of the larval skin, particularly common in the fins and adjacent skin of the trunk. also formed in the former frontal gland area on the upper jaw.
independent continuant;optic stalk;Neural tissue comprising the proximal part of either of the optic vesicles as they project towards the sides of the head. it remains narrow and constitutes the optic stalk (the peripheral part of each expands to form a hollow bulb).
independent continuant;choroid fissure;Part of the eye that forms during the transition from optic vesicle to optic cup as a groove at the lateroventral edge of the optic vesicle, which expands medially. The ventral edges of the optic vesicle then wrap around the fissure and fuse with one another, ultimately leading to a channel through which blood vessels and optic nerve fibres pass.
independent continuant;infraorbital lateral line;Lateral line situated along the posterior and ventral margin of the eye.
independent continuant;trunk placode;Thickened plate of ectoderm that contributes to the formation of the dorsal, middle, or ventral lateral line.
independent continuant;hyomandibular lateral line;Lateral line complex that radiates on the ventral side of the head from a point between the eye and the base of the larval tentacle.
independent continuant;caudal lateral line;Cranial nerve of the caudal lateral line that enters the brain between cranial nerves VIII and IX. contains afferents and sensory efferents to the posterior lateral line ganglion and middle ganglion. Fibers from the posterior lateral line ganglion innervate the occipital dorsal lateral line and trunk lateral lines.
independent continuant;ventral lateral line;Ventrally located lateral line that runs over the abdomen.
independent continuant;middle lateral line;A lateral line that extends from the ear in a posterior direction between the upper and lower lateral lines.
independent continuant;dorsal lateral line;The dorsal-most part of the sensory system on the surface of the tadpole consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the tadpole through the water, as well as facilitating schooling, prey capture, and predator and obstacle avoidance.
independent continuant;dorsal tail fin;The dorsal part of the tail fin.
independent continuant;dorsal pancreatic bud;The pancreatic bud that gives rise to the accessory pancreatic duct.
independent continuant;branchial arch 2;The second pharyngeal/branchial arch. it arises as a thickening of the pharygeal wall between the first and second branchial clefts. contains the second aortic arch. forms part of the hyoid bone, tongue and facial musculature.
independent continuant;gill primordium;A swelling from the 3rd visceral arch at NF stage 35 and 36, which co-occurs with a depression between the 3rd and 6th, forming the external gills by NF stage 39.
independent continuant;liver parenchyme;The functional units of the liver including the lobules.
independent continuant;branchial arch 4;The fourth in a series of paired bars in the wall of the pharynx, within which are formed the fourth aortic arch and the cartilage bar of the visceral skeleton. forms and supports the gills.
independent continuant;ultimobranchial body;Anatomical structure that includes small, calcitonin producing glands originating as epithelial growths from the sixth pharyngeal pouch.
independent continuant;branchial arch 3;The third in a series of paired bars in the wall of the pharynx, within which are formed the third aortic arch and the cartilage bar of the visceral skeleton, and forms and supports the gills.
independent continuant;occipital lateral line;A short lateral line that extends from the ear in a posterior-dorsal direction.
independent continuant;pyloric sphincter;Sphincter muscle that is part of the pyloric region of the stomach.
independent continuant;biliary tree;Hollow tree organ, the organ parts of which consist of the bile ducts.
independent continuant;filter chamber;The structure that enables tadpoles, which are suspension feeders, to trap food particles. The palatoquadrate, ceratohyal and the connecting muscles are responsible for the irrigation and ventilation of the filter apparatus.
occurrent;death;Xenopus developmental stage that corresponds to the end of the animal's life.
independent continuant;trunk lateral line;A lateral line that is present on the trunk of the organism.
independent continuant;supraorbital lateral line;Lateral line situated along the dorsal margin of the eye.
independent continuant;infraorbital lateral line primordium;Lateral line primordium that migrates ventrad along the posterior and ventral margin of the eye.
independent continuant;lateral line placode;Thickened placodal areas located anterior and posterior to the otic vesicle. There are 5 distinct lateral line placodes, each giving rise to a single lateral line nerve that will innervate lateral line hair cells and convey information on motion to the adjacent hindbrain.
independent continuant;branchial arch 1;The most anterior, or first, pharygeal/branchial arch, composed of the mandibular process, forming the posterior border of the stomodeum, and the maxillary process anterior to the stomodeum, containing the first aortic arch.
independent continuant;tongue;The movable, muscular organ on the floor of the mouth.
independent continuant;taste bud;The organ used for chemoreception.
independent continuant;thyroid primordium;The initial thyroid precursor, which arises from the ventral aspect of the second pharyngeal pouch.
independent continuant;myotome of tail somite 17;Compartment of tail somite 17 that is a precursor of muscle.
independent continuant;ventral mesoderm;Embryonic structure that is induced by the organizer to become lateral mesoderm.
independent continuant;intercanthal region;Region of the face between the two inner (medial) canthi of the eye.
independent continuant;tail somite;Any of the somites that form posterior to the trunk and are resorbed at metamorphosis.
independent continuant;periotic region;Anatomical region that surrounds the otic vesicle.
independent continuant;roof of mouth;A multi-tissue structure consisting of bone and soft tissue that forms a part of the roof of the oral cavity.
independent continuant;amphibian papilla;The principal auditory organ of the frog, which utilizes both mechanical and electrical (hair cell-based) frequency tuning mechanisms for hearing, located near the junction of the utricle and the saccule bones of the inner ear.
independent continuant;myocyte;A mature contractile cell, which has as part of its cytoplasm myofibrils organized in various patterns. Found in muscle tissue, myocytes are long, tubular cells that arise developmentally from myoblasts to form muscle. There are specialized forms: cardiac, skeletal, and smooth muscle myocytes, with various properties.
independent continuant;lymphoblast;An immature cell which typically differentiates to form a mature lymphocyte.
independent continuant;basilar papilla;A sensory structure in the lagenar portion of an amphibian's membranous labyrinth between the oval and round windows.
independent continuant;skeletal myocyte;A myocyte of the skeletal muscle.
independent continuant;tadpole;An organism at the tadpole stage.
independent continuant;trabecula carnea;A type of trabecula that consists of a rounded or irregular column that projects from the inner surface of the ventricle of the heart.
independent continuant;myotome of tail somite 16;Compartment of tail somite 16 that is a precursor of muscle.
independent continuant;atrial septum;Cardiac septum that separates the right atrium from the left atrium.
independent continuant;sclerotome of tail somite 17;Compartment of tail somite 17 that is a precursor of the axial skeleton.
independent continuant;sinus venosus;A large quadrangular cavity that precedes the atrium on the venous side of the heart.
independent continuant;gonad;Anatomical structure that produces gametes as well as certain sex hormones controlled by the pituitary gonadotropins. Reproductive organ that produces and releases eggs (ovary) or sperm (testis).
independent continuant;smooth muscle myocyte;A myocyte of the smooth muscle.
independent continuant;syndetome;Subdomain that occupies the dorso-lateral portion of a somite and comprises tendon progenitor cells. It is located between the neighboring sclerotome and myotome, at the future site of connection between bone and muscle, and gives rise to the axial tendons of the body.
independent continuant;spermatozoon;A mature male germ cell that develops from a spermatid.
independent continuant;forelimb digit 2;The most posterior digit of a forelimb, consisting of a single metatarsal, 3 phalanges, and a claw.
independent continuant;anterior lateral line ganglion;Ganglion that develops from a cranial ectodermal placode and contains sensory neurons that innervate the anterior lateral line system.
independent continuant;forelimb digit 3;The second most posterior digit of a forelimb, consisting of a single metatarsal, 3 phalanges, and a claw.
independent continuant;chordal neural crest;Neural crest comprising sacral, vagal, and trunk neural crest.
independent continuant;primordial germ cell;Cell that arises from the endodermal germ plasm and can be detected by NF stage 28 in the endodermal mass. At NF stages 42-47, PGCs migrate to the two genital ridges, which are the first rudiments of the gonads. By NF stage 50, the PGCs begin to loose their yolky material. In males, starting at NF stage 52, PGCs migrate from the genital ridge cortical region into the medullary tissue, where they will form primary spermatogonia at sexual maturity. In females, the medullary tissue remains free of PGCs. they instead embed in the cortical region and multiply to form primary oogonia, which will mature into ova at sexual maturity.
independent continuant;axon microtubule bundle;An arrangement of closely apposed microtubules running parallel to each other in the axon hillock and initial segment.
independent continuant;sclerotome of trunk somite 12;Compartment of trunk somite 12 that is a precursor of the axial skeleton.
independent continuant;dorsal endoderm;Single cell layer of involuted endoderm lying beneath the prechordal plate.
independent continuant;myotome of trunk somite 12;Compartment of trunk somite 12 that is a precursor of muscle.
independent continuant;pharyngeal endoderm;Embryonic endoderm that evaginates to form the paired pharyngeal pouches.
independent continuant;sclerotome of trunk somite 13;Compartment of trunk somite 13 that is a precursor of the axial skeleton.
independent continuant;rhombomere R1;The most anterior segment of the developing hindbrain.
independent continuant;M band;The midline of aligned thick filaments in a sarcomere. location of specific proteins that link thick filaments. Depending on muscle type the M band consists of different numbers of M lines.
independent continuant;myotome of trunk somite 13;Compartment of trunk somite 13 that is a precursor of muscle.
independent continuant;endolymphatic duct;Canal that connects the membranous labyrinth of the ear with the endolymphatic sac.
independent continuant;myofibril;The contractile element of skeletal and cardiac muscle. a long, highly organized bundle of actin, myosin, and other proteins that contracts by a sliding filament mechanism.
independent continuant;choroid;Portion of tissue comprising the vascular layer of the eye, containing connective tissue and lying between the retina and the sclera. It provides oxygen and nourishment to the outer layers of the retina. Along with the ciliary body and iris, it forms the uveal tract.
independent continuant;myotome of trunk somite 11;Compartment of trunk somite 11 that is a precursor of muscle.
independent continuant;circumpharyngeal ridge;Site above the branchial arch complex where vagal neural crest cells temporarily arrest their migration before entering the pharyngeal arches and heart.
independent continuant;sclerotome of tail somite 16;Compartment of tail somite 16 that is a precursor of the axial skeleton.
independent continuant;cortical actin cytoskeleton;The portion of the actin cytoskeleton, comprising filamentous actin and associated proteins, that lies just beneath the plasma membrane.
independent continuant;neuron projection;A prolongation or process extending from a nerve cell.
independent continuant;actin filament;A filamentous structure formed of a two-stranded helical polymer of the protein actin and associated proteins. Actin filaments are a major component of the contractile apparatus of skeletal muscle and the microfilaments of the cytoskeleton of eukaryotic cells.
independent continuant;sclerotome of tail somite 14;Compartment of tail somite 14 that is a precursor of the axial skeleton.
independent continuant;serous membrane;Multi-tissue structure that comprises a secretory epithelial layer and a connective tissue layer.
independent continuant;prootic bone;Either of the paired endochondral bones forming the anterior and lateral walls of the otic capsules.
independent continuant;myotome of tail somite 14;Compartment of tail somite 14 that is a precursor of muscle.
independent continuant;zygote cortex;Cell component comprising the outer layers of the zygote.
independent continuant;actin cytoskeleton;The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes.
independent continuant;sclerotome of tail somite 15;Compartment of tail somite 15 that is a precursor of the axial skeleton.
independent continuant;organ cortex;Multi-tissue structure that is the outermost layer of an organ.
independent continuant;periocular mesenchyme;Head mesenchyme that is part of the periocular region.
independent continuant;myotome of tail somite 15;Compartment of tail somite 15 that is a precursor of muscle.
independent continuant;trabecula;A small tissue element in the form of a beam, strut, or rod that generally has a mechanical function and is usually composed of dense cartilaginous tissue.
independent continuant;retinal vein;Vein that is part of the periocular region.
independent continuant;endoderm;Primary germ layer that lies remote from the surface of the embryo and gives rise to internal tissues such as gut.
independent continuant;gastrocoel roof plate;A transient ciliated epithelium that arises from the involuting superficial mesoderm, forming the dorsal surface of the archenteron space of the embryo.
independent continuant;myotome of trunk somite 8;Compartment of trunk somite 8 that is a precursor of muscle.
independent continuant;m. rectus inferior primordium;The presumptive cells of the rectus inferior muscle.
independent continuant;archenteron floor;The layer of cells forming the ventral surface of the archenteron space of the embryo.
independent continuant;sclerotome of trunk somite 5;Compartment of trunk somite 5 that is a precursor of the axial skeleton.
independent continuant;m. rectus superior primordium;The presumptive cells of the rectus superior muscle.
independent continuant;archenteron;The cavity of the gastrula forming a primitive gut. At NF stage 20-21 its wide canal becomes dorso-ventrally compressed and narrowed in the future trunk region so that a subdivision into a foregut, a midgut and a hindgut with protruding endodermal mass becomes manifest.
independent continuant;sclerotome of trunk somite 6;Compartment of trunk somite 6 that is a precursor of the axial skeleton.
independent continuant;m. obliquus inferior primordium;The presumptive cells of the obliquus inferior muscle.
independent continuant;ventral endoderm;Ventral region of early embryonic endoderm.
independent continuant;head endoderm;The endoderm of the head.
independent continuant;sclerotome of trunk somite 7;Compartment of trunk somite 7 that is a precursor of the axial skeleton.
independent continuant;m. obliquus superior primordium;The presumptive cells of the obliquus superior muscle.
independent continuant;stomach epithelium;The epithelium of the stomach.
independent continuant;hyoid arch;The second of the series of bony or cartilaginous arches that develop in the walls of the mouth cavity and pharynx of the embryo.
independent continuant;mandibular arch;The first of the series of bony or cartilaginous arches that develop in the walls of the mouth cavity and pharynx of the embryo.
independent continuant;pharyngeal arch;One of a series of bony or cartilaginous arches that develop in the walls of the mouth cavity and pharynx of the embryo.
independent continuant;lateral line system;Sensory system that has as it parts the sense organs that detect vibrations carried through water, develops during late tailbud stage, and persists in the adult bearing elaborate dorsal and ventral components. It develops from a specialized series of dorsolateral ectodermal placodes named lateral line placodes.
independent continuant;m. rectus posterior primordium;The presumptive cells of the rectus posterior muscle.
independent continuant;myotome of trunk somite 10;Compartment of trunk somite 10 that is a precursor of muscle.
independent continuant;subocular cartilage;Cartilaginous element that is below the trabecula and parachordal.
independent continuant;posterior endomesoderm;Posterior region of the developing endomesoderm.
independent continuant;sclerotome of trunk somite 11;Compartment of trunk somite 11 that is a precursor of the axial skeleton.
independent continuant;anterior endomesoderm;Anterior region of the developing endomesoderm.
independent continuant;cephalic nerve;A nerve that is part of the head.
independent continuant;branchial arch;Structures that develop from the pharyngeal arches. Pharyngeal arches are anlage for a multitude of structures. Each pharyngeal arch has a cartilaginous stick, a muscle component which differentiates from the cartilaginous tissue, an artery, and a cranial nerve. Each of these is surrounded by mesenchyme. Arches do not develop simultaneously, but instead possess a staggered development.
independent continuant;atrioventricular valve;A cardial valve in the atrioventricular region that separates the atrium from the ventricle and prevents backflow from the ventricles into the atria during systole.
independent continuant;sclerotome of trunk somite 8;Compartment of trunk somite 8 that is a precursor of the axial skeleton.
independent continuant;cranial muscle primordium;The presumptive cells of any of the cranial muscles.
independent continuant;anterior endoderm;Anterior region of the developing endoderm.
independent continuant;myotome of trunk somite 9;Compartment of trunk somite 9 that is a precursor of muscle.
independent continuant;Brachet's cleft;A sharp boundary, running parallel to the outside of the embryo, between involuted mesoderm and external ectoderm. It runs from the blastopore to the upper limit of the involuted mesoderm.
independent continuant;posterior endoderm;Posterior region of the developing endoderm.
independent continuant;sclerotome of trunk somite 9;Compartment of trunk somite 9 that is a precursor of the axial skeleton.
independent continuant;lateral line ganglion;Ganglion that develops from a cranial ectodermal placode and contains sensory neurons that innervate a lateral line.
independent continuant;ventral endomesoderm;Ventral region of early embryonic endomesoderm.
independent continuant;sclerotome of trunk somite 10;Compartment of trunk somite 10 that is a precursor of the axial skeleton.
independent continuant;peripheral retina;Anatomical region comprising the peripheral part of the retina.
independent continuant;dorsal endomesoderm;Dorsal region of early embryonic endomesoderm.
independent continuant;involuted dorsal mesoderm;Dorsal mesoderm that has grown and curled inward during gastrulation.
independent continuant;mm. levator arcuum branchialium IV primordium;The presumptive cells of the levator arcuum branchialium IV muscles.
independent continuant;circumblastoporal collar;Embryonic structure that develops around the closed blastopore.
independent continuant;myotome of trunk somite 3;Compartment of trunk somite 3 that is a precursor of muscle.
independent continuant;mm. constrictores branchiales II primordium;The presumptive cells of the constrictores branchiales II muscles.
independent continuant;hindlimb region;The region from which the hindlimb develops, first recognizable as a slight concentration of mesenchymal cells dorsal and lateral to the anal tube at NF stage 43. The epidermal layers thicken dramatically through to NF stage 48, and become vascularised by NF stage 49.
independent continuant;myotome of trunk somite 4;Compartment of trunk somite 4 that is a precursor of muscle.
independent continuant;mm. constrictores branchiales III primordium;The presumptive cells of the constrictores branchiales III muscles.
independent continuant;forelimb region;The region from which the forelimb develops, first recognizable at NF stage 48, and distinct by NF stage 49.
independent continuant;sclerotome of head somite 4;Compartment of head somite 4 that is a precursor of the axial skeleton.
independent continuant;mm. constrictores branchiales IV primordium;The presumptive cells of the constrictores branchiales IV muscles.
independent continuant;tail region;The anatomical region of the body posterior to the tail.
independent continuant;ciliary marginal zone;The region at the periphery of the retina where retinal stem cells are located. It is spatially ordered with respect to cellular development and differentiation, with the youngest and least-determined stem cells closest to the periphery, the proliferative retinoblasts in the middle, and postmitotic cells at the central edge.
independent continuant;intermediate mesoderm;Mesoderm layer between somite and lateral plate. All components of the pronephric kidney arise from this.
independent continuant;involuted ventral mesoderm;Ventral mesoderm that has grown and curled inward during gastrulation.
independent continuant;myotome of trunk somite 5;Compartment of trunk somite 5 that is a precursor of muscle.
independent continuant;laryngeal muscle primordium;The presumptive cells of laryngeal muscle.
independent continuant;myotome of trunk somite 6;Compartment of trunk somite 6 that is a precursor of muscle.
independent continuant;m. rectus anterior primordium;The presumptive cells of the rectus anterior muscle.
independent continuant;lower blastopore lip;Ventral part of the blastopore lip, which forms as a result of the contraction of bottle cells.
independent continuant;myotome of trunk somite 7;Compartment of trunk somite 7 that is a precursor of muscle.
independent continuant;upper blastopore lip;Dorsal part of the blastopore lip, which forms as a result of the contraction of bottle cells.
independent continuant;sclerotome of trunk somite 1;Compartment of trunk somite 1 that is a precursor of the axial skeleton.
independent continuant;m. geniohyoideus primordium;The presumptive cells of the geniohyoideus muscle.
independent continuant;sclerotome of trunk somite 2;Compartment of trunk somite 2 that is a precursor of the axial skeleton.
independent continuant;m. rectus cervicis primordium;The presumptive cells of the rectus cervicis muscle.
independent continuant;sclerotome of trunk somite 3;Compartment of trunk somite 3 that is a precursor of the axial skeleton.
independent continuant;m. constrictor laryngis primordium;The presumptive cells of the constrictor laryngis muscle.
independent continuant;sclerotome of trunk somite 4;Compartment of trunk somite 4 that is a precursor of the axial skeleton.
independent continuant;m. dilatator laryngis primordium;The presumptive cells of the dilatator laryngis muscle.
independent continuant;dorsal marginal zone;Marginal zone that is a key embryonic tissue region of the early gastrula stage embryo and that houses the Spemann-Mangold organizer.
independent continuant;dorso-lateral marginal zone;Region of the marginal zone extending from the dorsal to lateral surface.
independent continuant;m. intermandibularis primordium;The presumptive cells of the intermandibularis muscle.
independent continuant;ventro-lateral marginal zone;Region of the marginal zone extending from the ventral to lateral surface.
independent continuant;medulla oblongata;Posterior portion of the hindbrain that controls respiration, heartbeat, digestion, and swallowing as well as some locomotor responses.
independent continuant;m. quadrato-hyoangularis primordium;The presumptive cells of the quadrato-hyoangularis muscle.
independent continuant;spinal nerve;A mixed nerve that carries motor, sensory, and autonomic signals between the spinal cord and the body.
independent continuant;m. orbitohyoideus primordium;The presumptive cells of the orbitohyoideus muscle.
independent continuant;involuting marginal zone epithelial layer;Layer of prospective mesoderm in the IMZ that will form the roof of the archenteron.
independent continuant;involuting marginal zone mesenchymal layer;Deep layers of the IMZ consisting of prospective migrating mesodermal cells (which will migrate into the interior and form the leading edge of the mesodermal mantle) and prospective converging and extending mesoderm.
independent continuant;involuting marginal zone;Portion of the marginal zone of the embryo that turns inside the embryo during involution.
independent continuant;myotome of head somite 3;Compartment of head somite 3 that is a precursor of muscle.
independent continuant;mm. levator arcuum branchialium I primordium;The presumptive cells of the levator arcuum branchialium I muscles.
independent continuant;prechordal plate;Mesodermal structure that lies anterior to the notochord and gives rise to head mesoderm.
independent continuant;myotome of head somite 4;Compartment of head somite 4 that is a precursor of muscle.
independent continuant;mm. levator arcuum branchialium II primordium;The presumptive cells of the levator arcuum branchialium II muscles.
independent continuant;blastopore lip;The edge of the blastopore. Local invagination is caused by narrowing of bottle cells at the exterior edge of the blastula.
independent continuant;myotome of trunk somite 1;Compartment of trunk somite 1 that is a precursor of muscle.
independent continuant;mm. levator arcuum branchialium III primordium;The presumptive cells of the levator arcuum branchialium III muscles.
independent continuant;bottle cell;Early embryonic cell with a bottle or flask shape that is first to migrate inwards at the blastopore during gastrulation.
independent continuant;myotome of trunk somite 2;Compartment of trunk somite 2 that is a precursor of muscle.
independent continuant;transverse process;Any of the projections on each side of the vertebra from the point where the neural arch lamina joins the pedicel for the articulation with the head of a single-headed rib or the upper head of a double-headed rib. Also called diapophyses. They provide surfaces for the attachment of muscles. In anurans, the term transverse process is used in reference to the processes associated with the presacral and postsacral vertebrae.
independent continuant;m. interhyoideus primordium;The presumptive cells of the interhyoideus muscle.
independent continuant;claw;Anatomical structure consisting of a small, pointed keratinized appendage at the end of each of the three inner toes of the hindlimbs.
independent continuant;m. subarcualis rectus I primordium;The presumptive cells of the subarcualis rectus I muscle.
independent continuant;myotome of head somite 1;Compartment of head somite 1 that is a precursor of muscle.
independent continuant;m. transversus anterior primordium;The presumptive cells of the transversus anterior muscle.
independent continuant;myotome of head somite 2;Compartment of head somite 2 that is a precursor of muscle.
independent continuant;m. transversus ventralis II primordium;The presumptive cells of the transversus ventralis II muscle.
independent continuant;claw of hindlimb digit 3;Claw located at the end of the 3rd hindlimb digit.
independent continuant;claw of hindlimb digit 4;Claw located at the end of the 4th hindlimb digit.
independent continuant;claw of hindlimb digit 5;Claw located at the end of the 5th hindlimb digit.
independent continuant;myocardium;Cardiac muscle constituting the middle layer of the heart.
independent continuant;heart;A myogenic muscular organ found in the cardiovascular system. It is responsible for pumping blood throughout the blood vessels by repeated, rhythmic contractions. It is composed of cardiac muscle, which is an involuntary striated muscle tissue found only in this organ, and connective tissue. It is ultimately composed of three chambers (two atria and one ventricle), occupying a ventral position within the chest of the mature tadpole/frog.
independent continuant;pronephric duct;Duct that drains urine from the pronephros and connects it to the cloaca. It is thought that the pronephric duct may play a key role in the induction of the mesonephric (adult) kidney. The most anterior part of the pronephric duct shows distinct gene expression patterns and is sometimes referred to as DT2.
independent continuant;pronephric nephrostome;Any of the ciliated tubules that collect the glomeral filtrate, passing it through to the pronephric tubules.
independent continuant;ventral marginal zone;Embryonic tissue region that will make the ventral mesoderm.
independent continuant;m. levator mandibulae longus profundus primordium;The presumptive cells of the levator mandibulae longus profundus muscle.
independent continuant;marginal zone;Region of intermediate pigmentation between the pigmented animal hemisphere and the unpigmented vegetal hemisphere of the egg.
independent continuant;m. levator mandibulae longus superior primordium;The presumptive cells of the levator mandibulae longus superior muscle.
independent continuant;ventral blood island;Region located on the ventral surface of the developing embryo that is a site of hematopoiesis and that is analogous to the yolk sac blood islands of higher vertebrates.
independent continuant;m. levator mandibulae articularis primordium;The presumptive cells of the levator mandibulae articularis muscle.
independent continuant;endocardium;Part of the heart composed of thin serous membrane and endothelial tissue, that lines the interior of the heart.
independent continuant;m. levator mandibulae externus primordium;The presumptive cells of the levator mandibulae externus muscle.
independent continuant;posterior lateral line ganglion;Ganglion that develops from a cranial ectodermal placode and contains sensory neurons that innervate the posterior lateral line system.
independent continuant;trunk vasculature;The blood vessels of the trunk region.
independent continuant;central retina;Anatomical region comprising the central part of the retina.
independent continuant;m. levator mandibulae longus internus primordium;The presumptive cells of the levator mandibulae longus internus muscle.
independent continuant;anterior-proximal mesenchyme;Mesenchyme that occupies the anterior proximal region of a limb bud.
independent continuant;posterior-proximal mesenchyme;Mesenchyme that occupies the posterior proximal region of a limb bud.
independent continuant;mesoderm;Primary germ layer that is the middle of the embryo's germ layers, between the endoderm and ectoderm.
independent continuant;interdigital mesenchyme;Mesenchyme that occupies the interdigital region of a limb bud.
independent continuant;trunk region;The anatomical region of the body posterior to the head and anterior to the tail.
independent continuant;head mesoderm;The mesoderm of the head.
independent continuant;cardinal vein;The paired main vein, departing from the sinus venous, the fused heart primordium, it runs posteriorly down length of the embryo.
independent continuant;dorsal aorta;Principal unpaired, median artery of the trunk, extending into the tail as the caudal artery.
