class;term;comment
process;laboratory study;Research done in a laboratory. A laboratory study may use special equipment and cells or animals to investigate the effects of an experimental perturbation, discover fundamental molecular mechanisms, assay biological substances, or find out if a drug, procedure, or treatment is likely to be useful in humans. A laboratory investigation is often characterised by a hypothesis and is carried out with controls.
process;dna damage and repair study;A study of the mechanism or effects of radiation on dna damage and its repair.
process;nuclear industry study;Studies concerned with the regulation, monitoring and operation of the nuclear industry. For example nuclear power station and reprocessing plants, isotope purification and manufactore, weapons manufacture and testing. This includes occupation health studies, impact of accidental or deliberate release on the natural or man made environment and impact on organisms specifically affected directly or indirectly by contamination.
process;situation awareness and decision support study;Studies concerning the optimisation of situation awareness through gathering and analysing information, and methodologies for making decisions on that awareness, such as estimating the path of a radioactive fallout with respect to weather and population density and making a decision to evacuate a population.
process;incidence or prevalence study;A study of the number of new cases of a given disease during a given period in a specified population. It also is used for the rate at which new events occur in a defined population. this class also includes PREVALENCE, which refers to all cases in the population at a given time.
process;retrospective study;A study looking backwards in time using observations collected predominantly prior to subject selection and enrolment
process;registry study;Observational studies which include an organized system that uses observational methods to collect uniform data (clinical and other) prospectively for a population defined by a particular disorder/disease, condition (including susceptibility to a disorder), or exposure (including products, health care services, and/or procedures) and that serves a predetermined scientific, clinical, or policy purpose. Patient registries may be single purpose or on-going data collection programs that address one or more questions. (AHRQ) An observational study that is also considered to be a Patient Registry.
process;prospective study;A type of study in which participants are enrolled into the study before they develop the disease or outcome in question.
process;genetic population study;Genetic study done at the population level or among population groups, generally to find the cause, incidence or spread of a disease or to see the response to a treatment, nutrition or environment.
process;radiological protection culture study;Studies concenring the attitudes to and practices of radiological protection in defined groups of people. For example the nuclear industry of a country or within a specific laboratory.
process;risk and health communication study;Study concerning the modes, efficacy and response to communication of risk and health impacts of radiation in all aspects.
process;stakeholder engagement study;Studies of the engagement between an organisational entity and those groups or individuals potentially or actually impacted by the actions of that entity over a range of activities and approaches.
process;acute mixed exposure route study;A study of the effects of radiation exposure where the exposoure has an internal and external mode of application. Acute exposure involves usually a single exposure over a short period of time with no fractionation.
process;responsible research and innovation study;Studies on policy concerning socially and ethically responsible research and innovation
process;chronic mixed exposure route study;A study of the effects of radiation exposure where the exposoure has an internal and external mode of application. Chronic exposure involves usually a continuous or highly fractionated exposure over a long period of time.
process;holistic approaches to governance study;Sociological, attitudinal, ethocolegal and regulatory approaches to governance of radiation and radioactive substance use.
generically dependent continuant;particle track;The path of a particle in matter, delineated by sites where the particle deposits energy.
generically dependent continuant;nanodosimetric measurement datum;Measurement of the pattern (frequency and spatial distribution) of ionization events produced by energy deposition in time and space in a substance characterized by linear dimensions of the order of 1-100 nanometers
generically dependent continuant;specific energy measurement datum;In microdosimetry the specific energy, z, is the energy deposited by radiation ( in one or more deposition events) in a specified micrometric (or smaller) site divided my the mass of the site. Measured in Gy.
process;beta decay;Radioactive decay in which a beta particle is emitted or in which orbital electron capture occurs.
process;subatomic process;Processes in which electrons or components of the atomic nucleus are participants.
process;microdosimetry assay;An assay of the pattern (frequency and spatial distribution) of ionization events produced by energy deposition in time and space in a substance characterized by linear dimensions of the order of 1-100 micrometers
process;alpha decay;Nuclear decay in which an alpha particle is emitted.
process;radiation legislation study;Study of legal and statutory instruments and legislation designed to regulate the safety, use and transport of radioactive materials, release of such materials into the environment, or external radiation.
process;histopathologic study;A study of the macroscopic and microscopic anatomical changes in diseased tissue.
process;therapeutics study;A study involvingdevelopment of agents or procedures intended to produce an effect that is intended to mitigate or stop a pathologic process.
process;radiotherapy study;Study of the efficacy, outcomes and adverse consequences of exposure to therapeutic use of ionizing and nonionizing radiation including RADIONUCLIDE THERAPY, therapeutic radiation with visible, laser, or ultraviolet light. Includes technical development of protocols and equipment.
process;radiation based diagnostics study;Study on the efficacy, outcomes and adverse consequences of exposure to medical diagnostic procedures using internal or external irradiation.
process;occupational health study;A study concerned with health and safety policy development, implementation and practice in the workplace including investigating accidents at work, and chronic occupational exposure. Includes monitoring compliance with health and safety legislation and study of the promotion and maintenance of physical and mental health in the work environment.
process;medical radiological safety study;Study of the effects of radiation used in a medical therapeutic or diagnostic context. Inlcudes radiation accidents in this context, excludes occupational exposure for health professionals.
process;clinical trial study;A controlled study designed to assess the safety and efficacy of new drugs, devices, treatments, or preventive measures in humans by comparing two or more interventions or regimens
process;nuclear accident study;Studies on plannig for or analysing a nuclear accident with release of airborn or waterborn contamination into the environment. Narrower than Disaster planning study but may be used to qualify an annotation to Disaster planning study if the source of contamination is a nuclear accident. A nuclear accident is not necessarily a disaster.
process;disaster planning study;Studies on planning for unexpected natural or man-made radiological catastrophe of substantial extent causing significant property damage or destruction, loss of life or sometimes permanent changes to the natural environment. Broader scope than civil protection as may relate to livestock, food and water shortage, disease outbreak and extensive traumas caused by precipitating or consequential damage.
process;civil protection study;A study concerning the protection of the population from unexpected radioactive discharge or contamination, such as a dirty bomb, and civil safetyy coningency plans, such as deployment of emergency services and evacuation.
occurrent;ionization cluster;A group of ionization events closely related in time and space, occurring in a specified target volume and originating from a single primary ionizing particle.
generically dependent continuant;microdosimetric measurement datum;Measurement of the pattern (frequency and spatial distribution) of ionization events produced by energy deposition in time and space in a substance characterized by linear dimensions of the order of 1-100 micrometers.
quality;nanodosimetry;A pattern (frequency and spatial distribution) of ionization events produced by energy deposition in time and space in a substance characterized by linear dimensions of the order of 1-100 nanometers.
quality;particle track structure;The complete set of spatial coordinates of energy deposition events along a particle track in matter
quality;model organism study;A study usually conducted in a laboratory where non human animals are used to model aspects of a disease process or its therapy to provide insights into human biology or pathobiology.
quality;mathematical modelling study;Study concerned with the construction, analysis, evaluation, refinement etc. of mathematical or statistical models of the properties or behaviour of a set of entities, such as molecules, physiological processes, environmental processes such as nuclide transfer, such that functions are developed to reliably predict the behaviour of those entities.
quality;imaging study;A radiographic study used to evaluate a specific anatomic location for a specific purpose. This may include the assessment of imaging modalities and the development of new techniques. Includes PET, MRI, CT and related techniques.
quality;genetic study;A study of genetic variation and the inheritance of a trait or traits within a population or an individual including examination of genetic material for the presence or absence of cytogenetic or molecular genetic abnormalities.
quality;interview study;Study conducted by means of structured or unstructured interviews of persons of interest.
quality;histone modification study;Study of biological processes that involve adding/removing chemical moieties to/from histones, including methylation, acetylation,phosphorylation, dephosphorylation, etc.
quality;dna modification study;Study of biological processes that involve adding/removing chemical moieties to/from DNA, including methylation, phosphorylation, dephosphorylation, etc. Includes interventional DNA modification.
process;military defence study;Study of strategies and their implementation towards defence against radiation used as a weapon conducted by military powers and institutions. May also include civil defence where the military has a significant operational role, but not disaster preparedness.
process;bioterrorism study;Studies concerning intentional release of organisms (germs), toxic chemicals, or radioactive substances with intent to harm or kill people or the environment, or to inflict panic within a population.
process;nuclear proliferation treaty study;Study of the development, implementation and monitoring of nuclear non proliferation treaties between states.
process;regulatory harmonisation study;Study of the policy approaches and their implementation concerned with harmonising regulatory guidelines and legislation dealing with radiation and radioactive substances between legislatures, generally internationally.
material entity;neutral particle radiation;Uncharged particles with kinetic energy imparted by natural or artificial means (such as by a particle accelerator)
process;nanodosimetry assay;An assay of the pattern (frequency and spatial distribution) of ionization events produced by energy deposition in time and space in a substance characterized by linear dimensions of the order of 1-100 nanometers
material entity;radiation;That energy which is transferred in space and time as part of the process of radiation (ENVO:01001023).
process;multiple ion sequential irradiation study;A multiple ion sequential irradiation study involves exposing a sample or system to a combination of different ions. This could include exposure to various forms of particle radiation such as ion beams. Exposure might be from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;multiple ion irradiation study;A multiple ion irradiation study typically involves exposing a sample or system to a combination of different types of charged particle radiation. Exposure might be simultaneous or sequential and from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;multiple ion simultaneous irradiation study;A multiple ion simultaneous irradiation study typically involves simultaneously exposing a sample or system to a combination of ions. This could include exposure to various forms of particle radiation, for example ion beams. Exposure might be from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;mixed ion and photon simultaneous irradiation study;A mixed ion and photon simultaneous irradiation study typically involves simultaneously exposing a sample or system to a combination of these types of radiation. This could include exposure to various forms of ionizing radiation, such as gamma rays, X-rays, and particle radiation. Exposure might be from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;mixed ion and photon sequential irradiation study;A mixed ion and photon sequential irradiation study typically involves sequentially exposing a sample or system to a combination of these types of radiation. This could include exposure to various forms of ionizing radiation, such as gamma rays, X-rays, and particle radiation. Exposure might be from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;naturally occurring radioactive materials study;Study of the ocurrence, levels and effects of naturally occurring radioactive materials such as Radon.
process;radionuclide dispersal modelling study;Mathematical modelling of radionuclide transfer and dispersal processes in water, earth or air, either directly or through the mediation of biota.
process;environmental radon study;The study of environmental contamination with radon and the toxic effects on biota including humans. Both natural and anthropogenic environments. Includes radiometrics, safety policies and mitigation technologies.
process;ecotoxicology study;The study of environmental contamination with radiation and radioactive substances and the toxic effects on the ecosystem either through chemical toxicity or radiation exposure.
process;ecological population modelling study;The development and use of mathematical models and systems analysis for the description of naturally occurring non-human populations, and applications to measuring the effects of radiological contamination.
process;natural environment study;Study of radiation levels and effects in the natural environment.
process;environmental study abiotic anthropogenic;Study of radiation levels and effects in the human built environment.
quality;acoustic radiation study;Study of the effects of acoustic radiation on cellular and organismal physiology and the effects of acoustic radiation emitted in response to exposure to ionising radiation.
quality;policy development study;Study of the development and implementation of public policy towards issues involving radiation
quality;radiochemistry study;Study of the chemistry of radioactive materials including radioactive tracer studies of metabolic processes
quality;monitoring technologies and metrology study;Study concerning the development, use, calibration or standardisation of technologies for the qualitative or quantitative measurement of radiation and radionuclides.
process;multiple ion irradiation;The process by an entity is exposed to two or more species of accelerated ions sequentially or simultaneously.
quality;radiation field composition;Radiation field composition refers to the spectrum of types and characteristics of radiation present in a specific area or region where radiation is being used, emitted, absorbed, or measured. It describes the combination of different types of particles or waves that make up the radiation in a given field.
quality;radiation beam composition;The types and characteristics of particles or waves that make up the radiation produced or emitted by a radiation source for use in a particular exposure context or protocol. The source may be artificial as in a particle accelerator or natural, in a controlled environment, such as a collimated beam from a radioactive isotope.
object aggregate;space radiation field;The mix of charged and neutral atomic and subatomic particles and electromagnetic radiation suffusing a defined volume in an extraterrestrial environment at a given time.
material entity;anthropogenic ionizing background radiation;Radiation present in an experimental or therapeutic process, other than that produced as part of that planned process.
material entity;natural ionizing background radiation;Radiation originating in the terrestrial or extra-terrestrial environment.
process;non ionising electromagnetic radiation study;Any study concenrd with the prevalence or effects on non-ionising radiations such as UV, acoustic, or RF.
process;external radiation exposure;Exposure to an external source of radiation of any origin or type.
generically dependent continuant;complete sham irradiation;Sham irradiation in which an identical irradiation protocol is followed in every respect, with the exception of the administration of the radiation exposure.
generically dependent continuant;approximate sham irradiation;Sham irradiation in which an identical irradiation protocol (with the exception of the administration of the radiation exposure) is not followed in every respect.
process;internal radiation exposure;Exposure to an inhaled, ingested, injected or implanted source of radiation of any origin as part of a planned or accidental process.
quality;micrometric volume;A volume of matter characterised by linear dimensions of the order of 0.5- 10's of microns, referred to as the "site" in microdosimetry.
role;control specimen role;A control specimen role of a biotic or abiotic sample or individual describes a specimen by its purpose, and therefore treatment, within a planned experimental process that tests hypotheses by isolating variables as dictated by the scientific method in order to make a conclusion about the effect of such variables. The quality of control inhering in the sample role exists as a result of the historical treatment of the sample. In a controlled experiment, two or more virtually identical experiments are conducted, but the factor being tested is varied in only one of them. This serves to isolate any causal phenomena. A control may have been subject to treatments during the experiment that might alter its state or behaviour and is therefore distinguishable from the sample as initial input into the experiment. However such treatments should in all cases but that of the variable under scrutiny, be the same as the experimental sample.
process;molecular structural study;Elucidation of the physical structure of a macromolecule, protein, carbohydrate, DNA or RNA, its analysis and manipulation based on structure/function considerations.
process;molecular genetic study;Any study involving the manipulation, measurement, or characterisation of DNA or RNA in a cell or organism.
process;organ culture study;A study using an organ, part of an organ or an organoid culture, derived from an organism and grown in artificial culture medium in a laboratory with the aim of understanding some aspect(s) of cell physiology, genetics or behaviour, generally as part of the testing of an hypothesis but also for diagnostic intent. The system differs from cell culture in the generation or maintenance of multiple cell types with the spatial and functional relationship between them derived from or reflecting the normal organisation in vivo.
process;cell culture study;A study using cells derived from an organism grown in artificial culture medium in a laboratory with the aim of understanding some aspect(s) of cell physiology, genetics or behaviour, generally as part of the testing of an hypothesis but also for diagnostic intent.
process;mining study;Study of the process, regulation and monitoring of mines where exposure to naturally occurring radiation presents an occupational hazard for workers or the process itself, for example run off water or spoil, constitutes an environmental hazard.
quality;tissue equivalence;Denotes a substance with absorbing and scattering properties for a given radiation that sufficiently match those of a particular biological tissue.
process;nuclear engineering study;Study of the engineering of nuclear installations such as power plants.
process;nuclear waste study;Study of the process of generation of nuclear waste, its monitoring, regulation, disposal and inadvertent discharge.
process;nuclear installation study;Study concerning the safety, regulation, activities and engineering of nuclear installations including power stations, waste processing plant, radionuclide generation and purification plant, and military nuclear establishments. May include occupational health studies if broader than just occupationaal health in scope.
process;environmental radionuclide transfer study;Study concerned with the measurement of transfer of radionuclides to biota from the environment.
process;environmental radiation monitoring study;Study involving the measurement of radiation levels, or concentration of radionuclides, in the natural or man made environment. Usually in a time series.
process;mixed irradiation study;A mixed irradiation study typically involves exposing a sample or system to a combination of different types of radiation. This could include exposure to various forms of ionizing radiation, such as gamma rays, X-rays, and particle radiation. Exposure might be simultaneous or sequential and from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;mixed ion and photon irradiation study;A mixed ion and photon irradiation study typically involves exposing a sample or system to a combination of these types of radiation. This could include exposure to various forms of ionizing radiation, such as gamma rays, X-rays, and particle radiation. Exposure might be simultaneous or sequential and from anthropogenic or natural sources of radiation. The goal is to understand how the different types of radiation interact with each other and their combined effects on the material or biological system under investigation.
process;energy deposition event;The direct or indirect transfer of energy from radiation to a medium through ionisation or excitation of the atoms of the medium.
process;track formation;
process;internal experimental radiation exposure;Planned exposure of an entity to radiation of any type, for example as part of a medical or experimental procedure with the intention of exposing the entity to radiation energy internally by the ingestion, inhalation or implantation of a source of radiation.
process;epigenetic study;A study of heritable phenotype changes that do not involve alterations in the DNA sequence. This may be in intact organisms or in cells and includes population analysis of epigenetic phenomena and molecular analysis of gene expression and epigenetic modifications of chromatin such as DNA methylation and histone acetylation.
process;bystander effect study;Study of the cellular phenomenon which radiation energy is not been directly deposited in cells by transfer of medium, proximity/justaposition, or other means, but results in their behaving as if they had been irradiated.
quality;radiation quality;Is a quality of radiation that reflects the fluence spectrum of charged and neutral particles within the material or medium where dose is being deposited.
material entity;heavy ion radiation;A type of ionizing radiation consisting of charged particles that are relatively massive compared to other types of radiation, such as alpha, beta, and gamma radiation. Heavy ion radiation is composed of atomic nuclei that have been stripped of their electrons, resulting in positively charged particles.
generically dependent continuant;radiation weighting factor;A factor used to allow for differences in the biological effectiveness between different radiations when calculating equivalent dose (H T) (see equivalent dose). These factors are independent of the tissue or organ irradiated.
material entity;light ion radiation;Atomic nuclei, variously defined as having atomic number 2, 3, 4, 5 or 6 and kinetic energy imparted by natural or artificial means
generically dependent continuant;relative biological effectiveness;Factor used to compare the biological effectiveness of absorbed doses from different types of ionizing radiation, determined experimentally. RBE is the ratio of the absorbed dose of a reference radiation to the absorbed dose of the radiation in question r
material entity;charged particle;A particle with a positive or negative electric charge
process;risk communication study;Study on the modality, efficacy and responses to communcation of information or advice to populations or individuals, on the safety and risks of exposure to ionising radiation in any context.
generically dependent continuant;linear energy transfer;The energy deposited by an ionizing charged particle or photon in any medium per unit path length.
process;authority trust study;Study of social and individual trust in the position and activities of legal or other competent advisory or regulatory authorities.
generically dependent continuant;organ dose;The mean absorbed radiation dose in a specified tissue or organ of the human body.
process;attitudinal study towards radiation in the occupational environment;Studies of the status or origins of a mental position, feeling or emotion toward a fact or state with respect to information or experience concerning radiation, radiation safety towards natural or anthropogenic non-ionising radiation in the occupational environment.
generically dependent continuant;quality factor;Dimensionless factor developed for purposes of radiation protection and assessing health risks in general terms that accounts for the relative biological effectiveness of different radiations in producing stochastic effects and is used to relate absorbed
process;attitudinal study towards medical radiation procedures;Studies of the status or origins of a mental position, feeling or emotion toward a fact or state with respect to information or experience concerning radiation, radiation safety and efficacy in a clinical context where radiation is used for diagnostic or therapeutic procedures..
generically dependent continuant;radiation dose;A measurement datum of the quantity of radiation absorbed by a substance or organism. The term "radiation dose" may for example refer to absorbed dose, organ dose, dose equivalent or equivalent dose, depending upon context and weighting factor(s).
process;attitudinal study towards non-ionising radiation in the environment;Studies of the status or origins of a mental position, feeling or emotion toward a fact or state with respect to information or experience concerning radiation, radiation safety or ecological integrity towards natural or anthropogenic non-ionising radiation in the natural environment.
process;attitudinal study towards ionising radiation in the environment;Studies of the status or origins of a mental position, feeling or emotion toward a fact or state with respect to information or experience concerning radiation, radiation safety or ecological integrity towards natural or anthropogenic ionising radiation in the environment.
generically dependent continuant;fluence;The number of particles or photons per unit of cross-sectional area perpendicular to the direction of the particle (units of m^2 or cm^2) (i.e., particles-m^[-2] or particles-cm^[-2]).
process;attitudinal study of nuclear industry risk perception;Studies of the status or origins of a mental position, feeling or emotion toward a fact or state with respect to information or experience concerning radiation, radiation safety or regulation of the nuclear industries.
generically dependent continuant;flux;The quotient of dN by dt, where dN is the increment of the particle number in the time interval dt. The unit for flux is reciprocal second (s^[-1].)
process;mutagenesis study;Study of the frequency of induction , nature and consequences of the production of genetic or epigenetic alterations by any technique, including chemicals, radiation, recombination, or other molecular biology methods.
material entity;heavy ion;An atomic nucleus, fully stripped of its orbital electrons, containing 2 or more protons. Nuclei containing between 2 protons (helium) and 6 protons (carbon) are sometimes referred to as light ions.
process;survival study;A study that uses survival as an endpoint. Generally applicable to animal studies rather than human studies which would use the "lifespan" measure (RBO:00000085)
process;metabolomics study;A study of the effects of radiation on the metabolome or individual metabolites.
process;marker discovery study;A study that aims at the discovery of protein, RNA or other molecular entities or modifcations that can act as reliable surrogates for the prediction or measurement of the effects of radiation or the response of the organism to radiation.
process;therapeutics study;A study that aims at the discovery, development or assessment of efficacy of therapeutic agents or processes designed to mitigate or cure the effects of radiation exposure.
process;gene expression study;A study of the effects of radiation on gene expression.
process;proteomics study;A study of the effects of radiation on the proteome or individual proteins.
process;whole organism study;A study using an intact organism, plant, animal, or microorganism
process;endocrine study;A study of the effects of radiation on the endocrine system or of endocrine hormones on the effects of radiation.
process;offspring study;A study of the effects of radiation on the offspring of an irradiated animal or plant.
process;nuclear accident study;A study of the contributing factors consequences and prevention of nuclear accidents
process;toxicity study;A study of the toxicity of chemical or biological agents on cells or whole organisms.
generically dependent continuant;absorbed radiation dose;The amount of energy from any type of ionizing radiation deposited in a specified mass of any medium.
generically dependent continuant;absorbed radiation dose rate;The amount of energy from any type of ionizing radiation deposited in a specified mass of any medium per unit time.
material entity;background radiation;The ambient radiation in a defined environment emanating from natural or anthropogenic sources.
material entity;delta ray;Highly energetic electrons produced during inelastic collisions between ionizing radiation and atomic electrons. In a small proportion of collisions, the ejected electron receives a considerable amount of energy (i.e., >1,000 eV), allowing it to travel a
material entity;ionizing radiation energy;The kinetic energy carried by a particle or photon of ionizing radiation.
material entity;non-ionizing background radiation;Background radiation that does not result in ionization of target material
