class;term;comment
process;Sandmeyer reaction;An aromatic substitution reaction where an aryl diazonium salt reacts with a copper(I) halide or pseudohalide to form an aromatic halide or pseudohalide.
process;Sharpless asymmetric dihydroxylation;The dihydroxylation of an alkene to give an alpha,beta-diol, with control of absolute stereochemistry at the two new stereocentres. The oxidising agent is osmium tetroxide, which is used catalytically with a stoichiometric oxidant and a chiral ligand. The reagents are available commercially as AD-mix.
process;[2,3]-aza-Wittig rearrangement;A base-mediated 2,3-sigmatropic rearrangement of an activated tertiary allyl amine, to give a secondary homoallylic amine.
process;cyclic alpha-haloketone Favorskii rearrangement;Base-catalysed rearrangement of a cyclic alpha-haloketone to the ring-contracted cyclic carboxylic acid.
process;Gattermann halogenation;An aromatic substitution reaction where an aryl diazonium salt reacts with copper powder and hydrochloric acid or hydrobromic acid to form an aromatic chloride or bromide.
process;Sharpless asymmetric aminohydroxylation;The aminohydroxylation of an alkene to give a beta-amino alcohol, with control of absolute stereochemistry at the two new stereocentres. The oxidising agent is an oxygen-containing osmium species and/or an amino derivative which can be used catalytically with a stoichiometric oxidant and a chiral ligand.
process;aza-Baylis-Hillman reaction;A carbon-carbon coupling of an imine to an activated alkene in the presence of a nucleophilic base to give an allylic amine.
process;Favorskii rearrangement;Base-catalysed rearrangement of an alpha-haloketone to a carboxylic acid or ester or amide.
process;Koerner-Contardi reaction;An aromatic substitution reaction where an aryl diazonium salt reacts with a copper(II) halide to form an aromatic halide.
process;Kumada coupling;A cross-coupling reaction between a Grignard reagent and an activated (aryl or vinyl) halide or triflate. The reaction is catalysed by a palladium or nickel catalyst.
process;aza-Wittig reaction;Reaction of a carbonyl compound with a phosphazene to give an imine.
process;Wallach degradation;Favorskii rearrangement of a cyclic alpha-dibromoketone followed by decarboxylation to yield a ring-contracted cyclic ketone.
process;Heck reaction;A carbon-carbon coupling reaction where an organohalide or triflate couples to a terminal olefin to produce an internal olefin, catalysed by palladium. It is stereospecific.
process;Barbier-Wieland degradation;The degradation of a carboxylic acid to its next lower homologous carboxylic acid.
process;Fenton reaction;An oxidation reaction involving Fenton's reagent.
process;Seyferth-Gilbert homologation;Reaction of a carbonyl compound with a dimethyl diazomethyl phosphonate under basic conditions to yield an alkyne.
process;oxy-Cope rearrangement;A [3,3]-sigmatropic rearrangement of a 3-hydroxy-1,5-hexadiene rearranges to form a 5,6-unsaturated carbonyl compound.
process;copper(I)-catalyzed azide-alkyne cycloaddition;A [3+2] cycloaddition reaction between an azide and an alkyne to give a 1,2,3-triazole as a single regioisomer.
process;Knorr pyrazole synthesis;Synthesis of a pyrazole by condensation of a 1,3-dicarbonyl compound with a hydrazine, hydrazide, semicarbazide or aminoguanidine.
process;joining with rearrangement;A reaction in which one or more atoms are added to the molecular skeleton and a skeletal rearrangement occurs.
process;Fischer-Tropsch process;A process in which carbon monoxide and hydrogen ('syngas') are converted into various liquid hydrocarbons.
process;pyrazole synthesis;A reaction in which the intended product is a pyrazole that was not present in any of the reactants.
process;molecular skeleton insertion reaction;A joining reaction in which one or more atoms are added to the middle of a chain.
process;Bellus-Claisen rearrangement;The coupling and subsequent [3,3]-sigmatropic rearrangement of an allylic ether or allylic thioether or allylic amine and a ketene to give the corresponding gamma,delta-unsaturated carbonyl compound.
process;hydroformylation;The reaction of hydrogen and carbon monoxide with an alkene, to give an aldehyde, catalysed by a rhodium or cobalt catalyst. The process is equivalent to the formal addition of the H-C bond of formaldehyde across the double bond of an alkene.
process;quinoline synthesis;A reaction in which the intended product is a quinoline that was not present in any of the reactants.
process;Baeyer-Villiger oxidation;A reaction of a ketone to give an ester, in which an alkyl, benzyl or phenyl group migrates from one of the alpha-carbon centres to an adjacent oxygen, displacing an oxygen-based leaving group. the result is a formal insertion of an oxygen atom. The reaction also works with aldehydes, giving the corresponding carboxylic acid. The term "Baeyer-Villiger rearrangement" may occasionally be used in a mechanistic sense to refer specificially to the actual rearrangement step.
process;Eschenmoser-Claisen rearrangement;The coupling and subsequent [3,3]-sigmatropic rearrangement of an allylic alcohol and alpha,alpha-dialkoxy ethylamine to give a gamma,delta-unsaturated dialkyl amide.
process;retro-Diels-Alder reaction;The reverse of a [4+2] cycloaddition reaction, in which an unsaturated six-membered ring compound fragments to give a diene and a compound containing a double or triple bond (a dienophile).
process;Knorr quinoline synthesis;Synthesis of an alpha-hydroxyquinoline by reaction of a beta-ketoester and an arylamine then dehydration with concentrated sulfuric acid.
process;Seyferth-Gilbert-Bestmann homologation;Seyferth-Gilbert aldehyde homologation where the Seyferth-Gilbert reagent is generated in situ by reaction with methanol and potassium carbonate.
process;Reformatsky reaction;A carbon-carbon coupling reaction where an aldehyde or amine reacts with a alpha-halo ester and zinc to form a beta-hydroxy ester.
process;Nef reaction;The conversion of a primary nitroalkane or secondary nitroalkane to an aldehyde or ketone, respectively.
process;hydrovinylation;The reaction of two alkenes to give an elongated alkene, employing a transition-metal-based catalyst.
process;Phillips benzimidazole synthesis;Reaction of an ortho-diaminobenzene with a carboxylic acid under heat to yield a benzimidazole.
process;functional group reduction;A functional group modification reaction where a functional group is reduced.
process;Japp-Klingemann reaction;The reaction of a doubly activated methylene compound that has at least one carbonyl substituent with an aryl azide to give a hydrazone. Usually there is concomitant cleaving and oxidation of one of the carbonyl substituents.
process;1,4-hydrovinylation;The reaction of a 1,3-diene with an alkene to give a 1,4-diene, usually employing a cobalt-based catalyst (see Hilt and Luers, Synthesis, 2002, 609).
process;Clemmensen reduction;A functional group reduction where an aldehyde or ketone carbonyl group is reduced to a methylene with zinc-mercury amalgam and hydrochloric acid.
process;Doebner-Miller reaction;The formation of a quinoline from a primary aromatic amine and an alpha,beta-unsaturated carbonyl compound.
process;carbon-carbon homocoupling reaction;A joining reaction where a carbon-carbon bond is formed between like moieties.
process;Mannich reaction;A carbon-carbon coupling reaction where ammonia or an amine reacts with a non-enolisable aldehyde, often methanal, and an enolisable carbonyl compound to form a beta-amino carbonyl compound.
process;Johnson-Claisen rearrangement;The coupling and subsequent [3,3]-sigmatropic rearrangement of an allylic alcohol and trimethyl orthoacetate to give a gamma,delta-unsaturated alkyl ester.
process;retro-aldol addition;The reverse of an aldol addition, in which a beta-hydroxy ketone fragments to form a carbonyl compound and the enolate of an alpha-acidic carbonyl compound.
process;indole synthesis;A reaction in which the intended product is an indole that was not present in any of the reactants.
process;Swern oxidation;The oxidation of a primary alcohol or secondary alcohol to an aldehyde or ketone respectively. Does not work with allylic or benzylic alcohols.
process;Stork-Crabtree hydrogenation;A hydrogenation in which a metal-ligating group distant from the reacting alkene directs the attack of hydrogen, giving preferentially one stereoisomer of the product.
process;Larock indole synthesis;Palladium-catalysed synthesis of a 2,3-substituted indole by reaction of an ortho-iodoaniline with an internal alkyne.
process;Mitsunobu reaction;A substitution where an alcohol is converted into something else. Typical reagents are a dialkyl azodicarboxylate and a triarylphosphine. The alcohol stereocentre is inverted.
process;Finkelstein reaction;The conversion of an alkyl chloride, alkyl bromide or alkyl sulfonate ester to an alkyl iodide by SN2 substitution. The reaction relies upon the equilibrium being pushed to completion by the precipitation.
process;Aufbau reaction;The insertion of alkenes (usually ethene) into the Al-C bond of an aluminium alkyl, to give a long-chain aluminium alkyl that can go on to react again, or can decompose into the corresponding terminal alkene. The addition of transition metals results in reliable production of high molecular weight polymers.
process;Pechmann pyrazole synthesis;Reaction of an organic diazo compound with an acetylene to yield a pyrazole.
process;Stille coupling;A carbon-carbon coupling reaction where a stannane reacts with an organohalide or organotriflate.
process;Lossen rearrangement;The derivatisation (for example with tosyl chloride) and subsequent rearrangement of a hydroxamic acid to give an isocyanate.
process;hydroalumination;The reaction of an aluminium alkyl with an alkene, to give an intermediate aluminium species that can give various products after work-up.
process;benzimidazole synthesis;A reaction in which the intended product is a benzimidazole that was not present in any of the reactants.
process;ethyl ester deprotection;A deprotection reaction where the reactant is an ethyl ester and the product is a carboxylic acid.
process;Aston-Greenburg rearrangement;The rearrangement of an alpha-haloketone into an ester with a tertiary alpha-carbon atom by intramolecular migration of an alkyl or aryl group.
process;palladium-catalysed carbon-carbon coupling reaction;A carbon-carbon coupling reaction that is catalysed by a palladium atom.
generically dependent continuant;molecular transformation objective;An objective specification that describes how a molecule's skeleton and substituents are to be transformed by a given experiment.
process;Baddeley isomerization;The rearrangement/migration of alkyl groups in polyalkylbenzenes or polynuclear aromatic compounds in the presence of anhydrous aluminum chloride or the mixture of protonic acid and Lewis acid.
process;ester condensation reaction;A condensation reaction that results in the production of an ester.
generically dependent continuant;molecular skeleton cleaving objective;A molecular transformation specification that specifies that atoms should be lost from the molecular skeleton.
generically dependent continuant;molecular ring formation objective;A molecular transformation specification that specifies that the product should contain a ring that was not in any of the reactants.
process;Fukuyama reduction;The reduction of a thioester to an aldehyde by a silyl hydride in the presence of catalytic amounts of palladium.
process;Steglich rearrangement;The rearrangement of an oxazolyl carbonate to a C-carboxyazlactone.
process;benzylamine protection;An amino group protection where the amino nitrogen atom is protected by reaction with benzylamine.
process;Sakurai reaction;Reaction of allyltrimethylsilane with a carbon electrophile to allylate the carbon electrophile.
process;ring rearrangement;A reaction in which the number of rings in a molecule stays the same but the connectivity of the atoms in at least one ring changes.
process;hydroxyl group protection;A protection reaction where the reactive centre is a hydroxyl oxygen atom.
process;Fries rearrangement;Rearrangement of the acyl group in a phenolate ester to the ortho- and/or para-position. It is catalysed by a Lewis acid.
process;Jacobsen epoxidation;Chiral (salen)manganese(III)-catalyzed asymmetric epoxidation of alkenes. In addition to the catalyst, stoichiometric amounts of an oxidant (e.g. sodium hypochlorite) are required.
process;deprotection reaction;A reaction in which a protecting group is modified by converting it into a functional group.
process;benzyl ether protection;A hydroxyl group protection where the hydroxyl oxygen atom is protected by formation of a benzyl ether.
process;ortho-Fries rearrangement;Rearrangement of the acyl group in a phenolate ester to the ortho-position.
process;Shi epoxidation;Organocatalytic enantioselective epoxidation of trans- and tri-substituted olefins using a fructose derived chiral ketone catalyst and potassium peroxomonosulfate or H2O2 as an oxidant.
process;multiple-bond metathesis;A joining reaction in which two carbon-carbon multiple bonds are redistributed among two fragments. The reaction is typically catalysed by a metal carbenoid, and proceeds via two four-membered intermediates (metallacyclobutanes). The reaction is driven by release of a low-MW alkene.
process;carboxylic acid protection;A protection reaction where the reactive centre is a carboxy oxygen.
process;para-Fries rearrangement;Rearrangement of the acyl group in a phenolate ester to the para-position.
process;Asinger reaction;A multicomponent reaction (A-4CR) in which 3-thiazolines (2,5-dihydro-1,3-thiazoles) or mixtures of several 3-thiazolines are synthesized from elemental sulfur, an alpha-substitutable ketone or aldehyde, another carbonyl component and ammonia.
process;Dötz reaction;A three component cyclization of an aromatic or vinylic alkoxy pentacarbonyl chromium carbene complex, an alkyne and carbon monoxide to give a Cr(CO)3 coordinated phenol.
generically dependent continuant;molecular skeleton joining objective;A molecular transformation specification that specifies that atoms should be added to the molecular skeleton.
process;Kulinkovich reaction;The formation of a substituted cyclopropanol by reaction of a carboxylic ester with a Grignard reagent (carrying a hydrogen atom in the beta-position) in the presence of a titanium(IV) alkoxide as catalyst. A modified cyclopropanol product can be generated by addition of a terminal alkene as a further reactant.
process;amino group deprotection;A deprotection reaction where the reactive centre is an amino nitrogen atom.
generically dependent continuant;molecular rearrangement objective;A molecular transformation specification that specifies that the number of rings and number of skeletal atoms should be preserved and that one or more atoms or groups of atoms move from one atom to another.
process;Kulinkovich-de Meijere reaction;The formation of a substituted cyclopropylamine by reaction of an amide with a Grignard reagent (carrying a hydrogen atom in the beta-position) in the presence of a titanium(IV) alkoxide as catalyst.
process;1-aza-Cope rearrangement;The rearrangement of a delta,epsilon-unsaturated imine to form a 3-aza-1,5-hexadiene.
process;amino group protection;A protection reaction where the reactive centre is an amino nitrogen atom.
generically dependent continuant;functional modification objective;A molecular transformation specification that specifies that the substituents of a molecule should be changed but the number of atoms in the skeleton and their connectivity, but not necessarily the bond orders, should remain the same.
process;Kulinkovich-Szymoniak reaction;The formation of a substituted primary cyclopropylamine by reaction of a nitrile with a Grignard reagent (carrying a hydrogen atom in the beta-position) in the presence of a titanium(IV) alkoxide as catalyst.
process;Nazarov cyclisation;The acid-catalysed cyclisation of a divinylketone to give a cyclopentenone.
process;ring breaking;A planned reaction step in which the product has fewer rings than the reactants.
process;Boc deprotection;An amino group deprotection reaction where a tertbutoxycarbonyl group is removed in acid conditions.
process;Duff reaction;Formylation of a phenol or aromatic amine with hexamethylenetetramine in acidic conditions.
process;haloform reaction;Cleavage of methyl ketones (i.e. oxidative demethylation) with halogens (or hypohalites) in the presence of a base to give a carboxylic acid and haloform (trihalomethane).
process;ring contraction;A planned reaction step in which an existing ring is reduced in size.
process;benzylamine deprotection;An amino group deprotection reaction where a benzylamine group is removed by hydrogenation.
generically dependent continuant;molecular chain lengthening objective;A molecular skeleton joining adjective that is satisfied by a chain part of a molecular skeleton being lengthened.
process;Strecker reaction;An addition reaction between a carbonyl compound, an inorganic cyanide and an ammonium salt, followed by hydrolysis, to give an alpha-amino carboxylic acid.
process;silyl protection;A hydroxyl group protection where the hydroxyl oxygen atom is protected by formation of a silyl ether.
