class;term;comment
process;S1P inactivation [Phospholipidosis];S1P inactivation is a subtype of molecular inactivation: A process that changes the activity of the S1P (Sphingosine-1-phosphate) to be lower. This entity is a specific course-dependent process. This process can constitute the course of phospholipidosis.
process;apoptotic process [ER stress];A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died. This entity is a specific course-dependent process. This process can constitute the course of ER stress.
process;lipid accumulation in hepatocyte [Phospholipidosis(severe)];Lipid accumulation in hepatocyte is a subtype of lipid strorage in hepatocyte: A process that keeps lipids in hepatocytes. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis (severe).
object;bile acid;Any member of a group of steroid carboxylic acids occuring in bile, where they are present as the sodium salts of their amides with glycine or taurine.
process;decreasing amount of abnormal protein;Decreasing amount of abnormal protein is a subtype of decreasing quantity: A process that changes the quantity of the abnormal protein to be lower.
process;Dissociation of PERK:BIP Heterodimer [ER stress - apoptosis];Dissociation of PERK:BIP heterodimer is a subtype of detaching: A process that disaggregates PERK-BIP heterodimers into BIP and PERK. This process is dependent on the apoptosis and can constitute the course of ER stress.
process;activation of thioredoxin pathway;Activation of thioredoxin pathway is a subtype of activating: A process that changes the activity of the thioredoxin pathway to be higher.
process;hyperfunction of hepatocyte proliferation [Ground glass appearance];Hyperfunction of hepatocyte proliferation is a subtype of hyperfunction of cell proliferation: The multiplication or reproduction of hepatocytes, resulting in the expansion of a cell population. Hepatocytes form the main structural component of the liver. They are specialized epithelial cells that are organized into interconnected plates called lobules. This entity is a specific course-dependent process. This process can constitute the course of Ground glass appearance.
role;canalicular bile acid transmembrane transporter;A role played by the entity which transfers directed movement of bile acid and bile salts out of a hepatocyte and into the bile canaliculus. Bile canaliculi are the thin tubes formed by hepatocyte membranes.
process;receiving signal in PERK signal transduction pathway [PERK pathway];Receiving signal in PERK signal transduction pathway is a subtype of receiving signal: A process that recognizes another object and changes into a signal in a PERK signal transduction pathway. This entity is a specific course-dependent process. This process can constitute the course of PERK pathway.
process;glutathione depletion [toxic course];The totality of all processes through which glutathione depletion is realized.
process;hyperfunction of decreasing;Hyperfunction of decreasing is a subtype of hyperfunctioning: A process that performs an excesssive decreasing amount or decreasing number of objects.
object;chloroquine [Phospholipidosis];
process;phosphatidylinositol accumulation in lysosome;Phosphatidylinositol accumulation in lysosome is a subtype of glycerophospholipid accumulation in lysosome: A process that keeps phosphatidylinositol in the lysosome.
process;decreasing production quantity of protein;Decreasing production quantity of protein is a subtype of decreasing quantity: A process that changes the production quantity of the protein to be lower.
process;dissociation of BIP complex [ER stress];Dissociation of Bip complex is a subtype of detaching: A process that disaggregates a Bip complex into Bip and other molecule(s). This entity is a specific course-dependent process. This process can constitute the course of ER stress.
process;hyperfunction of decreasing the amount of drug [Ground glass appearance (moderate) ];Hyperfunction of decreasing the amount of drug is a subtype of hyperfunction of decreasing: A process that performs an excesssive decreasing the amount of drugs. And the degree is moderate. This entity is a specific course-dependent process. This process can constitute the course of Ground glass appearance (moderate) .
process;malfunctioning of regulation of gene expression;Malfunctioning of regulation of gene expression is a subtype of malfunctioning of controlling: A process that cannot perform a regulation of gene expression appropriately or cannot realize it at all.
process;Dissociation of PERK:BIP Heterodimer [ER stress - refolding];Dissociation of PERK:BIP heterodimer is a subtype of detaching: A process that disaggregates PERK-BIP heterodimers into BIP and PERK. This process is dependent on the refolding and can constitute the course of ER stress.
process;hyperfunction of alcohol metabolism [Fibrosis];Hyperfunction of alcohol metabolism is a subtype of hyperfunctioning: A process that performs an excessive alcohol metabolism. This entity is a specific course-dependent process. This process can constitute the course of Fibrosis.
process;hyperfunction of decreasing the amount of drugs;Hyperfunction of decreasing the amount of drugs is a subtype of hyperfunction of decreasing: A process that performs an excesssive decreasing the amount of drugs.
object;CASPASE (canonical)[ER stress];
object;signaling molecule [signal transduction system];Signaling molecule is a subtype of signaling dependent molecule. This entity is dependent on a signal transduction system and can participate in signaling process.
process;hypofunction of ceramide degradation;Hypofunction of ceramide degradation is a subtype of hypofunction of lipid degradation: A process that performs a decreased or insufficient ceramide degradation.
object;receptor molecule [signal transduction system];Receptor molecule is a subtype of signaling dependent molecule. This entity is dependent on a signal transduction system and can participate in signaling process.
process;hyperfunction of increasing the amount of drug [Ground glass appearance];Hyperfunction of increasing the amount of drug is a subtype of hyperfunction of increasing: A process that performs an excessive increase in the amount of drug. This entity is a specific course-dependent process. This process can constitute the course of Ground glass appearance.
process;receiving abnormal protein signal by PERK [ER stress - refolding];Receiving abnormal protein signal by PERK is a subtype of receiving signal: A process that recognizes another object and changes into an abnormal protein (e.g., misfolded protein, etc.) signal by PERK. This process is dependent on the refolding and can constitute the course of ER stress via protein refolding.
object;signal transduction system dependent molecule;Signaling transduction system dependent molecule is a subtype of system dependeny functional molecule. This entity is dependent on a signal transduction system for functioning.
object;system dependent functional molecule;System dependent functional molecule is asubtype of chemical entity. This entity is dependent on a system for functioning.
process;hyperfunction of increasing the amount of drug;Hyperfunction of increasing the amount of drug is a subtype of hyperfunction of increasing: A process that performs an excessive increase in the amount of drug.
process;phospholipid accumulation in lysosome [Phospholipidosis (mild)];Phospholipid accumulation in lysosome is a subtype of phospholipid accumulation: A process that keeps phospholipid in the lysosome. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis (mild).
process;sphingomyelin metabolism imbalance [Phospholipidosis - sphingomyelin disorder];A process that becomes lacking a homeostastasis balance of the sphingomyelin metabolism. This process is dependent on the sphingomyelin disorder and can constitute the course of sphingomyelin disorder.
process;lipid accumulation in hepatocyte [Phospholipidosis(moderate)];Lipid accumulation in hepatocyte is a subtype of lipid strorage in hepatocyte: A process that keeps lipids in hepatocytes. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis (moderate).
process;positive regulation of glutathione biosynthetic process [Glutathione depletion];Any process that activates or increases the frequency, rate or extent of glutathione biosynthetic process. This entity is a specific course-dependent process. This process can constitute the course of Glutathione depletion.
process;negative regulation of mitochondrial electron transport, succinate to ubiquinone;Any process that stops, prevents or reduces the frequency, rate or extent of the transfer of electrons from succinate to ubiquinone.
object;Tyms [Hepatocarcinogenesis];
object;Tyms (mol);
object;MMAA (human)[Phospholipidosis];
object;Txrnd1 (mol);
process;protein ubiquitination;The process in which one or more ubiquitin groups are added to a protein.
object;UCP3 (mol);
role;genetic information carrier role;genetic information carrier role is a subtype of role dependent on transmitting genetic information process
object;UBE2I (mol);
object;insulin(canonical)[Phospholipidosis];
object;UGT1a1 (mol);
object;Sub1 [Hepatocarcinogenesis];
object;UGCG (mol);
object;Kcnma1(mouse)[Phospholipidosis];
object;Ugt2b1 (mol);
object;TWIST1 [Hepatocarcinogenesis];
object;USF2 (mol);
process;hypofunction of nervous system functioning [Niemann Pick Disease Type A];Hypofunction of nervous system functioning is a subtype of hypofunctioning: A process that performs a decreased or insufficient nervous system functioning. This entity is a specific course-dependent process. This process can constitute the course of Niemann-Pick Disease Type A.
object;VNN3 (mol);
process;splenohepatomegaly [Niemann Pick Disease Type A];A size change process in which the size of liver and spleen is increasing. This entity is a specific course-dependent process. This process can constitute the course of Niemann-Pick Disease Type A.
object;Ugt2b7 (mol);
process;sphingomyelin metabolism imbalance [Niemann Pick Disease Type B];A process that becomes lacking a homeostastasis balance of the sphingomyelin metabolism. This entity is a specific course-dependent process. This process can constitute the course of Niemann Pick Disease Type B.
process;severe sphingomyelin accumulation in lysosome [Niemann Pick Disease Type A];Sphingomyelin accumulation in lysosome is a subtype of sphingophospholipid accumulation in lysosome: A process that keeps sphingomyelin in the lysosome. This entity is a specific course-dependent process. This process can constitute the course of Niemann Pick Disease Type A.
process;hypofunction of nervous system functioning;Hypofunction of nervous system functioning is a subtype of hypofunctioning: A process that performs a decreased or insufficient nervous system functioning.
process;malfunction of mitochondria [ER stress];Malfunction of mitochondria is a subtype of malfunctioning process: A process that cannot perform a mitochondrial function appropriately or cannot realize it at all. This entity is a specific course-dependent process. This process can constitute the course of ER stress.
process;pulmonary infection [Niemann Pick Disease Type B];Pulmonary infection is a subtype of pathogen colonization: A process that makes pathogen such as microorganism (bacteria, virus, mycoplasma, etc.) present in the lung to increase the number. This entity is a specific course-dependent process. This process can constitute the course of Niemann Pick Disease Type B.
object;JNK (canonical)[ER stress];
process;splenohepatomegaly;A size change process in which the size of liver and spleen is increasing.
process;splenohepatomegaly [Niemann Pick Disease Type B];A size change process in which the size of liver and spleen is increasing. This entity is a specific course-dependent process. This process can constitute the course of Niemann-Pick Disease Type B.
object;KCNMA1(human)[Phospholipidosis];
process;malfunctioning of insulin signaling [Phospholipidosis];Malfunctioning of insulin signaling is a subtype of malfunctioning process: A process that cannot perform insulin signaling [biological] appropriately or cannot realize it at all. This entity is a specific course-dependent process. This process can constitute the course of Phosphoipidosis.
object;Rnase1l2 [Hepatocarcinogenesis];
object;Pcsk7 [Hepatocarcinogenesis];
object;TWIST1 (mol);
process;negative regulation of potassium ion transport [Phospholipidosis];Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
process;positive regulation of macrophage derived foam cell differentiation [Phospholipidosis];Any process that increases the rate, frequency or extent of macrophage derived foam cell differentiation. Macrophage derived foam cell differentiation is the process in which a macrophage acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis.
object;ITGB3(human)[Phospholipidosis];
object;Taf9 (mol);
object;Tnfrsf21 (mol);
object;Nudt11 [Hepatocarcinogenesis];
object;Tnfrsf12a (mol);
process;negative regulation of mitochondrial electron transport, ubiquinol to cytochrome c;Any process that stops, prevents or reduces the frequency, rate or extent of tmitochondrial electron transport, ubiquinol to cytochrome c
object;Tor1aip2 (mol);
process;negative regulation of cell death;Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.
object;Tomm20 (mol);
process;severe sphingomyelin accumulation in lysosome [Niemann Pick Disease Type A/ B (severe)];Sphingomyelin accumulation in lysosome is a subtype of sphingophospholipid accumulation in lysosome: A process that keeps sphingomyelin in the lysosome. This entity is a specific course-dependent process. This process can constitute the course of Niemann Pick Disease Type A/ B (severe).
object;TUBB4A (mol);
object;M6PR (canonical)[Phospholipidosis];
object;Tsc22d3 (mol);
object;PLC (canonical)[Phospholipidosis];Catalysis of the reaction: a phospholipid + H2O = 1,2-diacylglycerol + a phosphatidate.
object;PLA2 (canonical)[Phospholipidosis];
object;Txnrd1 (mol);
process;severe sphingomyelin accumulation in lysosome [Niemann Pick Disease Type B];Sphingomyelin accumulation in lysosome is a subtype of sphingophospholipid accumulation in lysosome: A process that keeps sphingomyelin in the lysosome. This entity is a specific course-dependent process. This process can constitute the course of Niemann Pick Disease Type B.
object;CYP2C8 (human)[lipidosis];
process;negative regulation of phospholipase C mediated phospholipid degradation;Negative regulation of phospholipase C mediated phospholipid degradation is a subtype of negative regulation of phospholipid degradation: A process that stops, prevents, or reduces the frequency, rate or extent of phospholipase C mediated phospholipid degradation.
object;CYP3A4(canonical) [hepatocarcinogenesis];
process;leaking content from cell [Phospholipidosis];Leaking content from cell is a subtype of leaking: A process that leaks contents from the cell. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis.
object;PYCARD (canonical)[lipidosis];
object;CYP3A5(canonical) [hepatocarcinogenesis];
specifically dependent continuant;downstream;
object;rifampicin [Cholestasis];A rifamycin that is a a semisynthetic antibiotic derived from Amycolatopsis rifamycinica (previously known as Amycolatopsis mediterranei and Streptomyces mediterranei)
object;CYP3A7 (canonical) [hepatocarcinogenesis];
specifically dependent continuant;upstream;
object;FGF21 (canonical)[lipidosis];
object;Cyp1A1 (canonical) [hepatocarcinogenesis];
role;phospholipase inhibitor role;A role played by the entity that inhibits the catalysis of the hydrolysis of a phospholipid.
object;CYP1A2(canonical) [hepatocarcinogenesis];
process;positive regulation of macrophage derived foam cell differentiation [Phospholipidosis (severe)];Any process that increases the rate, frequency or extent of macrophage derived foam cell differentiation. Macrophage derived foam cell differentiation is the process in which a macrophage acquires the specialized features of a foam cell. The degree is severe. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis.
process;cytochrome P450 inactivation;Cytochrome P450 inactivation is a subtype of molecular inactivation: A process that changes the activity of the Cytochrome P450 to be lower.
object;CYP2A13 (canonical) [hepatocarcinogenesis];
process;transport signal sorting of NPC1 / NPC2;Sorting transport signal of NPC1 / NPC2 is a subtype of extractng: A process that obtains a necessary NPC1/NPC2 transport signal.
object;CYP3A4 (human)[lipidosis];
object;CYP2A6 (canonical) [hepatocarcinogenesis];
process;changing length;Changing length is a subtype of changing quality: A process that changes the length of the object.
object;PYCARD (mol);
specifically dependent continuant;result;
process;electrophiles formation [NASH];Electrophiles formation is a subtype of biosynthetic process: A process that that generates electrophiles. Electrophile is a reagent that forms a bond to its reaction partner (the nucleophile) by accepting both bonding electrons from that reaction partner. This entity is a specific course-dependent process. This process can constitute the course of lipidosis (NASH).
specifically dependent continuant;cause;
specifically dependent continuant;findings attribute;An attribute inhering in a bearer by an observation.
process;generating energy;Generating energy is a subtype of generating: A process that produces energy as an output.
process;decreasing adiponectin level [mitochondrial disorder];Decreasing adiponectin level is a subtype of decreasing quantity: A process that changes the amount of adiponectin level to be lower. This entity is a specific course-dependent process. This process can constitute the course of mitochondrial disorder.
object;aflatoxin B1 [hepatocarcinogenesis];An aflatoxin having a tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromene skeleton with oxygen functionality at positions 1, 4 and 11.
process;aflatoxin metabolic process [hepatocarcinogenesis];The chemical reactions and pathways involving aflatoxin, a fungal metabolite found as a contaminant in moldy grains that induces liver cancer. Aflatoxin induces a G to T transversion at codon 249 of p53, leading to its inactivation. Aflatoxin is converted to a chemical carcinogen by P450. This entity is a specific course-dependent process. This process can constitute the course of hepatocarcinogenesis.
object;aflatoxin B1 exo-8,9-epoxide [hepatocarcinogenesis];
process;increasing cell volume [Cholestasis];Increasing cell volume is a changing process to change the volume of the cell to increase. This entity is a specific course-dependent process. This process can constitute the course of Cholestasis.
object;NLRP3 (canonical)[lipidosis];
process;Tumor suppressor gene mutation;Tumor suppressor gene mutation is a subtype of changing an operand: A process that changes the nucleotide sequence of Tumor suppressor gene randomly and permanently.
process;changing area;Changing area is a subtype of changing quality: A process that changes the area of the object.
object;IL-1B (canonical)[lipidosis];
process;negative regulation of actin cytoskeleton organization;Negative regulation of actin cytoskeleton organization is a subtype of negative regulation process: A process that stops, prevents, or reduces the frequency, rate or extent of actin cytoskeleton organization.
process;lipoperoxidation [Oxidative stress];Lipoperoxidation is a subtype of lipid oxidation: The degradation of lipids caused by an oxidative attack from free radicals. This entity is a specific course-dependent process. This process can constitute the course of Oxidative stress.
process;gene expression by CHOP (DDIT3, GADD153);Gene expression by CHOP (DDIT3, GADD153) is a subtype of gene expression by transcriptional factor: The process in which a gene sequence is converted into a mature gene product or products (proteins or RNA) by CHOP (DDIT3, GADD153).
process;acetyl-CoA biosynthetic process;acetyl-CoA biosynthetic process is a subtype of generating: A process that synthesizes acetyl-CoA resulting in having output (s).
process;abnormality of membrane [Oxidative stress];Abnormality of membrane is a subtype of changing abnormal cellular structure: A process that changes the membrane stucture abnormally. This entity is a specific course-dependent process. This process can constitute the course of Oxidative stress.
process;decreasing adiponectin level;Decreasing adiponectin level is a subtype of decreasing quantity: A process that changes the amount of adiponectin level to be lower.
process;Phosphorylation of eIF2-alpha by PERK;Phosphorylation of eIF2-alpha by PERK is a subtype of eIF2a phosphorylation: A process that The process of introducing a phosphate group into eIF2a by PERK.
process;negative regulation of cell cycle;Negative regulation of cell cycle is a subtype of negative regulation process: Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle.
process;increasing volume of mitochondria [Mitochondrial disorder];Increasing volume of mitochondria is a changing process to change the volume of the mitochondria to increase. This entity is a specific course-dependent process. This process can constitute the course of Mitochondrial disorder.
object;SLC10A1 (canonical)[Cholestasis];
process;IL-1beta production [lipidosis];The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. This entity is a specific course-dependent process. This process can constitute the course of Lipidosis.
process;tumor suppressor inactivation;Tumor suppressor inactivation is a subtype of molecular inactivation: A process that changes the activity of the tumor suppressor to be lower.
process;positive regulation of mitochondrial membrane permeability [Oxidative stress];Any process that increases the frequency, rate or extent of the passage or uptake of molecules by the mitochondrial membrane. This entity is a specific course-dependent process. This process can constitute the course of Oxidative stress.
object;NLRP3 (mol);
process;Tumor suppressor inactivation [hepatocarcinogenesis];Tumor suppressor inactivation is a subtype of molecular inactivation: A process that changes the activity of the tumor suppressor to be lower. This entity is a specific course-dependent process. This process can constitute the course of hepatocarcinogenesis.
process;inflammatory cell infiltration [Cell death];Inflammatory cell infiltration is a subtype of moving A to the inside of B: A process that that moves the outside inflammatory cell to the inside in response to an inflammatory reaction. This entity is a specific course-dependent process. This process can constitute the course of Cell death.
process;inflammatory cell infiltration;Inflammatory cell infiltration is a subtype of moving A to the inside of B: A process that moves the outside inflammatory cell to the inside in response to an inflammatory reaction.
process;necrosis [Phospholipidosis];A type of cell death that is morphologically characterized by an increasingly translucent cytoplasm, swelling of organelles, minor ultrastructural modifications of the nucleus (specifically, dilatation of the nuclear membrane and condensation of chromatin into small, irregular, circumscribed patches) and increased cell volume (oncosis), culminating in the disruption of the plasma membrane and subsequent loss of intracellular contents. Necrotic cells do not fragment into discrete corpses as their apoptotic counterparts do. Moreover, their nuclei remain intact and can aggregate and accumulate in necrotic tissues. This entity is a specific course-dependent process. This process can constitute the course of Phosphoipidosis(severe).
process;cell repair [Cell death];Cell repair is a subtype of repairing: A process that restores the cell after damage. This entity is a specific course-dependent process. This process can constitute the course of Cell death.
role;protein kinase;Catalysis role of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.
process;cell repair;Cell repair is a subtype of repairing: A process that restores the cell after damage.
process;release of DNA from mitochondria [lipidosis];The process that results in the movement of mitochondriall DNA from the mitochondria. This entity is a specific course-dependent process. This process can constitute the course of lipidosis.
process;malfunctioning of controlling;Malfunctioning of controlling is a subtype of malfunctioning process: A process that cannot perform a controlling function appropriately or cannot realize it at all.
process;release of DNA from mitochondria;The process that results in the movement of mitochondriall DNA from the mitochondria.
process;process on structural viewpoint;
process;organic anion import into hepatocyte vascular side (sinusoidal side) membrane [Cholestasis];The sodium-independent movement of the organic anion into hepatocyte vascular side (sinusoidal side) membrane. This entity is a specific course-dependent process. This process can constitute the course of Cholestasis.
process;extracellular matrix excess deposition;Extracellular matrix excess deposition is a subtype of accumulation of substances in a biological object: A process that puts extracellular matrix down in an organism, tissue, organelle, or cell.
process;JNK signaling (primitive) [Oxidative stress];JNK signaling (primitive) is a subtype of signaling [biological]: A process that in which a signal is transmitted by the JNK (a stress-activated protein kinase (SAPK) ). This entity is a specific course-dependent process. This process can constitute the course of Oxidative stress.
role;negative regulator role of transport;A role played by the entity which stops, prevents, or reduces the frequency, rate or extent of trasnport.
process;repairing;Repairing is a subtype of changing an operand: A process that restores the object after damage.
role;inhibitor role of BSEP bile acid transport;A role played by the entity which inhibits bile acid transport by BSEP.
process;changing activity of target molecule by PERK [PERK pathway];A process that changes the activity of the target object by PERK. This entity is a specific course-dependent process. This process can constitute the course of PERK pathway.
process;hypofunction of PPARa regulated gene expression;Hypofunction of PPARa regulated gene expression is a subtype of Hypofunction of phospholipase gene expression is a subtype of hypofunction of transcription, DNA-templated: A process that performs a decreased or insufficient PPARa regulated gene expression.
object;ASAH1 (human)[Phospholipidosis];
process;NAPQI production;NAPQI production is a subtype of generating a substance : A process that synthesizes NAPQI (N-acetyl-p-benzoquinone imine) as output.
object;CYP4A11(human)[Phospholipidosis];
process;zonal necrosis;Zonal necrosis is a subtype of classification of cell death by distribution: A hepatocyte necrosis localized around hepatic the lobule such as centrilobular (acinar zone 3) necrosis, midzonal (midlobular) necrosis, and periportal (perilobular) necrosis.
process;TGF beta receptor signaling (primitive);TGF beta receptor signaling (primitive) is a subtype of signaling [biological]: A process that in which a signal transmitted by the TGF beta receptor (transforming growth factor beta receptor) on the surface of a cell, starting with a ligand binding to a TGFR.
process;periportal necrosis;Periportal necrosis is a subtype of classification of cell death by distribution: A hepatocyte necrosis localized around the portal vein.
process;TGF beta receptor signaling (primitive) [Phospholipidosis (excessive defense)];TGF beta receptor signaling (primitive) is a subtype of signaling [biological]: A process that in which a signal transmitted by the TGF beta receptor (transforming growth factor beta receptor) on the surface of a cell, starting with a ligand binding to a TGFR. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis (excessive defense).
process;centrilobular necrosis;Centrilobular necrosis is a subtype of classification of cell death by distribution: A hepatocyte necrosis localized around centrilobular zone.
object;PERK - signaling factor (canonical)[Perk signalling system];
process;classification of cell death by distribution;The difference in distribution of cell death depends on the location of the toxic expression.
process;making existence of xenobiotics;Making existence of xenobiotics is a subtype of making existence of foreign substance: A process that makes xenobiotics to be present in a cell, organelle, or an organism.
process;leaking content from cell [Cell death];Leaking content from cell is a subtype of leaking: A process that leaks contents from the cell. This entity is a specific course-dependent process. This process can constitute the course of Cell death.
process;hypofunction of PPARa regulated gene expression [NASH];Hypofunction of PPAR alpha regulated gene expression is a subtype of hyporfunction of gene expression: A process that performs an PPARa trgulated gene expression. This entity is a specific course-dependent process. This process can constitute the course of NASH.
process;leaking content from cell;Leaking content from cell is a subtype of leaking: A process that leaks contents from the cell.
object;LPA [Phospholipidosis];
process;expanding inflammation [Cell death];Expanding inflammation is a subtype of increasing quantity: A process that changes the magnitude of the inflammation the object to be larger. This entity is a specific course-dependent process. This process can constitute the course of Cell death.
process;heme biosynthetic process [lipidosis];The chemical reactions and pathways resulting in the formation of heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring, from less complex precursors. This entity is a specific course-dependent process. This process can constitute the course of lipidosis.
process;expanding inflammation;Expanding inflammation is a subtype of increasing quantity: A process that changes the magnitude of the inflammation the object to be larger.
process;decreasing mitochondrial membrane potential;Decreasing mitochondrial membrane potential is a subtype of decreasing membrane potential: A process that changes the electrical potential of a mitochondrial membrane to be lower.
process;hepatic fibrosis [Phospholipidosis (excessive defense)];Hepatic fibrosis is a subtype of fibrosis: A process that replaces liver tissues to fibrous connective tissues, usually as a consequence of inflammation or other injury. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis (excessive defense).
role;oxidoreductase;Catalysis role of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.
object;GDF15 (human)[Cell death];This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. The protein is expressed in a broad range of cell types, acts as a pleiotropic cytokine and is involved in the stress response program of cells after cellular injury. Increased protein levels are associated with disease states such as tissue hypoxia, inflammation, acute injury and oxidative stress. [provided by RefSeq, Aug 2016]
object;phospholipidosis dependent chemical compound;Phospholipidosis dependent chemical compound is a subtype of toxic course dependent chemical entity. This entity (drug) can participate in the course of phospholipidosis.
process;increasing demand for response to oxidative stress [ER stress];Increasing demand for response to oxidative stress is a subtype of increasing the demand for response to stress: A process that changes the functional demand for the response to the oxidative stress to be higher. This entity is a specific course-dependent process. This process can constitute the course of ER stress.
process;chemical compound accumulation in liver [Ground glass appearance (moderate) ];Compound accumulation in liver is a subtype of accumulation of xenobiotics: A process that keeps compound in the liver. And the degree is moderate. This entity is a specific course-dependent process. This process can constitute the course of Ground glass appearance (moderate) .
object;SESN1 [Hepatocarcinogenesis];
object;GDF15 [Hepatocarcinogenesis];
object;Pias3 [Hepatocarcinogenesis];
object;Ugt2b7 [Hepatocarcinogenesis];
process;negative regulation of release of arachidonic acid from cell membrane [Phospholipidosis];Negative regulation of release of arachidonic acid from cell membrane is a subtype of negative regulation process: A process that stops, prevents, or reduces the frequency, rate or extent of the release of arachidonic acid from cell membrane. This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis.
object;HDGFRP3 [Hepatocarcinogenesis];
process;TOR signaling (primitive)　[Phospholipidosis];TOR signaling (primitive) is a subtype of signaling [biological]: A process that in which a signal is transmitted by the TOR (Target of rapamycin) . This entity is a specific course-dependent process. This process can constitute the course of Phospholipidosis .
process;release of tumor inhibitor from lysosome;The directed movement of tumor inhibitor from the lysosome.
object;Eif4a1 [Hepatocarcinogenesis];
object;Irf1 [Hepatocarcinogenesis];
object;ZNF385B [Hepatocarcinogenesis];
object;Cd44 [Hepatocarcinogenesis];
object;MTOR (canonical) [phospholipidosis];
object;Hist1h2bcl1 [Hepatocarcinogenesis];
