class;term;comment
process;eye contact;"A nonverbal communication behavior that is characterised by the meeting the eyes between two individuals." [wikipedia:Eye contact]
process;behavior stemming from insight;Behavior stemming from understanding of a specific cause and effect in a specific context.
process;crying behavior;The behavior in which an organism sheds tears, often accompanied by non-verbal vocalizations and in response to external or internal stimuli.
process;regulation of cocaine consumption preference;A regulation of consumption of an addictive sustance behavior process associated with the preference over cocaine consumption.
process;nonverbal communication behavior;"Communication behavior related to the process of conveying meaning in the form of non-word messages through for example gesture, body language or posture. facial expression and eye contact etc." [wikipedia:.wikipedia.org/wiki/Nonverbal communication]
process;regulation of alcohol consumption;Any process that modulates the frequency, rate or extent of alcohol consumption, the specific actions or reactions of an organism in response to external or internal stimuli.
process;communication behavior;A social behavior related to the activity of conveying information.
process;oral communication behavior;"Communication behavior related to the process of conveying meaning in the form of word messages." [wikipedia:Oral communication#Oral communication]
process;visual communication behavior;"Communication behavior related to the conveyance of ideas and information through creation of visual representations." [wikipedia:Visual communication]
process;mating amplexus;Spawning in which male and female are clasped or attached to ensure close proximity of released gametes
process;olfactory hallucination;A form of hallucination that involves perceiving odors without odor stimulus.
process;auditory hallucination;"A form of hallucination that involves perceiving sounds without auditory stimulus." [wikipedia:Auditory hallucination]
process;triceps reflex;"A deep tendon reflex that elicits involuntary contraction of the triceps brachii muscle." [wikipedia:Triceps reflex]
process;extensor digitorum reflex;A reflex that elicits involuntary contraction of the extensor digitorum muscle.
process;being conscious;
process;regulation of mating preference;A regulation of sexual activity process associated with the preference over a males or females.
process;patellar reflex;A deep tendon reflex that elicits extension of the leg resulting from a sharp tap on the patellar tendon.
process;stretch reflex;"A muscle contraction in response to stretching within the muscle." [wikipedia:Stretch reflex]
process;displacement behavior;An acitvity that seems irrelevant to its behavioral context to a human observer and often occurs when its performer is in a conflict situation.
process;voluntary movement behavior;Behavior related to movements executed with intent.
process;sexual harassment;Any of several behaviors directed towards one animal unwilling to mate by another eager to do so.
process;brachioradialis reflex;"A deep tendon reflex elicited by striking the lateral surface of the forearm proximal to the distal head of the radius, characterized by normal slight elbow flexion and forearm supination." [Medical disctionary:http\://medical-dictionary.thefreedictionary.com/brachioradialis+reflex]
process;regulation of alcohol preference behavior;A regulation of drinking behavior process associated with the preference over alchohol consumption.
process;warn other prey;Postures or signals that alert other animals to presence or approach of a predator.
process;biceps reflex;A deep tendon reflex that elicits involuntary contraction of the biceps brachii muscle.
process;rooting reflex;"A reflex that causes a newborn infant to turn his head toward anything that strokes his cheek or mouth, searching for the object by moving his head in steadily decreasing arcs until the object is found." [wikipedia:Primitive reflexes]
process;discrimination learning;
process;construct capturing device;Building of a trap, web, net, or other structure to help ensnare potential food items.
process;walking reflex;"A reflex that causes the infant to attempt to 'walk' by placing one foot in front of the other when the soles of their feet touch a flat surface." [wikipedia:Primitive reflexes]
process;sucking reflex;"A reflex that causes the infant to instinctively suck at anything that touches the roof of their mouth and suddenly starts to suck simulating the way they naturally eat." [wikipedia:Primitive reflexes]
process;kill;Behavior in which one animal causes the death of another.
process;enhance crypsis;Behaviors that reduce detectability of performer against background.
process;short term thirst regulation;Any process which modulates the physical craving for water over short term water deprivation.
process;promote confusion;Erratic movements or similar behaviors that would confuse a predator.
process;mating appeasement;Behavior that serves to demonstrate non-aggressive intent by one member of a courting or potentially mating pair to the other.
process;reproductive status assessment;Assessment of cues and signals from encountered individual to determine reproductive condition.
process;long term thirst regulation;Any process which modulates the physical craving for water over long term water deprivation.
process;female courtship behavior;The actions or reactions of a female, for the purpose of attracting a sexual partner.
process;behavioral response to addictive substance;Behavior as a result of sensitivity to an addictive substance intake.
process;avoidance behavior;"Behavior related to the activity seen in animals exposed to adverse stimuli, in which the tendency to act defensively is stronger than the tendency to attack." [web:http\://www.britannica.com/EBchecked/topic/45916/avoidance-behavior]
process;agonistic alarm;Alarm behavior triggered by agonistic actions or postures.
process;spermatophore deposition;Deposition of spermatophore either on substrate or in body of female.
process;climbing stairs;Behavior related to the ascending stairs.
process;irritable aggressive behavior;
process;broadcast advertisement;Signal or behavior that reveals presence of the signaller directed to multiple receivers and not limited to particular receivers.
process;recovery from cache;Removal of food resource from previously-stored supply of food.
process;male courtship behavior;The actions or reactions of a male, for the purpose of attracting a sexual partner.
process;flee;Depart [from] current location of predator.
process;protective behavior;Behavior related to the activity seen in animals exposed to potential danger in which they exhibit the tendency to act defensively.
process;consumption behavior;Behavior related to the intake of substances.
process;mobbing behavior;Harassment of and-or attack of a presumed predator or intruder by multiple individuals at once [NBO:SMAC]
process;electrical nociceptive behavior;
process;distress signaling;Signals emitted by an animal trapped or captured by a presumed predator.
process;imitative play;"Play behavior related to the copying the actions of another." [web:http\://www.bio.davidson.edu/people/vecase/behavior/Spring2009/Sacco/Pages/Imitative%20Play.html]
process;perception behavior by means;
process;territorial aggressive behavior;Aggressive behavior related to the defence of a fixed area against intruders, typically conspecifics.
process;mobbing calling;"Behavior associated with signals made by the mobbing species while harassing a predator." [wikipedia:Mobbing (animal behavior)]
process;eyelid movement;
process;agonistic chase;Chasing of one animal by another during an agonistic conflict.
process;courtship feeding;Provision of food to a potential mate
process;dealing with toxins;The identification, avoidance, or neutralization of toxic substances in food.
process;sensation behavior;Cognitive perception of a sensation by any of the five senses -- vision, touch, smell, taste, and hearing.
process;visceromotor reflex;"An increase in tonus (normal tension) of the tissues of the abdominal muscles resulting from painful stimuli originating in a viscus." [:http\://www.wordinfo.info/words/index/inf]
process;memory encoding behavior;
process;anocutaneous reflex;"Reflexive contraction of the external anal sphincter upon stroking of the skin around the anus." [wikipedia:Anal wink]
process;agonistic buffering;Carrying or manipulation of infants or equivalent items to reduce chances of aggression on carrier by other animals.
process;memory loss behavior;Behavior related with the gradual loss of information and experiences stored in the memory of an organism.
process;abdominal reflex;"A reflex that results in the contraction of the muscles of the abdominal wall in response to stimulation of the overlying skin." [web:http\://www.merriam-webster.com/medical/abdominal%20reflex]
process;injure;Behavior in which one animal causes bodily damage to another.
process;memory retrieval behavior;Behavior related with the ability of an organism's ability to recall information and experiences.
process;mammalian diving reflex;"A reflex in mammals which optimises respiration to allow staying underwater for extended periods of time." [wikipedia:Mammalian diving reflex]
process;female sexual activity;Behaviour related to the female activity which primary purpose is the sexual reproduction.
process;regulation of sexual activity;Any process that modulates the frequency, rate or extent of sexual activity, the specific actions or reactions of an organism in response to external or internal stimuli.
process;memory storage behavior;Behavior related with the ability of an organism's ability to store information and experiences.
process;cremasteric reflex;"A reflex is elicited by lightly stroking the superior and medial (inner) part of the thigh resulting in a contraction of the cremaster muscle that pulls up the scrotum and testis on the side stroked." [wikipedia:Cremasteric reflex]
process;male sexual activity;Behaviour related to the male activity which primary purpose is the sexual reproduction.
process;female aggressive behavior;A domineering, assault posture and/or hostile physical action towards animals exhibited by female animals.
process;male aggressive behavior;A domineering, assault posture and/or hostile physical action towards animals exhibited by male animals.
process;paternal aggressive behavior;A domineering, assault posture and/or hostile physical action towards animals exhibited by a father or attending male.
process;swallowing;The act of moving food from the mouth cavity to the esophagus through coordinated muscular movements [NBO:AC]
process;triumph;Display behavior by the winner of a prior agonistic contest.
process;maternal aggressive behavior;A domineering, assault posture and/or hostile physical action towards animals exhibited by a mother or attending female.
process;behavioral response to chemical stimulus;Behavior as a result of a chemical stimulus.
process;deploy defense;Use of behavioral tactics or chemical weapons to deter predation. Example: flashing eye spots (behavioral tactic) or expulsion of noxious liquid (chemical).
process;attack predator;Perform physically violent acts on a presumed predator.
process;pharyngeal reflex;"A reflex contraction of the back of the throat, evoked by touching the soft palate." [wikipedia:Gag reflex]
process;corneal reflex;"An involuntary blinking of the eyelids elicited by stimulation of the cornea." [wikipedia:Corneal reflex]
process;circadian regulation of heart rate;Any process in which an organism modulates its heart rate at different values with a regularity of approximately 24 hours.
process;emotional conditioning;
process;jaw jerk reflex;
process;physiologic nystagmus;"A form of involuntary eye movement that is part of the vestibulo-ocular reflex (VOR). It is characterized by alternating smooth pursuit in one direction and saccadic movement in the other direction." [wikipedia:Physiologic nystagmus]
process;circadian temperature homeostasis;Any homeostatic process in which an organism modulates its internal body temperature at different values with a regularity of approximately 24 hours.
process;behavioral response to cocaine;Behavior as a result of sensitivity to cocaine intake.
process;vestibulo-ocular reflex;"A reflex eye movement that stabilizes images on the retina during head movement by producing an eye movement in the direction opposite to head movement, thus preserving the image on the center of the visual field." [wikipedia:Vestibulo-ocular reflex]
process;circadian regulation of systemic arterial blood pressure;"Any process in which an organism modulates its blood pressure at different values with a regularity of approximately 24 hours." [GO:GO\:0003052]
process;mimicry enhancement;Behaviors, anatomical structures, or signals that imitate aposematic animals, plants, or inanimate objects that are undesirable to predators of performer.
process;cranial nerve related reflex;A reflex that involves cranial nerves.
process;ankle jerk reflex;"A reflex bending of the foot resulting from contraction of the calf muscles when the Achilles tendon is sharply struck." [Medical Dictionary:http\://medical-dictionary.thefreedictionary.com/Achilles+reflex]
process;accommodation reflex;"A reflex action of the eye, in response to focusing on a near object, then looking at distant object (and vice versa), comprising coordinated changes in vergence, lens shape and pupil size." [wikipedia:Accommodation reflex]
process;pupillary light reflex;"A reflex that controls the diameter of the pupil, in response to the intensity (luminance) of light that falls on the retina of the eye, thereby assisting in adaptation to various levels of darkness and light, in addition to retinal sensitivity." [wikipedia:Pupillary light reflex]
process;linear vestibuloocular reflex;A vestibular reflex by which a response to a linear acceleration stimulus begins with an afferent nerve impulse from a receptor in the otolith and ends with the compensatory action of eye muscles. [GOC:dph]
process;aiding digestion;Consumption of specific compounds that facilitate processing of food items.
process;angular vestibuloocular reflex;A vestibular reflex by which a response to an angular acceleration stimulus begins with an afferent nerve impulse from a receptor in the semi-circular canal and ends with the compensatory action of eye muscles. Signaling never reaches a level of consciousness. [GOC:dph]
process;insemination;Insertion of sperm not in a spermatophore into female body.
process;build display structure;Creation of or modification of a structure or area that is used in attraction of mates.
process;mating solicitation;Performance of a behavior that indicates the performer's willingness to mate or bond
process;fear conditioning;A type of associative learning that allows organisms to acquire affective responses, such as fear, in situations where a particular context or stimulus is predictably elicits fear via an aversive context.
process;perceptual priming;A type priming based on the form of the stimulus and is enhanced by the match between the early and later stimuli.
process;somatic sensation related behavior;Behavior related to the sensations arising from the skin and from the muscles, tendons, and joints.
process;vertical activity;
process;regulation of addictive substance consumption preference;A regulation of consumption of an addictive sustance behavior process associated with the preference over the type of addictive sustance that is consumed.
process;mate rejection;Behavior associated with refusing courtship or solicitation behaviors by avoidance, retreat, or other active repulsion of suitor.
process;conceptual priming;A type of priming based on the meaning of a stimulus and is enhanced by semantic task.
process;thermosensory behavior;Behavior related to environmental temperature.
process;locomotor activation behavior;Activation of locomotory behavior.
process;social acquisition of food;Obtaining food that has been procured by other conspecifics or heterospecifics.
process;sexual interference;Usually interference by members of one sex in the completion of courtship or mating activities by one or more members of the same sex.
process;classical conditioning;A form of associative learning that requires an unconditional reflex, where an unconditional stimulus (US)brings about an automatic, unlearned (unconditional) response (UR). If a neutral stimulus (NS) tends to precede it, an association is made and the conditional response (CR) becomes transferred onto the (previously neutral) conditional strimulus (CS). a conditional reflex has been learned.
process;cold sensation behavior;Behavior related to the detection of low environmental temperature.
process;behavioral response to radiation;Behavior as a result of an electromagnetic radiation stimulus.
process;occupy refuge;Currently reside in constructed or existing structure that provides reduced predator and/or environmental risk.
process;sensory adaptation;Change in the responsiveness of a sensory system when confronted with a constant stimulus.
process;hot sensation behavior;Behavior related to the detection of high environmental temperature.
process;spontaneous movement behavior;Kinesthetic behavior initiated in the absence of specific sensory input.
process;semantic priming;A type of priming where the prime and the target are from the same semantic category and share features.
process;olfactory behavior;Behavior related to the sensation of odors.
process;eye movement;
process;withdrawal response;Behavior response to addictive substance resulting from the discontinuation of an addictive substance. [NBOC:GVG]
process;direct priming;
process;chemosensory behavior;Behavior as a result of the sensation of chemicals.
process;vagovagal reflex;"A contraction of muscles in the gastrointestinal tract in response to distension of the tract following consumption of food and drink." [wikipedia:Vagus reflex]
process;response priming;
process;visual pursuit;Selective tracking that follows a moving object by eye.
process;associative priming;A type of priming where the target is a word that has a high probability of appearing with the prime, and is \"associated\" with it but not necessarily related in semantic features.
process;taste behavior;
process;tail movement;
process;regulation of eating preference behavior;A regulation of drinking behavior process associated with the preference over the type of food that is consumed.
process;Golgi tendon reflex;"A skeletal muscle contraction causes the muscle to simultaneously lengthen and relax." [wikipedia:Golgi tendon reflex]
process;hetero-barbering;Behavior related to the barbering of other individuals of a cohort.
process;food exposure;Behaviors that reveal a hidden food resource, such as digging, cracking, or breaking.
process;nutrient preparation;Behavior that precedes and facilitates attaining food.
process;barbering behavior;Behavior relating to the plucking of fur/hair or whiskers/vibrissae.
process;priming;An implicit memory effect in which exposure to a stimulus influences response to a later stimulus.
process;movement sensation behavior;
process;sternutation;A reflex in which mucus containing foreign particles or irritants is expelled and the nasal cavity is cleanses.
process;capturing prey;Behaviors that result in ending flight of prey with successful predation.
process;gravitation sensation behavior;
process;shivering reflex;A reflex in which muscle groups around the vital organs begin to shake in small movements in an attempt to create warmth by expending energy.
process;self-barbering;Behavior related to the barbering of oneself.
process;capturing behaviour;Suite of behaviors involved in securing a prey item once it has been located.
process;spawning;Release of gametes one or both sexes into the ambient medium.
process;food processing;Behaviors that prepare food for consumption, such as nut-cracking or peeling.
process;share food;Behaviors in which animals solicit or allow other animals to utilize a resource they currently control.
process;caching behavior;The act of putting a food resource in a location in which it can be stored or protected until a future time.
process;scavenge;Behavior associated with locating and acquiring food that has been killed or procured by another animal.
process;mate guarding;One member of a recently mating pair prevents the other from subsequent matings with other individuals.
process;reduce activity;Halting or diminution of activity to minimize detection by predator.
process;scrounge;Uninvited taking of food from another animal.
process;body rotation sensation behavior;
process;auditory behavior;"Behavior related to the actions or reactions of an organism in response to a sound." [GO:0031223]
process;cough reflex;"A reflex by which the body rids the lower respiratory tract of any irritant that enters through the air and less frequently any fluids (drinks) and solids (food) that may spill into the respiratory tract." [XX:http\://www.healthhype.com/cough-reflex-physiology-process-ear-cough-reflexes.html]
process;long term spatial memory;
process;food storage;Caching or hoarding of food for later use and for protection from competitors, or use of specific substrates for cultivation.
process;optokinetic behavior;"Behavior related to the actions or reactions of an organism pertaining to movement of the eyes and of objects in the visual field, as in nystagmus." [GO:0007634]
process;arthrokinetic reflex;"A reflex in which joint movement can reflexively cause muscle activation or inhibition." [wikpedia:Arthrokinetic reflex]
process;short term spatial memory;"A type of memory that allows one to temporarily store and manage information about one's environment and its spatial orientation." [wikipedia:Spatial memory]
process;nutrient locating;Movement directed to the detection of new resources.
process;balance;
process;glabellar reflex;"A reflex elicited by repetitive tapping on the forehead which result in blinking to the first several taps." [wikipedia:Glabellar reflex]
process;vestibular behavior;Behavior related to the awareness of body balance and movement.
process;snout reflex;"A pouting or pursing of the lips that is elicited by light tapping of the closed lips near the midline." [wikipedia:Snout reflex]
process;maternal grooming;Behavior related to the activity in which a mother cleans or maintains the body or the appearance of her offsprings.
process;regulation of sleep;Any process that modulates the frequency, rate or extent of sleep.
process;withdrawal reflex;A reflex where the body reacts to pain or unpleasant stimuli by trying to move itself away from the source.
process;visual short term memory;
process;sleep motivation behavior;Behavior related to the actions of an organism in relation to sleep.
process;acoustic startle reflex;An action or movement due to the application of a sudden unexpected loud noise.
process;short term object recognition memory;
process;visual behavior;"Behavior related to the actions or reactions of an organism in response to a visual stimulus." [GO:0007632]
process;acoustic reflex;"An involuntary muscle contraction that occurs in the middle ear of mammals in response to high-intensity sound stimuli." [wikipedia:Acoustic reflex]
process;spatial memory;"A type of memory responsible for recording information about one's environment and its spatial orientation." [wikipedia:Spatial memory]
process;behavioral response to alcohol;Behavior as a result of sensitivity to cocaine alcohol.
process;consumption of an addictive substance;Behavior related to the intake of addictive substances.
process;behavior process;"The action, reaction, or performance of an organism in response to external or internal stimuli." [GO:GO\:0007610]
process;crossed extensor reflex;"A reflex where the flexors in the withdrawing limb contract and the extensors relax, while in the other limb, the opposite occurs." [wikipedia:Crossed extensor reflex]
process;spatial working memory;
process;recognition memory;"Ability to correctly remember something that has been encountered before." [wikipedia:Recognition memory]
process;scratch reflex;"A response to activation of sensory neurons whose peripheral terminals are located on the surface of the body." [wikipedia:Scratch reflex]
process;long term object recognition memory;A visual object recognition that lasts hours to months and critically depends on a transfer of the information from short term object recognition memory using repeated rehearsals.
process;muscular defense;"A reflex of the abdominal muscles to contract upon mechanical force to the abdomen, and serves as protection." [wikipedia:Muscular defense]
process;visual object recognition;"Ability to perceive the physical properties of an object (such as shape, colour and texture) and apply semantic attributes to the object, which includes the understanding of its use, previous experience with the object and how it relates to others." [wikipedia:Cognitive Neuroscience of Visual Object Recognition]
process;escalation;Increasing intensity of directed agonistic behavior.
process;coercion;Forcible alteration of behavior of one animal by another.
process;gamete release function;Facilitating release or transfer of gametes.
process;rotation behavior;
process;hunting behavior;A predator behavior involving actively stalking prey over a distance.
process;locomotor inactivation behavior;Deactiviation of locomotory behavior.
process;aggressive behavior towards mice;Exhibiting a domineering, assault posture and/or hostile physical action towards mice.
process;jaw movement conditioning behavior;
process;manual dexterity;
process;aggressive behavior towards objects;Exhibiting a domineering, assault posture and/or hostile physical action toward any type of object.
process;eye blink conditioning behavior;
process;fine motor coordination;Coordination of small muscle movements which occur usually in coordination with the eye.
process;stress related behavior;"Behavior related to how the body reacts to a stressor ( a stimulus that causes stress), real or imagined." [wikipedia:Stress (biological)]
process;beg food;Perform behaviors that may induce one or more other animals to share food with the performer.
process;aggressive behavior towards men;Exhibiting a domineering, assault posture and/or hostile physical action towards men.
process;behavioral response to xenobiotics;Behavior as a result of a xenobiotic compound (compound foreign to living organisms) stimulus.
process;vigilance;Surveillance for presence or approach of predators.
process;appeasement;Behaviors that appear to signifiy lack of hostility and to reduce chances of attack.
process;aggressive behavior towards women;Exhibiting a domineering, assault posture and/or hostile physical action towards women.
process;coping behavior;Behavioral response to the presidency of the stressor where it becomes necessary to attempt some means of coping with the stress.
process;cued conditioning behavior;
process;lower limb coordination;The coordination of lower limb movement.
process;depth perception behavior;"Behavior involving an active reception and coordination of information relating to depth received through the sensory systems in order to perceive the three-dimensionality of the world and objects within it." [:erceiving the three-dimensionality of the world and objects Read more\: Perception - Perceptual Systems\, Historical Background\, Innate And Learned - Classical perceptual phenomena\, Broad theoretical approaches\, Current research/future developments http\://science.jrank.org/pages/5094/Perception.html#ixzz1It3oOobp]
process;fear-related retropulsion;Moving backwards in response to a fear stimulus.
process;contextual conditioning behavior;
process;interlimb coordination;Coordination that results in bimanual synchronization and temporal association of the hands.
process;form perception behavior;"Perception related to the identification of objects and their distinction from each other." [:http\://science.jrank.org/pages/5094/Perception.html]
process;cooling behaviour;Behaviors that serve to reduce body temperature as by moving to shade or panting.
process;aggressive behavior towards animals;Exhibiting a domineering, assault posture and/or hostile physical action towards animals.
process;spinal conditioning;
process;gross motor coordination;The coordination of large muscle groups and whole body movement.
process;perceptual illusion behavior;"Misperception of stimuli, where what is perceived does not correspond to the actual dimensions or qualities of the physical stimulus." [jrank:http\://science.jrank.org/pages/5094/Perception.html]
process;aggressive behavior towards humans;Exhibiting a domineering, assault posture and/or hostile physical action towards humans.
process;perceptual constancy behavior;"Perception of objects remains the same despite changes in their image on the retina." [:http\://science.jrank.org/pages/5094/Perception.html]
process;upper limb coordination;The coordination of upper limb movement.
process;distance perception behavior;Perception of the distance of an object.
process;social learning;Associative learning behavior that arises from observing or interacting with another individual.
process;eye-hand coordination;"The coordinated control of eye movement with hand movement, and the processing of visual input to guide reaching and grasping along with the use of proprioception of the hands to guide the eyes." [wikipedia:Eye%E2%80%93hand coordination]
process;colour constancy behavior;"The perception of a color as constant under changing conditions of illumination." [wikipedia:Color constancy]
process;vibrissae reflex;"Change position in response to stimulation of the whiskers." [JAX:<new dbxref>]
process;size constancy behavior;"The perception of familiar objects as approximately the same size regardless of their distance from the observer." [Jrank:http\://science.jrank.org/pages/5094/Perception.html]
process;vestibulospinal reflex;A reflex that originates with vestibular stimulation and control body posture.
process;retropulsion;Moving backwards.
process;conditioned place preference behavior;
process;intralimb coordination;Coordination that results in spatial and temporal planning of reaching and grasping.
process;perception of motion behavior;"Perception relating to the process of inferring the speed and direction of elements in a scene based on visual, vestibular and proprioceptive inputs." [wikipedia:Motion perception]
process;exploration behavior;
process;conditioned emotional response;
process;limb coordination;The coordination of limb movement.
process;shape constancy behavior;The perception of familiar objects as approximately the same shape regardless of their distance or angle of view from the observer.
process;clutching reflex;A mouse reflex that elicidated the clasping of front and/or hind feet almost immediately upon being lifted by tail.
process;bluff;Threat that will not be acted upon.
process;breeding site selection;Actions resulting in establishment or use of one locale for reproductive activity.
process;hunt for mate;Active searching of potential mate
process;divided attention behavior;Behavior involving responding simultaneously to multiple tasks or multiple task demands.
process;vestibulocollic reflex;A reflex which results from activation of afferents from the vestibular organs and uses neck movements to stabilize the head position in space.
process;contact aggression;Agonistic behavior involving direct physical contact including (but not limited to) biting, kicking, grabbing.
process;tonic neck reflex;"A reflex that elucidates an automatic positioning of the limbs in response to a movement of the head on trunk (neck)." [web:http\://www.dizziness-and-balance.com/anatomy/vspine.htm]
process;active avoidance learning behavior;Avoidance learning when the action occurs.
process;kinesthetic behavior;"Movement behavior of the body or its parts."
process;sustained attention behavior;Behavior involving maintaining a consistent behavioral response during continuous and repetitive activity.
process;language learning behavior;
process;pressure related behavior;
process;alternating attention behavior;Behavior involving mental flexibility that allows individuals to shift their focus of attention and move between tasks having different cognitive requirements.
process;flush prey;Behaviors in which predator forces potential prey to emerge from cover.
process;aposematism;Conspicuous postures or signals (often coloration) that potential predators learn to associate with strong defense mechanisms of performer
process;escape learning behavior;Avoid a situation completely.
process;facilitating oviposition;Deposition of eggs either into the medium, or onto a substrate.
process;passive avoidance learning behavior;Avoidance learning when no action occurs.
process;motor coordination;"The coordination of combinations of body movements created with the kinematic (such as spatial direction) and kinetic (force) parameters that result in intended actions." [wikipedia:Motor coordination]
process;insert genital plug;Behavior associated with deposition of material by male following ejaculation to block access to female's reproductive tract during her future matings.
process;(predator) detection notification;Postures or signals that can communicate to predator that it has been detected by performer.
process;imprinting behavior;
process;mechanical nociceptive behavior;
process;attention behavior;The sustained focus of cognitive resources on information while filtering or ignoring extraneous information. Intended to encompass only attention to perceptual stimuli.
process;pinna reflex;A reflex that elucidates a characteristic ear twitch in response to an auditory stimulus.
process;operant conditioning behavior;"Operant conditioning is the use of a behavior's antecedent and/or its consequence to influence the occurrence and form of behavior." [wikipedia:Operant conditioning]
process;chemical nociceptive behavior;
process;pilomotor reflex;"A reflex that elucidates goose bumps (bumps on a person's skin at the base of body hairs) which may involuntarily develop when a person is cold or experiences strong emotions such as fear, awe, admiration or sexual arousal" [wikipedia:Goose bumps]
process;observational learning;
process;chemically-elicited antinociceptive behavior;
process;selective attention behavior;Behavior involving maintaining a behavioral or cognitive set in the face of distracting or competing stimuli.
process;righting reflex;A reflex process in which an animal immediately tries to turn over after being placed in a supine position.
process;regulation of saccharin consumption;Any process that modulates the frequency, rate or extent of saccharin consumption, the specific actions or reactions of an organism in response to external or internal stimuli.
process;latent learning behavior;
process;thermal nociceptive behavior;
process;focused attention behavior;Behavior involving responding discretely to specific visual, auditory or tactile stimuli.
process;postural reflex;A reflex that maintains body position and equilibrium either during rest or during movement.
process;regulation of behavior;"Any process that modulates the frequency, rate or extent of behavior, the specific actions or reactions of an organism in response to external or internal stimuli." [GO:0050795]
process;cutaneous sensation behavior;
process;personal grooming;"Behavior related to the promotion of personal hygiene." [wikipedia:Social grooming]
process;social grooming;"Behavior related to the activity in which individuals in a group clean or maintain one another's body or appearance." [wikipedia:Social grooming]
process;multidirectional head movement;Movement of the head in multiple directions.
process;conditioned taste aversion;
process;touch related behavior;
process;optokinetic reflex;"A reflex allows the eye to follow objects in motion when the head remains stationary." [wikipedia:Optokinetic reflex]
process;chase prey;Active pursuit of fleeing prey.
process;nutrient acquisition;Behaviors related to acquisition and utilization of external resources.
process;avoidance learning behavior;
process;nociceptive behavior;
process;awareness;Behavior related to the state or ability to perceive, to feel, or to be conscious of events, objects or sensory patterns.
process;stalk prey;Approach to prey in manner designed to avoid early detection by prey.
process;mate sampling;General category of behaviors including sampling of medium to detect presence of possible mates, and sampling of encountered individuals to determine mate suitability.
process;head bobbing;Movement of the head in the vertical plane. [NBO:GVG]
process;food extraction;Removal of food items from location by use of appendage or tool.
process;rhythmic behavior;
process;agitation behavior;Emotional behavior related to excitement or restlessness.
process;regulation of morphine consumption;Any process that modulates the frequency, rate or extent of morphine consumption, the specific actions or reactions of an organism in response to external or internal stimuli.
