class;term;comment
process;antigen-antibody interaction;a direct interaction where an antigen interacts with an antibody physically.
process;positive regulation of protein translation;a regulation of translation process that positively regulates protein translation level
process;genetic transduction;a cell-cell interaction that transfers viral, bacterial, or both bacterial and viral DNA from one cell to another using a bacteriophage vector.
process;activation of gene transcription by low level protein;an activation of gene transcription that is achieved by a low level of a protein
process;gene transcription;an interaction process that creates a complementary RNA copy of a sequence of DNA.
process;activation of gene transcription;a positive regulation of gene transcription process that inviolves an activation of the gene transcription.
process;transactivation;a gene expression regulation that leads to an increased rate of gene expression triggered either by biological processes or by artificial means.
process;positive regulation of gene transcription;a regulation of transcription process that inviolves a positive regulation.
process;coimmunoprecipitation;a coprecipitation that occurs through an immunoprecipitation process.
process;synergization;a regulation process that involves in two interactors that are synergized in affecting a phenomenon (e.g., phenotype).
material entity;chemical reaction catalyst;an interactor that starts or speeds up a chemical reaction while undergoing no permanent change itself.
process;inhibition of gene transcription;a negative regulation of gene transcription process that specifiies the negative regulation being an inhibition.
process;protein translation;a gene expression process that results in protein production from a gene DNA sequence.
process;gene expression regulation;a regulation process that regulates gene expression level
process;stabilization;a postive interaction that one interactor increases the stability of another interactor.
process;negative regulation of protein translation;a negative regulation process that down-regulates protein translation level
process;negative regulation of gene transcription;a negative regulation process that down-regulates gene expression level
process;human biochemical reaction;a human molecular reaction that is specifically a biochemical reaction
process;negative regulation of gene expression;a regulation process that negatively regulates gene expression level
process;positive regulation of gene expression;a regulation process that positively regulates gene expression level
process;regulation of gene activation;a regulation process that regulates the activation of a gene so that the gene is expressed at a particular time
generically dependent continuant;interaction network model;An information content entity that models interaction network
process;gene-protein interaction;an interaction that involves in a gene DNA and a protein
process;positive regulation of transcription by binding to promoter;a regulation of transcription by binding to promoter that is further classified as a positive regulation
process;regulation of transcription by binding to promoter;a regulation of transcription process that occurs through the binding to a promotor of a gene
process;inhibition of protein activity;a negative regulation of protein activitiy process that involves an inhibition of a protein activity
process;macrophage-pathogen protein-protein interaction;A macrophage-pathogen interaction that involves a macrophage protein and a pathogen protein.
process;deregulation;a negative regulation that results in the deregulation of one interactor on a process.
process;promoter-based regulation of transcription;a regulation of transcription process through binding to a promoter or regulating the promoter binding activity
process;protein homodimerization;a protein dimerization where two proteins are the same.
process;activation of gene transcription by high level protein;an activation of gene transcription that is achieved by a high level of a protein
process;protein heterodimerization;a protein dimerization where two proteins are different.
process;co-regulation of transcription;a regulation of transcription process where two or more regulators regulate a gene transcription
process;human molecular degradation;
process;co-expression;
process;biochemical degradation;an enzymatic reaction that leads to the breakdown of a biochemical entity.
process;gene activation;a positive regulation of gene expression process that activates a gene so that the gene is expressed at a particular time
process;negative regulation of transcription by binding to promoter;a regulation of transcription by binding to promoter that is further classified as a positive regulation
process;decrease;a negative regulation that results in the decrease of one interactor volume.
process;macrophage-pathogen interaction;An host cell-pathogen interaction where the host cell is a macrophage.
process;induction by binding to protein;an induction that is achieved by binding to a protein
process;host cell-pathogen interaction;An host-pathogen interaction where the host is a cell.
process;gene fusion;a genetic interaction that forms a hybrid gene formed from two previously separate genes. It can occur as the result of a translocation, interstitial deletion, or chromosomal inversion.
process;host-pathogen interaction;An interaction that involves a host (host organism or host cell) and pathogen organism at a specific condition.
process;positive regulation of protein activity;a regulation of protein activitiy process that involves a positive regulation
process;accessory regulation;a positive regulation that one interactor facilitates a phenomenon such as a phenotype. This is an accessory effect not a major one.
process;correlation;an indirect association that two interactors are correlated in a process without defined influence of each other.
process;coprecipitation;a colocalization that two interactors are precipitated together.
role;chemical reaction catalyst role;an interactor role that is played by a material entity that starts or speeds up a chemical reaction while undergoing no permanent change itself.
process;gene expression;a biological interaction that uses the information from a gene to synthesize a functional gene product.
process;negative regulation;a regulation in which one interactor has a negative effect on another interactor
process;human molecular control interaction;a human molecular interaction where one molecule controls another molecule.
process;negative regulation of protein activity;a regulation of protein activitiy process that involves a negative regulation
process;regulation of assembly;a regulation process where one gene product regulates an assembly process which forms an assembly having another gene product.
process;immunological cross-reaction;
process;organism-environment interaction;an interaction that involves an organism and its environment as interactors
process;cross-immunoprecipitation interaction;an immuno-precipitation that one interactor is precipitated based on an cross- immunological precipitation process.
process;cell-environment interaction;an interaction that involves a cell and its environment as interactors
process;costimulation;
process;cooperation;an indirect association that one interactor cooperates with another interactor in a specfiic process.
process;gene expression up-regulation;a positive regulation of gene expression process that up-regulates gene expression level
process;down-regulation;a negative regulation that one interactor down-regulates another.
process;dissociation;
process;disruption;a negative regulation that results in a disruption.
material entity;molecular complex;
object;edge;an edge is an object that represents a graphic line that links two interactors in an interaction.
generically dependent continuant;pathway step;An data item that indicates the step number of a pathway.
object;node;a node is an object that represents an interactor in a graph of an interaction or interaction network.
role;positive regulator role;an interactor role that is borne by a material entity that positively regulates an interaction.
generically dependent continuant;mutual information network;an interaction network model that is represented by at least two mutual information interactions.
material entity;host;An organism bearing a host role.
role;activator role;a positive regulator role that is borne by a material entity that activates an interaction.
process;hydrogen binding;Interaction leading to the formation of hydrogen bond between two molecules
material entity;small molecule;
role;output interactor role;an interactor role that is borne by a material entity that acts as an output of an interaction.
process;bacterial conjugation;a cell-cell interaction that the transfers genetic material between bacterial cells by direct cell-to-cell contact or by a bridge-like connection between two cells.
process;human molecular template reaction;
process;elimination;a negative regulation that one interactor eliminates another.
process;human molecular conversion;a human molecular interaction where one molecule converts to another molecule.
process;induction of production;an induction that leads to the production of an entity
process;gene expression down-regulation;a negative regulation process that down-regulates gene expression level
role;input interactor role;an interactor role that is borne by a material entity that acts as an input of an interaction.
material entity;interaction regulator;an interactor that regulates an interaction.
process;host gene mutant-pathogen interaction;An host-pathogen interaction where the host is a gene mutant
process;up-regulation;a positive regulation that one interactor up-regulates another.
process;human template reaction regulation;
process;human molecular modulation;
role;regulator role;an regulator role that is borne by a material entity that regulates an interaction.
process;interference;a negative regulation that one interactor interferes a process.
generically dependent continuant;Bayesian network;an interaction network model that is represented by a probabilistic graphical model (a type of statistical model) that represents a set of random variables and their conditional dependencies via a directed acyclic graph (DAG).
material entity;input interactor;an interactor that is an input of an interaction.
process;human molecular catalysis;
process;activation of gene transcription by phosphorylated protein;an activation of gene transcription that is achieved by a phosphorylated protein
process;pathway;an interaction network that includes at least two interactions and has a start point(s) and an end point(s).
process;inhibition;a negative regulation that one interactor inhibites another.
process;interaction;Interaction is a processual entity that has two or more participants (i.e., interactors) that have an effect upon one another.
process;human molecular regulatory reaction;
process;secretion;a translocation that one interactor secretes from the inside of another interactor
process;interaction network;Interaction network is a process that includes a network of at least two interactions.
process;co-regulation;a regulation process that involves in two interactors co-regulate a third interactor.
process;induction;a positive regulation that leads to the induction of a new interactor due to the presence of another interactor.
process;protein dimerization;a protein complex assembly that involves two proteins that form a dimer.
process;human molecular synthesis;
process;import;a translocation that one interactor imports from one location
process;increase;a positive regulation that leads to the increase of a quality of an entity.
process;export;a translocation that one interactor exports from one location
process;dominant regulation;a regulation that one interactor has a dominant effect on the quality of another interactor. This differs from the accessory regulation.
process;gene expression inhibition;a negative regulation process that inhibits gene expression level
process;destabilization;a negative regulation that results in a destabilization.
process;inactivation;a negative regulation that one interactor inactivates another.
process;impairment;A negative regulation that disables, damages, or impairs the functioning of another entity.
process;positive regulation;
process;immuno-precipitation;a translocation that one interactor is precipitated based on an immunological precipitation process.
process;hyperphosphorylation;
process;overexpression;a gene expression that has increased volume.
process;one-way interaction;A one-way interaction is an interaction that shows one direction between interactors.
