class;term;comment
two-dimensional continuant fiat boundary;interval scale;A scale type with three formal properties that (1) the instances can be distinguished from each other and (2) that one instance on a scale can be judged greater than, less than, or equal to another instance on the same scale and that (3) the magnitude of an instance represented by a unit on the scale is the same regardless of where on the scale the unit falls.
generically dependent continuant;negative performance trend content;A performance trend that is worsening
relational quality;performance gap quality;A relational quality of the perceived distance between marks.
generically dependent continuant;performance gap content;An information content entity that is about a discrepancy between performance levels.
relational quality;performance trend quality;A relational quality of the perceived general movement of a mark, or set of marks that is integrated over a time set.
generically dependent continuant;negative performance gap content;A performance gap content entity having a comparator performance level that is better than its recipient performance level.
generically dependent continuant;positive performance gap content;A performance gap content entity having a recipient performance level that is better than its comparator performance level
two-dimensional continuant fiat boundary;nominal scale;A scale type with one formal property that (1) the instances can be distinguished from each other.
generically dependent continuant;performance level content;An information content entity that is about the output value of a method of measuring performance.
generically dependent continuant;performance report;A report designed for the purpose of providing performance summary information to a recipient of an intervention.
