class;term;comment
role;study design role;Detailed design of study components including data collection, analysis, and dissemination.
role;patient advocate role;A person or organization who helps guide a patient through the healthcare system. This includes help going through the screening, diagnosis, treatment (including clinical trials), and follow-up of a medical condition, such as cancer.
role;graphic design role;A communication role that utilizes the art or profession of using design elements (such as typography and images) to convey information, create visualizations, or create an effect.
role;technique development role;A methodology role that involves the creation or refinement of a manner or method by which an activity is performed.
role;device development role;A role charged with conceptualization, design, development and marketing of complex equipment.
role;technical documentation role;Creation of software documentation.
role;equipment technician role;A person that is responsible for operating equipment or instrumentation and/or that ensures equipment is well-maintained, properly configured, and safely functional.
role;data role;A role that encompasses effective and efficient operation and usage of data, including, but not limited to management, handling, or manipulation.
role;survey and questionnaire development role;Creation or refinement of a survey or questionnaire, a list of questions aimed at extracting specific data from a particular group of people.
role;education and training role;A role in which a person participates in the transfer of knowledge and skills, through teaching, development of educational materials or curriculum, through program development or other means.
role;software testing role;Verification that software meets requirements. validation that software meets users' needs, identification of software bugs, assessment of software performance and usability.
