class;term;comment
generically dependent continuant;ANCOVA;The ANCOVA global test is a test for the association between expression values and clinical entities. The test is carried out by comparison of linear models via the extra sum of squares principle. If the mean expression level for at least one gene diers between corresponding models the global null hypothesis, which is the intersection of all single gene null hypotheses, is violated. FDR
generically dependent continuant;SVDimpute algorithm;
generically dependent continuant;'ANOVA';ANOVA or Analysis of Variance is a hypothesis testing algorithm which a variable is partitioned into components attributable to different sources of variation.
generically dependent continuant;iBioSim;iBioSim has been developed for the modeling, analysis, and design of genetic circuits. While iBioSim primarily targets models of genetic circuits, models representing metabolic networks, cell-signaling pathways, and other biological and chemical systems can also be analyzed. iBioSim also includes modeling and visualization support for multi-cellular and spatial models as well.
generically dependent continuant;AP-MS data;
generically dependent continuant;OS X;OS X is a Mac OS operating system which succeeds the original Mac OS, which had been Apple's primary operating system since 1984. Unlike the earlier Macintosh operating system, OS X is a Unix-based operating system.
generically dependent continuant;ARACNE algorithm;
generically dependent continuant;'AffyCompatible';The AffyCompatible package provides an interface to Affymetrix chip annotation and sample attribute files. The package allows an easy way for users to download and manage local data bases of Affynmetrix NetAffx annotation files. The package also provides access to GeneChip Operating System (GCOS) and GeneChip Command Console (AGCC)-compatible sample annotation files.
generically dependent continuant;'AffyExpress';The purpose of this package is to provide a comprehensive and easy-to-use tool for quality assessment and to identify differentially expressed genes in the Affymetrix gene expression data.
generically dependent continuant;Modified version of the GLAD algorithm (Gain and Loss Analysis of DNA);
generically dependent continuant;GLAD;Analysis of array CGH data : detection of breakpoints in genomic profiles and assignment of a status (gain, normal or lost) to each chromosomal regions identified.
generically dependent continuant;GMS;
generically dependent continuant;GLEAMS software;Microarray image quantification is performed using GLEAMS software
generically dependent continuant;Gene Recommender algorithm;
generically dependent continuant;GOstats;A set of tools for interacting with GO and microarray data. A variety of basic manipulation tools for graphs, hypothesis testing and other simple calculations
generically dependent continuant;'ACME';The ACME algorithm is quite straightforward. Using a user-dened quantile of the data,called the threshold, any probes in the data that are above that threshold are considered positive probes. A p-value is then assigned to each probe.
generically dependent continuant;Algorithms for Calculating Microarray Enrichment;ACME (Algorithms for Calculating Microarray Enrichment) is a set of tools for analysing tiling array ChIP/chip, DNAse hypersensitivity, or other experiments that result in regions of the genome showing "enrichment". It does not rely on a specific array technology (although the array should be a "tiling" array), is very general (can be applied in experiments resulting in regions of enrichment), and is very insensitive to array noise or normalization methods. It is also very fast and can be applied on whole-genome tiling array experiments quite easily with enough memory.
generically dependent continuant;Affymetrix Expression Console;Expression Console™ software supports probe set summarization and CHP file generation for 3' expression (e.g., GeneChip® Human Genome U133 Plus 2.0 Array), gene-level (e.g., GeneChip® Human Gene 1.0 ST array) and exon-level arrays (e.g., GeneChip® Human Exon 1.0 ST Array). The Expression Console workflow provides the user with a choice of the more commonly used probe set summarization algorithms
generically dependent continuant;AIDA;
generically dependent continuant;S language;
generically dependent continuant;GWT;
generically dependent continuant;2-sample pooled t-test;
generically dependent continuant;GGtools;This package deals with hapmap SNP reports, GWAS, etc.
generically dependent continuant;50-50 MANOVA;50-50 Manova is software in which the 50-50 MANOVA algorithm is implemented.
generically dependent continuant;50-50 MANOVA;General linear modeling of fixed-effects models with multiple responses is performed. The function calculates 50-50 MANOVA p-values, ordinary univariate p-values and adjusted p-values using rotation testing.
generically dependent continuant;Excel;
generically dependent continuant;ABarray;The ABarray is designed to work with Applied Biosystems whole genome microarray platform, as well as any other platform whose data can be tranformed into expression data matrix.
generically dependent continuant;Average log expression across arrays (ALE);
generically dependent continuant;ALL/AML data set;
generically dependent continuant;AMDIS;
generically dependent continuant;Gene Pix;GenePix is the industry standard microarray image analysis software because of its unique combination of imaging and analysis tools, visualizations, automation capabilities, performance and ease of use.
generically dependent continuant;GeneData Expressionist Analyst v4.0.5;Genedata Expressionist® is an enterprise solution that integrates, stores and analyzes transcriptomics, proteomics and metabolomics data as well as a wide variety of phenotypic data.
generically dependent continuant;GenePix 4.1;
generically dependent continuant;BGL;BGL implements Depth First Search, Breadth First Search,Dijkstra's, Bellman Ford's and DAG,Johnson's and Floyd Warshall's.Kruskal's algorithm and Prim's algorithm Cuthill-McKee's algorithm Minimum degree Ordering
generically dependent continuant;GenePix 3.0.6;
generically dependent continuant;'BGmix';Bayesian models for differential gene expression
generically dependent continuant;GenePix 4100A;
generically dependent continuant;BRB-ArrayTools;BRB-ArrayTools is an integrated package for the visualization and statistical analysis of DNA microarray gene expression data. It was developed by professional statisticians experienced in the analysis of microarray data and involved in the development of improved methods for the design and analysis of microarray based experiments. The system incorporates a variety of powerful analytic and visualization tools developed specifically for microarray data analysis.
generically dependent continuant;'BSgenome';This document describes the process of forging a BSgenome data package. It is intended for Bioconductor users who want to make a new BSgenome data package
generically dependent continuant;GSEABase;This package provides classes and methods to support Gene Set Enrichment Analysis (GSEA).
generically dependent continuant;BZScan;BZScan is a free java tool for automatic quantification of DNA microarrays with radioactive labeling. BZScan provides saturation, overshining, and background noise correction, it also gives quality control measures. It can work either in a fully automatic "batch mode" or at different levels of manual operation.
generically dependent continuant;BaldiLongT;
generically dependent continuant;Gamma-Gamma hierarchical model;
generically dependent continuant;BLAST;The Basic Local Alignment Search Tool (BLAST) finds regions of local similarity between sequences. The program compares nucleotide or protein sequences to sequence databases and calculates the statistical significance of matches. BLAST can be used to infer functional and evolutionary relationships between sequences as well as help identify members of gene families.
generically dependent continuant;BLAST;BLAST, or Basic Local Alignment Search Tool in full, is an algorithm for comparing primary biological sequence information, such as the amino-acid sequences of different proteins or the nucleotides of DNA sequences.
generically dependent continuant;GSEAlm;Models and methods for fitting linear models to gene expression data, together with tools for computing and using various regression diagnostics.
generically dependent continuant;Iterative Bayesian Model Averaging (BMA);
generically dependent continuant;Gene-Set Enrichment Analysis;
generically dependent continuant;Base-Pair-Distance Kernel;
generically dependent continuant;Gaussian locally weighted regression;
generically dependent continuant;BPMAP;BPMAP is a binary data format specification created by Affymetrix where the data is stored in big-endian format. The BPMAP format contains information relating to the design of the Affymetrix tiling arrays.
generically dependent continuant;GenePix Pro [Axon Instruments];
generically dependent continuant;GenePix Pro 6 [Axon Instruments];
generically dependent continuant;GeneRegionScan;A package with focus on analysis of discrete regions of the genome. This package is useful for investigation of one or a few genes using Affymetrix data, since it will extract probe level data using the Affymetrix Power Tools application and wrap these data into a ProbeLevelSet. A ProbeLevelSet directly extends the expressionSet, but includes additional information about the sequence of each probe and the probe set it is derived from. The package includes a number of functions used for plotting these probe level data as a function of location along sequences of mRNA-strands. This can be used for analysis of variable splicing, and is especially well suited for use with exon-array data
generically dependent continuant;GeneR;Package manipulating nucleotidic sequences (Embl, Fasta, GenBank)
generically dependent continuant;Affymetrix GCOS v1.2;
generically dependent continuant;Agilent Feature Extraction software version 7.1;
generically dependent continuant;Agilent Feature Extraction software version 7.5;
generically dependent continuant;GenePix;
generically dependent continuant;Agilent Feature Extraction software version A.5.1.1;
generically dependent continuant;GenePix 5.0.1;
generically dependent continuant;ArrayVision 6.0 (Imaging Research Inc.);
generically dependent continuant;GenePix Pro 3;
generically dependent continuant;Affymetrix GeneChip Operating Software;The Affymetrix GeneChip Operating Software (GCOS) is an operating system software that controls Affymetrix instruments, acquires data, and executes gene expression analysis. In addition, GCOS contains an embedded database that manages both experiment information and data.
generically dependent continuant;GenePix Pro;
generically dependent continuant;Affymetrix Software;
generically dependent continuant;GenePix Pro 6.0;
generically dependent continuant;Agi4x44PreProcess;Preprocessing of Agilent 4x44 array data
generically dependent continuant;GenePix Pro 5.0;
generically dependent continuant;Agilent Feature Extraction 5.1.1;
generically dependent continuant;'BCRANK';Functions and classes for de novo prediction of transcription factor binding consensus by heuristic search
generically dependent continuant;Lisp;
generically dependent continuant;RbcBook1;Support for Springer monograph on Bioconductor
generically dependent continuant;limmaGUI;A Graphical User Interface for the limma Microarray package
generically dependent continuant;'BufferedMatrix';This package creates a tabular style data object where most data is stored outside main memory. A buffer is used to speed up access to data.
generically dependent continuant;limma;Data analysis, linear models and differential expression for microarray data.
generically dependent continuant;'BufferedMatrixMethods';This package involves microarray Data related methods that utlize BufferedMatrix objects
generically dependent continuant;Maple;
generically dependent continuant;RdbiPgSQL;Provides methods for accessing data stored in PostgreSQL tables.
generically dependent continuant;lma;
generically dependent continuant;'CALIB';This package contains functions for normalizing spotted microarray data, based on a physically motivated calibration model. The model parameters and error distributions are estiamted from external control spikes.
generically dependent continuant;Lua;
generically dependent continuant;Rdbi;Generic database methods
generically dependent continuant;Linear modelling;
generically dependent continuant;'CAMERA';Annotation of peaklists generated by xcms, rule based annotation of isotopes and adducts, EIC correlation based tagging of unknown adducts and fragments
generically dependent continuant;Pascal;
generically dependent continuant;RefPlus;The package contains functions for pre-processing Affymetrix data using the RMA+ and the RMA++ methods.
generically dependent continuant;log file;
generically dependent continuant;Mathematica;
generically dependent continuant;Rdisop;Decomposition of Isotopic Patterns
generically dependent continuant;Local-pooled-error;
generically dependent continuant;PHP;
generically dependent continuant;Resourcerer;This package allows user either to read an annotation data file from TIGR Resourcerer as a matrix or convert the file into a Bioconductor annotation data package using the AnnBuilder package.
generically dependent continuant;Perl;
generically dependent continuant;logicFS;Identification of interactions between binary variables using Logic Regression. Can, e.g., be used to find interesting SNP interactions. Contains also a bagging version of logic regression for classification.
generically dependent continuant;CRLMM algorithm;This algorithm offers improved confidence scores, quality scores for SNP’s and batches, higher accuracy on different datasets and better performance.
generically dependent continuant;Continuous Wavelet Transform (CWT)-based peak detection algorithm;
generically dependent continuant;keggorth;Test package for a pathway 'ontology'
generically dependent continuant;CDF binary format;The CDF binary format is a binary data format specification created by Affymetrix was created for faster access and smaller file size in comparison to the CDF ASCII format. The values in the file are stored in little-endian format. CDF binary format describes the layout for an Affymetrix GeneChip array. An array may contain Expression, Genotyping, CustomSeq, Copy Number and/or Tag probe sets. All probe set names within an array are unique. Multiple copies of a probe set may exist on a single array as long as each copy has a unique name.
generically dependent continuant;'CMA';This package provides a comprehensive collection of various microarray-based classification algorithms both from Machine Learning and Statistics. Variable Selection, Hyperparameter tuning, Evaluation and Comparison can be performed combined or stepwise in a user-friendly environment.
generically dependent continuant;RankProd;Rank Product method for identifying differentially expressed genes with application in meta-analysis
generically dependent continuant;Likelihood method;
generically dependent continuant;CMA;CMA- it implements k-fold cross validation, MCMC cross validation, bootstrap and (t.test or welch.test or wilcox.test or f.test or kruskal.test or One-step Recursive Feature Elimination or random forest variable importance measure or lasso or elastic net or componentwise boosting)
generically dependent continuant;lapmix;lapmix is a software package for the identification of differentially expressed genes. A hierarchical Bayesian approach is used, and the hyperparameters are estimated using empirical Bayes.
generically dependent continuant;'CORREP';Multivariate correlation estimation and statistical inference.
generically dependent continuant;Python;Python is a widely used general-purpose, high-level programming language. Its design philosophy emphasizes code readability, and its syntax allows programmers to express concepts in fewer lines of code than would be possible in languages such as C. The language provides constructs intended to enable clear programs on both a small and large scale.Python supports multiple programming paradigms, including object-oriented, imperative and functional programming or procedural styles.
generically dependent continuant;Prolog;
generically dependent continuant;Rgraphviz;Provides plotting capabilities for R graph objects
generically dependent continuant;REXX;
generically dependent continuant;SAS;
generically dependent continuant;Rnw;
generically dependent continuant;Ruby;
generically dependent continuant;Rmagpie;Microarray Classification is designed for both biologists and statisticians. It offers the ability to train a classifier on a labelled microarray dataset and to then use that classifier to predict the class of new observations.
generically dependent continuant;BasReader 3.01;This program may be used to read out image data from all scanners of the FujiFilm BAS series (BAS1000, BAS1500, BAS1800, BAS2000, BAS2500, BAS3000, BAS5000) and the FujiFilm FLA scanners (FLA-2000, FLA-3000).
generically dependent continuant;Scheme;
generically dependent continuant;Rosetta Resolver;The Rosetta Resolver® system provides a central analysis center and repository for biologists, statisticians, and bioinformaticians for the evaluation of gene expression data from microarrays and qPCR studies.
generically dependent continuant;Bayesian Model;
generically dependent continuant;Scala;
generically dependent continuant;Robust likelihood-based survival modeling;
generically dependent continuant;Beadstudio;BeadStudio Software is a modular analysis tool for genotyping, gene expression, and methylation applications
generically dependent continuant;Smalltalk;
generically dependent continuant;RpsiXML;Queries, data structure and interface to visualization of interaction datasets. This package inplements the PSI-MI 2.5 standard and supports up to now 8 databases. Further databases supporting PSI-MI 2.5 standard will be added continuously.
generically dependent continuant;Shell;
generically dependent continuant;Turing;
generically dependent continuant;Rtreemix;Rtreemix is a package that offers an environment for estimating the mutagenetic trees mixture models from cross-sectional data and using them for various predictions. It includes functions for fitting the trees mixture models, likelihood computations, model comparisons, waiting time estimations, stability analysis, etc.
generically dependent continuant;SQL;
generically dependent continuant;Rredland;interface to redland RDF utilities
generically dependent continuant;BioConductor Software;Bioconductor is an open source and open development software project to provide tools for the analysis and comprehension of genomic data. Bioconductor is based primarily on the R programming language, but does contain contributions in other programming languages.
generically dependent continuant;BioConductor Software;http://www.bioconductor.org/overview
generically dependent continuant;'Biostrings';Memory efficient string containers, string matching algorithms, and other utilities, for fast manipulation of large biological sequences or set of sequences.
generically dependent continuant;BlueFuse;BlueFuse for Microarrays is a powerful software solution for the analysis of microarray expression and arrayCGH experiments. Operation is simple and fully automated, saving time, removing operator error and subjectivity and ensuring experimental reproducibility.
generically dependent continuant;'BicARE';This package is dedicated to biclustering analysis which allows to discover sets of genes that have the same expression pattern accross a set of samples
generically dependent continuant;'BioMVCClass';Creates classes used in model-view-controller (MVC) design that uses Biobase
generically dependent continuant;Rintact;Queries and data structures for protein interactions
generically dependent continuant;'Biobase';Functions that are needed by many other packages or which replace R functions
generically dependent continuant;Ringo;The package Ringo facilitates the primary analysis of ChIP-chip data. The main functionalities of the package are data read-in, quality assessment, data visualisation and identification of genomic regions showing enrichment in ChIP-chip. The package has functions to deal with two-color oligonucleotide microarrays from NimbleGen used in ChIP-chip projects
generically dependent continuant;'BiocCaseStudies';Software and data to support the case studies.
generically dependent continuant;VHDL;
generically dependent continuant;Verilog;
generically dependent continuant;SAM;
generically dependent continuant;Chi-square;
generically dependent continuant;SAGx;A package for retrieval, preparation and analysis of data from the Affymetrix GeneChip. In particular the issue of identifying differentially expressed genes is addressed.
generically dependent continuant;Annotation-Driven Clustering;adSplit implements clustering of microarray gene expression profiles according to functional annotations. For each term genes are annotated to, splits into two subclasses are computed and a significance of the supporting gene set is determined.
generically dependent continuant;MLXTRAN;
process;distance calculation;
generically dependent continuant;DAVID;DAVID (the Database for Annotation, Visualization and Integrated Discovery) is a free online bioinformatics resource developed by the Laboratory of Immunopathogenesis and Bioinformatics (LIB). All tools in the DAVID Bioinformatics Resources aim to provide functional interpretation of large lists of genes derived from genomic studies, e.g. microarray and proteomics studies.
generically dependent continuant;SAS/STAT Software, Version 8;Statistical Analysis with a number of procedures, providing statistical information such as analysis of variance, regression, multivariate analysis, and categorical data analysis.
generically dependent continuant;R software;Statistical methods for identifying differentially expressed genes in replicated cDNA microarray experiments.
generically dependent continuant;NMTRAN;
generically dependent continuant;SBMLR format;
generically dependent continuant;PSI-BLAST;Position-Specific Iterated (PSI)-BLAST is the most sensitive BLAST program, making it useful for finding very distantly related proteins or new members of a protein family. Use PSI-BLAST when your standard protein-protein BLAST search either failed to find significant hits, or returned hits with descriptions such as "hypothetical protein" or "similar to...".
generically dependent continuant;SBMLR;This package contains a systems biology markup language (SBML) interface and biochemical system analysis tools with illustrative examples.
generically dependent continuant;Entrez;The Entrez Global Query Cross-Database Search System is a powerful federated search engine, or web portal that allows users to search many discrete health sciences databases at the National Center for Biotechnology Information (NCBI) website.
generically dependent continuant;PCMG;PCMG- a bipartite graph in which one set of nodes represents proteins, the other set represents complexes, and an edge from a protein node to a complex node represents membership of the protein in that complex.
generically dependent continuant;NONMEM;
generically dependent continuant;Feature Extraction Software;
generically dependent continuant;Ruuid;A package to provide UUID values in R
generically dependent continuant;BCRANK;BCRANK is a method that takes a ranked list of genomic regions as input and outputs short DNA sequences that are overrepresented in some part of the list.
generically dependent continuant;Cosmo;cosmo allows the user to target the motif search by specifying a set of constraints that the unknown position weight matrix must satisfy. The algorithm is based on a probabilistic model that describes the DNA sequences of interest through a two- component multinomial mixture model with estimates of the position weight matrix entries obtained by maximizing the observed data likelihood over the smaller parameter space corresponding to the imposed constraints. It includes methods such as Probabilistic models and one-occurrence-per-sequence and zero-or-one-occurrence-per-sequence and two-component mixture
generically dependent continuant;Visual Basic;
generically dependent continuant;Serial Analysis of Gene Expression (SAGE);
generically dependent continuant;F test;
generically dependent continuant;S-Score algorithm;
generically dependent continuant;MAGE-TAB inputting software;
process;web content search;Web content search is the searching for information on the World Wide Web.
process;data storage;The storing of digital information. Often this is done for archiving and retrieval purposes.
generically dependent continuant;SMAP;Functions and classes for DNA copy number profiling of array-CGH data
generically dependent continuant;Category analysis;
generically dependent continuant;PostgreSQL;PostgreSQL, often simply Postgres, is an open source object-relational database management system (ORDBMS) with an emphasis on extensibility and standards compliance.
generically dependent continuant;SLqPCR;Functions for analysis of real-time quantitative PCR data at SIRS-Lab GmbH
generically dependent continuant;Category;A collection of tools for performing category analysis.
generically dependent continuant;Segway 1.2;The free Segway software package contains a novel method for analyzing multiple tracks of functional genomics data. Our method uses a dynamic Bayesian network (DBN) model, which enables it to analyze the entire genome at 1-bp resolution even in the face of heterogeneous patterns of missing data. This method is the first application of DBN techniques to genome-scale data and the first genomic segmentation method designed for use with the maximum resolution data available from ChIP-seq experiments without downsampling.
generically dependent continuant;SNPchip;This package defines classes and functions for plotting copy number and genotype in high throughput SNP platforms such as Affymetrix and Illumina. In particular, SNPchip is a useful add-on to the oligo package for visualizing SNP-level estimates after pre-processing.
generically dependent continuant;'ChemmineR';ChemMineR is an open source compound mining framework. It contains functions for atom descriptor calculation, structure similarity searching, clustering of compound libraries and various utilities for managing complex compound data. It also offers a wide range of visualization functions for compound clusters and chemical structures. The package is integrated with the online ChemMine environment and allows bidirectional communications between the two services.
generically dependent continuant;SNPRMA algorithm;
generically dependent continuant;ChipReader 3.1;Versarray ChipReader systems are highly sensitive laser confocal systems designed for rapid imaging of microarrays. These are advanced scanners that meet your expectations, differentiating between a spot response and background level, and optimizing the signal on the bottom as well as the top end of the range for increased sensitivity. Results with versarray chipreader systems have a low background, enhanced weak signal detection, and virtually no photobleaching for a long dye lifetime.
generically dependent continuant;Python 2.7;Version 2.7 of the Python programming language.
generically dependent continuant;Semantic Similarity Measures;Semantic Similarity Measures- Four methods proposed by Resnik[Philip, 1999], Jiang[Jiang and Conrath, 1997], Lin[Lin, 1998] and Schlicker[Schlicker et al., 2006] respectively have presented to determine the semantic similarities of two GO terms based on the annotation statistics of their common ancestor terms. Wang [Wang et al., 2007] proposed a new method to measure the similarities based on the graph structure of GO.
generically dependent continuant;Python 2.6;Version 2.6 of the Python programming language.
generically dependent continuant;SPIA;This package implements the Signaling Pathway Impact Analysis (SPIA) which uses the information form a list of differentially expressed genes and their log fold changes together with signaling pathways topology, in order to identify the pathways most relevant to the condition under the study.
generically dependent continuant;Mac OS;Mac OS is software which is used as the operating system for the Macintosh personal computer created by Apple Inc.
generically dependent continuant;Firth's bias reduction procedure;
generically dependent continuant;CARMAweb;CARMAweb allows the analysis of Affymetrix GeneChip, ABI microarrays and two color microarrays. The analysis includes normalization and data preprocessing, detection for differentially expressed genes, cluster analysis and GO analysis. All calculations (except the cluster analysis) are performed in R using functions provided by the BioConductor packages.
generically dependent continuant;affycomp;The affycomp package contains functions that can be used to compare expression measures for Affymetrix Oligonucleotide Arrays.
generically dependent continuant;SDF format;
generically dependent continuant;ChipSkipper;ChipSkipper - an integrated tool for analysis, evaluation and quantitation of DNA micro-array data
generically dependent continuant;ChipSkipper V0.99;
generically dependent continuant;Weka;Weka (Waikato Environment for Knowledge Analysis) is a suite of machine learning software, originally intended for data mining tasks, written in Java and developed at the University of Waikato, New Zealand.
generically dependent continuant;SLGI;A variety of data files and functions for the analysis of genetic interactions
generically dependent continuant;multiscan;A multiscan is an R package for combining multiple scans
generically dependent continuant;search engine;A search engine is a software system that is designed to search for information on the World Wide Web.
generically dependent continuant;SIM;Finds associations between DNA copy number and gene expression.
generically dependent continuant;affy;The affy package contains functions for exploratory oligonucleotide array analysis. The dependance to tkWidgets only concerns few convenience functions. 'affy' is fully functional without it.
generically dependent continuant;gene2pathway;The package takes a list of genes and predicts to which KEGG pathway each gene maps to. This is done by looking at the InterPro domains of each gene. Each prediction is assigned a confidence score. The package also allows to predict connected component membership of genes within signaling pathways. Separate models for each organism supported by KEGG can be trained.
generically dependent continuant;'EBImage';EBImage is an R package which provides general purpose functionality for the reading, writing, processing and analysis of images. Furthermore, in the context of microscopy based cellular assays, EBImage offers tools to transform the images, segment cells and extract quantitative cellular descriptors.
generically dependent continuant;'EBarrays';EBarrays provides tools for the analysis of replicated/unreplicated microarray data.
generically dependent continuant;Optiquant;Computer software for image acquisition, analysis and reporting, for use in the life sciences
generically dependent continuant;Gene array analysis algorithm;
generically dependent continuant;Expectation-Maximization(EM) algorithm;
generically dependent continuant;geneRecommender;This package contains a targeted clustering algorithm for the analysis of microarray data. The algorithm can aid in the discovery of new genes with similar functions to a given list of genes already known to have closely related functions.
generically dependent continuant;Empirical Bayes rule;
generically dependent continuant;OutlierD;This package detects outliers using quantile regression on the M-A scatterplots of high-throughput data.
generically dependent continuant;Gene expression dataset;
generically dependent continuant;Discriminant Fuzzy Pattern Algorithm;A DFP version of a FP (fuzzy pattern) only includes those genes that can serve to differentiate it from the rest of the patterns.This algorithm is based on the discretization of float values (gene expression values) stored in an ExpressionSet object into labels combining 'Low', 'Medium' and 'High'
generically dependent continuant;OrderedList;Detection of similarities between ordered lists of genes. Thereby, either simple lists can be compared or gene expression data can be used to deduce the lists. Significance of similarities is evaluated by shuffling lists or by resampling in microarray data, respectively.
process;gene expression analysis;
generically dependent continuant;DFW;
generically dependent continuant;PAnnBuilder;Processing annotation data from public data repositories and building annoation data packages.
generically dependent continuant;genemeta;A collection of meta-analysis tools for analysing high throughput experimental data
generically dependent continuant;genemeta;http://bioconductor.org/packages/2.4/bioc/html/GeneMeta.html
generically dependent continuant;Digital gene expression (DGE) datasets;
generically dependent continuant;Presence-Absence calls with Negative Probesets (PANP);
generically dependent continuant;genefilter;Some basic functions for filtering genes
generically dependent continuant;'DNAcopy';Segments DNA copy number data using circular binary segmentation to detect regions with abnormal copy number
generically dependent continuant;Expert 2100;Exper 2100 offers powerful data evaluation tools for all available assays, automatic and manual integration, smear analysis and many assay-specific tools.
generically dependent continuant;FACS data;FACS data is data which describes flow cytometry data sets.
generically dependent continuant;PCpheno;Tools to integrate, annotate, and link phenotypes to cellular organizational units such as protein complexes and pathways.
generically dependent continuant;genomeIntervals;Tools for operation on genomic intervals.
generically dependent continuant;Pearson correlation estimator;
generically dependent continuant;geneplotter;Some basic functions for plotting genetic data
generically dependent continuant;'PLM';it is where we fit a model with probe level and chip level parameters on a probeset by probeset basis
generically dependent continuant;PGSEA;Parametric Analysis of Gene Set Enrichment
generically dependent continuant;PLPE;This package performs tests for paired high-throughput data.
generically dependent continuant;globaltest;Testing whether sets of genes (e.g. KEGG pathways of GO terms) are significantly associated with a clinical variable of interest.
generically dependent continuant;'CoCiteStats';A collection of software tools for dealing with co-citation data.
generically dependent continuant;Global test;global test allows the unit of analysis of the microarray experiment to be shifted from the single gene level to the pathway level, where a ‘pathway’ may be any set of genes, e.g. chosen using the Gene Ontology database or from earlier experiments.
generically dependent continuant;CodeLink Expression Analysis Software;This software has a series of analytical tools to address the manufacturing, detection and data analysis components of a microarray experiment. Together, these tools help optimize performance in an expression profiling study.
generically dependent continuant;PPC algorithm;
generically dependent continuant;goProfiles;The package implements methods to compare lists of genes based on comparing the corresponding 'functional profiles'.
generically dependent continuant;CodeLink Expression Scanning Software;Slides are scanned using CodeLink Expression Scanning Software
generically dependent continuant;Probe level Locally moderated Weighted median-t (PLW) method;
generically dependent continuant;gmt format;
generically dependent continuant;Complex Estimation Algorithm;
generically dependent continuant;Propagation of uncertainty in microarray analysis;Included are summarisation, differential expression detection, clustering and PCA methods, together with useful plotting and data manipulation functions
generically dependent continuant;gpls;Classification using generalized partial least squares for two-group and multi-group (more than 2 group) classification.
generically dependent continuant;PROcess;A package for processing protein mass spectrometry data.
generically dependent continuant;goTools;Wraper functions for description/comparison of oligo ID list using Gene Ontology database
generically dependent continuant;Text data set;
generically dependent continuant;graph;A package that implements some simple graph handling capabilities.
generically dependent continuant;CSV data set;
