class;term;comment
generically dependent continuant;quadratic mean;The root mean square (abbreviated RMS or rms), also known as the quadratic mean, in statistics is a statistical measure of central tendency defined as the square root of the mean of the squares of a sample. ( To find the root mean square of a set of numbers, square all the numbers in the set and then find the arithmetic mean of the squares. Take the square root of the result. This is the root mean square.)
process;substitution by the mean data imputation;substitution by the mean data imputation is a type of data imputation where missing values are replaced with the value the variable mean.
generically dependent continuant;matrix;a matrix is a rectangular array of numbers, which are called entries of the matrix.
process;regression data imputation;regression data imputation is a type of data imputation where missing values are replaced with the value of a regression function coefficient.
process;Friedman test;The Friedman test is a non-parametric statistical test used to determine whether there are statistically significant differences among multiple related groups. It is an extension of the Wilcoxon signed-rank test for more than two related samples.
generically dependent continuant;Bayesian model;a Bayesian model is a statistical model where inference is based on using Bayes theorem to obtain a posterior distribution for a quantity (or quantities) of interest for some model (such as parameter values) based on some prior distribution for the relevant unknown parameters and the likelihood from the model.
independent continuant;statistical sample;the output of a statistical sampling, a draw from a distribution or a population of physical or immaterial entities.
generically dependent continuant;sampling variance;sampling variance refers to the variability in the estimates of a population parameter that arises from random sampling. sampling variance is a variance of the sampling distribution of a random variable and estimates the dispersion of sample estimates about their expected value in hypothetical repetitions of the sample.
generically dependent continuant;Cochran's Q statistic;The Cochran's Q statistic is a measure of heterogeneity accros study computed by summing the squared deviations of each study's estimate from the overall meta-analytic estimate, weighting each study's contribution in the same manner as in the meta-analysis.
generically dependent continuant;measure of heterogeneity;a measure of heterogeneity in meta-analysis is a data item which aims to describe the variation in study outcomes between studies.
generically dependent continuant;discrete multivariate probability distribution;a discrete multivariate probability distribution is a discrete probability distribution which describes the possible values, and corresponding probabilities, of two or more (usually three or more) associated random variables.
generically dependent continuant;pretest probability;The probability of a patient having the target disorder before a diagnostic test result is known
generically dependent continuant;continuous multivariate probability distribution;a continuous multivariate probability distribution is a continuous probability distribution which describes the possible values, and corresponding probabilities, of two or more (usually three or more) associated random variables.
generically dependent continuant;median time-to-event;A median of values in which each value is the duration of time between the start of observation and the occurrence of an event.
generically dependent continuant;precision;precision or positive predictive value is defined as the proportion of the true positives against all the positive results (both true positives and false positives) A proportion in which the numerator represents the correctly detected items within the denominator that represents all items detected.
process;Metropolis–Hastings sampling;the Metropolis–Hastings algorithm is a Markov chain Monte Carlo (MCMC) method for obtaining a sequence of random samples from a probability distribution for which direct sampling is difficult.
generically dependent continuant;mean time-to-event;A mean of values in which each value is the duration of time between the start of observation and the occurrence of an event.
generically dependent continuant;accuracy;in the context of binary classification, accuracy is defined as the proportion of true results (both true positives and true negatives) to the total number of cases examined (the sum of true positive, true negative, false positive and false negative). It can be understood as a measure of the proximity of measurement results to the true value. Accuracy is a metric used in the context of classification tasks to evaluate the proportion of correctly predicted instances among the total instances. Key Points: Use Case: Classification performance evaluation. Metric: Measures the proportion of correct predictions. Interpretation: Higher values indicate better classification performance.
process;Gibbs sampling;Gibbs sampling or a Gibbs sampler is a Markov chain Monte Carlo (MCMC) algorithm for obtaining a sequence of observations which are approximated from a specified multivariate probability distribution, when direct sampling is difficult.
generically dependent continuant;intercept;an intercept is a data item which corresponds to where a graph line cuts (intercepts) an coordinates axis.
generically dependent continuant;mortality;mortality is a ratio formed by the number of deaths due to a disease divided by the total population size.
process;sampling from a probability distribution;sampling from a probability distribution is a data transformation which aims at obtaining a sequence of random samples from a probability distribution for which direct sampling is difficult.
generically dependent continuant;slope;the slope of a line graph is a data item denoting the rate of change between the two variables represented on the graph. the slope is used to visualize and interpret the relationship between two variables.
generically dependent continuant;incidence;A proportion in which the numerator represents new events.
generically dependent continuant;genetic inheritance model;genetic inheritance model is a data item defining the assumption used by a breeding value estimation method to consider when running the calculations.
generically dependent continuant;calibration plot;calibration plot is a line graph which plots values resulting from predictions againts values obtained through observation.
generically dependent continuant;prevalence;A proportion in which the numerator represents all events of interest (for example, both new and preexisting cases of a disease) in the population, which is represented by the denominator.
process;Bayes C pi;Bayes C pi is a data transformation used to compute estimated breeding values using a Bayesian model and which assesses the SNP effect using MonteCarlo Markov chain methods. Bayes C pi treats the prior probability π that a SNP has zero effect as unknown. The method was devised to address short comings of Bayes A and Bayes B approaches
generically dependent continuant;paired observation comparison objective;the objective of a data transformation to test a null hypothesis of absence of difference within subject holds.
generically dependent continuant;positive likelihood ratio;the likelihood ratio of positive results is a ratio which is form by dividing the sensitivity value of a test by the difference between 1 and specificity of the test. This can be expressed also as dividing the probability of the test giving a positive result when testing an affected subject versus the probability of the test giving a positive result when a subject is not affected.
generically dependent continuant;posterior probability distribution;a posterior probability distribution is a probability distribution computed in a Bayesian model approach given a prior distribution and a set of events/observations.
process;Hosmer-Lemeshow goodness-of-fit test;The Hosmer-Lemeshow test is a statistical test used to assess the goodness of fit of a logistic regression model. It evaluates how well the predicted probabilities from the model match the observed outcomes in the data. The test helps determine whether the logistic regression model adequately captures the relationship between the predictor variables and the binary outcome variable. The test statistic follows a chi-square distribution with degrees of freedom equal to the number of groups minus the number of parameters estimated in the logistic regression model.
generically dependent continuant;negative likelihood ratio;the likelihood ratio of negative results is a ratio which is formed by dividing the difference between 1 and sensitivity of the test by the specificity value of a test. This can be expressed also as dividing the probability of a person who has the disease testing negative by the probability of a person who does not have the disease testing negative.
generically dependent continuant;prior probability distribution;a prior probability distribution is a probability distribution used as input to a Bayesian model to represent a priori knowledge about a model parameter. Along with the acquired/observed data, it is used to compute a posterior distribution according to the Bayes theorem.
process;calibration;calibration in statistics refers to the process of ensuring that the predicted probabilities or scores from a statistical model accurately reflect the true probabilities or outcomes observed in the data. It is an essential aspect of predictive modeling to ensure the reliability and interpretability of model predictions, where the goal is to estimate the likelihood of certain events or outcomes.
generically dependent continuant;I-squared;The quantity called I2, describes the percentage of total variation across studies that is due to heterogeneity rather than chance. I2 can be readily calculated from basic results obtained from a typical meta-analysis as I2 = 100%×(Q - df)/Q, where Q is Cochran's heterogeneity statistic and df the degrees of freedom. Negative values of I2 are put equal to zero so that I2 lies between 0% and 100%. A value of 0% indicates no observed heterogeneity, and larger values show increasing heterogeneity. Unlike Cochran's Q, it does not inherently depend upon the number of studies considered. A confidence interval for I² is constructed using either i) the iterative non-central chi-squared distribution method of Hedges and Piggott (2001). or ii) the test-based method of Higgins and Thompson (2002). The non-central chi-square method is currently the method of choice (Higgins, personal communication, 2006) – it is computed if the 'exact' option is selected.
generically dependent continuant;state space model;a state space model is a kind of statistical model which describes the probabilistic dependence between the latent state variable and the observed measurement. The state or the measurement can be either continuous or discrete. The term “state space” originated in 1960s in the area of control engineering (Kalman, 1960). SSM provides a general framework for analyzing deterministic and stochastic dynamical systems that are measured or observed through a stochastic process.
generically dependent continuant;p-value for two-sided test;A p-value which represents the probability of obtaining a result at least as far, in either direction, from the value actually obtained as the value expected, assuming the null hypothesis is true. A p-value for two-sided test interprets 'at least as far from' with both the direction of 'greater than' and the direction of 'less than'. For hypothesis test interpretation, the two-tailed p-value is compared to the alpha setting divided by 2.
process;reproducing kernel Hilbert space procedure;A data transformation that produces a reproducing kernel Hilbert space (or RKHS), which is a Hilbert space of functions in which point evaluation is a continuous linear functional.
generically dependent continuant;p-value for one-sided test;A p-value which represents the probability of obtaining a result at least as far, in one direction, from the value actually obtained as the value expected, assuming the null hypothesis is true.
generically dependent continuant;posterior predictive value;A hypothesis testing measure that is the predictive probability that a statistic is equal to or more extreme than that observed under the assumptions of the model.
process;Pearson's Chi square test of goodness of fit;Pearson's Chi-Squared test for goodnes of fit is a statistical null hypothesis test which is used to either evaluate goodness of fit of dataset to a Chi-Squared distribution
generically dependent continuant;sum contrast;the sum contrast is a contrast in which each coefficient compares the corresponding level of the factor to the average of the other levels
generically dependent continuant;DerSimonian-Laird estimator;DerSimonian-Laird estimator s a data item computed to estimate heterogeneity parameter (estimate of between-study variance) in a random effect model for meta analysis. The estimator is used in simple noniterative procedure for characterizing the distribution of treatment effects in a series of studies
generically dependent continuant;treatment contrast;treatment contrast is a contrast which allows to test how linear model coefficients of categorical variables are interpreted in case where the “first” level (aka, the baseline) is included into the intercept and all subsequent levels have a coefficient that represents their difference from the baseline.
process;maximum likelihood estimation;maximum likelihood estimation (MLE) is a method of estimating the parameters of a statistical model, given observations. MLE attempts to find the parameter values that maximize the likelihood function, given the observations. The method of maximum likelihood is based on the likelihood function, {\displaystyle {\mathcal {L}}(\theta \,.x)} {\displaystyle {\mathcal {L}}(\theta \,.x)}. We are given a statistical model, i.e. a family of distributions {\displaystyle \{f(\cdot \,.\theta )\mid \theta \in \Theta \}} {\displaystyle \{f(\cdot \,.\theta )\mid \theta \in \Theta \}}, where {\displaystyle \theta } \theta denotes the (possibly multi-dimensional) parameter for the model. The method of maximum likelihood finds the values of the model parameter, {\displaystyle \theta } \theta , that maximize the likelihood function, {\displaystyle {\mathcal {L}}(\theta \,.x)} {\displaystyle {\mathcal {L}}(\theta \,.x)}. I
process;random forest procedure;random forest procedure is a type of data transformation used in classification and statistical learning using regression. The random forest procedure is a meta estimator that fits a number of classifying decision trees on various sub-samples of the dataset (it operates by constructing a multitude of decision trees at training time) and use averaging to improve the predictive accuracy and control over-fitting. The sub-sample size is always the same as the original input sample size but the samples are drawn with replacement if bootstrap=True (default). The random forest procedure outputs the class that is the mode of the classes (classification) or mean prediction (regression) of the individual trees.
generically dependent continuant;polynomial contrast;a polynomial contrast is a contrast which...
process;restricted maximum likelihood estimation;restricted maximum likelihood estimation is a kind of maximum likelihood estimation data transformation which estimates the variance components of random-effects in univariate and multivariate meta-analysis. in contrast to 'maximum likelihood estimation', reml can produce unbiased estimates of variance and covariance parameters.
process;sampling distribution estimation by bootstrapping;Bootstrapping is the practice of estimating properties of an estimator (such as its variance) by measuring those properties when sampling from an approximating distribution.
generically dependent continuant;Helmert contrast;A Helmert contrast is a contrast in which the coefficients for the Helmert regressors compare each level with the average of the “preceding” ones
generically dependent continuant;Hunter-Schmidt estimator;Hunter-Schmidt estimator is a data item computed to estimate heterogeneity parameter (estimate of between-study variance) in a random effect model for meta analysis.
generically dependent continuant;Laplace probability distribution;The double exponential distribution (a.k.a. Laplace distribution) is the distribution of differences between two independent variates with identical exponential distributions (Abramowitz and Stegun 1972, p. 930).
process;two sample t-test with unequal variance;Welch t-test is a two sample t-test used when the variances of the 2 populations/samples are thought to be unequal (homoskedasticity hypothesis not verified). In this version of the two-sample t-test, the denominator used to form the t-statistics, does not rely on a 'pooled variance' estimate.
generically dependent continuant;Sidik-Jonkman estimator;Sidik-Jonkman estimator is a data item computed to estimate heterogeneity parameter (estimate of between-study variance) in a random effect model for meta analysis.
process;Bayes R;Bayes R is a data transformation used in the context of estimating breeding value, which relies on a Bayesian model to compute 'genomic estimated breeding values'. In contrast to Bayes B methods, the new method assumes that the true SNP effects are derived from a series of normal distributions, the first with zero variance, up to one with a variance of approximately 1% of the genetic variance.
process;two sample t-test with equal variance;two sample t-test is a null hypothesis statistical test which is used to reject or accept the hypothesis of absence of difference between the means over 2 randomly sampled populations. It uses a t-distribution for the test and assumes that the variables in the population are normally distributed and with equal variances.
generically dependent continuant;risk difference;The risk difference is the difference between the observed risks (proportions of individuals with the outcome of interest) in the two groups. The risk difference is straightforward to interpret: it describes the actual difference in the observed risk of events between experimental and control interventions.
generically dependent continuant;narrow sense heritability;A particularly important component of the genetic variance is the additive variance, Var(A), which is the variance due to the average effects (additive effects) of the alleles. Since each parent passes a single allele per locus to each offspring, parent-offspring resemblance depends upon the average effect of single alleles. Additive variance represents, therefore, the genetic component of variance responsible for parent-offspring resemblance. The additive genetic portion of the phenotypic variance is known as Narrow-sense heritability and is defined as: h2 = Var(A)/Var(P)
process;one sample t-test;one sample t-test is a kind of Student's t-test which evaluates if a given sample can be reasonably assumed to be taken from the population. The test compares the sample statistic (m) to the population parameter (M). The one sample t-test is the small sample analog of the z test, which is suitable for large samples.
generically dependent continuant;observed risk;the proportion of individuals in a population with the outcome of interest
generically dependent continuant;heritability;In a planned experiment where to covariance (genotype x environment) can be controlled and held at 0, the heritability is defined as the ratio of the variance of the genotypic variables to the variance of the phenotypic variables. H2 = Var(G)/Var(P) H2 is the broad-sense heritability. This reflects all the genetic contributions to a population's phenotypic variance including additive, dominant, and epistatic (multi-genic interactions), as well as maternal and paternal effects, where individuals are directly affected by their parents' phenotype, for example, milk production in mammals.
generically dependent continuant;covariance;The covariance is a measurement data item about the strength of correlation between a set (2 or more) of random variables. The covariance is obtained by forming: cov(X,Y)=E([X-E(X)][Y-E(Y)] where E(X), E(Y) is the expected value (mean) of variable X and Y respectively. covariance is symmetric so cov(X,Y)=cov(Y,X). The covariance is usefull when looking at the variance of the sum of the 2 random variables since: var(X+Y) = var(X) +var(Y) +2cov(X,Y) The covariance cov(x,y) is used to obtain the coefficient of correlation cor(x,y) by normalizing (dividing) cov(x,y) but the product of the standard deviations of x and y.
generically dependent continuant;L'Abbe plot;The L’Abbé plot was introduced in 1987 in the context of meta-analyses of clinical trials with dichotomous (binary) outcomes, as a plot of observed risks in the treatment group against observed risks in the control group. Another formulation is that it plots the event rate in the experimental (intervention) group against the event rate in the control group, as an aid to exploring the heterogeneity of effect estimates within a meta-analysis. It is diagram used in meta-analysis that compares the risks observed in the experimental and control arms of clinical trials. Each trial is located in the space of a diagram where the sizes of the circles indicate the sizes of the trials. Trials in which the experimental treatment had a higher risk than the control will be in the upper left of the plot. If risk in the both groups is the same the circle will fall on the line of equality. If the control treatment has a higher risk than the experimental treatment then the point will be in the lower right of the plot. It is often used as an indicator of heterogeneity and hence as an indicator of the likelihood that results from different trials can be validly combined. Named after Kristin L'Abbé.
generically dependent continuant;dimensionless ratio;A ratio where the numerator and denominator are expressed in the same unit.
generically dependent continuant;Tau squared;Tau-squared is an estimate of the between-study variance in a random-effects meta-analysis. The square root of this number (i.e. tau) is the estimated standard deviation of underlying effects across studies.
generically dependent continuant;genomic estimated breeding value;genomic estimated breeding value (GEBV) is an estimated breeding value derived from information in an organism DNA (genotype). GEBV is calculated differently to conventional Estimated Breeding Values using advanced modeling technique to deal with high dimensionality data.
generically dependent continuant;F-beta score;The F-beta score is a measure of a model's accuracy, specifically designed to evaluate the performance of binary classification models. It is a generalized form of the F1 score, which itself is the harmonic mean of precision and recall. The F-beta score introduces a way to weigh recall more heavily than precision (or vice versa) depending on the value of beta.
process;Barnard's test;Barnard's test is an exact statistical test used to determine if there are non-random associations between two categorical variables. It was developed in 1949 by Barnard and is a test which is, most times, more powerful that the Fisher exact test
process;meta analysis by DerSimonian and Leard method;a meta analysis which relies on the computation of the DerSimonian and Leard estimator as a measure of heterogeneity over a set of studies.
process;Hommel false discovery rate correction;A data transformation process in which the Hommel p-value procedure is applied with the aim of correcting false discovery rate
process;meta analysis by Hartung-Knapp-Sidik-Jonkman method;a random effect meta analysis procedure defined by Hartung and Knapp and by Sidik and Jonkman which performs better than DerSimonian and Laird approach, especially when there is heterogeneity and the number of studies in the meta-analysis is small.
process;Holm false discovery rate correction;A data transformation process in which the Holm p-value procedure is applied with the aim of correcting false discovery rate
generically dependent continuant;log likelihood;log likelihood is a data item which corresponds to the natural logarithm of the likelihood. log likelihood is a data item commonly used to provide a measure of accuracy of a model.
generically dependent continuant;Hedges's g;Hedges's g is an estimator of effect size, which is similar to Cohen's d and is a measure based on a standardized difference. However, the denominator, corresponding to a pooled standard deviation, is computed differently from Cohen's d coefficient, by applying a correction factor (which involves a Gamma function).
generically dependent continuant;omega-squared;omega-squared is a effect size estimate for variance explained which is less biased than the eta-squared coefficient.
generically dependent continuant;outlier detection testing objective;outlier detection testing objective is a statistical objective of a data transformation which aims to test a null hypothesis that an observation is not an outlier.
generically dependent continuant;eta-squared;Eta-squared is a biased estimator of the variance explained by the model in the population (it estimates only the effect size in the sample). Eta-squared describes the ratio of variance explained in the dependent variable by a predictor while controlling for other predictors, making it analogous to the r2. This estimate shares the weakness with r2 that each additional variable will automatically increase the value of η2. In addition, it measures the variance explained of the sample, not the population, meaning that it will always overestimate the effect size, although the bias grows smaller as the sample grows larger.
generically dependent continuant;log normal distribution;a log-normal (or lognormal) distribution is a continuous probability distribution of a random variable whose logarithm is normally distributed. Thus, if the random variable {\displaystyle X} X is log-normally distributed, then {\displaystyle Y=\ln(X)} Y=\ln(X) has a normal distribution. Likewise, if {\displaystyle Y} Y has a normal distribution, then {\displaystyle X=\exp(Y)} X=\exp(Y) has a log-normal distribution. A random variable which is log-normally distributed takes only positive real values. The distribution is occasionally referred to as the Galton distribution or Galton's distribution, after Francis Galton.
process;Wald test;the Wald test is statistical test which computes a Wald chi-squared test for 1 or more coefficients, given their variance-covariance matrix. The Wald test (also called the Wald Chi-Squared Test) is a way to find out if explanatory variables in a model are significant. “Significant” means that they add something to the model. variables that add nothing can be deleted without affecting the model in any meaningful way
generically dependent continuant;root-mean-square standardized effect;root-mean-square standardized effect is a statistic which denotes effect size in the context of analysis of variance and corresponds to the square root of the arithmetic average of p standardized effects (effects normalized to be expressed in standard deviation units).
generically dependent continuant;scale estimator;a scale estimator is a measurement datum (a statistic) which is calculated to approach the actual scale parameter of a probability distribution from observed data.
process;statistical model term testing;A statistical model term testing is a data transformation that accounts for the evaluation of a component of a statistical model or model term.
generically dependent continuant;lower confidence limit;lower confidence limit is a data item which is a lowest value bounding a confidence interval
generically dependent continuant;probability distribution shape parameter;a probability distribution shape parameter is a data item which is set by the operator when selecting a parametric probability distribution and which dictates the way the profile but not the location or size of the distribution plot looks like.
generically dependent continuant;upper confidence limit;upper confidence limit is a data item which is a largest value bounding a confidence interval
generically dependent continuant;probability distribution scale parameter;a probability distribution scale parameter is a measure of variation which is set by the operator when selecting a parametric probability distribution and which defines how spread the distribution is. The larger the value of the scale parameter is, the more spread out the distribution.
generically dependent continuant;number of orthogonal components;number of orthogonal components is a count used as input to the orthogonal partial least square discriminant analysis (OPLS-DA)
generically dependent continuant;Plackett-Burman design;Plackett-Burman design is a type of study design optimizing multifactorial experiments characterized by their parsimony and economy with the run number a multiple of 4 (rather than a power of 2). Plackett-Burman design is often used for screening experiments where the main effect is often heavily confounded with two-factor interactions. This type of design is very useful for economically detecting large main effects, assuming all interactions are negligible when compared with the few important main effects.
process;Cochran's q test for heterogeneity;Cochran's Q test is a statistical test used for unreplicated randomized block design experiments with a binary response variable and paired data. In the analysis of two-way randomized block designs where the response variable can take only two possible outcomes (coded as 0 and 1), Cochran's Q test is a non-parametric statistical test to verify whether k treatments have identical effects.
generically dependent continuant;number of predictive components;number of predictive components is a count used as input to the principle component analysis (PCA)
generically dependent continuant;Box–Behnkens design;The Box-Behnken design is an independent quadratic design in that it does not contain an embedded factorial or fractional factorial design. In this design the treatment combinations are at the midpoints of edges of the process space and at the center. These designs are rotatable (or near rotatable) and require 3 levels of each factor. The designs have limited capability for orthogonal blocking compared to the central composite designs.
process;McNemar test;McNemar's test is a statistical test used on paired nominal data. It is applied to 2 × 2 contingency tables with a dichotomous trait, with matched pairs of subjects, to determine whether the row and column marginal frequencies are equal (that is, whether there is "marginal homogeneity"). It is named after Quinn McNemar, who introduced it in 1947. An application of the test in genetics is the transmission disequilibrium test for detecting linkage disequilibrium
generically dependent continuant;number of cross-validation segments;number of cross-validation segments is a count which is used as input parameter in a cross validation procedure to evaluate a statistical model.
generically dependent continuant;central composite design;a central composite design is a study design which contains an imbedded factorial or fractional factorial design with center points that is augmented with a group of so-called 'star points' that allow estimation of curvature. A CCD design with k factors has 2k star points.
process;meta analysis by Hunter-Schmidt method;a meta analysis which relies on the computation of the Hunter and Schmidt estimator as a measure of heterogeneity over a set of studies by considering the weighted mean of the raw correlation coefficient. Hunter and Schmidt developed what is commonly termed validity generalization procedures (Schmidt and Hunter, 1977). These involve correcting the effect sizes in the meta-analysis for sampling, and measurement error and range restriction.
generically dependent continuant;measure of hypothesis testing;
generically dependent continuant;area under the receiver operator characteristic curve;the area under a ROC
generically dependent continuant;proportion;a proportion is a ratio which corresponds to the fraction of the total presenting a particular feature
generically dependent continuant;q-statistic;q is the basic statistic for the studentized range distribution, which is used for multiple comparison procedures, such as the single step procedure Tukey's range test, the Newman–Keuls method, and the Duncan's step down procedure, and establishing confidence intervals that are still valid after data snooping has occurred
process;alpha spending procedure;a type of sequential multiple testing correction
process;alpha investing procedure;a type of sequential multiple testing correction method
process;alpha debt;a sequential multiple correction procedure which does not maintain a constant false positive rate but allows it to grow controllably.
process;sequential multiple testing correction method;sequential multiple testing method is a multiple testing correction method which...
process;simultaneous multiple testing correction;simultaneous multiple testing method is a multiple testing correction method which...
generically dependent continuant;interval estimate;an interval estimate is a data item corresponding to a range of values likely to contain the population parameter of interest
generically dependent continuant;negative predictive value;A proportion in which the numerator represents the correctly non-detected items within the denominator that represents all items not detected.
generically dependent continuant;Cohen's d;A standardized mean difference which is calculated as a difference between two means, divided by a square root of an average of the variances of the two groups. In Cohen's d statistic, the statistical measure of dispersion is specified as the square root of an average of the variances of the two groups being compared. The variances of the two groups are based on within-group standard deviations. For sample sizes < 50, a correction factor is used.
generically dependent continuant;median difference;A difference that is a subtraction of one median from another.
generically dependent continuant;count difference;A statistic that is a subtraction of one count from another. The term Count Difference is used to specify the Absolute Difference is with respect to a count or number of items (such as number of events, platelet counts, sample size e.g. number of people in the group) to distinguish from differences in other types of statistics (mean difference, median difference, risk difference, etc.)
generically dependent continuant;relative difference;A statistic that is a difference between 1 and a ratio of the two quantities being compared. Relative Difference = 1 - ( a / b ). Because 1 - ( a / b ) is not equal to 1 - ( b / a ), Relative Difference may be expressed as "Relative Difference with respect to b" when referring to 1 - ( a / b ). The relative difference can also be defined as a statistic that is a ratio of the absolute difference (of the two quantities being compared) to the reference value (one of the quantities being compared). Relative Difference = ( b - a ) / ( b ) where b is the reference value and this may also be called "Relative Difference with respect to b".
generically dependent continuant;absolute difference;A statistic that is a subtraction of one quantity from another, with no modification of the resulting value. As a type of statistic, "Absolute Difference" is the actual difference between two quantities and can be positive or negative depending on the order of subtraction. The term "Absolute Difference" should not be confused with the mathematical term 'absolute value' which is a numerical value without a negative sign.
generically dependent continuant;difference;A statistic that is a subtraction of one quantity from another.
generically dependent continuant;Goodman and Kruskal's gamma;A measure of correlation, ranging from -1 to 1, that measures the strength and direction of the relationship between ranks by value of two ordinal or continuous variables, and is calculated based on the difference in the number of concordant and discordant pairs of rankings divided by the total number of pairs of rankings, where ties are not counted among the pairs of rankings.
