class;term;comment
realizable entity;professional doctorate degree education level;An education level that indicates that a person has obtained a degree allowing them to practice a profession, such as law, medicine, music, or ministry.
generically dependent continuant;Whether AKI percutaneous biopsy;
material entity;study accession identifier;
process;laboratory medical visit;A visit to a dedicated institution, at a care site, within one day, for the purpose of a measurement. The visit is carried out in a medical laboratory or clinical laboratory where tests are carried out on clinical specimens to obtain information about the health of a patient to aid in diagnosis, treatment, and prevention of disease
material entity;arterial line body temperature;
realizable entity;M.D. completion education level;
generically dependent continuant;Whether AKI open biopsy;
process;case management visit;A medical visit occurrence that involves an interaction with the healthcare system, without a care site, within a day, with no providers involved, for the administrative purpose of patient case management.
material entity;body temperature measured orally;
realizable entity;high school education level;An education level that indicates that the highest level of education achievement for a person is a high school completion.
generically dependent continuant;Whether hypertensive CKD (H-CKD);
process;genetic intervention;
process;telehealth visit;A visit in which a patient engages with a Provider through communication media. A patient can use digital information and communication technologies, such as computers and mobile devices, to access health care services remotely and manage their health care.
material entity;body temprature by ear (tempanic, aural);
realizable entity;Bachelor's degree education level;An education level that indicates that the highest level of education achievement for a person is a Bachelor's degree
generically dependent continuant;Whether diabetic nephropathy resisters percutaneous biopsy;
process;behavioral intervention;A medical intervention that involves a behavioral process to control, prevent, or treat a behavior problem.
process;pharmacy visit;A visit to the pharmacy for dispensing of drug, at a care site, within one day
generically dependent continuant;ZIP code;A ZIP Code is a postal code used by the United States Postal Service (USPS). The term ZIP is an acronym for Zone Improvement Plan.
generically dependent continuant;what name of hospital;
material entity;visit occurrence identifier;A centrally registered identifier that refers to a specific visit occurrence. This identifier identifies a unique interaction between a person and the health care system.
realizable entity;socioeconomic status;The personal information that indicates an individual's or his/her family's economic and social position in relation to others, based on income, education, and occupation.
generically dependent continuant;address question;
material entity;Phase I/II clinical trial;A clinical trial that covers both Phase 1 and 2
process;inpatient visit;A vist ocurrence in which the patient's condition requires admission to a hospital.
material entity;European clinical trial registry identifier;
generically dependent continuant;hospital question;
process;medical visit;A medical occurrence where a person engages with the healthcare system for a duration of time.
material entity;care site identifier;A centrally registered identifier that refers to where the care provider typically provides the primary care.
quality;birth weight declined to answer;
generically dependent continuant;What country;
material entity;individual plan insurance (paid by the member);
realizable entity;temporary employment status;An employment situation where the working arrangement is limited to a certain period of time based on the needs of the employing organization.
quality;less than 5.5 pounds (2500 grams) birth weight;
realizable entity;self-employment status;The state of working for oneself rather than an employer.
generically dependent continuant;What street number and name;
quality;clinical trial phase 1;A clinical trial phase that represents the first-in-man trial, which tests within a small group of people (typically 20-80) to evaluate safety, determine safe dosage ranges, and begin to identify side effects. A drug's side effects could be subtle or long term, or may only happen with a few people, so phase 1 trials are not expected to identify all side effects.
one-dimensional temporal region;visit duration;A temporal region that covers the time period from the visit start time to the visit end time.
quality;unknown birth weight;
generically dependent continuant;What apartment;
quality;clinical trial phase 2;A clinical trial phase that is designed to study a biomedical or behavioral intervention in a larger group of people (several hundred), to evaluate the drug's effectiveness for a particular indication in patients with the disease or condition under study, and to determine the common short-term side effects and risks associated with the intervention. [def-source: NCI]
generically dependent continuant;household size;the number of people living together supported jointly by an household income
realizable entity;part time employment status;a status of employment that carries fewer hours per week than a full-time job.
generically dependent continuant;What state;
zero-dimensional temporal region;visit start date;The date on which a visit starts. In the case of an inpatient visit this should be the date the patient was admitted to the hospital or institution. In all other cases this should be the date of the patient-provider interaction.
quality;more than 5.5 pounds (2500 grams) birth weight;
realizable entity;hourly employment status;an employment status where the work is arranged and paid on a hourly basis.
generically dependent continuant;What Zip code;
quality;clinical trial phase;The quality of a clinical trial that studies a drug or biological product. The phase is based on the study's objective, the number of participants, and other characteristics. According to USA FDA, there are five phases: Early Phase 1 (formerly listed as Phase 0), Phase 1, Phase 2, Phase 3, and Phase 4.
zero-dimensional temporal region;visit end date;The date on which a visit ends. For inpatient visits the end date is typically the discharge date. If a Person is still an inpatient in the hospital at the time of the data extract and does not have a visit end date, then set the visit end date to the date of the data pull.
process;precision medicine process;A planned process that achieves the planned objective of precision medicine objective. Specifically, it is a medical process that includes the customization of healthcare, with medical decisions, treatments, practices, or products being tailored to the individual patient.
realizable entity;employment status;An socioeconomic status that indicates the status of being employed in an occupation to perform an activity or service for wage or salary. It is the status of a worker in a company or institute on the basis of the contract of work or duration of work done.
generically dependent continuant;What street name;
process;outpatient visit;A vist ocurrence in which a patient attends an outpatient clinic with no plan to stay beyond the duration of the visit.
material entity;precision medicine investigation;An investigation that is targeted for precision medicine
realizable entity;full time employment status;A state of employment in which a person works for a minimum number of hours defined as full-time by their employer.
generically dependent continuant;What city;
process;combinational intervention;
process;emergency room visit;A vist ocurrence in which a patient attends an outpatient clinic with no plan to stay beyond the duration of the visit.
material entity;group plan insurance through employee union;
process;patient care;A health care rendered for the benefit of a patient.
realizable entity;unwilling to receive a blood transfusion;A consent status that indicates a participant unwilling to receive a procedure of blood transfusion
material entity;date of hospital admission;指患者实际入病房的接诊时间
material entity;date of hospital admission;A time measurement datum that is about a human being who bears a patient role and specifies the date of the patient's admission to a hospital
generically dependent continuant;electronic drug record;An electronic health record that records the information of drug usage including drug prescriptions written, prescriptions dispensed, medication history, patient-reported exposure, etc.
realizable entity;not married marital status;
process;primary care;Primary care refers to the work of health professionals who act as a first point of consultation for all patients within the health care system
realizable entity;willing to receive a blood transfusion;A consent status that indicates a participate willing to receive a procedure of blood transfusion
one-dimensional temporal region;year of birth;A year when an organism (e.g., a human) is born.
generically dependent continuant;medical observation data;A data item that captures clinical facts about a patient obtained in the context of examination, questioning or a procedure.
material entity;person ID;A centrally registered identifier that is uniquely assigned to a person.
generically dependent continuant;electronic death record;An electronic health record that records the information of the death record of a person.
realizable entity;consent status;
generically dependent continuant;number of hospital admissions;指患者在本医疗机构住院诊治的次数
generically dependent continuant;electronic device record;An electronic health record that records the information of medical device usage.
generically dependent continuant;electronic health cost record;An electronic health record that records the information of medical cost.
generically dependent continuant;home postal address;
generically dependent continuant;physician question;
material entity;JMACCT clinical trial identifier;
generically dependent continuant;work postal address;
generically dependent continuant;What physician's specialty;
generically dependent continuant;cellular telephone number;
process;nephrology care;
material entity;UMIN-CTR clinical trial identifier;A Japan clinical trial identifier provided by the University Hospital Medical Information Network Center (UMIN-CTR)
one-dimensional temporal region;birth-related time;time that is related to the birth
generically dependent continuant;electronic health procedure record;An electronic health record that records the information of Procedure record.
realizable entity;unemployment status;The status of actively looking for employment, but not being currently employed.
process;endocrinology care;
material entity;JAPIC clinical trial identifier;
site;care site;A care site is a uniquely identified institutional (physical or organizational) unit where healthcare delivery is practiced, for example, office, ward, hospital, clinic, etc.
generically dependent continuant;home telephone number;A telephone number used for a phone at home
process;quaternary care;The term quaternary care is sometimes used as an extension of tertiary care in reference to advanced levels of medicine which are highly specialized and not widely accessed.
generically dependent continuant;What birth weight;
material entity;date of hospital discharge;出院时间是指患者治疗结束或终止治疗离开病房的时间，其中死亡患者是指其死亡时间；记录时间应当精确到分钟
material entity;date of hospital discharge;A time measurement datum that is about a human being who bears a patient role and specifies the date of the patient's discharge from a hospital
generically dependent continuant;electronic health note record;An electronic health record that records the information of medical notes.
generically dependent continuant;work telephone number;A telephone number used for a phone at work
process;hospital care;A patient care that is provided in hospital.
material entity;Japan clinical trial identifier;
generically dependent continuant;residents health card number;在已统一发放“中华人民共和国居民健康卡”的地区填写健康卡号码，尚未发放“健康卡”的地区填写“-”
generically dependent continuant;residents health card number;The number of health card for residents of the People's Republic of China
generically dependent continuant;electronic health observation record;An electronic health record that records the information of medical observational record.
realizable entity;education level;An education level that indicates that the highest level of education achievement for a person.
process;secondary care;Secondary care includes acute care: necessary treatment for a short period of time for a brief but serious illness, injury, or other health condition. This care is often found in a hospital emergency department. Secondary care also includes skilled attendance during childbirth, intensive care, and medical imaging services.
one-dimensional temporal region;year;
one-dimensional temporal region;month of birth;A month when an organism (e.g., a human) is born.
generically dependent continuant;electronic episode record;An electronic health record that records the information of medical Episode record.
generically dependent continuant;telephone number;A telephone number is a sequence of digits assigned to a fixed-line telephone subscriber station connected to a telephone line or to a wireless electronic telephony device, such as a radio telephone or a mobile telephone, or to other devices for data transmission via the public switched telephone network (PSTN) or other public and private networks.
process;tertiary care;Tertiary care is specialized consultative health care, usually for inpatients and on referral from a primary or secondary health professional, in a facility that has personnel and facilities for advanced medical investigation and treatment, such as a tertiary referral hospital.
generically dependent continuant;medical history question;
one-dimensional temporal region;birth datetime;The date and time of birth of a person.
generically dependent continuant;electronic measurement record;An electronic health record that records the information of medical measurement record.
generically dependent continuant;postal code;A series of letters or digits or both, sometimes including spaces or punctuation, included in a postal address for the purpose of sorting mail.
realizable entity;very good health status;
material entity;imaging disease biomarker;A biomarker that is indicative of a disease and achieved through imaging.
material entity;clnical measurement identifier;A unique key given to a Measurement record for a Person. Such record can be used in the ETL for how duplicate Measurements during the same Visit were handled.
generically dependent continuant;Whether self owns email address;An email question that asks whether the email address provided belongs to the person being surveyed.
realizable entity;good health status;
disposition;susceptibility to biological regulation;A disposition that a material entity (e.g., gene or protein) is susceptible to be up or down-regulated in an organism or virus.
material entity;payer plan;Payer plan is a plan specification that captures the details of the period of time that a person is continuously enrolled under a specific health Plan benefit structure from a given payer. Each person receiving healthcare is typically covered by a health benefit plan, which pays for (fully or partially), or directly provides, the care. These benefit plans are provided by payers, such as health insurances or state or government agencies.
zero-dimensional temporal region;measurement date;A date when a measurement is conducted.
material entity;protein biomarker;A molecular biomarker at the protein level
material entity;protein biomarker;Oliver He, Yingtong Liu
zero-dimensional temporal region;measurement datetime;A datetime when a measurement is conducted.
realizable entity;single marrital status;
generically dependent continuant;physician information;
quality;fair quality of life;
material entity;medical record number;A centrality registered identifier for a medical record.
realizable entity;divorced marrital status;
generically dependent continuant;physician specialty information;
quality;poor quality of life;
realizable entity;marital status;Personal information that indicates a person's status in marriage
generically dependent continuant;Who owns the 2nd email address;
quality;very good quality of life;
material entity;Unified Social Credit Identifier;A Unified Social Credit Identifier is issued to registered companies and other types of organization by the Chinese government.
process;medical occurrence;A process that a patient experiences over a period of time.
realizable entity;married marital status;
generically dependent continuant;Who owns the 3rd email address;
quality;good quality of life;
material entity;healthcare organization;
generically dependent continuant;condition occurrence record;An electronic health record that records the information of medical condition.
generically dependent continuant;maiden name;A woman's surname before marriage
generically dependent continuant;contact name;The textual name of the contact person or organization
quality;quality of life;
disposition;susceptibility to biological up-regulation;A disposition that a material entity (e.g., gene or protein) is susceptible to be up-regulated in an organism or virus.
temporal region;payer plan period start date;A date when a payer plan period starts.
generically dependent continuant;pseudonym;A person name that is fictitious and generated for a person to perform a particular social role.
generically dependent continuant;emergency contact name;The textual name of the contact person or organization that will be contacted during emergency
quality;excellent quality of life;
disposition;susceptibility to biological down-regulation;A disposition that a material entity (e.g., gene or protein) is susceptible to be down-regulated in an organism or virus.
temporal region;payer plan period end date;A date when a payer plan period ends.
generically dependent continuant;birth name;A person name that is given at birth
generically dependent continuant;Who owns email address;An email question that asks whether the email address provided belongs to the person being surveyed.
realizable entity;fair health status;
material entity;imaging disease biomarkers by MRI;
temporal region;payer plan temporal region;A temporal region that is associated with the payment process defined in a payer plan
generically dependent continuant;person login username;A person name that is used for a person to access a computer system.
generically dependent continuant;What is your birthday;A textual question that asks the birthday of the person being surveyed
realizable entity;poor health status;
material entity;cancer marker;
temporal region;payer plan period;A period time of the payment that is covered by a payer plan for a person.
realizable entity;widowed marrital status;A marital status that indicates no marriage status due to the death of his/her spouse and no remarriage.
process;health care;Health care or healthcare is the maintenance or improvement of health via the prevention, diagnosis, and treatment of disease, illness, injury, and other physical and mental impairments in human beings.
realizable entity;legally separated marital status;
generically dependent continuant;personal history form;
generically dependent continuant;BMI greater than 40 kg per m2;
zero-dimensional temporal region;clinical trial start date;The (estimated) date on which the clinical study is open for recruitment of participants, or the actual date on which the first participant is enrolled.
generically dependent continuant;AKI hospitalization form;
generically dependent continuant;question about blood transfusion;
zero-dimensional temporal region;study completion date;The date on which a study completes
generically dependent continuant;participant study status form;
generically dependent continuant;BMI question;
object;clinical investigator;An investigator who is involved in a clinical trial and is responsible for ensuring that an investigation is conducted according to the signed investigator statement, the investigational plan, and applicable regulations. for protecting the rights, safety, and welfare of subjects under the investigator's care. and for the control of drugs under investigation.
generically dependent continuant;hospitalization form;
generically dependent continuant;Whether BMI greater than 40 kg per m2;
zero-dimensional temporal region;study start date;The date on which a study starts
generically dependent continuant;clinic reception form;
generically dependent continuant;lay title of clinical trial;A title of clinical trial that is meant for lay people understanding
generically dependent continuant;medications form;
material entity;KPMP eligibility assessment form;An eligibility assessment form that is designed and used by the Kidney Precision Medicine Project (KPMP. http://kpmp.org) organization.
object;investigator;A person who performs an investigation task and takes the role of an investigator role.
generically dependent continuant;title of clinical trial;A textual entity that is the title of a clinical trial
generically dependent continuant;Whether age less than 18 years old;A textual question that asks whether a person's age is less than 18 years old
generically dependent continuant;official title of clinical trial;A title of clinical trial that is recorded as official
generically dependent continuant;health literacy questionnaire form;
generically dependent continuant;Whether pregnant;A pregnancy question that asks whether a person is pregnant at the moment of being questioned
generically dependent continuant;biopsy safety checklist form;
generically dependent continuant;CKD hospitalization form;
generically dependent continuant;Whether unwilling to receive blood transfusion;
zero-dimensional temporal region;clinical trial study completion date;The date the final participant was examined or received an intervention for purposes of final collection of data for the primary and secondary outcome measures and adverse events (for example, last participant’s last visit), whether the clinical study concluded according to the pre-specified protocol or was terminated.
generically dependent continuant;participant reported outcome measures form;
generically dependent continuant;pregnancy question;
zero-dimensional temporal region;clinical trial primary completion date;The date that the final participant was examined or received an intervention for the purposes of final collection of data for the primary outcome, whether the clinical study concluded according to the pre-specified protocol or was terminated. In the case of clinical studies with more than one primary outcome measure with different completion dates, this term refers to the date on which data collection is completed for all of the primary outcomes.
generically dependent continuant;kidney biopsy procedure form;
object;primary care provider;
zero-dimensional temporal region;visit temporal region;the date or time on which a visit occurs
generically dependent continuant;consent form;
generically dependent continuant;centrally registered study identifier symbol;a centrally registered identifier symobol that refers to a specific study
material entity;barcode;a machine-readable centrally registered identifier that is represented in a visual format on a surface
generically dependent continuant;new patient form;
generically dependent continuant;emergency contact phone number;
generically dependent continuant;Whether diseased;
generically dependent continuant;biopsy procedure form;
object;care provider;
generically dependent continuant;Whether kidney diseased;
quality;body weight;
realizable entity;health status;The state of being free from illness or injury
generically dependent continuant;laboratory result form;
quality;birth weight;A body weight that is obtained immediately after birth
realizable entity;medical condition;The medical state or condition of a patient
process;diabetic nephropathy resisters percutaneous biopsy;
generically dependent continuant;biosample collection form;
process;sanitation;A public health process that involves clean drinking water and adequate treatment and disposal of human and animal excreta and sewage.
generically dependent continuant;2nd email address;An email address that is used secondary after the de fault first email address.
material entity;USA National Clinical Trial identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the ClinicalTrials.gov. The format for the ClinicalTrials.gov registry number is “NCT” followed by an 8-digit number, e.g.: NCT00000419.
generically dependent continuant;contact information form;A form that includes the information of contact for a person
generically dependent continuant;age question;A textual question about age
generically dependent continuant;paper form;
object;secondary care provider;
material entity;specimen barcode;a barcode that represents a specific specimen
generically dependent continuant;paper form with signature required;
object;tertiary care provider;
process;tissue tracking;A planned process that tracks the tissue specimen including tissue vial number, storage location, time of vial arrival to storage, storage temperature, etc.
material entity;Phase 2 clinical trial;A clinical trial that is at Phase 2, which is designed to study a biomedical or behavioral intervention in a larger group of people (several hundred), to evaluate the drug's effectiveness for a particular indication in patients with the disease or condition under study, and to determine the common short-term side effects and risks associated with the intervention. [def-source: NCI]
generically dependent continuant;eligibility assessment form;A form with questions that is used to assess a person's eligibility to participate in a specific study (e.g., kidney precision medicine project).
realizable entity;associate academic degree education level;An education level that indicates that the highest level of education achievement for a person is a degree from a 2 year college program.
process;biopsy;a process that obtains a tissue from a living body in order to discover the presence, cause, or extent of a disease, or perform further biomeidcal investigation
object;central contact person of study;A person to whom questions concerning enrollment at any location of the study can be addressed.
generically dependent continuant;demographic information form;A form with questions that includes statistical data related to particular groups within a population where a person belongs to
realizable entity;vocational program completion education level;An education level that indicates that the highest level of education achievement for a person is a degree from an occupational, technical, or vocational program
generically dependent continuant;electronic health record;A systematized collection of patient and population electronically-stored health information in a digital format
object;central contact backup of study;A person to contact if Central Contact is not available.
generically dependent continuant;textual question;A textual entity that is a question presented in text
realizable entity;11th Grade education level;An education level that indicates that the highest level of education achievement for a person is the 11th Grade elementary school completion.
generically dependent continuant;Whether scanned HIPAA release form uploaded;
object;contact for public queries;
generically dependent continuant;medical history form;
realizable entity;12th Grade education level;An education level that indicates that the highest level of education achievement for a person is the 12th Grade elementary school completion.
disposition;hypertensive chronic kidney disease;A chronic kidney disease that is accompanied with elevated blood pressure or hypertension
object;overall study official;A person who is responsible for the overall scientific leadership of the protocol, including study principal investigator
generically dependent continuant;Whether patient signed HIPPA release form;
role;contact person role;a role taken by a person who serves as a contact for some process.
realizable entity;10th Grade education level;An education level that indicates that the highest level of education achievement for a person is the 10th Grade elementary school completion.
generically dependent continuant;When HIPAA release form signed;
process;Topical ocular hypotensive eye drops;
role;investigator role;An investigation agent role that is taken by a human individual
generically dependent continuant;question with enumerated responses where multiple answers may be chosen;A question with enumerated responses where one can choose multiple answers.
material entity;worker compensation insurance plan;
generically dependent continuant;case report form;A case report form (or CRF) is a paper or electronic questionnaire specifically used in clinical trial research
generically dependent continuant;question with yes and no responses;A question that has two primary and definitive answers: Yes and No, and there may be other given options like Don't know or Decline to answer.
material entity;Medicare;Medicare is a national health insurance program in the United States, begun in 1966 under the Social Security Administration and now administered by the Centers for Medicare and Medicaid Services (CMS).
process;open biopsy;A biopsy process in which a surgical incision (cut) is made through the skin to expose and remove tissues
role;secondary sponsor role;A sponsor role taken by an additional individual, organization or another legal person, if any, that has agreed with the primary sponsor to take on responsibilities of sponsorship.
generically dependent continuant;question with enumerated responses where only one answer chosen;A question with enumerated responses where one can only choose one answer.
material entity;private health insurance plan;
process;AKI open biopsy;
generically dependent continuant;physical measurement form;
material entity;health insurance plan;The code in the specific coding system for the payment method of the expenses incurred in a single hospitalization of the patient
material entity;health insurance plan;患者单次住院诊疗所发生费用的支付方式的特定编码体系中的代码
process;percutaneous biopsy;A biopsy that takes a small piece of tissue out of a living body through the skin, using only a tiny incision
generically dependent continuant;contact person information;information content entity about a contact person
generically dependent continuant;question with enumerated responses;A textual question that includes a list of enumerated answers
material entity;Medicaid;A joint federal and state program that helps with medical costs for some people with limited income and resources.
process;AKi percutaneous biopsy;
role;primary sponsor role;A sponsor role taken by an individual, organization, group or other legal entity which takes responsibility for initiating, managing and/or financing a study. The Primary Sponsor is responsible for ensuring that the trial is properly registered. The Primary Sponsor may or may not be the main funder.
material entity;Phase 3 clinical trial;A clinical trial that is at Phase 3, which is designed to investigate the efficacy of the biomedical or behavioral intervention in large groups of human subjects (from several hundred to several thousand), to confirm efficacy, to monitor adverse reactions to the new medication or treatment regimen with respect to long-term use and by comparing the intervention to other standard or experimental interventions as well as to a placebo. [def-source: NCI]
material entity;Phase 3 clinical trial;A clinical trial that is at Phase 3
material entity;Phase 4 clinical trial;A clinical trial that is at Phase 4
realizable entity;high school completion, GED or equivalent;An education level that indicates that the highest level of education achievement for a person is a high school completion, GED, or equivalent
realizable entity;2nd Grade education level;An education level that indicates that the highest level of education achievement for a person is the second Grade elementary school completion.
generically dependent continuant;biopsy-related CRF;
object;facility contact;A contact person for each facility participating in a study.
generically dependent continuant;answer to question;An information content entity that is the answer to a specific question
realizable entity;3rd Grade education level;An education level that indicates that the highest level of education achievement for a person is the third Grade elementary school completion.
generically dependent continuant;post biopsy hospitlization form;
material entity;biosample identifier;
realizable entity;GED education level;An education level that indicates that the highest level of education achievement for a person is the pass of a General Education Development (GED) tests. The GED tests are a group of four subject tests which, when passed, provide certification that the test taker has United States or Canadian high school-level academic skills.
generically dependent continuant;CRF filled up by research coordinator;
realizable entity;less than 8th Grade education level;An education level that indicates the 7th grade complete or less as the highest level of educational achievement.
realizable entity;1st Grade education level;An education level that indicates that the highest level of education achievement for a person is the 1st Grade elementary school completion.
generically dependent continuant;CRF filled up by biopsy operator;
object;contact person;A person who serves as a contact role and has disclosed specified information to be reached. Usually the contact information, such as email and phone number, is provided.,
generically dependent continuant;title of study;
generically dependent continuant;What postal code;
