class;term;comment
process;formaldehyde exposure;The treatment involving use of formaldehyde for mutagenesis process.
process;fagaronine exposure;The treatment involving use of fagaronine for mutagenesis process.
process;ethylenimine exposure;The treatment involving use of ethylenimine for mutagenesis process.
process;hydrogen peroxide exposure;A peroxide exposure (PECO:0007414) involving exposure of plant to H2O2 to study various types of oxidative stress responses.
process;ethylene oxide exposure;The treatment involving use of ethylene oxide for mutagenesis process.
process;Leptocorisa oratorius exposure;The treatment involving exposure of plant to the pest paddy bug.
process;hexamethylmelamine exposure;The treatment involving use of hexamethylmelamine for mutagenesis process.
process;boric acid exposure;The treatment involving use of boric acid for mutagenesis process.
process;Marasmia patnalis exposure;The treatment involving exposure of plant to the pest Marasmia patnalis .
process;ICR 170 exposure;The treatment involving use of ICR 170 for mutagenesis process.
process;carbon nutrient exposure;The treatment involving exposure of plant to carbon source as supplement to study various types of responses.
process;T-DNA insert exposure;The treatment involving use of T-DNA in the flanking regions of a DNA insert for mutagenesis process.
process;hexamethylphosphoramide exposure;The treatment involving use of hexamethylphosphoramide for mutagenesis process.
process;Nephotettix spp exposure;The treatment involving exposure of plant to the pest green leaf hopper.
process;transposable element insert exposure;The treatment involving use of transposable element as an insert for mutagenesis process.
process;methoxy diethylnitrosamine exposure;The treatment involving use of methoxy diethylnitrosamine for mutagenesis process.
process;aluminum nutrient exposure;The treatment involving exposure of plant to aluminium as supplement to study various types of responses.
process;Janus green B exposure;The treatment involving use of Janus green B for mutagenesis process.
process;Cnaphalocrocis medinalis exposure;The treatment involving exposure of plant to the pest Cnaphalocrocis medinalis.
process;iodine exposure;The treatment involving use of iodine for mutagenesis process.
process;zinc nutrient exposure;The treatment involving exposure of plant to micronutrient zinc as supplement to study various types of responses.
process;Orseolia oryzae exposure;The treatment involving exposure of plant to the pest rice gall midge.
process;N-methyl-N'-nitro-N-nitrosoguanidine exposure;The treatment involving use of N-methyl-N'-nitro-N-nitrosoguanidine for mutagenesis process.
process;Ac/Ds transposable element exposure;The treatment involving use of Ac/Ds transposable system for mutagenesis process.
process;mustard gas exposure;The treatment involving use of mustard gas for mutagenesis process.
process;mitomycin C exposure;An antibiotic exposure (PECO:0007551) involving use of mitomycin C for mutagenesis process.
process;methyl methanesulfonate exposure;The treatment involving use of methyl methanesulfonate for mutagenesis process.
process;nitrosomethyl urea exposure;The treatment involving use of nitrosomethyl urea for mutagenesis process.
process;Nymphula depunctalis exposure;The treatment involving exposure of plant to the pest rice caseworm.
process;nitrogen mustard exposure;The treatment involving use of nitrogen mustard for mutagenesis process.
process;Pseudaletia separata exposure;The treatment involving exposure of plant to the pest Pseudaletia separata.
process;natural gas exposure;The treatment involving use of natural gas for mutagenesis process.
process;Tos-17 transposable element exposure;The use of Tos-17 transposable element for mutagenesis process.
process;N-nitrosodimethylamine exposure;The treatment involving use of N-nitrosodimethylamine for mutagenesis process.
process;warm/hot air temperature exposure;The treatment involving an exposure to above optimal air temperature, which may depend on the study type or the regional environment.
process;rice yellow mottle virus exposure;The treatment involving exposure of plant to the rice yellow mottle virus. It is a causal agent for rice yellow mottle disease.
process;Nilaparvata lugens exposure;The treatment involving exposure of plant to the pest brown planthopper.
process;p-N,N-di-(2-chloroethyl)amino-D-phenylalanine exposure;The treatment involving use of p-N,N-di-(2-chloroethyl)amino-D-phenylalanine for mutagenesis process.
process;p-N,N-di(2-chloroethyl)aminophenylvaleric acid exposure;The treatment involving use of p-N,N-di(2-chloroethyl)aminophenylvaleric acid for mutagenesis process.
process;p-N,N-di-(2-chloroethyl)amino-DL-phenylalanine exposure;The treatment involving use of p-N,N-di-(2-chloroethyl)amino-DL-phenylalanine for mutagenesis process.
process;Hirschmaniella oryzae exposure;The treatment involving exposure of plant to the pest Hirschmaniella oryzae. It is a causal agent for rice root nematode disease.
process;p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine exposure;The treatment involving use of p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine for mutagenesis process.
process;short day length exposure;The treatment involving exposure of plant to short day light duration followed by a long night cycle.
process;Hirschmaniella spinicaudata exposure;The treatment involving exposure of plant to the pest Hirschmaniella spinicaudata. It is a causal agent for rice root nematode disease.
process;p-N,N-di-(2-chloroethyl)aminophenylethylamine exposure;The treatment involving use of p-N,N-di-(2-chloroethyl)aminophenylethylamine for mutagenesis process.
process;Meloidogyne arenaria exposure;The treatment involving exposure of plant to the pest Meloidogyne arenaria.
process;p-N,N-di-(2-chloroethyl)aminophenylbutyric acid exposure;The treatment involving use of p-N,N-di-(2-chloroethyl)aminophenylbutyric acid for mutagenesis process.
process;p-N,N-di-(2-chloroethyl)amino-L-phenylalanine exposure;The treatment involving use of p-N,N-di-(2-chloroethyl)amino-L-phenylalanine for mutagenesis process.
process;rice grassy stunt 2 virus exposure;The treatment involving exposure of plant to the rice grassy stunt 2 virus. It is a causal agent for rice grassy stunt disease.
process;sodium fluoride exposure;The treatment involving use of sodium fluoride for mutagenesis process.
process;1-naphthaleneacetic acid exposure;An auxin exposure (PECO:0007074) involving use of 1-naphthaleneacetic acid growth hormone and herbicide.
process;Hirschmaniella caudacrena exposure;The treatment involving exposure of plant to the pest Hirschmaniella caudacrena. It is a causal agent for rice root nematode disease.
process;sodium bisulfite exposure;The treatment involving use of sodium bisulfite for mutagenesis process.
process;far red light exposure;The treatment using far red light either exclusively or as part of a supplemental light treatment involving red color light in the wavelength range of 800-700 nM.
process;Hirschmaniella imamuri exposure;The treatment involving exposure of plant to the pest Hirschmaniella imamuri. It is a causal agent for rice root nematode disease.
process;S-2-chloroethylcysteine exposure;The treatment involving use of S-2-chloroethylcysteine for mutagenesis process.
process;IR light exposure;The treatment using infra red (IR) light either exclusively or as part of a supplemental light treatment involving IR light in the wavelength range of 700nm-1mm.
process;Hirschmaniella mucronata exposure;The treatment involving exposure of plant to the pest Hirschmaniella mucronata. It is a causal agent for rice root nematode disease.
process;quinhydrone exposure;The treatment involving use of quinhydrone for mutagenesis process.
process;Phomopsis oryzae-sativae exposure;The treatment involving exposure of plant to the pathogen Phomopsis oryzae-sativae.
process;rice grassy stunt 1 virus exposure;The treatment involving exposure of plant to the rice grassy stunt 1 virus. It is a causal agent for rice grassy stunt disease.
process;Spodoptera praefica exposure;The treatment involving exposure of plant to the pest commonly called as western yellowstriped armyworm.
process;red light exposure;The treatment using red light either exclusively or as part of a supplemental light treatment involving red color light in the wavelength range of 780-622 nM.
process;Pythium spp. exposure;The treatment involving exposure of plant to the heterokont Pythium.
process;Gaeumannomyces graminis exposure;The treatment involving exposure of plant to the pathogen Gaeumannomyces graminis. It is a causal agent for rice Crown Sheath Rot Disease also called as Arkansas Foot Rot Disease, Black Sheath Rot Disease and Brown Sheath Rot Disease.
process;Mycovellosiella oryzae exposure;The treatment involving exposure of plant to the pathogen Mycovellosiella oryzae. It is a causal agent for rice White Leaf Streak Disease.
process;styryl quinoline exposure;The treatment involving use of styryl quinoline for mutagenesis process.
process;triaziquone exposure;The treatment involving use of triaziquone for mutagenesis process.
process;sulfur mustard exposure;The treatment involving use of sulfur mustard for mutagenesis process.
process;insect plant exposure;A metazoan plant treatment (PECO:0007349) involving exposure of a plant to an insect or a mixture of insects.
process;Cochliobolus miyabeanus exposure;The treatment involving exposure of plant to the pathogen Cochliobolus miyabeanus. It is a causal agent for rice Brown Spot diseaseand/or Seedling Blight (Fungal) disease.
process;cold air temperature exposure;The treatment involving an exposure to cold or sub-optimal air temperature, which may depend on the study type or the regional environment.
process;vinyl carbamate exposure;The treatment involving use of vinyl carbamate for mutagenesis process.
process;Pseudaletia unipuncta exposure;The treatment involving exposure of plant to the pest Pseudaletia unipuncta.
process;urethane exposure;The treatment involving use of urethane for mutagenesis process.
process;Spodoptera mauritia exposure;The treatment involving exposure of plant to the pest commonly calles as lawn armyworm.
process;triethylenemelamine exposure;The treatment involving use of triethylenemelamine for mutagenesis process.
process;yellow light exposure;The treatment using yellow light either exclusively or as part of a supplemental light treatment involving yellow color light in the wavelength range of 597-577 nM.
process;plant nematode exposure;A plant metazoan exposure (PECO:0007349) which is the exposure of a plant structure (PO:0009011) to a nematode (NCBITaxon:6231).
process;orange light exposure;The treatment using orange light either exclusively or as part of a supplemental light treatment involving orange color light in the wavelength range of 622-597 nM.
process;Ditylenchus angustus exposure;The treatment involving exposure of plant to the pest Ditylenchus angustus. It is a causal agent for rice Ufra disease.
process;Alternaria spp. exposure;The treatment involving exposure of plant to the pathogenic Alternaria sp.
process;Mollusca exposure;The treatment involving exposure of plant to the pest molluscs.
process;Pomacea canaliculata exposure;The treatment involving exposure of plant to the pest Pomacea canaliculata.
process;indigo light exposure;The treatment using indigo light either exclusively or as part of a supplemental light treatment involving indigo color light in the wavelength range of 450-440 nM.
process;blue light exposure;The treatment using blue light either exclusively or as part of a supplemental light treatment involving blue color light in the wavelength range of 492-455 nM.
process;green light exposure;The treatment using green light either exclusively or as part of a supplemental light treatment involving green color light in the wavelength range of 577-492 nM.
process;Achlya conspicua exposure;The treatment involving exposure of plant to the heterokont Achlya conspicua. It is a causal agent for rice water mold diease which is also called as seed rot or seedling damping-off disease.
process;nitrogen fertilizer exposure;Treatment involving the use of nitrogen fertilizer and its components as supplements to study various types of responses.
process;cadmium chloride exposure;A cadmium exposure (PECO:0001018) involving use of CdCl2 (CHEBI:35456).
process;urea exposure;Treatment involving the use of urea as source of nitrogen supplement to study various types of responses.
process;UV light exposure;The treatment using UV-B light either exclusively or as part of a supplemental light involving electromagnetic radiation in the wavelength range of 315-10nm.
process;Bovinae exposure;The treatment involving exposure of plant to the cattle.
process;superphosphate exposure;Treatment involving the use of super phosphate supplement to study various types of responses.
process;visible light exposure;The treatment using visible light in the wavelength range of 380-780 nM.
process;Achlya klebsiana exposure;The treatment involving exposure of plant to the heterokont Achlya klebsiana. It is a causal agent for rice water mold diease which is also called as seed rot or seedling damping-off disease.
process;violet light exposure;The treatment using violet light either exclusively or as part of a supplemental light treatment involving violet color light in the wavelength range of 455-390 nM.
process;Fusarium exposure;The treatment involving exposure of plant to the pathogenic Fusarium spp. It is a causal agent for rice Water Mold disease also called as Seed Rot Disease or Seedling Damping-off Disease.
process;Stramenopiles exposure;Treatment involving the exposure of plant to the Stramenopiles (heterokonts) present in the growth environment.
process;Cochliobolus lunatus exposure;The treatment involving exposure of plant to the pathogen Cochliobolus lunatus.
process;abscisic acid exposure;A growth hormone exposure (PECO:0007165) involving the use of abscisic acid (or its homolog).
process;Magnaporthe grisea exposure;The treatment involving exposure of plant to the pathogen Magnaporthe grisea. It is a causal agent for rice various forms of Blast diseases such as Collar Blast, Leaf Blast, Neck Blast, Panicle Blast and Nodal Blast disease.
process;Aves exposure;The treatment involving exposure of plants to the birds.
process;NPK fertilizer exposure;Treatment involving the use of nitrogen, phosphorus and potassium supplements to study various types of responses.
process;fluorine nutrient exposure;The treatment involving exposure of plant to fluorine as supplement to study various types of responses.
process;phosphate fertilizer exposure;Treatment involving the use of phosphate fertilizer and its components as supplements to study various types of responses.
process;light intensity exposure;The treatment involving exposure of plant or a plant part to the amount of light energy incident upon (or flowing through) unit area, perpendicular to the radiation source, in unit time.
process;Rodentia exposure;The treatment involving exposure of plant to the pest rats and mouse.
process;Gibberella fujikuroi exposure;The treatment involving exposure of plant to the pathogen Gibberella fujikuroi.
process;Ascomycota exposure;A fungal plant exposure (PECO:0007233) involving the exposure of plant to the pathogen belonging to Ascomycetes class.
process;chromium nutrient exposure;The treatment involving exposure of plant to chromium as supplement to study various types of responses.
process;metazoan plant exposure;A biotic plant exposure (PECO:0007357) involving exposure of a plant to a metazoan organism (animal).
process;iodine nutrient exposure;The treatment involving exposure of plant to iodine as supplement to study various types of responses.
process;rice stripe virus exposure;The treatment involving exposure of plant to the rice stripe virus. It is a causal agent for rice stripe disease.
process;Pseudomonas fuscovaginae exposure;The treatment involving exposure of plant to the pathogen Pseudomonas fuscovaginae. It is a causal agent for rice Sheath Brown Rot disease.
process;selenium nutrient exposure;The treatment involving exposure of plant to selenium as supplement to study various types of responses.
process;dsRNA virus exposure;Treatment involving the exposure of plant to the pathogenic double stranded RNA virus.
process;Pseudaletia spp. exposure;Treatment involving the exposure of plant to the pest rice army worm.
process;Hemiptera insect plant exposure;An insect plant exposure (PECO:0007333) involving the exposure of a plant to an insect(s) of the Hemiptera order.
process;rice grassy stunt virus exposure;The treatment involving exposure of plant to the rice grassy stunt virus. It is a causal agent for rice grassy stunt disease.
process;Spodoptera spp. exposure;Treatment involving the exposure of plant to the pest Spodoptera spp.
process;Pseudomonas plantarii exposure;The treatment involving exposure of plant to the pathogen Pseudomonas plantarii. It is a causal agent for rice Seedling Blight (Bacterial) disease.
process;Lepidoptera exposure;Treatment involving the exposure of plant to the pest of lepidoptera class.
process;silicon nutrient exposure;The treatment involving exposure of plant to silicon as supplement to study various types of responses.
process;rice hoja blanca virus exposure;The treatment involving exposure of plant to the rice hoja blanca virus. It is a causal agent for rice hoja blanca disease.
process;Dipteran insect plant exposure;An insect plant exposure (PECO:0007333) involving the exposure of a plant to an insect(s) of the Diptera order.
process;Gibberella spp. exposure;Treatment involving the exposure of plant to the pathogen Gibberella spp.
process;micronutrient exposure;The treatment involving exposure of plant to elements that are required in tiny quantities for growth, as supplement to study various types of responses.
process;Coleoptera exposure;Treatment involving the exposure of plant to the pest commonly called as beetles or Coleoptera.
process;Balansia oryzae-sativae exposure;The treatment involving exposure of plant to the pathogen Balansia oryzae-sativae. It is a causal agent for rice Udbatta diesase which is also called as Black Choke Disease, False Ergot Disease, Incense Rod Disease.
process;rice gall dwarf virus exposure;The treatment involving exposure of plant to the rice gall dwarf virus. It is a causal agent for rice gall dwarf disease.
process;barley yellow dwarf virus exposure;The treatment involving exposure of plant to the barley yellow dwarf virus. It is a causal agent for rice Giallume disease.
process;Erwinia chrysanthemi exposure;The treatment involving exposure of plant to the pathogen Erwinia chrysanthemi. It is a causal agent for rice Foot Rot disease.
process;rice black streak dwarf virus exposure;The treatment involving exposure of plant to the pathogen rice black streak dwarf virus. It is a causal agent for rice blast steak dwarf disease.
process;UV-A light exposure;The exposure using UV-A light either exclusively or as part of a supplemental electromagnetic radiation in the wavelength range of 380-315nm.
process;Eysarcoris trimaculatus exposure;Treatment involving the exposure of plant to the pest rice spotting bug.
process;chlorine nutrient exposure;The treatment involving exposure of plant to micronutrient chlorine as supplement to study various types of responses.
process;rice dwarf virus exposure;The treatment involving exposure of plant to the pathogen rice dwarf virus. It is a causal agent for rice dwarf phytoreo virus disease.
process;UV-B light exposure;The exposure using UV-B light either exclusively or as part of a supplemental electromagnetic radiation in the wavelength range of 315-280nm.
process;Chilo exposure;Treatment involving the exposure of plant to the pest Chilo.
process;Pseudomonas glumae exposure;The treatment involving exposure of plant to the pathogen Pseudomonas glumae. It is a causal agent for rice Grain Rot disease.
process;Rhizoctonia oryzae exposure;The treatment involving exposure of plant to the pathogen Rhizoctonia oryzae. It is a causal agent for rice Sheath Spot disease such as Bordered Sheath Spot Disease, Red Sclerotial Disease and Rhizoctonia Sheath Spot Disease.
process;Thysanoptera exposure;Treatment involving the exposure of plant to the pest of Thysanoptera class.
process;iron nutrient exposure;The treatment involving exposure of plant to micronutrient iron as supplement to study various types of responses.
process;Magnaporthe salvinii exposure;The treatment involving exposure of plant to the pathogen Magnaporthe salvinii. It is a causal agent for rice stem rot disease and Seedling Blight (Fungal) Disease.
process;intermittent light exposure;In biological experiments it refer to the intermittent exposure of plant to the cycles of light and dark or one light Vs the another type of light.
process;Xanthomonas oryzae pv. oryzicola exposure;The treatment involving exposure of plant to the pathogen Xanthomonas oryzae pv. oryzicola. It is a causal agent for rice bacterial blight disease.
process;Meloidogyne spp. exposure;A plant nematode exposure (PECO:0007337) which is the exposure of a plant structure (PO:0009011) to a Meloidogyne sp. nematode.
process;Meloidogyne salasi exposure;The treatment involving exposure of plant to the pest Meloidogyne salasi.
process;Hirschmaniella spp. exposure;Treatment involving the exposure of plant to the pest Hirschmaniella spp. It is a causal agent for rice root nematode disease.
