class;term;comment
generically dependent continuant;allele specific PCR protocol;A protocol which describes the process of Allele-specific polymerase chain reaction (PCR)
generically dependent continuant;validation of known variant protocol;A protocol which describe the process of validation of known variant
generically dependent continuant;VCF format;A file format which represent represent the format of a text file used in bioinformatics for storing gene sequence variations
process;variant classification assay;A genetic variation analysis which assign a formal classification to a detected genetic variant.
generically dependent continuant;data file URL;A URL at which the data file file is stored.
process;in-bead tagmentation library prepration;A library preparation material processing which uses bead-linked transposomes for a more uniform tagmentation reaction compared to in-solution tagmentation reactions
generically dependent continuant;SAM format;A file format which represent a text-based format for storing biological sequences aligned to a reference sequence
process;gene expression level analysis;A gene expression level analysis is a bioinformatics analysis that compares the RNA expression levels of multiple genes (profiling) and/or multiple samples (screening)
generically dependent continuant;reference genome datum;A data item which represent datum related to reference genome used as a standard for comparison in basic research and clinical settings
generically dependent continuant;data anonymization protocol;A protocol plan specification which describes the process of reducing the likelihood that the data can identify an individual.
generically dependent continuant;data file format;Information content entity that is a standard way that information is encoded for storage in a computer file.
process;variant calling assay;Variant calling is the process by which we identify variants from sequence data.
material entity;unstained fixed tissue slide;A fixed tissue slide specimen that is contain unstained tissue section(s)
generically dependent continuant;assay kit version;A version number of assay kit.
generically dependent continuant;FASTA format;A file format which represent represent a text-based format for representing either nucleotide sequences or peptide sequences, in which base pairs or amino acids are represented using single-letter codes
generically dependent continuant;database;A database is an information content entity that describe a structured set of data held in a computer, especially one that is accessible in various ways.
specifically dependent continuant;name of data generation assay executor;A personal name that designates the person who executed the sequencing run.
generically dependent continuant;FASTQ format;A file format which represent text-based format for storing both a biological sequence (usually nucleotide sequence) and its corresponding quality scores
process;sequence clustring;A bioinformatics analysis which attempt to group biological sequences that are somehow related
generically dependent continuant;input data file;A data file which contain the input for data transformation process
generically dependent continuant;information about software;Information content entity about bioinformatics software
specifically dependent continuant;name of bioinformatics analysis executor;A personal name that designates the person who executed the bioinformatics analysis.
generically dependent continuant;output data file;A data file which contain the output of data transformation process
generically dependent continuant;material transfer agreement;A document which represent a contract that governs the transfer of tangible research materials between two organizations, when the recipient intends to use it for his or her own research purposes.
generically dependent continuant;data transfer agreement;A document information content entity established between organisations that governs the transfer of one or more data sets from the owner/provider to a third party
material entity;insulated shipping container;A container which used to ship temperature sensitive products such as foods, pharmaceuticals, organs, blood, biologic materials, and chemicals. They are used as part of a cold chain to help maintain product freshness and efficacy.
generically dependent continuant;2bit format;A file format which represent a binary file format designed for storing a genome consists of multiple chromosomal sequences
material entity;specimen collection kit;An assay kit processed material comprises a sterile device for collecting a sample, a collection and dispersing device for depositing and holding the sample, a device for transferring the sample, and a container for storing the sample to be tested. There may also be a labeling system for identifying the sample and for diluting the sample
