class;term;comment
process;intracellular cytokine staining assay measuring epitope specific macrophage inflammatory protein-1 gamma production by T cells;A flow cytometry assay that detects macrophage inflammatory protein-1 gamma production by T cells.
process;venous blood megakaryocyte count assay;A cytometry assay that measures the count of megakaryocytes in venous blood
process;ELISPOT assay measuring epitope specific macrophage inflammatory protein-1 gamma production by T cells;An enzyme-linked immunospot assay that detects inflammatory protein-1 gamma production by T cells.
process;venous blood nucleated RBC count assay;A cytometry assay that measures the count of nucleated RBCs in venous blood
process;cytometric bead array assay measuring epitope specific vascular endothelial growth factor production by T cells;A cytometric bead array assay that detects vascular endothelial growth factor production by T cells.
process;venous blood WBC count assay;A cytometry assay that measures the count of WBCs in venous blood
process;detection of specific nucleic acids with complementary probes assay measuring epitope specific tumor necrosis factor superfamily cytokine production by T cells;A detection of specific nucleic acid polymers with complementary probes that detects tumor necrosis factor superfamily cytokine production by T cells.
process;automated count venous blood reticulocyte count assay;A cytometry assay that measures the count of reticulocytes in venous blood as part of a automated count order
process;intracellular cytokine staining assay measuring epitope specific RANTES production by T cells;A flow cytometry assay that detects RANTES production by T cells.
process;total venous blood homocysteine assay;An analyte assay that measures the abundance of homocysteine in venous blood as part of a total order
generically dependent continuant;manufacturing objective;is the objective to manufacture a material of a certain function (device)
process;manufacturing;A planned process with the objective to produce a processed material which will have a function for future use.
generically dependent continuant;material transformation objective;an objective specifiction that creates an specific output object from input materials.
function;consume data function;Process data function is a function that is borne by in a material entity by virtue of its structure. When realized the material entity consumes data.
process;extracellular electrophysiology recording assay;An electrophysiology assay where the recording location of the electrode is extracellular.
function;measure function;Measure function is a function that is borne by a processed material and realized in a process in which information about some entity is expressed relative to some reference.
process;ELISPOT assay measuring epitope specific macrophage inflammatory protein-1 alpha production by T cells;An enzyme-linked immunospot assay that detects macrophage inflammatory protein-1 alpha production by T cells.
process;liver fibrosis (chronic viral hepatitis) venous blood platelet count assay;A cytometry assay that measures the count of platelets in venous blood as part of a liver fibrosis (chronic viral hepatitis) order
generically dependent continuant;normalized data set;A data set that is produced as the output of a normalization data transformation.
process;cytometric bead array assay measuring epitope specific macrophage inflammatory protein-1 gamma production by T cells;A cytometric bead array assay that detects macrophage inflammatory protein-1 gamma production by T cells.
process;venous blood T3 assay;An analyte assay that measures the abundance of T3 in venous blood
process;canonical variate analysis;canonical variate analysis is a form of discriminant analysis that takes several continuous predictor variables and uses the entire set to predict several criterion variables, each of which is also continuous. CVA simultaneously calculates a linear composite of all x variables and a linear composite of all y variables. Unlike other multivariate techniques, these weighted composites are derived in pairs. Each linear combination is called a canonical variate and takes the general linear form.
process;regression analysis method;Regression analysis is a descriptive statistics technique that examines the relation of a dependent variable (response variable) to specified independent variables (explanatory variables). Regression analysis can be used as a descriptive method of data analysis (such as curve fitting) without relying on any assumptions about underlying processes generating the data.
process;linear discriminant functional analysis;Linear discriminant functional analysis (LDFA) is a multivariate technique used in special applications where there are several intact groups (random assignment may be impossible) and they have been measured on several independent measures. Thus, you will want to describe how these groups differ on the basis of these measures. In this case, classification and prediction is the main objective.
process;principal component regression;The Principal Component Regression method is a regression analysis method that combines the Principal Component Analysis (PCA)spectral decomposition with an Inverse Least Squares (ILS) regression method to create a quantitative model for complex samples. Unlike quantitation methods based directly on Beer's Law which attempt to calculate the absorbtivity coefficients for the constituents of interest from a direct regression of the constituent concentrations onto the spectroscopic responses, the PCR method regresses the concentrations on the PCA scores.
process;multiple linear regression analysis;multiple linear regression is a regression method that models the relationship between a dependent variable Y, independent variables Xi, i = 1, ..., p, and a random term epsilon. The model can be written as Y = \beta 0 + \beta 1 X 1 + \beta 2 X 2 + \cdots +\beta p X p + \varepsilon where \beta 0 = 0 is the intercept ("constant" term), the \beta i s are the respective parameters of independent variables, and p is the number of parameters to be estimated in the linear regression.
process;discriminant analysis;Discriminant function analysis is used to determine which variables discriminate between two or more naturally occurring groups. Analysis is used to determine which variable(s) are the best predictors of a particular outcome.
process;partial least square regression analysis;Partial least squares regression is an extension of the multiple linear regression model (see, e.g., Multiple Regression or General Stepwise Regression). In its simplest form, a linear model specifies the (linear) relationship between a dependent (response) variable Y, and a set of predictor variables, the X's, so that Y = b0 + b1X1 + b2X2 + ... + bpXp In this equation b0 is the regression coefficient for the intercept and the bi values are the regression coefficients (for variables 1 through p) computed from the data.
process;eh transformation;An eh transformation is a data transformation obtained by applying the function EH described in what follows to a (one dimensional) real number input. EH(x)=exp(x*d/r)+b*(d/r)*x-1, if x>=0, and EH(x)=-exp(-x*d/r)+b*(d/r)*x+1, otherwise. Here exp denotes an exponential transformation and b, d, r are positive real constants with the objective of normalization.
process;partial least square discriminant analysis;PLS Discriminant Analysis (PLS-DA) is a discriminant analysis performed in order to sharpen the separation between groups of observations, by hopefully rotating PCA (Principal Components Analysis) components such that a maximum separation among classes is obtained, and to understand which variables carry the class separating information.
process;cytometric bead array assay measuring epitope specific lymphotoxin A production by T cells;A cytometric bead array assay that detects lymphotoxin A production by T cells.
process;GEM4 arterial blood hemoglobin assay;An analyte assay that measures the abundance of hemoglobin in arterial blood as part of a GEM4 order
process;detection of specific nucleic acids with complementary probes assay measuring epitope specific lymphotoxin A production by T cells;A detection of specific nucleic acid polymers with complementary probes that detects lymphotoxin A production by T cells.
process;GEM4 arterial blood sodium assay;An analyte assay that measures the abundance of sodium in arterial blood as part of a GEM4 order
process;ELISPOT assay measuring epitope specific IP-10 production by T cells;An enzyme-linked immunospot assay that detects IP-10 production by T cells.
process;GEM4 arterial blood potassium assay;An analyte assay that measures the abundance of potassium in arterial blood as part of a GEM4 order
process;intracellular cytokine staining assay measuring epitope specific IP-10 production by T cells;A flow cytometry assay that detects IP-10 production by T cells.
process;GEM4 arterial blood temperature assay;An assay that measures temperature in arterial blood as part of a GEM4 order
process;ELISPOT assay measuring epitope specific interleukin-9 production by T cells;An enzyme-linked immunospot assay that detects interleukin-9 production by T cells.
process;GEM4 arterial blood glucose assay;An analyte assay that measures the abundance of glucose in arterial blood as part of a GEM4 order
process;intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells;A flow cytometry assay that detects interleukin-9 production by T cells.
process;GEM4 arterial blood oxygen assay;An analyte assay that measures the abundance of oxygen in arterial blood as part of a GEM4 order
process;detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-9 production by T cells;A detection of specific nucleic acid polymers with complementary probes that detects interleukin-9 production by T cells.
process;GEM4 arterial blood hematocrit assay;A cytometry assay that measures the proportion of red blood cells in arterial blood as part of a GEM4 order
material entity;solvent mixer;A liquid chromatography device that mixes different solvents, e.g. under high pressure and in differrent volumes ranging from 5 ml to 5 L capacity. Powerful magnetic mixers provide vigorous agitation required for high pressure reaction chemistry.
material entity;protein column;A protein column is a chromatography column used for the separation of complex protein mixtures. Protein columns enable sample desalting, followed by chromatographic separation or fractionation of complex protein samples, e.g. immunodepleted serum or plasma proteins.
material entity;Bruker US 2 NMR magnet;An actively-shielded superconducting magnet from Bruker that combines Bruker BioSpin's advanced, proprietary UltraShield active shielding and UltraStabilized sub-cooling technologies. This shielded and stabilized (US2) magnet system delivers high sensitivity and spectral dispersion.
material entity;thermal conductivity detector;The most commonly used detector in preparative GC is the thermal conductivity detector (hot wire detector). Even this detector, however, is often too sensitive and has too high a flow impedance. Under such circumstances, the procedure mentioned above must be employed. The eluent from the preparative column is split and a small portion diverted through the detector (sometimes with further dilution with carrier gas to reduce sensitivity).
material entity;organic acid column;An organic acid column is a chromatography column which enables (reversed-phase) separation of hydrophilic aliphatic and aromatic organic acids with UV detection. Organic acid columns allow retention of polar and apolar organic acids and are hydrolysis resistant.
material entity;Bruker autosampler;A Bruker autosampler is an autosampler made by Bruker.
process;ELISPOT assay measuring epitope specific RANTES production by T cells;An enzyme-linked immunospot assay that detects RANTES production by T cells.
process;venous blood Ceruloplasmin assay;An analyte assay that measures the abundance of Ceruloplasmin in venous blood
material entity;column chromatography detector;There is a wide range of detectors available for both GC and LC each having their own particular areas of application. In general the more catholic the response, the less sensitive the detector and the most sensitive detectors are those that have a specific response. The performance of all detectors should be properly specified so that the user can determine which is most suitable for a specific application. Such specifications are also essential to compare the performance of different detectors supplied by alternative instrument manufactures. Detector specifications should be presented in a standard form and in standard units, so that detectors can be compared that function on widely different principles.
process;ELISPOT assay measuring epitope specific lymphotoxin A production by T cells;An enzyme-linked immunospot assay that detects lymphotoxin A production by T cells.
process;GEM4 arterial blood bicarbonate assay;An analyte assay that measures the abundance of bicarbonate in arterial blood as part of a GEM4 order
process;detection of specific nucleic acids with complementary probes assay measuring epitope specific macrophage inflammatory protein-1 alpha production by T cells;A detection of specific nucleic acid polymers with complementary probes that detects macrophage inflammatory protein-1 alpha production by T cells.
process;GEM4 arterial blood lactic acid assay;An assay that measures lactic acid in arterial blood as part of a GEM4 order
process;CBC with manual differential venous blood plasma cell count assay;A cytometry assay that measures the count of plasma cells in venous blood as part of a CBC with manual differential order
process;study design execution;a planned process that carries out a study design
process;venous blood erythropoietin assay;An analyte assay that measures the abundance of erythropoietin in venous blood
process;mass spectrometry assay;An assay that identifies the amount and type of material entities present in a sample by fragmenting the sample and measuring the mass-to-charge ratio of the resulting particles.
process;functional assessment of individual;A physical examination of an organism's ability to perform functional activities.
process;blood gas arterial blood oxygen assay;An analyte assay that measures the abundance of oxygen in arterial blood as part of a blood gas order
process;blood gas arterial blood bicarbonate assay;An analyte assay that measures the abundance of bicarbonate in arterial blood as part of a blood gas order
process;tongue atrophy assessment;An observational assessment of the loss of muscle tissue related to tongue movement due to inactivity or disease.
process;blood gas arterial blood carbon dioxide assay;An analyte assay that measures the abundance of carbon dioxide in arterial blood as part of a blood gas order
process;facial atrophy assessment;An observational assessment of the loss of facial muscle tissue due to inactivity or disease.
process;free/total venous blood PSA assay;An analyte assay that measures the abundance of PSA in venous blood as part of a free/total order
process;speech test assessment;A functional assessment of an individual's ability to understandably repeat spoken sentences.
process;forced cough assessment;A functional assessment of an individual's ability to cough forcefully.
material entity;solid NMR probe;An NMR probe that is designed to hold a solid sample.
material entity;column connector;A device that connects two or more columns together in a functional way with leak-tight connection, low dead volume, low thermal mass and high inertness.
material entity;Varian GEMINI spectrometer;An older Varian Broadband NMR spectrometer.
material entity;manual injection system;The traditional hardware system that allows a human to inject a sample into an inlet by hand, using a syringe.
process;GEM4 arterial blood ionized calcium assay;An analyte assay that measures the abundance of ionized calcium in arterial blood as part of a GEM4 order
material entity;Bruker AutoClean system;NMR tubes are often used once and discarded, creating needless waste. With the Bruker BioSpin Autoclean system you can now recycle 5mm, 3mm, or 5mm/3mm step-down (Wilmad 520-1B) NMR tubes. AutoClean NMR Tube Washing System is a simple way to recoup the substantial investment your organization makes in quality NMR tubes, and cut back on needless waste material.
process;GEM4 arterial blood carbon dioxide assay;An analyte assay that measures the abundance of carbon dioxide in arterial blood as part of a GEM4 order
material entity;nano pump system;A pump system optimized for nano flow chromatography.
process;liver fibrosis (NAFLD) venous blood platelet count assay;A cytometry assay that measures the count of platelets in venous blood as part of a liver fibrosis (NAFLD) order
material entity;Bruker NMR Case sample changer;The NMR Case is an economical NMR sample changer for laboratories with modest automation needs. It expands the maximum number of samples your spectrometer can process during unattended operation to 24. The NMR Case consists of multiple components. The NMR Case exchange module installed atop your cryostat. The two front legs are adjustable, making the NMR Case compatible with many different cryostats.
process;venous blood beta hydroxybutric acid assay;An analyte assay that measures the abundance of beta hydroxybutric acid in venous blood
process;nose to finger assessment;A functional assessment of an individual's ability to touch their own nose and then touch an examiners finger in front of them and then touch their own nose once more.
process;finger to finger assessment;A functional assessment of an individual's ability to touch index fingers together in front of the sternum without oscillation for a specified duration of time
process;rapid alternating hands assessment;A functional assessment of an individual's ability to alternate the forearm between pronation and suppination as quickly as possible during a specified duration of time
process;dysmetria assessment;A functional assessment of an individual's ability to accurately touch a moving target with their finger and then touch their own chin a number of times in a row.
material entity;APOLLO console;The APOLLO is a compact, modular, multiple-DSP, Windows XP Professional-based console that can be equipped with up to 8 DDS-based RF transmitter channels configurable from 2 kHz to 3.5 GHz. Each transmitter channel produces a nominal 1V output and has the most agile frequency, phase and amplitude control of any system on the market. An array of additional options are available including multiple RF transmitters, linear high-power RF amplifiers, digital receiver arrays, low noise figure preamplifiers, a gradient control system, shim unit, MAS spin-speed controller, variable temperature unit, digital lock system and probe/coil interface. With its numerous options, the Apollo can be configured for any NMR, NQR or MRI application.
process;finger taps assessment;A functional assessment of an individual's ability to touch their finger-tip to thumb as many times as possible during a specified duration of time.
process;cerebrospinal fluid monocyte count assay;A cytometry assay that measures the count of monocytes in cerebrospinal fluid
material entity;normal phase column;A normal phase column is a chromatography column in which the stationary phase is more polar than the mobile phase. Its counterpart is the reversed phase column.
process;cerebrospinal fluid eosinophil count assay;A cytometry assay that measures the count of eosinophils in cerebrospinal fluid
material entity;chromatography detector;A chromatography detector is a device that locates in the dimensions of space and time, the positions of the components of a mixture that has been subjected to a chromatographic process and thus permits the senses to appreciate the nature of the separation. Defining characteristics are Dynamic Range, Response Index or Linearity, Linear Dynamic range, Detector Response, Detector Noise Level, Detector Sensitivity or Minimum Detectable Concentration, Total System Dispersion, Sensor Dimensions, Detector Time Constant, Pressure Sensitivity, Flow Sensitivity, Operating Temperature Range.
process;heel to shin assessment;A functional assessment of an individual's ability to tap their heel to the midpoint of the contralateral shin a number of times.
process;venous blood beta-2-microglobulin assay;An analyte assay that measures the abundance of beta-2-microglobulin in venous blood
material entity;Bruker high resolution probe;BRUKER BIOSPIN's experienced Research & Development group not only delivers top-performance probes for the more common experiments, but also a wealth of special probes for almost any application. For high resolution (HR) NMR we offer probes with a variety of important characteristics and features.
process;heel along shin assessment;A functional assessment of an individual's ability to slide their heel back and forth along their contralateral tibia from the patella to the ankle with the contralateral leg extended.
process;lipid panel reflex direct venous blood low density lipoprotein assay;An analyte assay that measures the abundance of low density lipoprotein in venous blood as part of a Lipid panel reflex direct order
process;muscle weakness assessment;A functional assessment of an individual's ability to perform muscle movement to overcome gravity or physical resistence.
process;lipid panel reflex direct venous blood triglyceride assay;An analyte assay that measures the abundance of triglyceride in venous blood as part of a Lipid panel reflex direct order
process;muscle atrophy assessment;An observational assesment of an individual's muscle tissue loss due to inactivity or disease.
process;position sense assessment;A functional assessment of an individual's ability to sense the position of a finger or toe that has been manipulated by minimal random movements.
process;vibratory sense assessment;A functional assessment of an individual's ability to sense vibration.
