class;term;comment
generically dependent continuant;FFPE dehydration process temperature;A scalar measurement datum that is the output of a temperature measurement assay performed on a specimen in alcohol during the dehydration process in a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;smoking end date;A time measurement datum which is the end date of a smoking behavior.
process;left kidney mass excision;A surgical procedure to remove a mass (growth or tumor) in the left kidney.
generically dependent continuant;adherence of dehydration process temperature to FFPE tissue processing SOP;An information content entity that indicates whether temperature of the dehydration process followed that prescribed in the FFPE tissue processing SOP.
generically dependent continuant;duration time of smoking;A time measurement datum about how long a person has been smoking.
process;right kidney biopsy;A biopsy of the right kidney.
generically dependent continuant;FFPE dehydration process duration;A time measurement datum that is the result of measuring the duration of the dehydration process in the formalin-fixed paraffin-embedded (FFPE) process.
process;pipe smoking behavior;A smoking behavior that uses a smoking pipe to inhale or taste tobacco material.
process;left kidney biopsy;A biopsy of the left kidney.
generically dependent continuant;adherence of dehydration process duration to FFPE tissue processing SOP;An information content entity that indicates whether duration of the dehydration process followed that prescribed in the FFPE tissue processing SOP.
generically dependent continuant;smoking start date;A time measurement datum which is the start date of a smoking behavior.
generically dependent continuant;indicator of pelvic washings collected during ovarian surgery;An information content entity that is an indication of whether pelvic washings were collected during ovarian surgery.
generically dependent continuant;FFPE alcohol stage duration;A time measurement datum that is the result of measuring the duration of the alcohol stage in a formalin-fixed paraffin-embedded (FFPE) process.
material entity;nicotine e-cigarette;A processed material that vaporizes a liquid solution containing nicotine and simulates tobacco smoking by producing an aerosol that resembles smoke.
generically dependent continuant;robotic surgical method;A surgical method using very small tools attached to a robotic arm. The surgeon controls the robotic arm with a computer.
generically dependent continuant;adherence of alcohol stage duration to FFPE tissue processing SOP;An information content entity that indicates whether duration of the alcohol stage followed that prescribed in the FFPE tissue processing SOP.
process;supracervical hysterectomy;A surgical procedure in which the body of the uterus is removed but the cervix is kept intact, as compared to the more common total hysterectomy, in which the uterus, cervix and fundus (the part of the uterus above the fallopian tube openings) are removed.
role;FFPE clearing agent role;A role borne by a chemical that is realized in the formalin-fixed paraffin-embedded (FFPE) processes to remove alcohol used for specimen dehydration, remove stains, and prepare a specimen for infiltration medium.
generically dependent continuant;comment on maintenance discrepancy from manufacturer recommendations;A textual entity that states information about maintenance discrepancies from manufacturer recommendations.
material entity;smoking pipe;A device made to allow the user to inhale or taste smoke or vapor derived from the burning or vaporization of some substance.
quality;specimen position;A position inhering in a specimen.
material entity;nicotine material;A processed material that contains nicotine.
generically dependent continuant;laparoscopically assisted vaginal surgical method;A surgical method in which operations are performed through the vagina aided by laparoscopic tools and techniques.
quality;specimen integrity;A wholeness that inheres in a specimen.
material entity;chewing tobacco;A processed material which is a kind of smokeless tobacco product consumed by placing a portion of the tobacco between the cheek and gum or upper lip teeth and chewing.
generically dependent continuant;laparoscopic surgical method;A surgical method in which operations are performed far from their location through small incisions (usually 0.5���1.5��cm) elsewhere in the body.
generically dependent continuant;equipment maintained as per manufacturer recommendations;An information content entity that indicates whether equipment was maintained following the manufacturers recommendations.
generically dependent continuant;specimen weight;A mass measurement datum that is the result of an assay to measure the weight of a specimen.
material entity;cigar;A processed material which is a tightly-rolled bundle of dried and fermented tobacco that is ignited so that its smoke may be drawn into the mouth.
generically dependent continuant;vaginal surgical method;A surgical method in which operations are performed through the vagina.
generically dependent continuant;FFPE tissue processing SOP;A standard operating procedure for fixation of a tissue to the state where it is completely infiltrated with a suitable histological wax and can be embedded ready for section cutting on the microtome for a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;specimen slide ID;An identifier that specifically identifies a particular specimen slide.
process;anesthesia probe temperature measurement assay;An internal body temperature measurement assay where the temperature probe interfaces with the anesthesia vent monitor. Typically the thermometer is a rectal probe with a wire and connector that hooks up to the ekg/pulse ox/co2 monitor.
process;left lung mass excision;A surgical procedure to remove a mass (growth or tumor) in the left lung.
process;organ temperature measurement assay;An internal body temperature measurement assay where the thermometer is placed in an organ.
process;right lung lobectomy;A surgical procedure to remove one of the lobes of the right lung.
process;rectal temperature measurement assay;An internal body temperature measurement assay where the thermometer is placed in the rectum.
process;left lung lobectomy;A surgical procedure to remove one of the lobes of the left lung.
process;right lung biopsy;A biopsy of the right lung.
process;internal body temperature measurement assay;A temperature measurement assay to obtain the body temperature of an organism through placement of a thermometer in an internal cavity or organ.
process;left lung biopsy;A biopsy of the left lung.
process;collecting specimen from organism during organ donation;A collecting specimen from organism that occurs during the process of organ donation.
generically dependent continuant;open surgical method;A surgical method in which an incision is made using a scalpel. Open surgery is the traditional type of surgery.
process;postmortem collecting specimen from organism;A collection from organism that occurs after the organism is dead.
process;right nephroureterectomy;A surgical procedure that is minimally invasive to remove a patient's right renal pelvis, kidney, ureter, and bladder cuff.
generically dependent continuant;time in fixative measurement;A time measurement datum that states the duration during which a specimen was submerged in fixative.
process;right radical nephrectomy;A surgical procedure to remove the entire right kidney.
process;right partial nephrectomy;A surgical procedure to remove part of the right kidney.
immaterial entity;Location adjacent to tissue fixation;An anatomical location that is adjacent to the site where tissue was collected and subjected to fixation.
immaterial entity;Location below resection;An anatomical location that is just below (1 cm) the site of surgery.
process;right kidney mass excision;A surgical procedure to remove a mass (growth or tumor) in the right kidney.
material entity;tobacco material;A processed material that is made from tobacco. Typically, tobacco material is meant to be used as a source of nicotine as tobacco contains a higher concentration of nicotine than most other plants.
process;left nephroureterectomy;A surgical procedure that is minimally invasive to remove a patient's left renal pelvis, kidney, ureter, and bladder cuff.
generically dependent continuant;number of FFPE stages/replicates;A data item that indicates the number of stages and replicates in a FFPE process.
process;adding specimen into a container;An adding a material entity into a target process where a collected specimen is added to a specimen container. (note, not used for other specimen process that produce new specimens)
process;hysterectomy with left salpingo-oophorectomy;A surgical procedure with the removal of the uterus, cervix, left fallopian tube, and left ovary.
generically dependent continuant;date of receiving specimen transport;A data item indicating the calendar date when a specimen was received after transport from another institution.
generically dependent continuant;percentage of viable tumor slide specimen by surface area;A data item that is the result of determining the percentage of a tumor slide specimen that is viable based on surface area not including stroma.
process;specimen receiving;A planned process for receiving specimens such as into a laboratory.
process;hysterectomy with bilateral salpingo-oophorectomy;A surgical procedure with the removal of the uterus, cervix, fallopian tubes, and ovaries. This is the most common surgery done for endometrial cancer.
generically dependent continuant;name of IATA-trained person verifying specimen transport;A personal name that designates the person who verified the specimen transport was according to best practice, international standards, and industry regulations as trained by the IATA.
generically dependent continuant;histologic profile quantitative assessment of tumor slide specimen surface area;A data item that is made up of percentages of different histology-based assessments of a tumor slide specimen that in aggregate describe the total tumor surface area (i.e. add up to 100%).
material entity;vacutainer;A test tube which is either a sterile glass or plastic tube with a closure that is evacuated to create a vacuum inside the tube facilitating the draw of a predetermined volume of liquid. Most commonly used to draw a blood sample directly from the vein, these also are used to collect urine samples. Vacutainer tube may contain additives designed to stabilize and preserve the specimen prior to analytical testing.
generically dependent continuant;time specimen left operating room;A data item indicating the time at which the surgical specimen left the operating for delivery to the pathology gross room.
generically dependent continuant;name of person responsible for specimen transport;A personal name that designates the person who is responsible for the transport of a specimen to another organization.
generically dependent continuant;percentage of cross-sectional surface area of entire slide composed of necrotic tissue;A data item that is the result of determining the percentage of cross-sectional surface area of an entire specimen slide that is composed of necrotic tissue.
material entity;cryovial;A test tube that designed to store materials at very low temperatures.
generically dependent continuant;comment on notable events during donor surgery;A comment from tissue procurement of notable events that occurred during surgery.
role;specimen receiving organization;A role borne by an organization that is the recipient of a specimen that is transported from another organization.
generically dependent continuant;percentage of tumor cellularity by cell count of the entire slide.;A data item that is the result of determining the percentage of tumor nuclei by cell count of the entire specimen slide (number of tumor epithelial cell nuclei as compared to all cell nuclei).
material entity;blood spot card;A device that is designed to collect, ship and store blood specimens in an easy and inexpensive way.
generically dependent continuant;comment on donor pre-operative bowel preparation prior to surgery;A comment from tissue procurement of the pre-operative bowel preparation performed prior to surgery.
role;specimen transporting organization;A role borne by an organization that is the provider of a specimen that is transported to another organization.
generically dependent continuant;percentage of cross-sectional surface area of entire slide composed of tumor focus;A data item that is the result of determining the percentage of cross-sectional surface area of an entire specimen slide composed of tumor focus including necrotic tumor.
generically dependent continuant;Duration of fasting by specimen donor prior to surgery;A time measurement datum of the duration of fasting by the specimen donor prior to surgery.
generically dependent continuant;time of specimen transport;A data item indicating the time when a specimen was transported to another institution.
generically dependent continuant;greatest tumor dimension on slide;A length measurement datum that is the result of measuring the maximum length of a tumor specimen as presented on a slide.
generically dependent continuant;date of specimen transport;A data item indicating the calendar date when a specimen was transported to another institution.
generically dependent continuant;pathologist submitted specimen procurement feedback;A comment from tissue procurement that was submitted as feedback by a pathologist
generically dependent continuant;date of review of pathology case summary report;A data item that reports the calendar date when a pathology case summary report was reviewed.
material entity;medication material;A material entity that is bearer of a medication role.
material entity;collection packet;A material entity used for specimen collection. It can contain a container to hold a specimen and material (e.g. paper) carrying information about the specimen and the specimen source (e.g. patient).
generically dependent continuant;ascites fluid from specimen donor during surgery volume measurement datum;A measurement datum of the volume of ascites fluid collected from the specimen donor during surgery.
generically dependent continuant;filled data confirm questionnaire;A data confirm questionnaire which has been filled out by a human subject recruiter.
generically dependent continuant;indicator of ascites fluid collection during surgery;An information content entity that is an indication of whether ascites fluid was collected from the specimen donor during organ excision.
generically dependent continuant;date of specimen freezing at -70 to -80 degrees C;A data item indicating the calendar date when a specimen was stored at -75 � 5 C.
generically dependent continuant;specimen donor intraoperative urine excreted at end of surgery volume measurement datum;A specimen donor intraoperative urine excreted volume measurement datum obtained at the end of surgery.
generically dependent continuant;time of specimen placement on dry ice for transport;A data item indicating the time when a specimen was placed on dry ice for transport.
generically dependent continuant;name of reviewer of pathology case summary report.;A personal name that designates the person who served as the reviewer for quality assurance purposes of a pathology case summary report.
material entity;collection packet with empty container;A collection packet which contains an empty container that will be used for holding a specimen.
generically dependent continuant;specimen donor intraoperative urine excreted prior to organ excision volume measurement datum;A specimen donor intraoperative urine excreted volume measurement datum obtained during prior to organ excision.
generically dependent continuant;date of specimen placement on dry ice for transport;A data item indicating the calendar date when a specimen was placed on dry ice for transport.
generically dependent continuant;date of submission of pathology case summary report;A data item that reports the calendar date when a pathology case summary report was submitted.
material entity;collection packet with specimen;A collection packet which contains a container with a specimen.
generically dependent continuant;specimen donor intraoperative urine excreted volume measurement datum;A measurement datum of the volume of intraoperative urine excreted obtained from the specimen donor during surgery.
generically dependent continuant;name of person processing blood cell pellet specimen;A personal name that designates the person who performed processing of the blood cell pellet specimen.
generically dependent continuant;name of submitter of pathology case summary report.;A personal name that designates the person who was the submitter of a pathology case summary report.
material entity;nicotine gum or lozenge;A processed material contains nicotine in a form of a chewing gum or a candy-like tablet. It delivers nicotine to the body via absorption by the tissues of the mouth. It is commonly used as an aid in nicotine replacement therapy (NRT), a process for smoking cessation.
generically dependent continuant;abdominal surgical method;A surgical method in which operations are performed through the abdomen.
generically dependent continuant;name of team leader for filling out tissue recovery form;A personal name that designates the person who is the leader of the team responsible for entering the tissue recovery form data.
material entity;cigarette;A processed material which is a small cylinder of finely cut tobacco leaves rolled in thin paper for smoking.
generically dependent continuant;surgical method;A protocol providing the action or system by which the surgical procedure is to be performed.
generically dependent continuant;name of data entry person for tissue recovery form;A personal name that designates the person who performed the data entry process for filling in a tissue recovery case report form.
material entity;nicotine patch;A processed material that contains nicotine in the form of a transdermal patch which releases nicotine into the body through the skin. It is commonly used as an aid in nicotine replacement therapy (NRT), a process for smoking cessation.
process;right salpingo-oophorectomy;A surgical procedure to remove the right ovary and right fallopian tube.
generically dependent continuant;name of quality control inspector of specimen;A personal name that designates the person who performed a quality control inspection of the specimen that is to be transported to another organization.
generically dependent continuant;average daily use of cigarette datum;An average value of use of cigarettes per day.
process;left salpingo-oophorectomy;A surgical procedure to remove the left ovary and left fallopian tube.
generically dependent continuant;time of receipt for pathologist processing;A data item indicating the time when a specimen arrives in the gross pathology room for processing and review.
generically dependent continuant;duration time of smoking regularly;A duration time of smoking about how long a person has been smoking regularly. (better to have criteria of regularly mean, such as smoke everyday)
process;bilateral salpingo-oophorectomy;A surgical procedure to remove both ovaries and both fallopian tubes.
generically dependent continuant;date of specimen receipt for pathologist processing;A data item indicating the calendar date when a specimen arrives in the gross pathology room for processing and review.
material entity;collection packet with empty container and unfilled information material;A collection packet which contains a container without a specimen and an unfilled form that will be used to fill in information about specimen to be collected.
process;pelvic mass excision;A surgical procedure to remove a mass (growth or tumor) on the ovary or in the pelvis.
generically dependent continuant;comment on specimen integrity after transport;A textual entity that states information about the physical integrity or wholeness of the specimen that is deemed relevant for the specimen transport process.
process;pelvic exenteration;A surgical procedure that removes all organs from a person's pelvic cavity including the urinary bladder, urethra, rectum, and anus.
generically dependent continuant;specimen shipment received in poor condition;An information content entity indicating that the physical condition of a specimen upon receipt after transport was poor.
generically dependent continuant;specimen shipment received in good condition;An information content entity indicating that the physical condition of a specimen upon receipt after transport was good.
material entity;blood specimen on blood spot card;A blood specimen that is located on a blood spot card.
process;right oophorectomy;A surgical procedure with the removal of the right ovary.
process;left oophorectomy;A surgical procedure with the removal of the left ovary.
generically dependent continuant;name of person receiving specimen shipment;A personal name that designates the person who received the specimen that was transported from another organization.
material entity;buffy coat specimen;A processed specimen which is the output of a density gradient centrifugation of an anticoagulated blood specimen that contains most of the white blood cells and platelets.
process;bilateral oophorectomy;A surgical procedure with the removal of both ovaries.
generically dependent continuant;temperature of specimen collection packet at time of receipt;A scalar measurement datum that is the output of a temperature measurement assay performed on a collection packet when it is received with a specimen.
generically dependent continuant;percentage of tumor slide specimen stroma by surface area;A data item that is the result of determining the percentage of a tumor slide specimen that is stroma based on surface area.
process;blood spotting;An adding specimen into a container process that spots the blood from an organism on the blood spot card.
process;hysterectomy with right salpingo-oophorectomy;A surgical procedure with the removal of the uterus, cervix, right fallopian tube, and right ovary.
generically dependent continuant;time of receiving specimen transport;A data item indicating the time when a specimen was received after transport from another institution.
generically dependent continuant;percentage of necrotic tumor slide specimen by surface area;A data item that is the result of determining the percentage of a tumor slide specimen that is necrotic based on surface area.
role;human subject recuiter role;A worker role of recruiting human subjects to partcipate in a clinical investigation in which data about human subject is collected.
generically dependent continuant;vital sign blood pressure variance late in organ excision;A data item on the duration of blood pressure variances of greater than 20 mmHg from a patient's pre-operative baseline from 15 minutes post anesthesia induction to the organ excision.
generically dependent continuant;time of blood plasma specimen placement on dry ice;A data item indicating the time when a blood plasma specimen was placed on dry ice.
generically dependent continuant;date and time FFPE tissue cassette was frozen;A data item indicating the date and time when a tissue cassette was frozen as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;presence of a tumor larger than a specified size exclusion criterion;An exclusion criterion that defines whether a tumor is larger than a specified size, which if met, makes an individual unsuitable for a given task or participation in a given process.
process;discarding;A planned process that gets rid of a material that is no longer useful or desirable.
generically dependent continuant;vital sign blood pressure variance early in organ excision;A data item on the duration of blood pressure variances of greater than 20 mmHg from a patient's pre-operative baseline from the time of anesthesia induction to 15 minutes post.
generically dependent continuant;blood plasma specimen volume;A scalar measurement datum that is the output of a volume measurement assay that has a blood plasma specimen as evaluant.
generically dependent continuant;measurement of time between FFPE tissue processor cycle completion and embedding;A time measurement datum that is the result of measuring the time between FFPE tissue processor cycle completion and embedding in a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;presence of metastatic tumor exclusion criterion;An exclusion criterion that defines whether a metastatic tumor is present, which if met, makes an individual unsuitable for a given task or participation in a given process.
material entity;freezer shelf;A device that is part of a freezer and consists of a solid horizontal surface to keep material in the freezer on a flat surface.
generically dependent continuant;in vivo intraoperative ischemic period;A time measurement datum of the period between organ resection and the time of first clamping perfomed in vivo.
generically dependent continuant;blood plasma specimen barcode;A specimen barcode that is associated with a blood plasma specimen.
generically dependent continuant;date and time FFPE tissue embedding started;A data item indicating the date and time when a tissue embedding started as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;limitations on research authorization for use of donated specimens;An authorization documentation for postmortem specimen donation in which authorization includes specific limitations or additional information related to the use of tissue for research.
generically dependent continuant;time of second clamp for specimen removal;A data item that reports the time of day when the second clamp was applied to the vasculature of an organ for specimen collection.
generically dependent continuant;blood specimen volume in conical centrifuge tube;A blood specimen volume of blood contained in a conical centrifuge tube.
generically dependent continuant;date and time FFPE tissue cassette removed from processor;A data item indicating the date and time when a tissue cassette was removed from a tissue processor as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;authorization not obtained for whole brain donation;An authorization documentation for post mortem specimen donation in which authorization is not obtained for whole brain donation.
generically dependent continuant;conical centrifuge tube identifier;An identifier that specifically identifies a particular conical centrifuge tube.
generically dependent continuant;time in FFPE fixative measurement;A time in fixative measurement that states the duration during which a specimen was submerged in fixative as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;authorization for postmortem specimen donation for transplantation and research;An authorization documentation for postmortem specimen donation for a specified purpose which is for transplantation, research, education and the advancement of science.
generically dependent continuant;date and time FFPE tissue processor cycle ended;A data item indicating the date and time when a tissue processor cycle ended as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;authorization for postmortem specimen donation for transplantation purposes only;An authorization documentation for postmortem specimen donation for a specified purpose which is solely for the purpose of transplantation to another person or persons.
generically dependent continuant;authorization documentation for postmortem specimen donation for a specified purpose;An authorization documentation for postmortem specimen donation in which specimens are to be used for a specified purpose (e.g., transplantation, research, education).
generically dependent continuant;time of first clamp for specimen removal;A data item that reports the time of day when the first clamp was applied to the vasculature of an organ for specimen collection.
process;rectosigmoidectomy;A colectomy that is the surgical removal of the rectum and sigmoid colon.
generically dependent continuant;time of blood processing;A data item indicating the time when a blood specimen was processed.
process;proctocolectomy;A colectomy that is the surgical removal of the rectum and all or part of the colon.[
generically dependent continuant;comment from blood specimen storage;A textual entity that states additional information about the blood specimen or donor that is deemed relevant for the specimen storage process.
generically dependent continuant;date and time FFPE tissue cassette placed in processor;A data item indicating the date and time when a tissue cassette was placed in a tissue processor as part of a formalin-fixed paraffin-embedded (FFPE) process.
process;proctectomy;A surgical procedure to remove all or part of the rectum. It is often needed to treat rectal cancer.
generically dependent continuant;specimen was collected and stored in accordance with the specified SOP;An information content entity indicating whether the specimen was collected and stored in accordance with the specified SOP.
generically dependent continuant;placement of tissue cassette in FFPE fixative delay duration;A time measurement datum that is the result of measuring the duration of the the planned delay of placing the tissue cassette in fixative in the formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;agreement to a specified research addendum;An authorization documentation in which a legally authorized individual agrees to a specific research addendum for the person they represent.
process;low anterior resection;A surgical procedure that is done to treat cancer of the rectum in which the part of the rectum containing the cancer is removed. The remaining part of the rectum is reconnected to the colon.
generically dependent continuant;name of person storing specimen;A personal name that designates the person who stored a specimen.
generically dependent continuant;date and time FFPE tissue cassette placed in fixative;A data item indicating the date and time when a tissue cassette was placed in fixative as part of a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;willingness to be contacted for a research study;An information content entity that signifies the willingness of an individual to be contacted for a research study.
process;transverse colectomy;A colectomy that is resection of the transverse colon along with the middle colic vessels and its mesentery.
generically dependent continuant;time of specimen freezing at -70 to -80 degrees C;A time of specimen freezing which occurred at -75� �� 5� C.
generically dependent continuant;data and time FFPE tissue cassette ID was recorded;A data item indicating the date and time at which the FFPE tissue cassette ID was recorded.
generically dependent continuant;comments related to research authorization process;A textual entity that provides additional information that may be relevant to the research authorization verification process.
process;total colectomy;A colectomy that is resection of part of the colon or a resection of all of the colon without complete resection of the colon
generically dependent continuant;time of specimen freezing at approximately -20 degrees C;A time of specimen freezing which occurred at approximately -20� C.
generically dependent continuant;FFPE tissue cassette ID;A specimen ID that specifically identifies a particular tissue cassete used in a formalin-fixed paraffin-embedded (FFPE) process.
generically dependent continuant;indicator of whether specimen donor has reached the age of majority;An Information content entity that indicates whether the specimen donor has reached the age of majority as defined by the appropriate regulation.
role;lab technician role;A worker role that performs the practical hands-on work in laboratories and is realized during study design execution.
generically dependent continuant;specimen donor intraoperative blood loss at end of surgery volume measurement datum;A specimen donor intraoperative blood loss volume measurement datum obtained at the end of surgery.
generically dependent continuant;time of blood cell pellet transfer to storage;A data item indicating the time when the blood cell pellet specimen was transferred to storage.
generically dependent continuant;comment on FFPE slide image;A textual entity that states information relevant to an image from a formalin-fixed paraffin-embedded (FFPE) slide.
role;blood additive role;A material to be added role that is born by a chemical entity which is added into a blood collection containter to optimize specific blood component(s) preservation and/or separation.
generically dependent continuant;specimen donor intraoperative blood loss prior to organ excision volume measurement datum;A specimen donor intraoperative blood loss volume measurement datum obtained prior to organ excision.
generically dependent continuant;time of completion of blood cell pellet processing;A data item indicating the time when processing of a blood cell pellet specimen was completed.
generically dependent continuant;specimen image ID;An identifier that specifically identifies a particular specimen image.
material entity;collection packet with specimen and information material;A collection packet which contains a container with a specimen and a form filled with information about the collected specimen and specimen source.
generically dependent continuant;specimen donor intraoperative blood loss volume measurement datum;A measurement datum of the volume of intraoperative blood loss from the specimen donor.
generically dependent continuant;cell pellet specimen barcode;A specimen barcode that is associated with a cell pellet specimen.
generically dependent continuant;comment on procurement site restriction;A comment from tissue procurement made in regards to all non-consent issues related to or creating a limitation on tissues that can be procured including tissue type and reason for restriction.
generically dependent continuant;patient questionnaire;A questionnaire that comprises a set of demographic and medical questions about a patient which will be filled by the patient or their legally authorized representative.
generically dependent continuant;amount of fresh frozen plasma administered intraoperatively;A count of the number of units of fresh frozen plasma administered during surgery.
generically dependent continuant;cell pellet volume;A scalar measurement datum that is the output of a volume measurement assay that has a cell pellet as evaluant.
generically dependent continuant;specimen was processed in accordance with the FFPE SOP including <1 hour delay to fixation and 23 hour time in fixative;A specimen was processed in accordance with the specified SOP where the specified SOP is for a formalin-fixed paraffin-embedded (FFPE) process and includes less than 1 hour delay in fixation and 23 hour time in fixative.
generically dependent continuant;platelet volume administered intraoperatively;A measurement datum of the volume of platelets administered during surgery measured.
generically dependent continuant;presence of gross hemolysis of plasma observed;An information content entity indicating whether the presence of gross hemolysis of plasma was observed.
generically dependent continuant;date and time FFPE tissue was preserved;A data item indicating the date and time when a specimen tissue was fixed or frozen as part of a formalin-fixed paraffin-embedded (FFPE) process.
