class;term;comment
process;mental process;A bodily process that occurs in the brain, and that can of itself be conscious, or can give rise to a process that can of itself be conscious or can give rise to behaviour.
disposition;neuroticism;A personality trait manifesting itself in individual behavioral characteristics that are perceived as angry, anxious, depressed, unstable, and vulnerable.
disposition;extraversion;A personality trait manifesting itself in individual behavioral characteristics that are perceived as positive, assertive, social, and outgoing.
process;libido;The psychic energy that drives individuals toward sensual pleasures of all types, especially sexual ones. http://www.apa.org/research/action/glossary.aspx
process;orgasm;Orgasm is the sudden discharge of accumulated sexual tension during the sexual response cycle, resulting in rhythmic muscular contractions in the pelvic region characterized by sexual pleasure. http://en.wikipedia.org/wiki/Orgasm
process;vigilance;The ability to maintain attention and alertness over prolonged periods of time. http://en.wikipedia.org/wiki/Vigilance %28psychology%29
disposition;irascibility;A mental disposition to frequent or easily incited outbursts of anger.
disposition;conscientiousness;A personality trait manifesting itself in individual behavioral characteristics that are perceived as careful, self-disciplined, dependable, vigilant, dutiful, and goal-oriented.
process;planning;A mental process that involves mentally manipulating representations of steps in an imagined process which has some goal.
process profile;direct consciousness;Direct consciousness is consciousness of phenomenal experience, it is the given experience in consciousness of (for example) sounds, tastes, emotions and bodily feelings.
process profile;tactile consciousness;Tactile consciousness is consciousness that is experienced in the tactile sensory medium, through the sensory medium of touch and pressure sensation.
process profile;auditory consciousness;Auditory consciousness is consciousness of an auditory stimulus, as a part of a conscious process of hearing.
process profile;intersubjectivity;The subjective experience of other beings as self-aware entities.
process profile;visual consciousness;Visual consciousness is consciousness of a visual stimulus, as experienced through the visual sensory medium as a part of a process of seeing.
process profile;consciousness of the body;The subjective experience of being an embodied entity.
disposition;mental disposition;A mental disposition is a bodily disposition that is realized in a mental process.
process profile;consciousness of space;The subjective experience of the spatial surroundings one inhabits as an embodied entity.
disposition;bodily disposition;A bodily disposition is a disposition that inheres in some extended organism. Examples are: my disposition to catch a cold when exposed to a virus, my ability to speak the English language.
disposition;intentional modality;A structural capacity that shapes how an object of intentionality is represented for the subject.
specifically dependent continuant;cognitive representation;A representation which specifically depends on an anatomical structure in the cognitive system of an organism.
quality;mental quality;A mental quality is a bodily quality that inheres in those structures of the extended organism that are essential for mental functioning.
specifically dependent continuant;representation;A dependent continuant which is about a portion of reality.
quality;bodily quality;A bodily quality is a quality that inheres in some extended organism.
quality;intentionality;Intentionality is the fundamental quality of conscious mental processes of always having content, of being directed towards, or about something.
process profile;consciousness of time;The subjective experience of time as a coherent process inhabited by oneself as an embodied thinking being
process;problem solving behaviour;
disposition;a memory;A memory is a mental disposition that is realized in a process of remembering, i.e. a memory of X is a disposition realized in the process of remembering X.
specifically dependent continuant;affective representation;A cognitive representation sustained by an organsim about its own emotions.
process;hearing;Hearing (auditory perception) is a mental process that is a) produced by a causal process involving sound waves from a part of the environment of the subject being absorbed by detectors in the ear, and b) is experienced by the subject as being so caused, and c) in which the relevant part of the environment is thereby represented to the subject
process;mental counting;A cognitive process that involves the mental representation of sequential numbers.
disposition;mental capability;A personal capability that includes mental processes in its realisation.
disposition;personality;A personality is a complex sum of dispositions and predispositions towards mental processes and behaviour. It inheres in a person.
process;alertness;State of active attention by high sensory awareness such as being watchful and prompt to meet danger or emergency, or being quick to perceive and act. http://en.wikipedia.org/wiki/Alertness
disposition;capability to play violin;A musical capability that is realised in the production of music using a violin.
process;remembering;(for the case of remembering X, where X is an event in the organism’s history) a mental process that is a) about X, and b) made possible by the physical traces left by a causal process involving the organism during the event X
disposition;capability to play piano;A musical capability that is realised in the production of music using a piano.
disposition;disposition to be agent of mental process;
process;wanting;A mental process that involves thinking about a state of affairs that is not yet the case together with a desire for that state of affairs to come about.
process;non-linguistic communication;A communication process in which information is transmitted without being encoded in the meaning units of any language.
fiat object part;mental functioning related anatomical structure;An anatomical structure in which there inheres the disposition to be the agent of a mental process.
disposition;musical capability;A capability that is realised in an activity of producing or interpreting music.
process;subliminal process;A mental process that involves neuronal activity in response to a sensory stimuli but which is not the subject of consciousness.
disposition;capability;A bodily disposition whose realization ordinarily brings benefits to an organism or group of organisms, where "ordinarily" means within a typical range or context.
process;gestural communication;A gestural communication process is a communication process in which information is transferred by means of physical movements.
disposition;preference;
process;linguistic communication;A linguistic communication process is a communication process in which the information that is communicated is encoded in language.
disposition;belief;A mental disposition to represent a proposition to be true.
process;written communication;A written communication process is an interpersonal process that: (a) involves as participant at least two organisms, (b) one of whom produces a message in writing that is well-formed in a given language. (c) the other of whom reads the message and understands it.
process;communication;A communication process is an interpersonal process that involves the transmission of information between two organisms.
process;spoken communication;A spoken communication process is a linguistic communication process that: (a) involves as participant at least two linguistically capable organisms. (b) one of whom produces an utterance that is well-formed in a given spoken language. (c) the other of whom perceives and understands that utterance by virtue of their recognition of the meaning of the utterance through their knowledge of the language.
process;mental imagery;A mental process that evokes the representation of the sensory characteristics of objects or events when these are not immediately present to the senses.
disposition;retention;The partial structure of time consciousness that relates to retaining past events in memory and linking them to present events (e.g. how the individual tones in a melody is intuitively linked together to form a whole).
disposition;protention;The partial structure of time consciousness that relates to linking and projecting the content of immediate moments to future moments (e.g. how the path of a moving object is intuitively projected).
disposition;time intentional modality;The intentional structural capacity to experience lived time.
process;determining orientation;A judging that involves the determination of the orientation of some object.
process;cognitive process;A mental process that creates, modifies or has as participant some cognitive representation.
process;determining gender;A judging that involves forming an opinion about the gender of a person.
process;determining gender;A judging process during which an opinion about the gender of a person is determined.
process;judging;A mental process during which information is evaluated, the outcome of which is a belief or opinion.
process;mental calculation;A cognitive process that involves the manipulation of mental representations of numeric entities in order to compute the outcome of a mathematical function.
disposition;capability to read;A linguistic capability that is realised by processes in which textual concretisations of linguistic expressions are processed and understood.
disposition;personality trait;A personality trait is an individual disposition or predisposition that forms part of an overall personality and is realized in repeated occurrences of a specific mental process type or behavioural profile.
