class;term;comment
process;heart valve leaflet displacement into a cardiac chamber during ventricular systole;
disposition;diabetic macroangiopathy;
process;vascular blood circulation pathological process;
process;mitral valve leaflet displacement into the left atrium during left ventricular systole;
material entity;part of atrial myocardium with impaired conduction;
disposition;protozoal pericarditis;
process;cardiac blood circulation pathological process;
process;heart pathological process involving a heart valve;
process;heart pathological process;
disposition;infectious pericarditis;
disposition;tricuspid valve disease;
process;thromboembolism;
disposition;bacterial pericarditis;
process;infarction;
disposition;viral pericarditis;
material entity;myxomatous degenerated structure in a mitral valve leaflet;A degenerated structure in a mitral valve leaflet due to myxomatous proliferation.
process;pulmonary valve leaflet displacement into the right ventricle during right ventricular diastole;
disposition;fungal pericarditis;
process;cardiac atrium pathological process;
disposition;wandering pacemaker;
process;cardiac ventricle pathological process;
material entity;heart valve disorder;A disorder always located in a heart valve.
disposition;premature atrial contraction (disease);
material entity;pericardium disorder;
material entity;left anterior fascicle;
disposition;vascular disease - unclassified by CVDO;
process;bradycardia (process);
material entity;endocardium disorder;
disposition;pericardium disease;
