class;term;comment
generically dependent continuant;antiviral administration schedule;An action specification that tells the total number of antiviral doses available to be administered to a population during a specific time interval.
generically dependent continuant;census;A data set of a specific entity in a specified region at a specified time.
generically dependent continuant;agent-based disease transmission model;
generically dependent continuant;antiviral supply schedule;An action specification giving the number of doses of an antiviral to be made available during a specific time interval.
disposition;susceptibility;The ability to participate in infection acquisition as a host.
generically dependent continuant;individual treatment strategy administration capacity unit of measure;
generically dependent continuant;antiviral compliance;The fraction expressing the probability that an organism will be consented to receive antiviral treatment when eligible.
process;antiviral treatment;A treatment with an antiviral drug.
generically dependent continuant;individual treatment strategy supply schedule unit of measure;The unit of measure for the supply schedule of an individual treatment.
object aggregate;school student population;The collection of students administrated by exaclty one school organization.
material entity;immune organism that acts like it is immune;An immune organism that acts as if it is immune (i.e., it does not seek vaccination or avoid contact with infectious organisms).
generically dependent continuant;hospital patient population census;
process;epidemic;A process whose beginning is demarcated by accelerating infection acquisition by one or more host species of a particular pathogen in a particular location and whose end is demarcated by the time when the rate of infection acquisition becomes constant.
process;epidemic simulating;A simulating of a disease epidemic or pandemic.
generically dependent continuant;school student population census;
generically dependent continuant;complete simulator identifier;An identifier that refers to a specific simulator.
generically dependent continuant;case definition;An information content entity that specifies the criteria that an organism must meet to be considered to be in some abnormal state.
generically dependent continuant;secondary school student population census;
generically dependent continuant;time delay of treatment detection;The duration from the time an individual receives a treatment until the time a system designed to detect that the treatment occurred detects it in a population
generically dependent continuant;treatment preventable outcome;An objective specification that specifies the disease outcome that a treatment seeks to prevent.
generically dependent continuant;susceptibility measurement datum;
generically dependent continuant;school facility census;
generically dependent continuant;disease surveillance trigger definition;An infectious disease control trigger definition for a reactive control measure based on the outcome of disease surveillance.
process;facility survey;A planned process involving counting numbers of facilities in a specific region.
entity;inter-personal contact probability;
generically dependent continuant;time scale name;An identifier that designates a scale according to which time is measured (e.g., Gregorian Calendar).
process;census taking;A planned process that realizes a census plan specification.
disposition;vaccination efficacy;The infectious disease treatment efficacy of a vaccine.
generically dependent continuant;time delay to case detection;The duration from the time an organism satisfies a case definition until a process or system detects the organism as satisfying that case definition
generically dependent continuant;census plan specification;A plan specification with a census objective specification.
process;infectious disease control strategy execution;A process that is applied to a population with the goal of preventing, or mitigating the severity of an infectious disease.
generically dependent continuant;count of simulated contagious population;
generically dependent continuant;protect against effect of pathogen;
generically dependent continuant;contamination probability;The probability of the occurence of a contamination acquisition from either an infected organism or another contaminated thing.
generically dependent continuant;sensitivity of treatment detection;The sensitivity of a system that classifies organisms into the binary categories of having received a particular treatment and not having received a particular treatment.
process;infectious period;
generically dependent continuant;infectious disease control strategy trigger definition;A rule that specifies the event that, when it occurs, is the trigger to either start or stop an infectious disease control strategy.
generically dependent continuant;specificity of treatment detection;The specificity of a system that classifies organisms into the binary categories of having received a particular treatment and not having received a particular treatment.
generically dependent continuant;control strategy stop time information;An information content entity that specifies the time at which an infectious disease control strategy ends.
generically dependent continuant;specificity of case detection;The specificity of a system that classifies organisms into the binary categories of individual who meets the criteria of a particular case definition and individual who does NOT meet the criteria of a particular type of disease X.
generically dependent continuant;fraction of contaminated thing;A measurement datum that is the fraction of things of a particular type in a particular geographical region or site that are contaminated with a pathogen.
generically dependent continuant;vaccination compliance;The fraction expressing the probability that an organism who is eligible according to a particular vaccination policy will be consented for that vaccination.
disposition;resistance to infection;The dispostion of an organism of a particular biological taxon A that is realized by inhibiting the establishment of an infection by an organism of another particular biological taxon that bears an infectious disposition towards members of A
disposition;disease surveillance capability;A disposition of a disease surveillance infrastructure to detect the outbreak of one particular disease in the geographical region the infrastructure aims to cover.
generically dependent continuant;census objective specification;An objective specification to observe and/or estimate all the organisms of a particular taxon in a particular geographical region or place and create a data set about them.
generically dependent continuant;vaccination dose schedule;An action specification comprising the number of doses and their timing for a vaccination of an individual organism against a specific infectious agent.
disposition;disposition to become contaminated with a pathogen;
process;infection acquisition from infectious host;An infection acquisition whereby a susceptible host acquires an infection from an infectious host.
generically dependent continuant;real date span category definition;
generically dependent continuant;count of simulated population;The count of (simulated organisms) in a simulated population.
process;infection acquisition from contaminated thing;An infection acquisition whereby a susceptible host acquires an infection from a contaminated thing.
generically dependent continuant;real time span category definition;
generically dependent continuant;count of simulated resistant population;
process;vaccination;A treatment that consists of the administration of antigenic material to stimulate an individual's immune system to develop adaptive immunity to a pathogen.
generically dependent continuant;control strategy stand-down delay;A measurement datum of the time interval from the decision to cease an infectious disease control strategy to the time the control strategy ends expressed in number of time intervals.
generically dependent continuant;fixed duration;A duration that is specified as a single number.
generically dependent continuant;simulated population location identifier;An identifier that refers to a geographical location to be used as location of a population in a simulation.
entity;TODO;
generically dependent continuant;simulation of exposed organism;A simulation of an infectious agent host that is not contagious and is part of a simulated population.
generically dependent continuant;population demographic census;A census that is the specific outcome of a population demographic survey.
process;population demographic survey;
generically dependent continuant;probability of exit from a country is denied;The probability that exit is denied as part of a border control strategy.
generically dependent continuant;normal distribution;A continuous parametric probability distribution that is uniform. centered around the mean, parameter μ​. and whose spread of standard deviations, parameter σ​, adheres to the empirical rule.
generically dependent continuant;population infection and immunity census;A census that is the result of a population infection survey and a population immunity survey.
generically dependent continuant;probability of entry into a country is denied;The probability that entry is denied as part of a border control strategy.
generically dependent continuant;simulated population;A simulation of a population or populations of organisms of a particular biological taxon that simulates a particular type of event or types of event that occur in a specified time interval.
process;population survey;A planned process involving counting numbers of a organism population, possibly including counting sub-populations fulfilling specific criteria, and that realizes some concretization of a census objective specification.
generically dependent continuant;seasonal function parameter;
disposition;treatment surveillance capability;A disposition of a treatment surveillance infrastructure to detect individuals who have received treatment in the geographical region the infrastructure aims to cover.
object aggregate;hospital patient population;
disposition;immune resistance to infection;Resistance to infection that is conferred by immune system/immune mechansisms.
generically dependent continuant;time since time scale zero;the duration of time that has elapsed from the zero reference point to a later time on the time scale
generically dependent continuant;treatment system logistics;An information content entity that specifies how many doses or courses of treatment, per a particular unit of time (typically one day), can be supplied for a given geographical region and/or how many of those doses or courses can subsequently be administered.
generically dependent continuant;vaccination reactive end point fraction;
generically dependent continuant;temporal trigger definition;An infectious disease control trigger definition that is based on the passage of a specified interval of time.
generically dependent continuant;container reduction vector control strategy;A vector control strategy for mosquitoes that is realized by reducing the number of water-containing vessels in which mosquitoes can lay eggs.
generically dependent continuant;treatment surveillance trigger definition;An infectious disease control trigger definition for a reactive control measure based on the outcome of disease surveillance.
generically dependent continuant;indoor residual spraying vector control strategy;A vector control strategy that is realized by spraying chemicals in a place to kill individuals of the vector population.
object aggregate;contagious population;A population of host organisms undergoing infection that are contagious.
generically dependent continuant;sensitivity of case detection;The sensitivity of a system that classifies organisms into the binary categories of individual who meets the criteria of a particular case definition and individual who does NOT meet the criteria of a particular type of disease X.
generically dependent continuant;infection case record;A data set whose data items are about a host and its participation in an infection and potentially other activities occuring in the same time interval as the infection.
generically dependent continuant;simulation of organism;
process;population infection survey;A population survey that counts the number of individuals in the population who are infected with a particular pathogen.
generically dependent continuant;seasonal temporal offset;
generically dependent continuant;infection case list;A data set that is a collection of case records.
process;counting;The planned process of finding the number of elements in a finite set of objects.
object aggregate;exposed population;A population of host organisms undergoing infection and that are not infectious.
generically dependent continuant;minimum seasonal latitude;
process;population serology survey;A population survey that assesses the presence (plus or minus quantity) of antibody to a particular antigen in individuals in a population.
generically dependent continuant;count;A measurement datum that is the output of counting.
generically dependent continuant;population census;A census that is the outcome of a population survey.
generically dependent continuant;maximum seasonal latitude;
generically dependent continuant;name of temporal region;
generically dependent continuant;Wolbachia vector control strategy;A vector control strategy that is realized by releasing individuals of the vector population infected with bacteria of the taxon Wolbachia to inhibit reproduction of individuals in the vector population.
generically dependent continuant;simulation requester identifier;An identifier that refers to the legal person that commissions a simulation process.
entity;control strategy target populations and prioritization;
process;obligatory endosymbiotic mutualism;An endosymbiotic mutualism that realizes a biological function that inheres in some proper part of at least one of the organisms participating.
process;simulating of process of type X;a planned process that (1) has at least one process part that has as participants representations of participants (in place of those participants) of processes of type X, and where all such process parts substitute for parts of processes of type X, and (2) is carried out for the purpose of planning for processes of type X, learning more about processes of type X, or teaching about processes of type X.
material entity;control strategy target facilities;
generically dependent continuant;unconditional probability distribution;An unconditional probability distribution is the probability distribution of an uncertain variable, U, implicitly incorporating the uncertainty introduced by any other relevant variables. Mathematically, U’s unconditional probability distribution is written {U | E}, where E represents the background state of information under which the distribution is assessed.
process;facultative endosymbiotic mutualism;An endosymbiotic mutualism that realizes some facultative mutualist role inhering in an organism that is also realized by a bodily benefit to that organism.
generically dependent continuant;contact isolation control measure;A case isolation control measure that has an action specification that is realized in preventing one or more infectious organisms from having physical contact with other organisms.
generically dependent continuant;joint probability distribution;In the study of probability, given at least two random variables X, Y, ..., that are defined on a probability space, the joint probability distribution for X, Y, ... is a probability distribution that gives the probability that each of X, Y, ... falls in any particular range or discrete set of values specified for that variable.
process;endosymbiotic mutualism;An endosymbiosis that results in benefit to all participating organisms.
process;population immunity survey;A population survey that assesses the level of immunity against a particular pathogen in a specified population.
generically dependent continuant;school closure duration;
generically dependent continuant;conditional probability distribution;A probability distribution of two jointly distributed random variables X and Y, where Y is know to be a particular value.
process;obligatory endosymbiotic commensalism;An endosymbiotic commensalism that realizes a biological function that inheres in some proper part of the commensal organism that benefits.
generically dependent continuant;travel recommendation control strategy;A travel-related infectious disease control strategy that has an action specification that is realized by making recommendations to travelers to either (1) avoid travel to an ecosystem with an ongoing infection such as an epidemic, (2) take precautions when traveling to such an ecosystem, (3) receive certain vaccinations prior to traveling to such an ecosystem, or (4) take certain medications when traveling to such an ecosystem
generically dependent continuant;simulator developer identifier;An identifier that refers to the legal person that creates and maintains a simulator.
process;software development;A planned process that has specified output a software product and that involves the creation of source code.
generically dependent continuant;simulation software application;A software application that provides a model of a real phenomenon based on a set of mathematical formulas.
generically dependent continuant;control strategy target population fraction;
generically dependent continuant;census reference date;A information content entity that specifies the date of a census.
process;endosymbiotic parasitoidism;An endosymbiosis that results in benefit to the parasitoid and is fatal to the host.
generically dependent continuant;prodromal period duration;A duration that measures a temporal region occupied by a prodromal period.
process;obligatory endosymbiotic parasitism;An endosymbiotic parasitism that realizes a biological function that inheres in some proper part of the parasite.
generically dependent continuant;cut-off point specification;An action specification that delineates some minimum value or maximum value for some test statistic within a continuous probability distribution that is meant to serve as a lower bound or upper bound, respectively, for some population or sample of interest.
process;geographical movement of organism;A behavior of one or more organisms that is characterized by the displacement from one geographic region to some target geographic region, and is the realization of either a biological function or (a concretization of) an objective specification.
generically dependent continuant;basic reproduction number;The average number of transmissions of an infectious agent from an infectious organism to a susceptible organism within a completely susceptible population.
generically dependent continuant;school closure control strategy;A place closure control strategy whose action specification is realized in a school closure process.
generically dependent continuant;disease unique identifier;a unique identifier that refers to a disease.
process;facultative endosymbiotic commensalism;An endosymbiotic commensalism that realizes some facultative commensal role inhering in an organism that is also realized by a bodily benefit to that organism.
generically dependent continuant;travel-related infectious disease control strategy;An infectious disease control strategy that has an objective specification of preventing infection acquisition by organisms traveling from one ecosystem to another ecosystem.
generically dependent continuant;epidemic model;A disease transmission model whose concretization is realized as a simulation of infectious disease epidemic or infectious disease pandemic.
generically dependent continuant;antiviral identifier;a unique identifier that refers to an antiviral drug product
generically dependent continuant;duration;A measurement datum that quantifies a temporal region that is occupied by a processual entity.
process;endosymbiotic commensalism;An endosymbiosis that results in benefit to one participating organism and neither harm nor benefit to the other participating organisms.
generically dependent continuant;identifier for species of case;A taxonomy identifier curated by the NCBI taxonomy database that has been used to identify the species of some organism that meets a case definition.
generically dependent continuant;purely intentional entity;A generically dependent continuant which derives its existence and its entire endowment from an intending experience of consciousness (an "act") that is laden with determinate, uniformily structured content.
entity;species;
generically dependent continuant;name of temporal interval;A name of temporal region that specifies a time span on a specified time scale by giving a start time and a duration.
process;obligatory endosymbiotic parasitoidism;An endosymbiotic parasitoidism that realizes a biological function that inheres in some proper part of the parasitoid.
generically dependent continuant;identifier of species of diseased organism;A taxonomy identifier curated by the NCBI taxonomy database that has been used to specify the species of some organism in which some disease has been realized.
generically dependent continuant;vaccination course;
generically dependent continuant;age range category;An information content entity specifying the upper and lower limit of a range of ages of continuants.
process;facultative endosymbiotic parasitoidism;An endosymbiotic parasitoidism that realizes some facultative parasitoid role inhering in an organism that is also realized by a bodily benefit to that organism.
generically dependent continuant;fulminant period duration;A duration that measures a temporal region occupied by a fulminant period.
generically dependent continuant;latent period duration;A duration of the time interval between the host acquiring an infection and the host bearing a contagiousness disposition during the same disease course within a population of hosts.
generically dependent continuant;antiviral course;An action specification that tells how many doses of antiviral drug should be given to each individual that participates in the antiviral control measure.
generically dependent continuant;apollo location code;An identifier that refers to a particular geographical region and that is constructed per guidelines of the Apollo project.
generically dependent continuant;infectious period duration;A duration of the parts of an infection during which the host bears an infectious disposition in a population of hosts.
generically dependent continuant;vaccine valence;
generically dependent continuant;delay from symptoms to treatment;The duration between the appearance of symptoms of a disease and the start of a treatment.
generically dependent continuant;uncertain duration;A duration that is specified as a probability distribution over a range of numbers.
generically dependent continuant;simulation run length;The action specification that specifies the number of time steps a simulation is going to run.
generically dependent continuant;continuous uniform distribution;the continuous uniform distribution or rectangular distribution is a family of symmetric probability distributions such that for each member of the family, all intervals of the same length on the distribution's support are equally probable.
disposition;treatment contraindication;A contraindication that increases the risk of a treatment.
generically dependent continuant;insecticide-treated net control measure;An adult vector control strategy that has 1) an action specification that is realized by the use of insecticide-treated nets within households, and 2) an objective specification that is realized by preventing potentially infectious contacting between some mosquito vector and some human host.
generically dependent continuant;simulation time step unit;A time unit that is part of a simulation time step action specification.
generically dependent continuant;ascertainment fraction;
generically dependent continuant;Weibull Distribution;A continuous parametric probability distribution that gives the distribution of lifetimes of objects. It was originally proposed to quantify fatigue data, but it is also used in analysis of systems involving a "weakest link."
generically dependent continuant;location definition;An information content entity that specifies a geographical region by (1) listing the names of other geographical regions whose mereological sum constitutes it and optionally (2) listing the names of other geographical regions that are subsequently subtracted from the mereological sum.
generically dependent continuant;count of cases in an epidemic;A count of disease cases in an infected population that meet the case definition criteria within a particular epidemic interval.
generically dependent continuant;count of simulated exposed population;
generically dependent continuant;count of simulated susceptible population;
generically dependent continuant;control strategy compliance;A measurement datum about the fraction of individuals in a population that elect to participate in a control strategy when offered.
generically dependent continuant;reactive control strategy test;
generically dependent continuant;continuous parametric probability distribution;
process;bodily benefit;A process that facilitates the realization of one or more normal homeostasis dispositions borne by an organism and/or one or more causally relatively isolated parts of the organism.
generically dependent continuant;LOINC identifier;An identifier curated by the Regenstrief Institute to be used as a standard way of denoting each term in the LOINC database.
generically dependent continuant;discrete parametric probability distribution;
process;bodily harm;A process that has as output a material entity that is the material basis for an abnormal homeostasis dispostion.
generically dependent continuant;RxNorm drug concept identifier;An identifier curated by the National Library of Medicine as a unique string of integer numerals to be used as a standard way of denoting each concept in the RxNorm terminology.
generically dependent continuant;identifier of species of population;A taxonomy identifier curated by the National Center for Biotechnology Information that specifies the taxonomic classification of some population of organisms.
generically dependent continuant;colonization duration;A duration that measures the temporal interval occupied by some colonization.
generically dependent continuant;simulator version identifier;An identifier that, as part of a complete simulator identifier, refers to one specific version of a simulator software.
generically dependent continuant;ascertainment delay;
generically dependent continuant;gamma distribution;the gamma distribution is a two-parameter family of continuous probability distributions
generically dependent continuant;name of a temporal boundary;A name of temporal region that designates a temporal boundary
generically dependent continuant;count of disease cases;A count of individuals in a population who meet the criteria of some case definition during some time interval.
generically dependent continuant;simulation time step value;A numeral that is part of a simulation time step action specification.
generically dependent continuant;control strategy response delay;A measurement datum of the time interval from the decision to implement an infectious disease control strategy to the start of the control strategy expressed in number of time intervals.
generically dependent continuant;log normal distribution;A continuous parametric probability distribution that takes as its input a normally-distributed logarithmic function with mean μ and standard deviation σ.
generically dependent continuant;target population definition;An information content entity that is part of an infectious disease control strategy and that specifies the intended population to which one or more interventions in the control strategy will be applied.
object aggregate;secondary school student population;
generically dependent continuant;continuous nonparametric probability distribution;
material entity;parasitoid;An organism participating in an ectosymbiotic or endosymbiotic parasitoidism as the organism that benefits.
generically dependent continuant;PubMed identifier;An identifier curated by the United States National Library of Medicine and National Institutes of Health that denotes some publication record in the MEDLINE database.
generically dependent continuant;simulator identifier;An identifier that refers to all version of a specific simulator.
generically dependent continuant;reactive control strategy threshold;A data item that specifies the fraction of the population known to have undergone a specific event that results in starting or stopping an infectious disease control strategy.
generically dependent continuant;discrete nonparametric probability distribution;
material entity;parasite;An organism participating in an ectosymbiotic or endosymbiotic parasitism as the organism that benefits.
generically dependent continuant;laboratory test LOINC identifier;A LOINC identifier that refers to some clinical laboratory test conducted in a particular context..
generically dependent continuant;infectious disease control strategy;A plan specification whose objective specification is an infectious disease control objective specification.
generically dependent continuant;age data in age brackets data set;A data set consisting of measurements of age organized in age brackets.
role;facultative role;A role borne by an organism in virtue of the fact that it is in intimate association with one or more organisms of different species, and is realized by bodily benefit to that organism as an occurrent part of a symbiosis with the other organisms. This bodily benefit takes the place of the organism or some relatively isolated part of the organism realizing some normal homeostasis disposition itself.
generically dependent continuant;control strategy dose schedule;An action specification comprising the number of doses and their timing for administering a substance to an individual organism to prevent the negative effects of a specific infectious agent to that organism.
entity;temporal Bayesian network;
generically dependent continuant;measured vaccination efficacy;A measurement datum that is about a vaccination efficacy and is the specified output of a vaccination efficacy study.
generically dependent continuant;count of contacted population;The count of individuals in an exposed population (empirical or virtual).
generically dependent continuant;count of susceptible population;The count of individuals in a susceptible population (empirical or virtual).
generically dependent continuant;Bayesian network;
generically dependent continuant;triangular distribution;
generically dependent continuant;uniform distribution;
material entity;ecosystem;The sum of all biotic and abiotic entities in a geographical region.
object aggregate;community;Two or more distinct populations that are part of the same biotic ecosystem.
generically dependent continuant;count of resistant population;The count of individuals in a resistant population (empirical or virtual).
generically dependent continuant;count of contagious population;The count of individuals in a contagious population (empirical or virtual).
entity;Bayesian credible interval;
entity;95% confidence interval;
process;vaccination efficacy study design execution;a study design execution that has as its specified output one or more measured vaccination efficacy data items
generically dependent continuant;taxonomy identifier;An identifier that denotes a biological taxonomic group.
generically dependent continuant;facility identifier;An identifier that denotes some architectural structure.
generically dependent continuant;cumulative epidemic infection count;A cumulative infection count where the infections are an occurrent part of the same epidemic, and the reference interval is the interval occupied by the entire epidemic.
generically dependent continuant;disease transmission model identifier;An identifier that refers to some disease transmission model model.
generically dependent continuant;count of infections in a population;A count of infections (process) that occurred in a population in a given temporal region.
generically dependent continuant;healthcare facility identifier;A healthcare facility identifier that refers to some architectural structure that is the bearer of some healthcare function.
generically dependent continuant;count of hospital stays in a population;A count of hospital stays in a population during a temporal region.
generically dependent continuant;population colonization census;A population census about the organisms specific to that population that were the host in some colonization acquisition.
generically dependent continuant;cumulative epidemic case count;A count of cases in an epidemic that is about the entire temporal interval occupied by the epidemic.
generically dependent continuant;schedule;A plan specification that specifies 1) the quantity of which some material entity will be allocated to the eventual realization of some action specification, and 2) the temporal regions in which each action specification is to be realized.
generically dependent continuant;lockdown infectious disease control measure;A place closure control strategy in which only selected places in a geographical region are permitted to stay open and travel is permitted only for people employed by certain organizations.
generically dependent continuant;contamination period duration;A duration that measures a temporal region occupied by some contamination.
generically dependent continuant;count of vaccinations in a population;A count of vaccination events that occurred in a population during a temporal region.
generically dependent continuant;age in years datum;A time measurement datum that refers to the temporal interval occupied by the life course of some organism and that takes 'years' as its measurement unit label.
generically dependent continuant;count of deaths in a population;A count of death events that occurred in a population in a given temporal region.
generically dependent continuant;latitude and longitude coordinate pair;A data set that comprises exactly one latitude measurement datum and exactly one longitude measurement datum as its elements, and optiionally the geodetic datum used as the coordinate system for the measurements, and each of these measurements is about the same zero-dimensional geographical region.
generically dependent continuant;count of events occurring in a population;A count of processes in which a population and/or its members participate during a given temporal region.
disposition;drug treatment efficacy;The efficacy measured for some instance(s) of drug treatment for preventing or ameliorating some disease outcome.
generically dependent continuant;incident epidemic case count;A count of cases in an epidemic that is about a proper part of the temporal interval occupied by the epidemic.
generically dependent continuant;citation identifier;An identifier that is an integer numeral that denotes some citation.
process;one-way sensitivity analysis of a continuous variable;A data transformation that takes as its input exactly one continuous variable as a value and assesses whether any statistically significant change to that variable will produce some change to the model's output.
process;vaccination with nirsevimab;A vaccination against respiratory syncytial virus via the administration of the monoclonal antibody nirsevimab.
generically dependent continuant;prioritization scheme for control measure;An action specification that is part of an infectious disease control strategy that has at least one rule pertaining to some control measure.
quality;intent to vaccinate;An intentionality directed at future participation in a vaccination as the administrator of a vaccine or other immunization to an organism with an immune system.
generically dependent continuant;rate of hydrological precipitation;A rate measurement datum that is the result of the measurement of the volume of water produced by some hydrological precipitation process at a particular geographical region divided by the number of temporal intervals of equal duration over which the precipitation occurred.
generically dependent continuant;cumulative epidemic hospitalization count;A cumulative hospitalization count where the hospitalizations are an occurrent part of the same epidemic, the hospitalizations are attributed to the epidemic disease, and the reference interval is the interval occupied by the entire epidemic.
process;infection acquisition through sexual activity with infectious host;An infection acquistion from infectious host that is causally downstream of some potentially infectious sexual contacting
generically dependent continuant;incident epidemic death count;An incident death count where the deaths are an occurrent part of the same epidemic, the deaths are attributed to the epidemic disease, and the temporal interval over which the count is made is a proper part of the reference interval.
generically dependent continuant;disease case identifier;An identifier that denotes an organism included in some infection case count.
generically dependent continuant;cumulative epidemic death count;A cumulative death count where the deaths are an occurrent part of the same epidemic, the deaths are attributed to the epidemic disease, and the reference interval is the interval occupied by the entire epidemic.
generically dependent continuant;incident epidemic infection count;An incident infection count where the infections are an occurrent part of the same epidemic, and the temporal interval over which the count is made is a proper part of the reference interval.
object aggregate;host population;A population of organisms some of which were susceptible to infection with a particular pathogen at some point in their lives.
quality;intent to be vaccinated;An intentionality directed at future participation in a vaccination as the recipient of a vaccine or other immunization.
process;potentially infectious sexual contacting;A sexual activity with at least one infectious host as participant where the infectious host(s) are infected with a pathogen that has a disposition to infect the tissues of the non-infected host that came into physical contact with the infectious host during the activity.
generically dependent continuant;incident epidemic vaccination count;An incident vaccination count where the vaccinations are an occurrent part of the same epidemic, the vaccinations are against the type of pathogen causing the epidemic, and the temporal region over which the count is made is a proper part of the reference interval.
generically dependent continuant;mean air temperature;An average value that takes, as input, some set of air temperature measurement data that were recorded over a particular duration of time.
generically dependent continuant;cumulative epidemic vaccination count;A cumulative vaccination count where the vaccinations are an occurrent part of the same epidemic, the vaccinations are against the type of pathogen causing the epidemic, and the reference interval is the temporal interval occupied by the entire epidemic.
generically dependent continuant;mean rate of hydrological precipitation;An average value that takes, as input, some set of rate of hydrological precipitation data that were recorded over a particular duration of time.
