class;term;comment
process;Early Phase 1 clinical trial;A clinical trial that is at an Early Phase i or Phase 0, which is designed to use an investigational agent that is available only in very limited quantities and which has never previously given to humans or for which there is extremely limited human experience. Phase 0 clinical trials are intended to enable researchers to understand the path of the drug in the body and its efficacy. Adverse event reporting in Phase 0 trials is expedited. [def-source: NCI]
process;Early Phase 1 clinical trial;Exploratory trials, involving very limited human exposure, with no therapeutic or diagnostic intent (e.g., screening studies, microdose studies). (Formerly listed as "Phase 0")
quality;clinical trial phase 4;A clinical trial phase that is designed for a randomized, controlled trial to evaluate the long-term safety and efficacy of a drug for a given indication. Often they are designed to study side effects that may have become apparent after the phase III study was completed. [def-source: NCI]
quality;phase not applicable;Trials without phases (for example, studies of devices or behavioral interventions).
material entity;Korean clinical trials registry;The Korean clinical trials registry (Clinical Research Information Service (CRiS), Republic of Korea) is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;Korean clinical trials registry;ClinicalTrials.gov is a registry of clinical trials.
realizable entity;human subjects protection review board status;Indicate whether a clinical study has been reviewed and approved by at least one human subjects protection review board or such review is not required per applicable law (for example, 21 CFR Part 56, 45 CFR Part 46, or other applicable regulation).
generically dependent continuant;UMIN-CTR clinical trial identifier;A Japan clinical trial identifier provided by the University Hospital Medical Information Network Center (UMIN-CTR)
generically dependent continuant;JMACCT clinical trial identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in JMACCT. The format for the JMACCT registry number is “JMA-IIA” followed by a 5-digit number, e.g., JMA-IIA00391.
generically dependent continuant;Lebanese clinical trials registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Lebanese clinical trials registry (LBCTR). The format for the registry number is “LBCTR” followed by a 10-digit number, e.g., LBCTR2020043459.
generically dependent continuant;JAPIC clinical trial identifier;
generically dependent continuant;Cuban public registry of clinical trials identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Cuban public registry of clinical trials (RPCEC). The format for the registry number is “RPCEC” followed by a 8-digit number, e.g., RPCEC00000306.
zero-dimensional temporal region;clinical trial study completion date;The date the final participant was examined or received an intervention for purposes of final collection of data for the primary and secondary outcome measures and adverse events (for example, last participant’s last visit), whether the clinical study concluded according to the pre-specified protocol or was terminated.
zero-dimensional temporal region;clinical trial primary completion date;The date that the final participant was examined or received an intervention for the purposes of final collection of data for the primary outcome, whether the clinical study concluded according to the pre-specified protocol or was terminated. In the case of clinical studies with more than one primary outcome measure with different completion dates, this term refers to the date on which data collection is completed for all of the primary outcomes.
zero-dimensional temporal region;study start date;The date on which a study starts
generically dependent continuant;USA National Clinical Trial identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the ClinicalTrials.gov. The format for the ClinicalTrials.gov registry number is “NCT” followed by an 8-digit number, e.g.: NCT00000419.
generically dependent continuant;official title of clinical trial;A title of clinical trial that is recorded as official
generically dependent continuant;lay title of clinical trial;A title of clinical trial that is meant for lay people understanding
generically dependent continuant;title of clinical trial;A textual entity that is the title of a clinical trial
material entity;Thai clinical trials registry;The Thai clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;jRCT clinical trial identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Japan Registry of Clinical Trials (jRCT). The format for the registry number is “jRCTs” followed by a 9-digit number, e.g., JPRN-jRCTs031190227
material entity;Brazilian clinical trials registry;The Brazilian clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;Indian clinical trial registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Indian clinical trial register. The format for the registry number is “CRTI/” followed by a 4-digit number, followed by a slash, followed a 2-digit number, followed by a slash, followed a 6-digit number, e.g., CTRI/2020/03/024402.
generically dependent continuant;outcome specification;A description of the outcome measure in an interventional study or for observational studies, specific key measurement[s] or observation[s] used to describe patterns of diseases or traits or associations with exposures, risk factors or treatment.
material entity;enrolled patient;
material entity;healthy enrollee;
material entity;clinical trial participant;
process;clinical trial;a clinical trial is a medical interventional study where participants are assigned prospectively to an intervention or interventions according to a protocol to evaluate the safety and efficacy of the intervention(s) on biomedical or other health related outcomes. The Interventions include but are not restricted to drugs, cells and other biological products, surgical procedures, radiologic procedures, devices, behavioral treatments, process-of-care changes, preventive care, etc.
generically dependent continuant;secondary outcome measurement datum;
generically dependent continuant;primary outcome measurement datum;
generically dependent continuant;outcome measurement datum;
process;placebo medical intervention;
process;drug clinical trial;A clinical trial investigate some molecular entity which either will be a new drug or is already an approved drug but looking for new indications or new populations that are not stated in the drug label.
object;investigational molecular entity;
process;investigational molecular entity administration;
generically dependent continuant;single blinded design;a study design in which only the investigators are permitted to know which subject is receiving which treatment
generically dependent continuant;double blinded design;a study design in which neither the subjects nor the investigators are permitted to know which subject is receiving which treatment
process;procedure clinical trIal;
material entity;clinical trials registry organization;A clinical trials registry organization is an organization that enables the registration and documentation of clinical trials.
role;clinical trial sponsor role;a sponsor role that ties to a clinical trial.
process;primary outcome measurement;
generically dependent continuant;single arm design;study design with a single group (arm)
generically dependent continuant;sequential design;Groups of participants are assigned to receive interventions based on prior milestones being reached in the study, such as in some dose escalation and adaptive design studies
generically dependent continuant;open blinded design;a study design in which the subjects and the investigators are permitted to know which subject is receiving which treatment
process;investigational drug administration;
process;secondary outcome measurement;
material entity;US ClinicalTrial.gov registry;ClinicalTrials.gov is a registry for clinical trials funded and maintained by NIH/NLM in US.
material entity;Sri Lanka clinical trials registry;The Sri Lanka clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;Peruvian clinical trial registry;The Peruvian clinical trial registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;primary registry;A primary registry is clinical trial registry in the WHO registry network that meet specific criteria for content, quality and validity, accessibility, unique identification, technical capacity and administration. Primary registries also meet the requirements of the International Clinical Trials Registry Platform (ICMJE).
material entity;Australian New Zealand clinical trials registry;Australian New Zealand Clinical Trials Registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;Australian New Zealand clinical trials registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Australian New Zealand clinical trials registry (ANZCTR). The format for the registry number is “ACTRN” followed by a 14-digit number, e.g., ACTRN12620000457943.
generically dependent continuant;secondary identifier;An identifier(s) (ID), if any, other than the organization's Unique Protocol Identification Number or the NCT number that is assigned to the clinical study. This includes any unique clinical study identifiers assigned by other publicly available clinical trial registries. If the clinical study is funded in whole or in part by a U.S. Federal Government agency, the complete grant or contract number must be submitted as a Secondary ID.
generically dependent continuant;secondary identifier;Other identifiers besides the Trial Identifying Number allocated by the Primary Registry, if any.
generically dependent continuant;study summary result;A study record that includes the summary results posted in the ClinicalTrials.gov results database. Summary results information includes participant flow, baseline characteristics, outcome measures, and adverse events (including serious adverse events).
generically dependent continuant;non-random allocation;Participants are expressly assigned to intervention groups through a non-random method, such as physician choice
generically dependent continuant;masking design;The party or parties involved in the clinical trial who are prevented from having knowledge of the interventions assigned to individual participants.
generically dependent continuant;Peruvian clinical trial registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Peruvian clinical trial registry (REPEC). The format for the registry number is “PER-” followed by a 3-digit number, followed by a hyphen, followed by a 2-digit number e.g., PER-010-20.
material entity;Iranian registry of clinical trials;The Iranian registry of clinical trials is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;secondary outcome measure information;A description of each secondary outcome measure (or for observational studies, specific secondary measurement[s] or observation[s] used to describe patterns of diseases or traits or associations with exposures, risk factors or treatment). Each secondary outcome measure information includes title, description and time frame.
process;investigational supplement administration;
generically dependent continuant;German clinical trials register identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the German clinical trials register (DRKS). The format for the registry number is “DRKS” followed by a 8-digit number, e.g., DRKS00000494.
generically dependent continuant;Iranian registry of clinical trials identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Iranian registry of clinical trials (IRCT). The format for the registry number is “IRCT” followed by a 14-digit number, one letter and again one or two numbers, e.g., IRCT20100228003449N29.
material entity;The Netherlands national trial register;The Netherlands national trial register is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;Indian clinical trials registry;The Indian clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
process;clinical trial enrollment;
process;pivotal clinical trial;A clinical trial is conducted for the purpose of demonstrating the efficacy of a new drug in order to obtain its marketing approval by regulatory authorities (e.g. FDA in the United States and EMA in Europe). The pivotal clinical trial usually is a Phase III clinical trial, but exceptionally phase 2 studies could also be utilized as pivotal trials.
generically dependent continuant;The Netherlands national trial register identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the The Netherlands national trial register (NTR). The format for the registry number is “NTR” followed by a 1 to 4-digit number, e.g., NL8498.
material entity;Pan African clinical trial registry;The Pan African clinical trial registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
process;clinical trial outcome measurement;For clinical trials, a planned measurement described in the protocol that is used to determine the effect of an intervention/treatment on participants. For observational studies, a measurement or observation that is used to describe patterns of diseases or traits, or associations with exposures, risk factors, or treatment. Types of outcome measures include primary outcome measure and secondary outcome measure.
material entity;Cuban public registry of clinical trials;The Cuban public registry of clinical trials is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;JAPIC clinical trials registry;The JAPIC (Japan Pharmaceutical Information Center) clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;other outcome measure information;Any other measurements, excluding post-hoc measures, that will be used to evaluate the intervention(s) or, for observational studies, that are a focus of the study. Each primary outcome measure information includes title, description and time frame.
material entity;JMACCT clinical trials registry;The JMACCT (Japan Medical Association, Center for Clinical Trials) clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;German clinical trials register;German clinical trials register is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
material entity;Lebanese clinical trials registry;The Lebanese clinical trials registry is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;Chinese clinical trail registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Chinese clinical trials register (ChiCTR). The format for the registry number is “ChiCTR” followed by a 10-digit number, e.g., ChiCTR2000031589.
generically dependent continuant;number of participants;The actual total number of participants that are enrolled in a clinical study
generically dependent continuant;age between 18 and 64;
generically dependent continuant;Pan African clinical trial registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in the Pan African clinical trial register. The format for the registry number is “KCT” followed by a 15-digit number, e.g., PACTR202004893013257.
material entity;EU clinical trials register;The EU clinical trials register is a primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;primary outcome measure information;A description of each primary outcome measure (or for observational studies, specific key measurement[s] or observation[s] used to describe patterns of diseases or traits or associations with exposures, risk factors or treatment). Each primary outcome measure information includes title, description and time frame.
generically dependent continuant;age between birth and 17 years;
generically dependent continuant;healthy volunteer criterion;A type of eligibility criteria that indicates whether people who do not have the condition/disease being studied can participate in that clinical study.
generically dependent continuant;healthy volunteer criterion;Indication that participants who do not have a disease or condition, or related conditions or symptoms, under study in the clinical study are permitted to participate in the clinical study.
generically dependent continuant;outcome measure result;Data generated from measurement of experimental variables in a study, or for observational studies, from descriptions of patterns of diseases or traits or associations with exposures, risk factors or treatment.
generically dependent continuant;age older than 64;
material entity;UMIN clinical trials registry;The UMIN (University Hospital Medical Information Network Center) clinical trials registry is a Japanese primary clinical trial registry recognised by WHO and ICMJE that enables the registration of clinical trials.
generically dependent continuant;study result;data item ....
quality;clinical trial phase 2/3;Clinical trial phase that is a combination of phases 2 and 3.
generically dependent continuant;Brazilian clinical trial registry identifier;A centrally registered identifier that is assigned for a specific clinical trial registered in Brazilian Registry of Clinical Trials (ReBEC). The format for the ReBEC registry number is “RBR-” followed by 6 characters, e.g., RBR-4hb9qs.
