class;term;comment
role;BACE1 inhibitor;An inhibitor that interferes the chemical reaction of BACE1
generically dependent continuant;APOE genotype test;A technique used to determine the specific apolipoprotein E (APOE) genotypes in patients with type III hyperlipoproteinemia
process;DemTect screening test;A tool used as a new 6-8 minute dementia screening, consisting of 5 short subtests, which is objective both in performance and evaluation.
process;Middle-stage Alzheimer's Disease (moderate);A disease in the middle stage where the dementia symptoms are more pronounced. The person may confuse words, get frustrated or angry, and act in unexpected ways, such as refusing to bathe. Damage to nerve cells in the brain can also make it difficult for the person to express thoughts and perform routine tasks without assistance.
process;caffeine consumption;A behavior of consuming caffeine-containing products such as coffee, tea, cacao, energy drinks
process;Cambridge Neuropsychological Test Automated Battery for Alzheimer disease;A tool to assess cognitive functions in diverse neurological and psychiatric disorders, such as dementia, schizophrenia, depression, Parkinson's Disease.
process;Early-stage Alzheimer's Disease (mild);A disease stage at which a person may function independently. He or she may still drive, work and be a part of social activities. Despite this, the person may feel as if he or she is having memory lapses, such as forgetting familiar words or the location of everyday objects.
generically dependent continuant;amyloid positivity;A result from clinical assessment that characterizes presence of abnormal amyloid found with cerebrospinal fluid (CSF) and/or positron emission tomography (PET)
entity;early sign;A sign that arises in the early/preclinical stage of a disease
process;asymptomatic cerebral amyloidosis;A biological process by which an individual has biomarker evidence of amyloid-beta accumulation with elevated tracer retention on PET amyloid imaging and/or low amyloid-beta 42 in CSF assay, but no detectable evidence of additional brain alterations suggestive of neurodegeneration or subtle cognitive and/or behavioral symptomatology.
process;insidious onset of dementia;A stage where symptoms have a gradual onset over months to years but with harmful effects, not sudden within hours or days.
realizable entity;impaired language functions;A symptom including defficulty thinking of common words while speaking, hesitations, speech, spelling, and writing errors.
realizable entity;impaired reasoning;A symptom with which a patient may misunderstand the motives of the actions of their family, friends or others
process;sudden onset of cognitive impairment;A stage where cognitive impiarment suddenly arises
disposition;possible Alzheimer dementia;A type of Alzheimer dementia whic meets core clinical criteria for possible Alzheimer dementia
realizable entity;non-demented cognitive impairment;A symptom that is sufficiently mild that there is no evidence of a significant impairment in social or occupational functioning.
realizable entity;amnestic symptom;A symptom including impairment in learning and recalling of recently learned information, loss of memory, disorientation with time and space, lack of insight to their memory loss and being aware of their memory loss but not being able to understand why.
disposition;probable Alzheimer dementia;A type of dementia which which the person meets the core clinical creteria for probable Alzheimer dementia.
process;longitudinal cognitive evaluation;A clinical tool that measures and evaluates cognition of the patient with certain time intervals while maintaining the consistency in parameters employed in testing.
process;informal cognitive testing;A testing tool that uses a variety of simple and informal techniques, performed by clinicians. For example, the clinician can ask a patient to learn a street address and to recall it after a delay interval of a few minutes.
