class;term;comment
material entity;biological vector of infectious agent;An infectious agent vector bearing a biological vector of infectious agent role.
process;life-sustaining process;A process which is necessary for the survival of an organism.
role;biological vehicle of infectious agent role;An infectious agent vehicle role borne by an entity in virtue of the fact that the entity is living or contains living cells other than those that have the infectious disposition.
material entity;vehicle of infectious agent;A material entity bearing an infectious agent vehicle role.
material entity;source of infection;A material entity bearing a source of infection role.
role;fomite role;An infectious agent vehicle role borne by an entity in virtue of the fact that the entity is not alive.
material entity;fomite;A material entity bearing a fomite role.
role;reservoir of infectious agent role;A role borne by a material entity in virtue of the fact that it is a habitat in which infectious agents can persist and multiply and from which they can be transmitted in virtue of prevailing practices of potential hosts.
material entity;infectious agent reservoir;A material entity bearing an infectious agent reservoir role.
disposition;parasitic disposition;A disposition to participate in a process of symbiosis in which the bearer derives a growth, survival, or fitness advantage from symbiosis while the other symbiont's growth, survival, or fitness is reduced.
disposition;virulence factor disposition;A disposition borne by a biological macromolecule produced by a pathogen that is a disposition to undergo processes that increase the pathogen's virulence.
disposition;human pathogenicity disposition;A disposition to initiate processes that result in a disorder in a human organism.
disposition;toxin disposition;A disposition to cause I) malfunction of cells, ii) damage to extracellular matrix, or iii) damage of cells to a degree that can result in cell death.
material entity;virulence factor;A biological macromolecule produced by a pathogen and that has a virulence factor disposition.
disposition;exotoxin disposition;A toxin disposition to damage cells or extracellular matrix by a direct enzymatic process.
material entity;invasion factor;A biological macromolecule that has an invasion disposition.
material entity;infectious agent vector;An organism bearing an infectious agent vector role.
material entity;nursing-home acquired infection;An infection resulting from a transmission process that unfolds in a nursing home.
process;severe sepsis;A sepsis that results in organ dysfunction, hypotension, or hypofusion of at least one organ.
one-dimensional temporal region;incubation period;A continuous temporal interval beginning with the extablishment of an infectious agent colony and ending with the onset of symptoms (or infectious disease course?).
material entity;infectious human pathogen;An infectious agent with a capability to infect human hosts.
material entity;hospital-acquired infection;An infection resulting from a transmission process that unfolds in a hospital.
material entity;neurotoxin;A molecular entity with a toxin disposition, the realization of which damages or interferes with the function of nerve tissue.
object aggregate;infected population;An organism population whose members have an infection.
material entity;community-acquired infection;An infection resulting from a transmission process that did not unfold in a health care facility.
object aggregate;diseased population;An organism population in whose members an infectious disease is being realized.
object aggregate;infectious agent population;An organism population whose members each have an infectious disposition.
material entity;metatstatic infection;An infection established as a result of spread from another infection in a non-adjacent location in the extended organism of the host.
object aggregate;susceptible population;An organism population whose members are not infected with an infectious agent and who lack immunity to the infectious agent.
process;sepsis;A process that is a systemic inflammatory response to infection.
object aggregate;normal resident microbiota population;An organism population whose members are participating in non-parasitic symbiosis with a particular host.
role;source of infection role;A role borne by a material entity in virtue of the fact that it contains a site from which an infectious agent is transmitted.
disposition;opportunistic infectious disposition;An infectious disposition to become part of a disorder only in organisms whose defenses are compromised.
material entity;amebiasis;An infection located in the colon and that has as part organisms of the Species Entamoeba histolytica
disposition;primary infectious disposition;An infectious disposition to become part of a disorder in organisms that have intact defenses.
material entity;pathogen;A material entity with a pathogenic disposition.
material entity;Shigellosis;An infection located in the bowel and that has as part organisms of the Genus Shigella.
role;symbiont host role;A host role borne by an organism in virtue of the fact that its extended organism contains a second organism and provides an environment supportive for the survival, growth, maturation, or reproduction of that organism.
role;definitive host role;A symbiont host role borne by an organism in virtue of the fact that its partner in symbiosis reaches developmental maturity or reproduces sexually in the host.
one-dimensional temporal region;communicability period;A continuous temporal interval during which an infectious agent host bears a contagiousness disposition.
material entity;acquired immunodeficiency;An immunodeficiency that is not caused by a genetic predisposition.
role;symbiont role;A role borne by an organism in symbiosis.
material entity;re-emerging pathogen;An infectious agent whose infection incidence is increasing in a host population as a result of changes in the biology of the host or pathogen, or changes in their interactions.
role;mutualist role;A symbiont role borne by an organism in virtue of the fact that both symbionts derive a growth, survival, or fitness advantage from symbiosis.
material entity;symbiont;An organism bearing a symbiont role.
material entity;simple infection;An infection comprised of infectious organisms all of the same Species.
role;commensal role;A symbiont role borne by an organism in virtue of the fact that it derives a growth, survival, or fitness advantage from symbiosis, but the other symbiont is neither advantaged nor disadvantaged.
material entity;obligatory symbiont;An organism that can only reach developmental maturity, replicate, or persist in symbiosis.
material entity;candidiasis;An infection that has as part organisms of the Genus Candida.
role;parasite role;A symbiont role borne by an organism in virtue of the fact that it derives a growth, survival, or fitness advantage from symbiosis while the other symbiont's growth, survival, or fitness is reduced.
material entity;mutualist;An organism bearing a mutualist role.
process;pregnancy-induced immunosuppression;An immunosuppression induced by progesterone and other factors upregulated in pregnant women.
role;infectious agent role;A role borne by an infectious agent when contained in a host in which its infectious disposition can be realized.
material entity;commensal;An organism bearing a commensal role.
material entity;leptospirosis;An infection that has as part organisms of the Genus Leptospira.
role;pathogen role;A role borne by pathogen in virtue of the fact that it or one of its products is sufficiently close to an organism towards which it has the pathogenic disposition to allow realization of the pathogenic disposition.
material entity;parasite;A organism bearing a parasite role.
material entity;trichomoniasis;An infection that has as part organisms of the Species Trichomonas vaginalis.
disposition;zoonotic disposition;An infectious disposition that is the disposition to be transmitted from an infected, non-human host to a human host.
disposition;reverse zoonotic disposition;An infectious disposition that is the disposition to be transmitted from an infected, human host to a non-human host.
disposition;collective disposition;A disposition that inheres in a collection of entities in virtue of the individual dispositions of the constituents of that collection.
material entity;immunosuppressed organism;An organism that is experiencing pregnancy-induced or pathologic immunosuppression.
disposition;innate immunity to infectious agent;An immunity to infectious agent that inheres in an organism in virtue of germline encoded components that directly recognize components of potential pathogens.
material entity;immunocompetent organism;An organism that has immunocompetence.
disposition;leukocyte-mediated immunity to infectious agent;An immunity to infectious agent that inheres in an organism in virtue of its leukocytes.
disposition;contagiousness;A disposition that inheres in a host of infectious agent and is a disposition to transmit infectious agents to organisms of the same Species through casual contact with a high likelihood of realization.
disposition;humoral immunity to infectious agent;An immunity to infectious agent that inheres in an organism in virtue of components of its circulating body fluid.
material entity;colonized host;An organism that contains a colony in or on its extended organism.
material entity;resistant entity;A material entity that has a resistance disposition.
disposition;pathogenic disposition;A disposition to initiate processes that result in a disorder.
material entity;subclinical infection;An infection that is part of an asymptomatic host.
disposition;invasive disposition;A disposition borne by an infectious agent that is the disposition to penetrate the epithelial barriers of an organism of another Species.
material entity;symptomatic host of infectious agent;An organism who is host to an infectious agent and has symptoms of the infectious disease associated with the infectious agent
disposition;infectious disposition;A pathogenic disposition that inheres in an organism and is a disposition for that organism (1) to be transmitted to a host, (2) to establish itself in the host, (3) to initiate processes that result in a disorder in the host, and (4) to become part of that disorder.
material entity;chronic carrier of infectious agent;An organism who has been bearer of the infectious agent carrier role for an extended period of time.
quality;infectivity;A quality that inheres in an infectious agent and is the liklihood that the infectious disposition will be realized upon exposure of a susceptible organism.
material entity;infection;A part of an extended organism that itself has as part a population of one or more infectious agents and that (1) exists as a result of processes initiated by members of the infectious agent population and is (2) clinically abnormal in virtue of the presence of this infectious agent population, or (3) has a disposition to bring clinical abnormality to immunocompetent organisms of the same Species as the host (the organism corresponding to the extended organism) through transmission of a member or offspring of a member of the infectious agent population.
disposition;collective pathogenic disposition;A collective disposition to initiate processes that result in a disorder.
quality;virulence;A quality that inheres in an infectious agent and is the degree to which realizations of the infectious disease caused by the infectious agent become severe or fatal.
disposition;collective resistance disposition;A collective disposition the realization of which mitigates the damaging effects of some entity on members of the collection.
quality;susceptibility;A quality that inheres in an entity and is the degree to which it can be harmed by another entity.
disposition;genetic resistance to infectious agent;A resistance to infectious agent that inheres in an organism in virtue of a specific allele or combination of alleles in its genome.
quality;susceptibility to infectious agent;A susceptibility that inheres in an organism and is the degree to which it can be harmed by an infectious agent.
quality;drug susceptibility;A susceptibility that is the degree to which an entity can be harmed or inhibited from surviving by a drug.
material entity;immunodeficient organism;An organism that has an immunodeficiency.
disposition;passive immunity to infectious agent;An immunity to infectious agent that inheres in an organism in virtue of antibodies not produced by that organism.
material entity;infected organism;An organism that has an infection in or on its extended organism.
material entity;long-term non-progressor;An organism experiencing a long-term non-progressing infectious disease course.
material entity;co-infected organism;An organism that has two infections with distinct Species of infectious agents.
disposition;antibiotic resistance;A resistance to drug that mitigates the damaging effects of an antibiotic.
material entity;cytotoxin;A molecular entity with a toxin disposition, the realization of which damages host cells.
quality;infectious agent transmissibility;A quality that inheres in an infectious agent and is the likelihood that the infectious agent will undergo a horizontal transmission process.
material entity;emerging pathogen;An infectious agent whose infection incidence is increasing following its first introduction into a new host Species.
disposition;antimicrobial disposition;A disposition to kill or inhibit the development or reproduction of microorganisms.
role;infectious agent portal of exit role;A role borne by an anatomical entity in virtue of the fact that it serves as the site through which an infectious agent exits a host.
material entity;infectious agent portal of entry;An anatomical entity bearing an infectious agent portal of entry role.
role;disinfectant role;A role borne by a material entity in virtue of the fact that it has an antimicrobial disposition and is applied to a non-living entity.
material entity;endotoxin;A molecular entity with a toxin disposition and that is a structural component of a pathogen and is released from the pathogen only upon cytolysis.
role;antiseptic role;A role borne by a material entity in virtue of the fact that it has an antimicrobial disposition and is applied to an anatomical entity of a living organism.
material entity;disinfectant;A material entity bearing a disinfectant role.
role;primary infection role;A role borne by an infectious disorder in virtue of the fact that (1) the host has at least two distinct infectious disorders, where neither arose from the other through metastasis, (2) at the time the infectious disorder was established in the host, the host had no infectious disorder, and (3) the infectious disorder increases the host's susceptibility to infectious disorders.
material entity;infectious agent portal of exit;An anatomical entity bearing an infectious agent portal of exit role.
role;secondary infection role;A role borne by an infectious disorder in virtue of the fact that (1) the host has at least two distinct infectious disorders, where neither arose from the other through metastasis, (2) at the time the infectious disorder was established in the host, the host had a primary infectious disorder, and (3) establishment of the infectious disorder occurs because of increased susceptibility to infectious disorders conferred by the primary infectious disorder.
material entity;adhesion factor;A biological macromolecule that has an adhesion disposition.
disposition;infectious disease;A disease whose physical basis is an infectious disorder.
material entity;antiseptic;A material entity bearing an antiseptic role.
disposition;adhesion disposition;A disposition borne by a biological macromolecule that is the disposition to participate in adherence to a host.
material entity;antiviral;A material entity bearing an antiviral disposition.
disposition;invasion disposition;A disposition borne by a biological macromolecule that is the disposition to facilitate breach of host epithelial barriers or entry into and survival in host cells.
material entity;antimicrobial;A material entity with an antimicrobial disposition.
material entity;enterotoxin;A molecular entity with an exotoxin disposition, the realization of which damages cells of the host intestinal mucosa.
role;infectious agent portal of entry role;A role borne by an anatomical entity in virtue of the fact that it serves as the site through which an infectious agent enters a host.
material entity;exotoxin;A molecular entity bearing an exotoxin disposition.
disposition;antibacterial disposition;A disposition to kill or inhibit the reproduction of bacteria.
material entity;viricide;A material entity with an antiviral disposition that is realized in a process of killing viruses.
disposition;antiparasitic disposition;A disposition to kill or inhibit the development or reproduction of eukaryotic parasites.
material entity;microbicide;A material entity with an antimicrobial disposition that is realized in a process of killing microorganisms.
disposition;protective resistance;A disposition that inheres in a material entity in virtue of the fact that the entity has a part (e.g. a gene product), which itself has a disposition to mitigate damage to the entity.
material entity;primary infection;An infection bearing the primary infection role.
disposition;resistance to drug;A protective resistance that mitigates the damaging effects of a drug.
material entity;microbistatic;A material entity with an antimicrobial disposition that is realized in a process of inhibiting the growth of microorganisms.
disposition;resistance to infectious agent;A protective resistance that inheres in an organism and mitigates the damaging effects on that organism of an infectious agent.
disposition;zoonosis;An infectious disease that has as its physical basis an infectious disorder composed of infectious agents that have a zoonotic disposition.
disposition;herd immunity to infectious organism;A collective resistance disposition that inheres in an organism population in virtue of the fact that the proportion of the population with immunity to an infectious agent is high resulting in a low number of transmissions from hosts in the population to susceptible individuals in the population and thereby mitigating the damaging effects of the infectious agent on the population.
material entity;secondary infection;An infection bearing the secondary infection role.
disposition;immunity to infectious agent;A resistance to infectious agent that inheres in an organism in virtue of immune system components in the extended organism.
disposition;sterilizing immunity to infectious agent;An immunity to infectious agent that results in elimination of the infectious agent from the host.
material entity;asymptomatic host of infectious agent;An organism that is host to an infectious agent and has no symptoms of the infectious disease associated with the infectious agent.
material entity;antifungal;A material entity bearing an antifungal disposition.
disposition;antiviral disposition;A disposition to kill or inhibit the lifecycle of viruses.
material entity;antibacterial;A material entity bearing an antibacterial disposition.
disposition;antifungal disposition;A disposition to kill or inhibit the development or reproduction of fungal organisms.
material entity;antiparasitic;A material entity bearing an antiparasitic disposition.
process;immunization against infectious agent;A process by which an organism acquires immunity to an infectious agent.
process;active immunization against infectious agent;An immunization that begins with exposure of an organism to antigen and results in immunity against an infectious agent.
process;vaccination against infectious agent;An active immunization that begins with exposure of an organism to a vaccine.
quality;infectious disease endemicity;A quality that inheres in an organism population in virtue of the fact that infections of the type that causes an infectious disease are maintained in the population via intra-population transmission or by transmission from a local reservoir.
quality;infectious disease endemic level;An infectious disease prevalence that is typical for an infectious disease in an organism population.
quality;infectious disease endemic rate;An infectious disease incidence rate that is typical for an infectious disease in an organism population.
quality;infectious disease hyper-endemicity;An infectious disease endemicity that inheres in an organism population in virtue of the fact that the infectious disease endemic level for an infectious disease is persistently high in the population.
quality;infectious disease sporadicity;A quality that inheres in an organism population by virtue of the fact that realizations of an infectious disease occur in the population with a fluctuating prevalence.
process;infectious disease course;A disease course that is the realization of an infectious disease.
process;long-term non-progressing infectious disease course;A chronic infectious disease course that does not progress to severe stages for a long period of time.
material entity;local infection;An infection for which the infectious agents that are part of the infection are limited to a relatively small area of the host's body.
process;host exposure to environment containing infectious agent;A process in which a potential host of an infectious agent is exposed to an environment in which the infectious agent is present and physical contact between the two can occur, but such contact is not planned.
material entity;focal infection;A local infection for which symptoms are observed in parts of the host's extended organism that are distant from the infection.
material entity;infectious agent;An organism that has an infectious disposition.
process;acute infectious disease course;An infectious disease course that begins soon after infection is established and progresses rapidly to severe stages.
process;host living in endemic area;A host exposure to environment with infectious agent where the environment is an area in which an infectious agent is endemic
process;host living with infected household contact;A host exposure to environment with infectious agent where the environment is a household that also has an infected host
quality;infectious disease incidence;A quality that inheres in an organism population and is the number of realizations of an infectious disease for which the infectious disease course begins during a specified period of time.
quality;drug susceptibility of infectious agent;A drug susceptibility that inheres in an infectious agent and is the degree to which the infectious agent can be harmed or inhibited from surviving by a drug.
process;chronic infectious disease course;An infectious disease course that unfolds over a long period of time.
material entity;complex infection;An infection comprised of infectious organisms from different Species.
one-dimensional temporal region;transmission period;A continuous temporal interval during which a transmission process occurs.
material entity;extracellular infection;An infection for which the infectious agents that are part of the infection persist in the extracellular space of the host.
object aggregate;immune population;An organism population whose members have acquired immunity to an infectious agent.
material entity;intracellular infection;An infection for which the infectious agents that are part of the infection persist inside host cells.
material entity;potential host of infectious agent;An organism that has the capability to bear a host of infectious agent role.
material entity;systemic infection;An infection for which the infectious agents that are part of the infection are distributed throughout the host.
process;direct host exposure to infectious agent;A process in which a potential host of an infectious agent comes into direct physical contact with the infectious agent.
quality;infection prevalence;A quality that inheres in an organism population and is the number of organisms in the population infected with an infectious agent at a specified time.
quality;infectious disease lifetime prevalence;A quality that inheres in an organism population and is the number of organisms in the population who have, at any point during their lives, been bearers of an infectious disease and experienced realization of the disease.
quality;infectious agent seroprevalence;A quality that inheres in an organism population and is the number of organisms in the population that have antibody specific for an infectious agent in their serum at a specified time.
quality;infectious disease mortality rate;A quality that inheres in an organism population and is the per capita number of deaths in the population resulting from an infectious disease over a specified period of time.
quality;infection incidence;A quality that inheres in an organism population and is the number of organisms in the population that become infected with an infectious agent during a specified period of time.
quality;infectious disease incidence proportion;A quality that inheres in an organism population and is the proportion of members of the population not experiencing an infectious disease course at the beginning of a specified period of time and in whom the infectious disease begins during the specified period of time.
quality;infection incidence proportion;A quality that inheres in an organism population and is the proportion of members of the population not infected at the beginning of a specified period of time who become infected during the specified period of time.
quality;infectious disease incidence rate;A quality that inheres in an organism population and is the infectious disease incidence proportion per unit time.
quality;infection incidence rate;A quality that inheres in an organism population and is the infection incidence proportion per unit time.
quality;infectious disease prevalence;A quality that inheres in an organism population and is the number of realizations of an infectious disease in the population at a specified time.
process;HIV-based immunosuppression;An infection-based immunosuppression process which arises as the result of an HIV infection.
process;infection-based immunosuppression;A pathologic immunosuppression process which arises as the result of an infection and is initiated or dysregulated by the infectious agent population.
material entity;immunosuppressed organism experiencing infection-based immunosuppression;A pathologically immunosuppressed organism that is experiencing infection-based immunosuppression.
material entity;pathologically immunosuppressed organism;An immunosuppressed organism that is experiencing pathologic immunosuppression.
material entity;immunosuppressed human experiencing HIV-based immunosuppression;An immunosuppressed organism that is a human experiencing HIV-based immunosuppression.
material entity;immunosuppressed organism experiencing HIV-based immunosuppression;A pathologically immunosuppressed organism that is experiencing HIV-based immunosuppression.
process;drug-based immunosuppression;A pathologic immunosuppression process which arises as the result of treatment with a drug that attenuates immune responses.
process;transition to clinical abnormality;A process by which a part of an organism or something contained in an organism becomes clinically abnormal.
material entity;immunosuppressed human experiencing drug-based immunosuppression due to organ transplant;A pathologically immunosuppressed organism that is a human experiencing drug-based immunosuppression.
material entity;immunosuppressed organism experiencing drug-based immunosuppression;A pathologically immunosuppressed organism that is experiencing drug-based immunosuppression.
process;chronic systemic steroid use-based immunosuppression;A drug-based immunosuppression process that results from chronic systemic steroid use.
material entity;immunosuppressed human experiencing chronic systemic steroid use-based immunosuppression;An immunosuppressed organism that is a human experiencing chronic systemic steroid use-based immunosuppression.
material entity;immunosuppressed organism experiencing chronic systemic steroid use-based immunosuppression;a pathologically immunosuppressed organism that is experiencing chronic systemic steroid use-based immunosuppression.
