class;term;comment
process;electrospray ionisation mass spectrometry;Spectrometry where the sample is ionised by electrospray ionization. The ions are then characterised by their mass-to-charge ratio and relative abundance.
process;atomic force infrared microscopy;The simultaneous collection of AFM topography data and spatially-resolved IR spectra by measuring the IR absorption via transient deformation of the AFM cantilever induced by an infrared pulsed laser (tuned to a wavelength that corresponds to a vibrational absorbing wavelength in the specimen) as a function of AFM tip position.
process;furnace atomisation electron ionisation mass spectrometry;Mass spectrometry where the sample is atomised using an electrothermal (resistively-heated) furnace and then ionised by electrons (energy 70 eV) which have been emitted from a glowing filament and accelerated through an electric field.
process;scattering near-field optical microscopy;Microscopy where a probe consisting of a laser transmitted through a tapered optical fibre is positioned very close to (<10 nm from) the surface of the specimen and focused to a diffraction-limited spot size. A vibrating metallic AFM cantilever tip periodically and locally modifies the electromagnetic field distribution of the excitation laser. An image is produced by scanning the probe over the specimen and detecting the scattered light from the tip as a function of position. A force feedback loop is used to maintain a fixed relationship between the probe and surface during scanning.
process;electron ionisation mass spectrometry;Mass spectrometry where the sample is ionised by electrons (energy 70 eV) which have been emitted from a glowing filament and accelerated through an electric field.
process;infrared scattering near-field optical microscopy;Microscopy where a probe consisting of an infrared laser transmitted through a tapered optical fibre is positioned very close to (<10 nm from) the surface of the specimen and focused to a diffraction-limited spot size. A vibrating metallic AFM cantilever tip periodically and locally modifies the electromagnetic field distribution of the excitation laser. An image is produced by scanning the probe over the specimen and detecting the scattered light from the tip as a function of position. A force feedback loop is used to maintain a fixed relationship between the probe and surface during scanning.
process;backscattering near-field optical microscopy;Microscopy where a laser is focused to a diffraction-limited spot size onto an oscillating AFM tip close to the surface of the specimen. An image is produced by scanning the probe over the specimen and detecting the backscattered light from the tip as a function of position. A force feedback loop is used to maintain a fixed relationship between the probe and surface during scanning.
process;photothermal infrared microscopy;The measurement of the photothermal response (temperature fluctuations) of a specimen exposed to the beam of a Fourier transform infrared spectrometer, using an atomic force microscope tip as the thermal probe.
process;standard atomic force infrared microscopy;The simultaneous collection of AFM topography data and spatially-resolved infrared spectra by measuring the infrared absorption via transient deformation of the AFM cantilever induced by an infrared pulsed laser (tuned to a wavelength that corresponds to a vibrational absorbing wavelength in the specimen) as a function of AFM tip position. The specimen is deposited on an ATR-compatible ZnSe prism and infrared light is introduced into the prism at an angle exceeding the critical angle for internal reflection. This produces an evanescent wave at the reflecting surface.
process;surface atomic force infrared microscopy;The simultaneous collection of AFM topography data and spatially-resolved infrared spectra by measuring the infrared absorption via transient deformation of the AFM cantilever induced by an infrared pulsed laser (tuned to a wavelength that corresponds to a vibrational absorbing wavelength in the specimen) as a function of AFM tip position. Mid-IR radiation, generated using a periodically poled LiNbO3 crystal emitting tuneable laser is focussed directly on the specimen surface.
generically dependent continuant;atomic force microscopy infrared image;A data set derived from AFMIR consisting of a three-dimensional image where two axes describe the x and y spatial dimensions and the third dimension represents the infrared wavelength.
process;high-speed chrono-amperometry;An electrochemical technique where the time dependence of the cell current is measured whilst the potential difference between the indicator and reference electrodes is controlled. Measurements are taken every 1 to 5 s.
process;atomic layer epitaxy;A synthesis method that consists of depositing alternating monolayers of two elements onto a substrate. The deposition is self-limiting and is completed when all available chemisorption sites are occupied. Film thickness is controlled by the number of precursor cycles.
process;chrono-amperometry;An electrochemical technique where the time dependence of the cell current is measured whilst the potential difference between the indicator and reference electrodes is controlled.
process;high-performance liquid chromatography-nanoelectrospray ionisation mass spectrometry;A method where the sample mixture is first separated by high-performance liquid chromatography before being ionised by forcing a solution (usually in an organic solvent) of the sample through a small heated capillary (at a flow rate of nL min1) into an electric field to produce a very fine mist of charged droplets. The ions are then characterised by their mass-to-charge ratio and relative abundance.
process;epitaxy;A synthesis method which consists of depositing a monocrystalline film (from liquid or gaseous precursors) on a monocrystalline substrate.
process;amperometry;An electrochemical technique where the cell current is measured whilst the potential difference between the indicator and reference electrodes is controlled.
process;nanoelectrospray ionisation mass spectrometry;Mass spectrometry where the sample is ionised by forcing a solution (usually in an organic solvent) of the sample through a small heated capillary (at a flow rate of nL min-1) into an electric field to produce a very fine mist of charged droplets.
process;single-metal deposition;A development method where the substrate is first immersed in a colloidal gold solution (containing negatively charged gold particles) at low pH. Gold subsequently deposits on any organic molecules containing postively charged groups at this pH. In the second step, the surface is treated with another solution containing gold chloride and hydroxylamine which causes the reduction of gold ion, producing a further gold deposit on the exisiting gold layer. Single-metal deposition is used to enhance latent fingermarks.
process;electrochemical analysis;The use of an electrochemical cell to measure a qualitative or quantitative response.
process;microelectrospray ionisation mass spectrometry;Mass spectrometry where the sample is ionised by forcing a solution (usually in an organic solvent) of the sample through a small heated capillary (at a flow rate of 1 L min-1) into an electric field to produce a very fine mist of charged droplets.
process;multi-metal deposition;A development method where the substrate is first immersed in a colloidal gold solution (containing negatively charged gold particles) at low pH. Gold subsequently deposits on any organic molecules containing postively charged groups at this pH. In the second step, the surface is treated with a solution containing silver acetate and hydroquinone which causes the reduction of silver ions, producing a silver deposit on the exisiting gold layer. multi-metal deposition is used to enhance latent fingermarks.
process;gravimetric sorption analysis;The determination of the mass of a gas or vapour adsorbed to a surface.
process;ionspray mass spectrometry;Mass spectrometry where the sample is ionised by forcing an aqueous solution of the sample through a small heated capillary (at a flow rate of 1-10 L min1) into an electric field to produce a very fine mist of charged droplets.
process;electroless metal deposition;A synthesis method in which a film of solid metal is deposited from a solution of ions onto an electrically conducting surface. No external power source is required, but a reductant is added to the solution to initiate the reduction of the metal ions.
process;colorimetry;The determination of the spectral absorbance of a solution. This method is often used to determine the concentration of a chemical in a solution.
process;high-resolution electrospray ionisation mass spectrometry;Mass spectrometry where the sample is ionised by forcing a solution (usually in an organic solvent) of the sample through a small heated capillary (at a flow rate of 1–10 L min-1) into an electric field to produce a very fine mist of charged droplets. When the ions are analysed using their mass-to-charge ratios the exact mass is determined as opposed to the nominal mass (the number of protons and neutrons).
process;photoelectrochemical deposition;A synthesis method in which a film of solid metal is deposited from a solution of ions onto an electrically conducting surface (an electrode). Three electrodes are required (working, counter and reference) and when sufficient current is passed through the solution, accompanied by irradiation with UV light, metal ions are reduced at the working electrode.
process;desorption electrospray ionisation mass spectrometry;Mass spectrometry where the sample is ionised by directing charged solvent droplets (which are formed by forcing the solvent through a small heated capillary into an electric field) at the sample surface. The droplets form a thin film on the sample surface, dissolving the analyte of interest.
process;electrochemical deposition;A synthesis method in which a film of solid metal is deposited from a solution of ions onto an electrically conducting surface (an electrode). Three electrodes are required (working, counter and reference) and when sufficient current is passed through the solution, metal ions are reduced at the working electrode.
process;cold-spray ionisation mass spectrometry;Electrospray ionisation mass spectrometry where the sample is ionised by forcing a solution (usually in an organic solvent) of the sample through a small cold (10-80 C) capillary (at a flow rate of 1-10 L min1).
process;electrophoretic deposition;Any synthesis process where colloidal particles suspended in a liquid medium migrate under the influence of an electric field and are deposited on an electrode.
process;chemical force microscopy;Microscopy which uses a chemically functionalised sharp spike (e.g. with thiols) mounted on the end of a cantilever to scan the surface of the specimen. An image of the surface is obtained by mechanically moving the probe in a raster scan of the specimen, line by line, and recording the chemical interactions between the tip and surface (e.g. gold) as a function of position. A feedback loop is used to maintain a fixed relationship between the tip and surface during scanning.
process;direct current amperometry;An electrochemical technique where the cell direct current is measured whilst the potential difference between the indicator and reference electrodes is controlled.
process;constant potential amperometry;An electrochemical technique where the cell current is measured whilst the potential difference between the indicator and reference electrodes is held at a constant value (sufficient to oxidize or reduce the sample).
process;homoepitaxy;A synthesis method which consists of depositing a monocrystalline film (from liquid or gaseous precursors) on a monocrystalline substrate of the same substance.
process;potential step chrono-amperometry;An electrochemical technique where the time dependence of the cell current is measured whilst the potential difference between the indicator and reference electrodes is varied as a step function.
process;heteroepitaxy;A synthesis method which consists of depositing a monocrystalline film (from liquid or gaseous precursors) of one substance, on a monocrystalline substrate of a different substance.
process;contact mode atomic force microscopy;Microscopy which uses a sharp spike (known as a 'tip') mounted on the end of a cantilever to scan the surface of the specimen. An image of the surface is obtained by mechanically moving the probe in a raster scan of the specimen, line by line, and recording the deflection of the tip, which is in contact with the specimen surface, as a function of position. A feedback loop is used to maintain a fixed relationship between the tip and surface during scanning.
process;pyrolysis field desorption mass spectrometry;Mass spectrometry where the sample is pyrolysed then deposited on a solid surface known as an 'emitter' and ionised by interaction with a high electric field.
process;liquid-phase epitaxy;A synthesis method which consists of depositing a monocrystalline film (from liquid or melt precursors) on a monocrystalline substrate.
process;desorption measurements;A method for determining surface area by measuring the amount of an inert gasesous or liquid substance (the 'sorbent', usually H2 or N2) which desorbs from the surface of interest (the 'sorbate'). Regression analysis is then applied to the data, resulting in an isotherm.
process;field desorption mass spectrometry;Mass spectrometry where the sample is deposited on a solid surface known as an 'emitter' and ionised by interaction with a high electric field.
process;thermal desorption spectroscopy;A method of observing desorbed molecules from a surface when the surface temperature is increased. The sample is heated slowly in a vacuum and residual gas in the vacuum is detected as a change in pressure.
process;field ionisation mass spectrometry;Mass spectrometry where the sample is ionised by interaction with a high electric field.
generically dependent continuant;thermal desorption spectrum;A plot of intensity or rate vs. temperature obtained by heating the sample slowly in a vacuum and measuring the change in pressure as molecules desorb from the surface of the sample.
process;secondary electrospray ionisation mass spectrometry;Mass spectrometry where the sample ionised by spraying it with a very fine mist of charged droplets which was produced by forcing a solvent through a small heated capillary (at a flow rate of 1–10 L min-1) into an electric field.
process;electronic sum-frequency generation spectroscopy;A method for generating surface-specific electronic spectra by mixing two light beams at a surface and detecting the output beam, which has frequency equal to the sum of the two input frequencies.
process;alternating current force spectroscopy;Spectroscopy where an atomic force microscope is used to measure the force experienced by a sample. The method involves the application of a small sinusoidal oscillating force to the tip via a magnetic field created by a conducting coil which interacts with a magnetic particle glued on the backside of the cantilever and measuring the change in amplitude during the approach and retraction of the sample.
material entity;coulometer;Any piece of apparatus used to measure electric charge.
process;Karl-Fischer coulometric titration;The process of determining trace amounts of water in a sample by the titration of sulphur dioxide in water using iodine. In this method the I2 is generated electrochemically from I- and titrated with sulphur dioxide.
material entity;Karl–Fischer coulometer;A piece of apparatus, consisting of an electrolytic cell with an anodic compartment containing sulfur dioxide (SO2), iodide (Iï¿½) and a cathodic compartment containing the sample, which is used to determine trace amounts of water in a sample by measuring the time and current flow required to reach the titration end-point.
process;chrono-potentiometry;An electrochemical technique where the time-dependence of the potential difference between the indicator and reference electrodes is measured under conditions where the current passed is sufficiently small to maintain thermodynamic equilibrium.
process;metal–organic vapour-phase epitaxy;A synthesis method which consists of depositing a monocrystalline film, from organometallic vapour-phase precursors, on a monocrystalline substrate.
process;potentiometry;An electrochemical technique where the potential difference between the indicator and reference electrodes is measured under conditions where the current passed is sufficiently small to maintain thermodynamic equilibrium.
process;hydride vapour-phase epitaxy;A synthesis method which consists of depositing a monocrystalline film, from vapour-phase precursors (in hydrogen or ammonia carrier gases), on a monocrystalline substrate.
process;potentiostatic coulometry;An electrochemical technique where the total Coulombs of electricity required to complete (fully oxidise or fully reduce the sample in) an electrochemical reaction is measured whilst the potential of the working electrode is held at a constant value.
process;ion mobility spectrometry-mass spectrometry;Spectrometry where the ionic species associated with the peaks in an ion mobility spectrum are identified by a mass spectrometer.
process;vapour-phase epitaxy;A synthesis method which consists of depositing a monocrystalline film (from vapour-phase precursors) on a monocrystalline substrate.
process;chrono-coulometry;An electrochemical technique where the time-dependence of the total Coulombs of electricity required to complete (fully oxidise or fully reduce the sample in) an electrochemical reaction is measured whilst the current is held at a constant value.
process;high-resolution mass spectrometry;Mass spectrometry where the 'exact' mass of the molecular ions in the sample is determined as opposed to the 'nominal' mass (the number of protons and neutrons).
process;solid-phase epitaxy;A synthesis method which consists of depositing an amorphous film on a monocrystalline substrate, then heating the substrate to crystallise the film.
process;amperostatic coulometry;An electrochemical technique where the total Coulombs of electricity required to complete (fully oxidise or fully reduce the sample in) an electrochemical reaction is measured whilst the current is held at a constant value.
process;gas chromatography-mass spectrometry;Any method where a sample mixture is first separated by gas chromatography then ionised and characterised according to mass-to-charge ratio and relative abundance.
process;solid-source molecular beam epitaxy;A synthesis method which consists of depositing a monocrystalline film (from a beam of evapourated metal particles) on a monocrystalline substrate under high vacuum (<10^{-8} Pa).
process;coulometry;An electrochemical technique where the total Coulombs of electricity required to complete (fully oxidise or fully reduce the sample in) an electrochemical reaction is measured.
process;temperature-resolved pyrolysis field ionisation mass spectrometry;Mass spectrometry where the sample is pyrolysed then ionised by interaction with a high electric field. The ions are analysed using their mass-to-charge ratios as a function of temperature during pyrolysis.
process;metal–organic molecular beam epitaxy;A synthesis method which consists of depositing a monocrystalline film (from a molecular beam of organometallic precursors) on a monocrystalline substrate under high vacuum (<10^{-8} Pa).
process;high-frequency conductometry;The measurement of the conductance of a solution as a function of concentration. Measurements are made indirectly across the resistance of the solution with high-frequency alternating current (>0.1 MHz).
process;pyrolysis field ionisation mass spectrometry;Mass spectrometry where the sample is pyrolysed then ionised by interaction with a high electric field.
process;gas-source molecular beam epitaxy;A synthesis method which consists of depositing a monocrystalline film (from a molecular beam of reactive gases) on a monocrystalline substrate under high vacuum (<10^{-8} Pa).
process;scanning spreading resistance microscopy;Microscopy which uses a sharp conductive spike (known as a 'tip') mounted on the end of a cantilever to scan the surface of the specimen. A two-dimensional map of the carrier concentration profile (resistance) of the semiconducting specimen is obtained by applying a DC bias between the probe and specimen and mechanically moving the probe in a raster scan line-by-line, and recording the current as a function of position. A feedback loop is used to maintain a fixed relationship between the tip and surface during scanning.
process;conductometry;The measurement of the conductance of a solution as a function of concentration. Measurements are made indirectly across the resistance of the solution with alternating current.
process;high resolution field ionisation mass spectrometry;Mass spectrometry where the sample is ionised by interaction with a high electric field. When the ions are analysed using their mass-to-charge ratios the 'exact' mass is determined as opposed to the 'nominal' mass (the number of protons and neutrons).
